,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1020.59296,1011.7569,1013.21545,1003.51306,1018.9446,1021.58093,1018.3858,1015.3519,1008.86444,1013.6831,1016.418,1011.02075
1965-02-01,1018.9018,1010.1116,1020.6308,1016.1582,1015.70294,1021.0717,1020.9279,1014.658,1008.7317,1013.1833,1015.31915,1020.2457
1965-03-01,1017.25464,1010.9618,1017.47046,1009.65326,1015.34076,1021.0246,1022.5756,1016.43536,1010.1984,1014.24805,1017.4841,1016.5228
1965-04-01,1017.4853,1011.0896,1018.15454,1018.9031,1013.10205,1021.10333,1022.3753,1016.89557,1010.0043,1014.0732,1018.2947,1023.15796
1965-05-01,1018.43915,1010.47815,1018.44653,1021.4333,1011.96094,1023.52576,1027.263,1016.93713,1009.4629,1013.6856,1018.52655,1022.6929
1965-06-01,1016.8317,1010.98663,1022.0845,1017.6032,1012.7268,1021.63794,1025.728,1016.52844,1010.77075,1013.0946,1018.34796,1024.3083
1965-07-01,1016.622,1010.59283,1020.1594,1023.9592,1015.0481,1020.30835,1023.72174,1014.84155,1009.56464,1011.3445,1016.43787,1024.6581
1965-08-01,1016.6785,1011.2062,1019.4202,1019.22986,1014.356,1017.5511,1021.1139,1013.37366,1010.06256,1010.15125,1014.965,1022.9186
1965-09-01,1015.7502,1011.3723,1014.5148,1013.88403,1012.4849,1017.9015,1023.16235,1013.4512,1010.12146,1010.94885,1014.68896,1019.9648
1965-10-01,1017.2745,1011.5783,1018.2519,1021.7254,1017.0878,1019.62427,1017.6596,1014.4546,1009.80084,1012.258,1015.6044,1014.85583
1965-11-01,1019.4177,1011.1435,1017.8339,1021.99274,1016.8248,1016.64874,1015.76874,1013.69617,1009.5925,1012.65857,1014.99475,1022.36725
1965-12-01,1021.0829,1010.00055,1020.3306,1019.4358,1017.9957,1019.62555,1021.8029,1014.72687,1008.5147,1011.88837,1016.7442,1023.9394
1966-01-01,1020.0554,1009.5718,1018.31165,1007.7279,1019.54596,1021.4893,1020.317,1014.60205,1008.4183,1012.7469,1016.47534,1014.2021
1966-02-01,1020.4534,1010.09125,1018.3611,1023.38385,1018.04126,1020.7527,1019.8501,1015.44006,1008.7512,1013.6075,1016.4115,1019.8677
1966-03-01,1020.4309,1009.77576,1018.21344,1014.5657,1018.22595,1020.9304,1019.18414,1015.73047,1008.67804,1013.2145,1017.2408,1015.2455
1966-04-01,1017.74084,1010.5857,1020.1768,1016.9278,1012.6618,1019.7594,1019.4946,1015.12085,1009.52924,1013.1894,1015.9609,1019.48083
1966-05-01,1015.5659,1011.5909,1017.91174,1021.1482,1013.28577,1020.89154,1025.2797,1016.0941,1010.7134,1013.32086,1017.64197,1022.53326
1966-06-01,1017.421,1011.9464,1020.90967,1015.7236,1014.69653,1021.2064,1023.60474,1016.02405,1010.6314,1012.5485,1017.739,1020.5949
1966-07-01,1015.7368,1010.7071,1019.92584,1021.34155,1013.7684,1019.66675,1025.3029,1014.3755,1008.86206,1011.0633,1016.2168,1028.1707
