,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10,mgv50_cluster11,mgv50_cluster12
1965-01-01,-0.015011787,-0.22032018,0.22238064,0.1187698,0.08477254,-0.29434896,0.018543983,0.054454554,0.18146613,-0.49318162,-0.18602853,-0.021929001
1965-02-01,0.021340275,-0.34600717,0.31274575,-0.063432194,-0.039001226,-0.071673974,-0.1055241,0.14423098,0.119358495,-0.3536603,-0.16895637,-0.04753735
1965-03-01,0.18926637,-0.27477473,0.22591284,-0.0,-0.067700244,0.093014285,0.11038084,0.20339513,0.067700244,-0.0699079,-0.5292393,-0.07962139
1965-04-01,-0.0172194,-0.001471746,0.12083025,0.016336346,-0.07020221,-0.096252106,-0.06254916,0.0039737225,0.024136592,-0.13245705,-0.07667792,-0.07594204
1965-05-01,0.0086833,-0.026638579,0.051805425,-0.06681719,-0.048567582,-0.024872493,-0.08933492,-0.027815962,0.08801033,0.011185241,-0.021929026,-0.043416478
1965-06-01,0.002060437,0.04341645,0.07299852,-0.019427037,0.0341445,-0.035763405,-0.011773944,-0.0076530697,0.079032704,-0.008388949,0.040914513,-0.010743737
1965-07-01,0.023400735,0.009419155,0.02001574,0.003679347,-0.012656999,-0.021487499,-0.036204934,-0.0039737225,-0.022076178,-0.077266596,0.0073587177,-0.011038089
1965-08-01,0.016777897,-0.0064756633,0.016189193,-0.017366577,-0.0213403,0.009566331,-0.00029435157,0.0135400295,-0.039001226,0.0069172382,0.001471734,0.014717435
1965-09-01,-0.0047096014,0.076677896,0.059752844,0.01133244,-0.08918772,0.045624066,0.0038265227,0.003532195,0.061813258,0.115679145,-0.12141895,-0.015453339
1965-10-01,-0.001471734,-0.18735309,-0.36101907,0.008536125,0.096546456,-0.09463318,-0.0035321712,0.0026491403,-0.10346367,-0.22973934,0.05121672,-0.022370506
1965-11-01,0.031053806,0.117003724,0.034586,0.023400735,-0.36160773,-0.06961354,0.017219413,-0.029140543,-0.21384454,-0.07196832,-0.39221996,-0.007947421
1965-12-01,0.0067700385,-0.1077317,0.13863838,-0.0103022335,-0.26668015,-0.2150219,0.03193686,-0.013098526,-0.10684872,-0.20545559,0.017808104,-0.063137844
1966-01-01,-0.010126686,-0.3626798,0.32839382,0.02965672,-0.0062206266,-0.2615577,-0.003616667,0.11790349,0.15595087,-0.4418126,-0.16492029,-0.065100096
1966-02-01,0.029801369,-0.40651387,0.1953003,0.025606036,-0.06857209,0.0049186707,0.059168745,0.12369017,-0.021700049,-0.3088638,-0.23537302,-0.02821002
1966-03-01,-0.049331427,-0.101990126,-0.11341877,-0.01837268,0.041519403,0.009692669,-0.020542692,0.09736083,-0.2007976,-0.20643961,0.1802549,0.038626052
1966-04-01,-0.0056419848,-0.004484701,0.12904286,-0.015479326,-0.015623999,-0.123979494,0.03327341,0.08130276,0.04282136,-0.07739675,-0.17085156,-0.014177322
1966-05-01,0.004484701,-0.17707224,-0.028065395,0.0001446247,0.023725366,-0.037179373,0.006076002,0.03645606,-0.03949406,-0.14741555,0.044991374,-0.007088685
1966-06-01,0.00549736,0.04658272,0.08491945,0.028499365,0.040651392,-0.017504692,0.03674538,-0.011284018,0.052514076,0.0075226785,0.06379809,-0.017360043
1966-07-01,0.050778102,0.030524706,0.031971406,0.015045357,-0.032550048,-0.017070675,-0.013164711,-0.04687209,-0.0014466762,-0.023146724,-0.012875343,-0.0018806696
1966-08-01,-0.019530034,0.024882698,0.040072728,-0.038915396,-0.023002028,-0.013309335,-0.002314663,-0.032550074,0.006944013,-0.023436021,-0.0041953563,0.0041953325
1966-09-01,0.019240666,-0.12875347,-0.09027209,-0.022568036,0.05989208,0.03674538,0.03298404,-0.034286045,0.10430481,-0.21034566,0.004773998,-0.036022067
1966-10-01,-0.012441349,-0.19096026,-0.09302082,0.06582341,0.11472082,0.17041759,0.012585998,0.005786681,0.031248044,-0.02517202,0.0341414,0.027776051
1966-11-01,0.02285738,-0.07522674,0.066402055,-0.03327341,-0.17027292,-0.12152016,0.13396148,0.1313575,-0.08376217,-0.12340083,-0.1841609,0.04282136
1966-12-01,-0.09721611,-0.15913352,0.16231623,0.031682037,0.048608065,-0.13048951,-0.05670941,0.21497495,0.08607678,-0.38741785,0.1267282,-0.088391446
1967-01-01,0.12472954,-0.4546217,0.27943414,0.29841837,0.039966773,-0.18401358,0.02381351,0.21482125,0.19600359,-0.38484645,-0.17219004,-0.26727757
1967-02-01,0.028809357,-0.36236513,0.23363891,0.41348928,0.101249084,-0.26044998,0.034138262,0.059117485,0.24812686,-0.36219862,-0.198668,-0.09225657
1967-03-01,0.1790177,-0.026811028,0.16769381,0.05628649,-0.15953393,-0.1280601,0.06427984,-0.08159878,-0.07410501,-0.1363865,-0.19134077,-0.086261556
1967-04-01,0.16169879,0.05195675,0.19567052,-0.059117474,-0.21015847,-0.06810999,-0.019150734,-0.010324741,-0.04179859,0.02964201,-0.051956784,-0.20433001
1967-05-01,-0.035803534,-0.07926738,-0.051290654,-0.052789412,0.025145745,-0.029142415,0.1563699,0.014487946,0.062781096,-0.07094097,-0.02298088,0.022814345
1967-06-01,0.0639468,-0.019317245,0.0028309703,0.020149898,0.05861788,-0.018984204,-0.05895095,-0.027810192,0.097918525,0.043796897,-0.045961756,-0.01715238
1967-07-01,0.0128226755,-0.003497076,-0.06078276,-0.023647,-0.021981692,0.01582017,-0.009658647,-0.043463837,-0.061615396,-0.028309787,0.023313928,-0.020649504
1967-08-01,-0.0031640292,-0.01548711,-0.019317258,-0.011656975,0.026644493,0.005828476,0.06411332,-0.014154887,-0.028809369,-0.034471314,0.026977539,-0.023480464
1967-09-01,-0.003164053,-0.076935984,-0.09592018,-0.03746884,0.11074121,0.032306455,0.016319752,-0.048626207,0.24163231,-0.115737036,0.01815157,-0.041798554
