,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12
1965-01-01,19.46878,26.532593,13.485748,24.248352,19.260712,23.387634,22.930084,25.38498,22.658173,16.372223,25.88794,14.017639
1965-02-01,19.00476,26.846436,12.885498,23.712463,19.026215,24.39206,22.164673,25.997711,22.245026,15.885254,25.551636,13.632446
1965-03-01,18.892487,27.102417,13.047638,23.511871,18.046753,25.969757,21.94812,27.009613,21.735077,15.8063965,25.891418,13.490234
1965-04-01,19.505707,27.699677,13.233276,23.714447,19.297638,27.153809,23.93399,27.91272,22.273956,15.3862915,25.721283,13.685333
1965-05-01,19.483765,27.874298,14.126404,24.693909,20.544556,27.229645,25.724274,28.498505,23.124176,16.109772,26.639862,14.67926
1965-06-01,19.880432,28.16571,16.112762,25.162933,23.238953,26.940247,27.728119,28.48404,23.874634,16.86023,26.75763,16.353271
1965-07-01,20.924255,27.629303,19.05716,25.561127,25.951813,26.311066,28.757477,27.748566,23.85965,18.715363,27.150818,20.272614
1965-08-01,22.707062,28.324371,18.978302,26.23523,26.344482,24.794708,29.10025,27.24112,25.074127,20.947205,27.81543,22.631714
1965-09-01,22.986969,28.219574,19.781128,27.017578,26.286102,24.747803,29.463013,27.214691,25.654419,20.707703,28.564362,21.307465
1965-10-01,22.501495,28.452606,18.333649,27.001617,24.619568,25.509216,27.733093,27.78598,25.927368,20.339478,28.358307,20.005676
1965-11-01,22.07837,28.28946,15.790436,25.371521,22.111786,25.572601,25.917389,27.623322,24.562683,19.634949,27.016083,17.764832
1965-12-01,20.395355,27.89029,13.473267,24.260315,21.242615,25.156952,23.991882,27.528015,23.101227,17.549286,26.11795,15.943115
1966-01-01,19.02768,27.7005,11.926727,23.214813,20.012054,25.523468,22.726654,27.287994,21.716064,15.591919,25.786224,14.31958
1966-02-01,18.555145,27.007599,11.541443,22.95108,18.672668,26.10141,20.82901,27.235046,21.309113,14.98526,25.412018,12.798645
1966-03-01,18.629791,27.549744,11.102203,23.113953,18.326721,26.453888,21.029724,27.61377,21.479034,15.205627,25.446838,13.566193
