,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10,vo600_cluster11,vo600_cluster12
1965-01-01,6.682888647910844e-06,7.741748020931293e-07,-1.619406683742672e-05,-2.681732600167914e-05,6.224603426884502e-05,6.020713254446701e-06,4.0854970743217004e-05,-1.1113472984183626e-05,-0.0005532071554625873,-1.8438827282807324e-06,-5.382926791108365e-06,0.004400964098749682
1965-02-01,1.2286853011666645e-05,-1.2549219276607137e-06,-1.605882625625154e-05,-3.7844930535784973e-06,7.472121629129665e-05,-2.7943508776400286e-05,-2.6808269327515376e-05,-2.0533979657184646e-06,-0.0007481438387912931,-1.0224984483405327e-05,-4.535354880636467e-06,0.003098008528468199
1965-03-01,2.03822050285193e-05,-5.480077375294848e-07,-2.3108039155412256e-05,-1.546525254525477e-05,9.542928427645865e-05,3.6803565961189375e-06,3.2508999608510814e-05,-6.159421374547262e-06,-0.0023529599275207147,-1.1783564938620353e-05,-4.4336700692581826e-07,0.006601272616535425
1965-04-01,-1.5618029500060682e-07,-3.7405401274130726e-06,-1.6695678785023556e-05,-1.8260006714519797e-05,0.00010099008180147324,-3.363588919642214e-06,-1.097652277446916e-05,-2.3602291526825516e-06,-0.002808991303027142,-8.830618147233812e-06,2.6465276526782213e-06,0.0053144693083595484
1965-05-01,-7.500357334757442e-06,-2.5677087452749637e-06,-8.281538509730984e-06,-4.101120794075541e-05,0.00013625498328250475,-9.6970960583302e-06,-3.0172585114157228e-06,-1.343950458819114e-06,-0.0019366470951354131,-1.2287074544777473e-05,1.391365594438548e-07,0.004532875755103305
1965-06-01,-1.3884890886030768e-05,-4.56262698693478e-06,-5.805117658562434e-06,-3.979063930113197e-05,0.00014077438838565006,-4.413482551731599e-05,-1.8050792067907212e-05,-3.1069144408473838e-06,-0.0012454537682060618,-2.6171416417734386e-06,3.7703878021610353e-06,0.0024644778022775427
1965-07-01,-2.0389445720012396e-05,-5.511546123465228e-06,-7.796608104040965e-06,-1.5189972573887856e-05,4.424522418188504e-05,-2.5765112719128432e-05,-5.350922527633464e-05,3.966531850497873e-06,-0.0009843596671998966,3.256475717231903e-07,2.5454013643283338e-06,0.00084565399447456
1965-08-01,-1.728735232787511e-05,-5.408797811444721e-06,-1.0274876766628258e-05,-5.756401368644754e-07,5.915463379306647e-05,-3.118952335148023e-05,-4.2981722659673185e-05,-1.8621313669077116e-06,-0.001210089885717025,5.168477703894799e-06,4.593682252818373e-06,0.001419062027707696
1965-09-01,-2.0420672942181025e-05,-7.137713390673781e-06,-5.425288332511448e-06,-2.120970400616951e-05,9.162323784459238e-05,-1.1165971395362598e-05,1.5511001877782222e-05,1.0695030360660763e-06,-0.0014685094356536865,1.615109946821273e-06,6.770796855375804e-06,0.0032783766073407605
1965-10-01,-5.478436461850592e-06,-4.8433118672002155e-06,-1.0463219669091673e-05,-1.7239278135735623e-05,1.584429145833173e-05,-2.8525412814745392e-05,-3.408864498711549e-05,-4.347837504216173e-06,-0.0020909639715682715,-1.8704046548615831e-06,-1.2922443544477232e-06,6.22654624748975e-05
1965-11-01,-2.112151099825088e-06,-3.385123294394847e-06,-1.5001580937729467e-05,7.392614353353993e-06,7.22192173550586e-05,-1.1559972662302569e-05,-4.203590413873406e-05,-2.0172450376776396e-07,-0.0022410165911423974,-9.240897876831392e-06,2.8307900646544494e-06,0.005119743582326919
1965-12-01,8.724113893883756e-07,-2.483989587575114e-06,-1.542940340250809e-05,-1.8498132489827077e-05,6.42635663657879e-05,-2.0705390805886007e-05,-3.508312847071255e-05,-3.2576122340474123e-06,-0.002193392538174521,-1.1248429170033583e-05,1.6797122902466476e-06,0.004448524123290554
1966-01-01,1.2664728571081117e-05,-1.0407535249901826e-06,-1.315426141471261e-05,-3.139325866975602e-05,7.479953777734548e-05,-1.5767530688511517e-05,2.974024237818622e-05,-1.2862705239880247e-05,-0.002045644032477867,-8.137964565927783e-06,-4.720579306746766e-06,0.0034515614970587194
1966-02-01,2.2912235533799597e-05,-5.3360677630154885e-06,-1.5004122398980619e-05,9.25594162361128e-06,7.882163117756136e-05,-7.1933335185839005e-06,-2.8852685738037017e-05,3.535839264752366e-06,-0.0016843427147250623,-1.171455490596903e-05,-2.0117343597237964e-06,0.004972569513483904
1966-03-01,8.199682195815828e-06,-3.540414666313319e-06,-1.1925651922635079e-05,-1.1099401784603661e-05,6.98847613351133e-05,-1.5593210870671708e-05,4.470115037782727e-05,-8.478249342206036e-06,-0.0022318206902127713,-9.368452689765642e-06,2.973355836947409e-07,0.0046247012505773455
1966-04-01,8.345172578369134e-06,-3.707782576894793e-06,-1.2610115858555681e-05,2.2246388867000964e-05,8.224971959582315e-05,-1.7912675386282783e-05,1.9653335724657292e-05,-4.5286716235147974e-06,-0.0017712314729578793,-9.773484634933993e-06,-5.907068976413053e-07,0.006008842683513649
1966-05-01,-1.4492639375206711e-05,-4.353443051200982e-06,-5.055881047155708e-06,-2.4616929295007136e-05,6.163362950946276e-05,-3.690991854035439e-06,-3.396347402975572e-05,1.6686607501381891e-06,-0.0011056029507017229,-1.0045281669590622e-05,3.700971420686175e-06,0.0014906261640135199
1966-06-01,-1.686809383147415e-05,-4.765481035023869e-06,-3.6865509480802004e-06,-4.938326716964023e-05,7.438186982583899e-05,-5.7813653816433194e-05,1.1340415102705054e-05,-7.122569689064298e-06,-0.0019208293451811187,1.3369052946169782e-07,4.528366832509608e-06,0.0031525738450000063
