,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12
1965-01-01,1499.7903262867646,1189.9513872931986,2596.262457431891,4184.881591796875,1498.5997817095588,2914.4316755022323,3282.0076234879034,1664.281125928535,1345.3177083333333,1206.73341296968,1918.2016048791272,4395.931343410326
1965-02-01,1498.0763154871322,1188.2702995749082,2613.9444986979165,4233.940633138021,1495.1708625344668,2913.5892159598216,3291.183570123488,1664.5092573322233,1344.6319986979167,1206.0825892857142,1919.5181216833726,4436.710523522418
1965-03-01,1496.166633157169,1189.4762465533088,2606.6924266326123,4207.633209228516,1494.2201502182904,2913.81591796875,3293.9366494455644,1665.769483222336,1346.7976888020833,1207.2502499534971,1920.3748019236439,4421.181852921195
1965-04-01,1494.8610193589154,1189.6373793658088,2612.1563251201924,4246.249135335287,1490.6056123621322,2915.0456891741073,3295.310728011593,1665.1541287781763,1346.8658854166667,1206.9917951311384,1920.3893121683373,4443.086574388587
1965-05-01,1495.609956629136,1188.7281709558824,2614.6805200821314,4253.764343261719,1487.9810108857996,2922.2391183035716,3308.6760490171373,1664.322950019211,1346.107666015625,1205.6580316452753,1921.0813126474056,4445.359735903532
1965-06-01,1495.4311595243564,1189.6475040211396,2619.2597218048877,4241.157531738281,1488.148857565487,2918.0107770647323,3305.7239163306454,1665.351842661373,1347.728271484375,1205.8354695638022,1921.4551241892689,4451.838750424592
1965-07-01,1495.477564194623,1188.9911247702207,2616.8280185797275,4264.2974853515625,1492.1025893267463,2914.293910435268,3300.09765625,1663.6821809362193,1346.1002604166667,1204.997326078869,1918.7427448776532,4453.458835767663
1965-08-01,1494.9766271254593,1189.6648092830883,2613.79144130609,4248.950449625651,1491.1638147690717,2908.6809430803573,3292.763002457157,1661.755871381916,1346.7488606770833,1204.158891950335,1915.8580852004716,4445.859162703804
1965-09-01,1495.4722684972426,1189.6894028607537,2603.1691331129805,4225.900014241537,1489.7123448988968,2908.1052943638397,3295.750968686996,1660.707067270748,1346.848876953125,1203.7964593796503,1914.717073260613,4431.596308169157
1965-10-01,1496.4839262120863,1189.8244700712316,2612.67574994992,4252.570343017578,1495.802666159237,2911.083984375,3281.8142798639115,1662.3144931480533,1346.4791666666667,1204.932585216704,1917.6276440890329,4415.860118036685
1965-11-01,1498.4067131491267,1189.568301930147,2611.6473858173076,4261.252848307292,1495.6868788775275,2904.44580078125,3277.9395318800402,1662.8257876536886,1346.1197916666667,1205.4143269856772,1916.5635594781838,4441.351318359375
1965-12-01,1499.7435625861672,1188.4645349839154,2616.691706730769,4249.796040852865,1496.5717988855697,2913.6247907366073,3295.1632591985885,1664.0607990202357,1344.677490234375,1205.5030459449406,1919.6255665905069,4449.461829144022
1966-01-01,1500.616724350873,1187.91550580193,2609.0150490785254,4198.666636149089,1499.4221406824447,2917.001953125,3289.7342804939517,1664.7968229700307,1344.6614583333333,1205.9576851981028,1920.8188614755306,4410.703443444293
1966-02-01,1501.3702392578125,1188.436746036305,2613.9590532351763,4260.594431559245,1497.6267197552847,2913.827078683036,3287.8516412550402,1665.2667936731557,1345.0777180989583,1206.6494896298364,1920.3926518278302,4432.707413383152
1966-03-01,1498.738816205193,1188.2089771943934,2609.4476161858975,4225.534311930339,1495.7134471220127,2915.740966796875,3286.531706779234,1665.3419369556866,1345.0165201822917,1206.3318161737352,1920.7827010244691,4415.056842306386
1966-04-01,1495.8382999195771,1189.1106100643383,2614.6582970252402,4237.094370524089,1490.4743867761947,2910.9544154575897,3288.744920299899,1664.788218013576,1346.1150716145833,1206.075177873884,1919.5881393720517,4433.380923063858
1966-05-01,1494.8861514820771,1190.3494083180146,2612.027838291266,4254.768117268881,1490.6053430893842,2915.9409877232147,3303.0344317036293,1664.4173043673156,1347.6339518229167,1206.0012817382812,1919.514321381191,4444.245976987092
1966-06-01,1496.2126787971047,1190.5724020565258,2616.9291178385415,4232.783762613933,1490.3280819163601,2917.4832589285716,3299.820832283266,1664.1414454725923,1347.6957194010417,1205.3755987258185,1920.4371038472877,4437.635338824728
1966-07-01,1493.6748729032627,1189.271706973805,2615.68603515625,4257.584635416667,1489.9919397690717,2913.683558872768,3304.305144279234,1662.521412333504,1345.4024251302083,1204.4695899600074,1917.7700978405069,4464.675505264945
1966-08-01,1495.2711217543656,1190.4844037224266,2616.3405198317305,4260.017140706381,1491.595728257123,2910.816650390625,3303.172843686996,1662.1621053726947,1347.0066731770833,1204.6649024600074,1916.273354584316,4457.801354449728
