,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10,vws_u250-50_cluster11,vws_u250-50_cluster12
1965-01-01,-56.41127801089693,-12.205740501735933,-12.881126239493355,-85.52487293069795,-24.569507083751635,-45.90190632284625,-4.420132315218449,-23.337548575311118,-6.057915989357609,-115.56993434901472,33.56845917507048,-39.29551920125574
1965-02-01,-47.483458268160696,4.693147814305045,-20.282986929893546,-56.2943869964763,-37.01544238590133,-43.15636068249183,-6.348247104395781,-29.973512968258138,17.34880112402698,-84.58532335430448,18.533431366760578,-26.391629299682105
1965-03-01,-56.14918190038171,6.487903985602148,-16.164091146586884,-74.12488286317209,-31.556884306225317,-40.49433899431147,-1.6647109695260065,-33.719230838115934,26.662499879873298,-76.75302819457568,33.35570350114779,-18.518209130229025
1965-04-01,-56.61618207488996,11.422611211621547,-20.37254336705944,-42.63118756773646,-39.22114937923068,-40.24944998458698,-6.087017128675346,-28.967152120845626,24.074444148952242,-55.070251618246445,38.652777467620595,-34.07162469544181
1965-05-01,-40.718696413542396,4.734784014566953,-21.77463620044809,-33.58957783857369,-39.43198093467908,-32.270509397142085,-9.532725286133754,-29.456159936438546,15.191494175027128,-71.80862359294998,10.683583121674566,-26.551734795117575
1965-06-01,-36.15013622463172,1.4386492242963567,-19.268637039909436,-35.40925900360469,-36.8966344239109,-29.630567808298963,-10.695383773973424,-24.862727893926188,-5.771181889616229,-97.15285546827785,-5.267559467488251,-30.99768434775259
1965-07-01,-28.427606869551635,-9.913485068109523,-24.473738170267183,-17.061386964463292,-53.53622100095974,-47.75974459022457,-16.380756639511432,-16.40751476222415,-14.40648215874185,-39.70956445160949,-3.796970061580862,-24.92153381484604
1965-08-01,-31.463661726253278,-6.2414944946885695,-19.320632363173832,-22.25247020930276,-34.02805916735728,-48.87541069045457,-15.735111680047952,-16.83741064872663,-11.777423839041708,-43.172533043153486,-19.198106301273704,-35.12135763241274
1965-09-01,-34.04206581535186,-13.370348020721472,-17.332605545939103,-30.563861165398155,-41.49426414245734,-32.453587216374586,-14.818233354361592,-17.263035540031414,-13.406875507511852,-50.066413781784924,-21.16704052014965,-17.18956100056402
1965-10-01,-26.673661708997766,-26.683004912081206,-19.42128328722651,-24.445376555422502,-32.67138220466248,-24.84228758730174,-17.94417684786165,-21.529941253467012,-19.023936388582968,-77.84911970617493,-38.360906283297275,-17.987539237563723
1965-11-01,-35.75003889383007,-30.89342592431146,-20.99129834294384,-40.57903425356359,-37.038482946499435,-37.0910243684074,-19.828707140562074,-19.982975419727723,-27.071183084586245,-68.2635565350088,-42.09429124522059,-28.454988760047666
1965-12-01,-57.68448561618774,-38.01164240738694,-22.957818814677395,-42.014095813152245,-47.763882567479804,-39.67326074257834,-22.34901862192375,-26.805144840503253,-36.20231755127757,-79.37409657009799,-64.8169836115419,-31.783409356195698
1966-01-01,-52.870729178292954,-54.7112910862592,-27.569944237308814,-91.43952765250961,-36.47409826772067,-54.03858076878168,-28.827280310238827,-35.23359226351624,-47.88011514663102,-134.05188245792363,-62.61536784791138,-34.01174027724782
1966-02-01,-43.870596227113715,-39.61435087389977,-32.13009519686285,-47.6289417646939,-49.99937569618067,-61.05905043939365,-28.617379764570565,-33.91311275724911,-39.24189382522534,-61.83593413755861,-61.73254952289422,-26.938220922363527
1966-03-01,-30.212012747818015,-49.10760291751265,-34.26582396383035,-52.00267236931061,-44.84834599235639,-41.49485424852899,-31.59859477825338,-33.866157312921445,-42.3542403002106,-88.31971452134768,-62.461937962727866,-24.275174344417355
1966-04-01,-41.274860869146075,-44.32473873620246,-36.42780271196586,-44.726244528111934,-50.797266857283255,-34.03743159966039,-33.13067965283655,-30.01898594193237,-36.9039772812123,-69.48000397051037,-57.33838248902148,-15.961788549251946
1966-05-01,-40.78726540214822,-24.40736459433852,-31.21098016932811,-27.52446966158045,-49.343764043038156,-38.620146264941766,-26.277626453331525,-29.001221911124766,-20.785243830598247,-51.39602442579783,-40.883195260927174,-21.322460640521765
