,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10,r500_cluster11,r500_cluster12
1965-01-01,22.50808,51.679718,17.520283,53.2211,18.357315,31.15195,21.615353,34.51646,19.0027,32.06761,28.891474,39.415802
1965-02-01,40.19878,38.20366,12.5243,50.824665,9.484119,8.098347,24.33448,48.924553,14.352337,41.022705,47.03427,52.362774
1965-03-01,34.87355,49.623993,15.747936,57.194958,29.5172,14.583302,40.092308,29.700659,8.339138,54.43488,38.431347,34.97511
1965-04-01,32.911194,34.989853,16.604626,41.733612,41.38635,12.516109,53.899242,33.325615,10.95343,45.56332,13.759373,45.607548
1965-05-01,39.55831,44.9982,16.519447,38.483765,27.59907,40.68855,45.202953,44.903194,20.591587,80.08148,19.576008,50.226784
1965-06-01,20.234497,36.539425,20.89626,45.841785,30.883314,81.626144,44.96544,36.76875,39.70737,77.021645,20.408127,46.859
1965-07-01,41.953106,36.978416,23.078112,41.787666,38.211853,77.26407,50.23825,52.002407,35.440308,73.9356,14.137756,59.68148
1965-08-01,44.344627,30.200258,23.633404,38.39531,24.750538,75.53432,34.45094,35.11434,33.125774,79.87181,10.650394,46.184135
1965-09-01,30.652353,24.976587,25.982336,42.944115,22.057621,70.7267,34.311707,44.447823,42.683666,77.42951,14.914181,49.047405
1965-10-01,28.041336,35.76136,20.922466,34.537758,16.147617,65.90762,31.874321,47.66491,41.453506,72.893814,14.49976,49.645287
1965-11-01,28.226435,30.822708,17.820042,39.771255,23.974113,44.3004,34.886658,47.43395,21.438446,64.833084,24.73416,49.535538
1965-12-01,40.61975,31.473005,13.747906,45.242268,22.467129,30.642525,44.680424,56.798553,19.187798,53.963127,16.807743,62.538204
1966-01-01,38.744987,32.218,10.534149,55.172443,27.127407,35.369865,49.311943,36.63225,25.76324,58.637856,20.78756,52.21921
1966-02-01,35.622673,43.802746,22.716438,58.792168,32.863144,37.75839,49.51058,40.097664,18.881668,42.88838,29.332071,50.030964
1966-03-01,34.550705,36.931023,8.628254,44.66787,45.526424,36.663445,52.27831,20.623402,25.410297,47.192642,19.223118,44.459385
1966-04-01,34.84455,33.703644,9.232361,48.91796,36.98027,41.855812,47.161453,41.45198,19.727089,59.07288,18.991653,67.02149
1966-05-01,40.151836,45.941746,20.77607,40.61148,22.089348,59.322403,37.57453,33.54441,30.064224,66.72272,18.527084,46.21261
1966-06-01,29.322222,37.349632,13.805851,37.436634,25.364332,73.8374,51.216198,41.732693,62.868248,74.95697,14.505173,51.26873
1966-07-01,34.678753,22.764044,15.416256,33.836613,26.611946,56.818966,41.044865,47.41426,37.694366,75.39691,11.952488,55.10514
1966-08-01,34.61801,17.565105,17.645546,32.72361,18.622295,68.80919,32.68421,45.216164,27.636303,69.295105,15.074806,43.650078
1966-09-01,28.01551,25.815771,34.137024,38.424873,15.829941,69.89921,25.581024,46.77896,31.610607,65.8182,12.74538,47.56036
1966-10-01,29.543839,33.32115,33.80378,34.81172,8.92046,69.81713,18.840626,32.414993,36.842377,65.75418,15.816807,30.248083
1966-11-01,14.580685,26.753124,44.007946,42.507526,15.051823,24.587858,23.236824,42.753765,15.629665,54.668476,22.082783,43.213413
1966-12-01,32.88613,38.03582,16.734459,53.33386,12.559879,30.550137,23.991959,19.68769,13.162346,52.078033,13.260841,49.515503
1967-01-01,32.0456,39.31539,14.999428,52.79761,18.296509,30.255178,29.581238,40.536594,13.666748,58.206036,26.429419,41.23925
1967-02-01,29.799128,40.262962,18.983963,46.50073,19.463661,20.585209,33.935677,19.659595,9.661945,48.24048,37.700634,26.198015
1967-03-01,29.577858,33.334366,20.211922,48.319866,18.470486,18.705265,24.12045,29.055933,8.8579445,21.860462,27.115183,33.141815
1967-04-01,22.965118,37.479362,19.676487,38.668472,23.318138,35.574085,41.396336,63.898228,15.264614,50.720043,34.09783,59.724518
1967-05-01,20.527782,39.693745,22.154362,51.888885,18.411366,31.606441,32.73137,49.568092,19.698444,57.538853,20.867287,52.15576
1967-06-01,14.837276,50.115356,29.033976,42.12771,19.343739,68.467186,35.943993,24.715004,50.149136,79.405655,13.514729,36.688873
1967-07-01,41.29837,26.777369,33.949192,32.206062,25.900736,67.52975,40.41667,43.644497,23.963364,70.23058,10.960846,39.916702
1967-08-01,48.835033,34.324165,31.999996,33.949192,18.972141,62.732765,40.35924,51.382164,27.474957,63.32901,13.93362,45.100483
1967-09-01,33.555637,29.121807,33.656982,36.53348,12.666813,68.66481,23.62386,51.030834,42.376,60.038685,10.587559,46.835167
1967-10-01,17.884373,33.015133,24.127205,40.00116,11.802006,69.89614,24.441374,44.955223,40.283234,69.65798,11.651676,48.946514
1967-11-01,25.078156,25.534206,32.565838,44.014404,14.656548,37.055405,17.644524,54.946117,20.203476,54.809303,13.229275,56.192657
1967-12-01,34.19073,45.238987,23.606968,57.19597,20.007545,27.373613,26.525696,34.398487,9.714306,26.086535,15.534866,39.229248
1968-01-01,31.487543,51.026226,20.017677,42.118813,15.778046,22.182564,25.173162,39.619137,22.903656,29.842552,24.538988,37.328705
1968-02-01,39.928177,53.865524,8.6057625,55.30288,12.676388,26.969452,16.661705,8.283844,18.607689,31.60987,34.44756,11.882866
1968-03-01,27.661572,31.757952,32.205414,41.231937,13.833675,23.80341,19.637817,30.970867,9.130486,56.56962,33.74256,36.916653
1968-04-01,40.468994,29.610773,16.365543,44.042263,26.190416,30.619978,41.536148,50.97955,8.261311,46.203926,15.518906,46.45663
1968-05-01,26.225826,37.320656,21.42767,45.00157,20.843395,55.30932,31.2284,53.382652,38.09004,57.427525,26.014973,48.666584
1968-06-01,29.158482,29.256664,19.866379,35.648308,7.69635,73.06137,20.832127,42.727234,44.056747,80.94831,20.991474,31.80141
1968-07-01,40.959915,31.833601,28.459923,44.821297,16.829102,71.125046,28.888071,42.680557,27.732393,76.544495,13.389431,41.109608
1968-08-01,29.560875,35.299026,49.67418,37.927467,19.348095,66.01785,39.200645,51.000473,32.475822,71.747955,20.244629,54.04258
1968-09-01,33.124485,32.5724,34.43951,33.351433,13.65662,81.55029,23.22879,37.35446,50.947357,68.30989,13.58419,29.024885
1968-10-01,18.918335,27.239862,38.73065,40.971184,7.018715,71.57734,22.216364,53.086487,53.493713,62.772938,36.570595,46.701286
1968-11-01,20.04665,45.37982,18.010532,51.78273,15.267811,31.098024,26.700653,26.336887,39.614307,63.86423,19.85511,45.04664
1968-12-01,29.156872,42.376347,14.615932,53.136387,27.869207,36.580254,39.07188,27.777462,15.497982,54.576958,19.444668,46.369713
1969-01-01,38.435852,61.65648,13.632645,52.070763,25.962387,15.069832,38.31553,49.89827,24.206009,30.113523,19.336277,48.56636
1969-02-01,40.297512,34.022346,26.946695,47.45672,25.902225,17.718605,40.54986,51.302036,19.170834,36.89338,14.600239,69.10981
1969-03-01,39.587273,33.808437,11.809418,55.39468,42.129093,31.366886,48.549652,54.59253,17.339252,55.603577,16.109287,64.02617
1969-04-01,29.762583,25.683306,12.024998,42.2444,49.326736,23.273506,64.16989,66.41926,18.377037,68.94771,22.396152,65.85608
1969-05-01,27.772243,34.338192,12.517986,40.653465,37.306152,40.182205,53.57647,44.443634,36.550797,77.834885,15.215221,54.975224
1969-06-01,14.225903,34.644012,10.2318535,42.88111,15.241962,64.654526,26.420282,40.361015,60.491688,80.004036,16.159424,49.84145
1969-07-01,34.573822,26.747828,18.679516,47.700706,24.523527,77.39704,39.679188,40.93756,34.697487,67.68599,13.041058,54.33183
1969-08-01,26.625834,19.448246,20.66484,39.94657,24.500132,85.50379,37.088905,39.368355,45.24579,78.11229,18.462265,47.582054
1969-09-01,26.164597,29.059029,30.447754,31.883272,11.042362,72.85319,23.953665,41.520794,42.092327,74.34051,13.129627,41.728016
1969-10-01,20.377403,43.7969,17.596611,41.626076,16.030743,61.130066,36.94017,35.457863,42.525154,53.3141,19.799187,42.87944
