,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10,mgu850_cluster11,mgu850_cluster12
1965-01-01,0.60027695,-0.39236337,0.08310051,-1.5945469,0.050511934,0.47383422,0.900741,0.3108925,1.151997,0.28286648,1.042826,0.6530697
1965-02-01,-0.50511897,-0.3829128,-0.24376068,-1.5189415,-0.23300667,0.29981232,1.088776,0.5702957,1.2575833,1.4449661,0.4611248,0.04334259
1965-03-01,0.4669903,-0.58300513,-0.017271806,-1.2207584,-0.35227966,0.30046463,0.6331913,0.16359329,0.8420822,0.025093079,0.77560234,0.39985847
1965-04-01,0.31089288,-0.6432934,-0.14273682,-1.0320721,-0.045297623,0.4555847,0.3930153,0.58984834,1.1321182,0.3278385,0.4428753,0.66447604
1965-05-01,0.27211267,-0.81470793,0.28645134,-1.3279743,-0.07593079,0.1583786,0.6035355,0.49077988,0.88151395,0.25255966,0.31480294,0.3421772
1965-06-01,0.41745645,-0.91279906,0.67099345,-1.2256466,0.06224365,0.32001725,1.4824429,-0.105586246,-0.40246582,1.2057679,0.2434349,-0.05963669
1965-07-01,0.08896599,-0.75311625,0.39594802,-2.033837,0.080818936,0.18770829,0.4774189,-0.5562828,0.29590186,1.2497623,0.55302393,0.175325
1965-08-01,0.31154442,-0.71922415,0.6872879,-1.7871437,0.077560425,0.09450607,0.6634979,-0.25255927,-0.34999847,1.0675933,0.5813755,0.1472992
1965-09-01,0.1958557,-0.7296524,1.1151721,-1.2318386,0.04790459,0.38063127,0.40409547,-0.17141457,-0.24604186,0.07593079,0.06973915,0.34869498
1965-10-01,0.55791205,-0.4568882,0.7417103,-1.4707111,0.2708088,0.28873214,0.8613094,-0.19161949,0.040735625,0.5637781,0.15772744,0.1808651
1965-11-01,0.4027916,-0.47057533,0.31317368,-1.4384487,0.16489716,0.4940384,0.022486115,-0.2913395,1.0148003,0.82350695,0.7332371,-0.09450607
1965-12-01,0.6400345,-0.2717865,0.22714081,-1.5847702,0.054096602,0.40800554,0.80395395,0.17271805,1.0877979,0.69869345,0.38845253,0.07299805
1966-01-01,0.74869233,-0.43949968,-0.06137886,-1.4041672,-0.047265243,0.44770584,1.2781274,0.17757264,1.4163125,0.7093048,0.53928185,0.40602034
1966-02-01,0.12046051,-0.26225585,-0.07417984,-1.6142346,-0.12341461,0.43260726,0.21728821,0.348909,1.5443218,0.7674015,0.9026321,0.3863266
1966-03-01,0.98075104,-0.5048176,-0.056455612,-1.2636849,-0.07811852,0.43785858,0.79103434,0.40503615,1.6434475,0.063020326,0.47297937,0.64333075
1966-04-01,0.16477165,-0.4962837,0.1257122,-0.966637,-0.16477127,0.40634918,0.9997883,0.66958886,1.3559177,0.20645675,0.55569303,0.29901773
1966-05-01,0.44573632,-0.6039432,0.78709567,-1.560405,0.10142288,0.45295715,0.047921754,0.36663246,0.2694767,0.15722236,-0.120788574,0.40372276
1966-06-01,0.49890977,-0.88917506,0.78282815,-0.90558624,0.13588715,0.43523255,1.8820702,-0.36630479,-0.34070283,0.8665272,0.2560196,-0.03413544
1966-07-01,0.054486085,-0.65219307,0.8747326,-1.6733158,0.08730926,0.4877495,0.72998315,-0.004923248,0.07221031,1.5351311,0.39584503,0.10798798
1966-08-01,-0.096170805,-0.7647759,1.0910362,-1.5456349,0.07221069,0.23369904,0.659742,0.113895796,-0.53928185,1.624738,0.81991845,-0.20481567
1966-09-01,0.6656502,-0.6571163,0.8258263,-1.4051526,0.18413734,0.42604294,0.8176209,-0.1979229,-0.7477077,0.65941393,0.57866937,-0.0065647126
