,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11,vo1000_cluster12
1965-01-01,-4.14229e-06,-8.84665e-05,2.7211208e-05,3.2788157e-06,5.23949e-07,6.889323e-05,3.1832573e-05,1.0444128e-06,-1.2828656e-05,3.2577373e-05,-0.00010353304,-4.5501256e-05
1965-02-01,-3.4423501e-06,-9.251355e-05,2.1952721e-05,-9.477153e-07,1.3808312e-07,6.7062625e-05,8.072033e-05,4.041569e-06,-1.182362e-05,1.5958409e-05,-8.512835e-05,-2.35251e-05
1965-03-01,-2.1142696e-06,-7.683681e-05,2.0911793e-05,7.2136027e-07,2.8480863e-06,5.5199627e-05,3.859861e-05,-8.5797365e-07,-8.144481e-06,1.4576486e-05,-6.0792147e-05,-9.885342e-06
1965-04-01,1.4482212e-06,-7.475494e-05,1.9108113e-05,-5.528782e-07,5.647831e-06,6.957522e-05,2.7238126e-05,-2.177083e-06,-1.2173594e-05,-5.9335434e-08,-4.1992615e-05,-2.6244074e-05
1965-05-01,6.406044e-07,-9.4299285e-05,3.570016e-05,1.2508026e-06,4.7684225e-06,9.4234456e-05,0.000109983,-7.112525e-06,-7.722723e-06,6.168295e-06,-4.2369495e-05,6.150345e-06
1965-06-01,-1.100263e-06,-8.506553e-05,1.7708247e-05,4.5351117e-06,3.9338847e-06,6.946753e-05,2.5039615e-05,-7.4355703e-06,-7.2381517e-06,5.468355e-06,-4.1768268e-05,-7.3906995e-06
1965-07-01,2.363522e-06,-0.000100275654,1.1319098e-05,9.650023e-06,-1.6566191e-06,7.20878e-05,8.447569e-06,-3.908972e-06,-1.1509546e-05,-4.1512612e-06,1.8919673e-05,-1.1222393e-05
1965-08-01,4.4005064e-06,-9.134699e-05,1.8596627e-05,9.012903e-06,-1.70149e-06,8.040626e-05,7.3936346e-05,-6.035698e-06,-4.725567e-06,3.7992795e-06,5.285754e-05,-1.716287e-05
1965-09-01,1.2149103e-06,-7.26013e-05,1.4998237e-05,6.4464693e-06,-2.1411906e-06,6.194772e-05,5.9973543e-05,-8.171395e-06,-3.729503e-06,-2.029119e-07,-1.3995217e-05,-1.0441698e-05
1965-10-01,-7.6823926e-07,-6.689414e-05,1.9323481e-05,3.4493132e-06,4.6112837e-07,4.2717456e-05,0.00010551418,-7.1753384e-06,-1.05134895e-05,4.1671956e-06,-6.0890852e-05,-1.2756871e-05
