,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7,zgv50_cluster8,zgv50_cluster9,zgv50_cluster10,zgv50_cluster11,zgv50_cluster12
1965-01-01,-0.040472984,-0.038706876,0.027521634,-0.0135400295,0.16277495,0.073587224,0.07623639,-0.15423885,0.039442755,0.12760027,-0.00029435157,-0.0519526
1965-02-01,-0.0172194,-0.07447028,0.074764654,-0.21090102,0.073440075,0.11788676,0.24681158,-0.073292874,0.08109312,-0.08374228,0.045329668,-0.11685655
1965-03-01,-0.03488035,-0.1608617,-0.041503202,-0.075353384,-0.114501715,0.09772382,0.17970003,-0.025313998,0.18426247,0.0426806,0.087568805,-0.062107634
1965-04-01,-0.092572734,-0.03605771,-0.0033850193,0.14187619,-0.032084037,-0.010743737,-0.006622851,0.0063285353,-0.039001238,-0.018838335,0.04003147,-0.018543983
1965-05-01,-0.005886984,0.0025019646,-0.012656999,0.029582072,-0.060930204,0.11273565,0.054307364,-0.029582072,-0.05519042,0.11612065,0.0651983,-0.06946634
1965-06-01,0.0045624017,-0.021193098,-0.045476913,-0.0019132614,-0.015158987,0.038265347,0.009124828,-0.0076530697,-0.008388924,0.021193122,0.005739808,-0.017219424
1965-07-01,0.02060442,0.0016189336,-0.0559263,-0.0045624017,0.06166611,0.03635211,-0.048126053,0.03841255,0.0048567294,0.011038065,-0.037087966,-0.035027526
1965-08-01,0.009566331,0.023106407,0.0173666,-0.00014717579,0.057545207,0.005592632,-0.02752161,0.026197076,0.014570284,0.020015717,-0.0512167,0.0013245583
1965-09-01,-0.06652286,-0.04179754,-0.013245702,0.0004415512,-0.050186515,0.026049877,0.03958993,0.024430966,-0.041650392,0.09713514,0.087568805,-0.008536125
1965-10-01,0.23356588,-0.012215471,0.0075058937,-0.091395356,0.15924278,0.023842264,0.07049656,-0.007947421,-0.061813284,-0.017808056,0.009272004,-0.00029435157
1965-11-01,-0.099342726,0.09963713,-0.07034941,0.19456467,0.22282216,0.020751595,-0.22532415,0.19897985,0.191474,-0.10052018,-0.119358495,-0.0019132614
1965-12-01,-0.13510613,0.005151129,-0.023989439,0.08550839,0.045182563,0.017513776,0.005445433,0.10567131,0.056367826,-0.06372657,0.06416807,-0.006475687
1966-01-01,-0.20817563,-0.06915076,0.044412732,-0.08260484,0.07363544,0.0069439886,0.17504683,-0.07985611,0.22423363,-0.0572881,0.010850048,0.024159383
