,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-0.09286499,-19.783905,-5.8249207,-0.07141113,-2.7987366,-6.3652954,-7.7703857,-1.7673645,1.154541,-0.34881592
1965-02-01,-0.72525024,-21.526978,-6.565094,0.017700195,-1.0840149,-7.879883,-8.758545,-2.6617126,1.3868713,-0.80059814
1965-03-01,-0.881958,-22.909637,-6.9193726,0.9667053,0.15588379,-8.515076,-9.6596985,-3.255005,2.0544434,-1.062561
1965-04-01,-0.65649414,-23.08783,-7.535187,1.5079956,-0.48535156,-8.543091,-9.781525,-3.3009949,1.585846,-0.821167
1965-05-01,-0.3732605,-18.517517,-6.399231,1.2458801,-0.8078613,-6.673645,-8.626099,-2.6804504,1.3546448,-0.3652954
1965-06-01,0.20358276,-11.681213,-4.5610046,1.2758484,-0.8607178,-4.621399,-5.695648,-1.566742,0.42861938,1.3646545
1965-07-01,0.9124756,-5.779602,-2.864685,1.0866089,-1.5309448,-2.4016418,-2.450531,-0.17428589,-0.13833618,2.1968079
1965-08-01,1.7837524,-4.008209,-2.3336792,0.86465454,-3.3745117,-0.60128784,-0.30340576,0.53186035,-0.5553894,2.807129
1965-09-01,2.0325012,-6.8435364,-2.2885132,0.5206299,-3.6696472,-1.6822815,-1.4233398,1.2825317,-0.8699646,2.2884521
1965-10-01,1.4978943,-11.671722,-2.565155,0.4550476,-2.663971,-3.0651245,-3.0047607,0.26644897,-0.39468384,1.8321838
1965-11-01,1.1854553,-15.289276,-3.9982605,0.097717285,-3.5472107,-5.2147217,-5.0106506,-0.6751709,0.00390625,0.6395874
1965-12-01,0.8597412,-18.469543,-5.2465515,0.4211731,-3.2142944,-6.2953796,-6.3093567,-1.4674072,0.56088257,-0.039886475
1966-01-01,0.06323242,-20.900238,-6.217743,0.6885681,-2.2227173,-7.4794617,-8.290894,-2.3361816,1.2599182,-0.6034241
1966-02-01,-0.48712158,-22.75772,-6.3288574,0.46194458,-1.5421143,-8.689453,-9.671814,-2.859314,1.242096,-1.5915222
1966-03-01,-0.4579773,-23.41037,-6.834259,0.97372437,-2.0752563,-8.9366455,-10.415253,-3.0626526,1.7780457,-1.8528442
1966-04-01,-0.31311035,-22.653809,-6.590027,0.97335815,-3.1925964,-8.433228,-10.602203,-2.8522034,2.013214,-1.1567688
1966-05-01,-0.066589355,-20.024506,-5.8800964,0.52545166,-4.040436,-7.428772,-8.546295,-2.2178955,1.8436584,0.03982544
1966-06-01,0.56869507,-12.593872,-5.0758667,0.3125,-3.6855469,-5.7597046,-5.194397,-1.1373596,0.85562134,1.169281
1966-07-01,1.2831421,-5.4002686,-3.9892273,0.3295288,-3.7910461,-3.5151978,-2.3326416,-0.25091553,0.20446777,2.1429749
1966-08-01,2.0307617,-4.474121,-2.5340881,0.43469238,-4.7096252,-1.8911133,-0.5834961,1.0645447,-0.39035034,3.0080872
1966-09-01,2.2522888,-6.2717896,-1.707428,0.39294434,-5.2662354,-1.2601318,-1.7427368,1.3813782,-0.78356934,2.9603271
1966-10-01,1.8714294,-10.805511,-2.3969116,0.03378296,-4.970337,-2.6783142,-2.8941345,0.66464233,-0.30914307,2.256195
1966-11-01,1.6593323,-14.424591,-3.6766052,-0.2741394,-5.5409546,-5.0760193,-5.2479553,0.028442383,0.864563,0.6270447
1966-12-01,1.1931152,-16.630127,-5.427246,-0.5421753,-4.94162,-6.794403,-6.617401,-1.1019287,1.5592346,-0.70806885
1967-01-01,0.4671631,-18.776031,-6.199829,-0.37173462,-3.4548035,-7.4624023,-8.300293,-1.887207,1.800354,-0.9411621
1967-02-01,-0.3295288,-20.643982,-6.57782,0.051086426,-1.5856018,-7.6996765,-8.876617,-3.0755615,1.8851318,-1.3161621
1967-03-01,-0.3888855,-21.649384,-7.253174,0.5772095,-0.99438477,-8.001923,-9.119263,-3.6878052,1.8327942,-1.2513123
1967-04-01,-0.23114014,-22.882446,-7.0243225,0.84713745,-2.1462708,-7.7535095,-9.922577,-2.9040222,1.8322754,-1.0835266
1967-05-01,0.041046143,-20.753693,-6.7361145,0.82632446,-3.2999573,-7.444275,-7.9851685,-2.967926,1.4363403,-0.27148438
1967-06-01,0.7268982,-13.266144,-5.2279053,0.42739868,-4.0229187,-5.07666,-5.590515,-1.5999451,0.49050903,1.3864746
1967-07-01,1.4845276,-5.8555603,-3.6133728,-0.02444458,-5.238556,-2.755951,-1.864502,-0.08605957,-0.21276855,2.7110596
1967-08-01,2.0096436,-4.5586853,-2.3630676,-0.27261353,-6.029114,-1.2497253,0.7180176,0.40148926,-0.861084,3.1199646
1967-09-01,2.3960571,-8.008087,-1.5990295,0.24499512,-6.4640503,-0.81274414,-0.3965454,0.9121094,-0.9013672,2.6835327
1967-10-01,2.1902466,-10.596832,-1.7998352,-0.17266846,-5.367218,-1.6385803,-2.5625916,0.907135,-0.5427551,1.8241272
1967-11-01,1.4284058,-14.438751,-3.377533,-0.27191162,-5.0943604,-3.9700012,-3.9710083,0.04260254,0.2574768,0.85494995
1967-12-01,0.9365845,-16.951904,-4.8584595,-0.2939453,-5.3652954,-6.027405,-6.017395,-0.914978,0.6876526,0.40618896
