,r1000_cluster1,r1000_cluster2,r1000_cluster3,r1000_cluster4,r1000_cluster5,r1000_cluster6,r1000_cluster7,r1000_cluster8,r1000_cluster9,r1000_cluster10
1965-01-01,178.54327247256325,88.6476789202009,386.7362976074219,102.89993286132812,259.08895220075334,202.64788540926847,83.9266095842634,281.50920038637906,79.6349139923745,104.75351670209099
1965-02-01,161.14496503557478,89.40098172142392,390.576800178079,55.46425410679409,259.28106762114027,197.24638967803028,82.74311338152205,255.2674169125764,73.02141392484624,109.07221401438993
1965-03-01,165.63006809779577,91.86236063639323,367.013863956227,42.688258034842356,240.43128603980657,210.69211092862216,83.40202604021346,213.87070365574047,77.48754785415974,111.32864110610063
1965-04-01,182.38914126441594,90.74520837692988,366.10652699190024,48.60097067696708,289.95110648018976,206.56310572768703,83.35836683000838,208.94732267960256,81.7159043981674,111.22718137853285
1965-05-01,204.79761759440106,92.22665514264789,391.38838824103857,57.167881556919646,335.61979021344865,191.0250692656546,87.44563511439733,167.88368225097656,82.51092789020944,111.54698764576631
1965-06-01,205.59977576846168,96.64004189627512,388.96183687097886,95.58973039899554,356.3079833984375,208.28822742808947,88.65681784493583,160.65667193868885,85.87186285789977,120.41521633372587
1965-07-01,201.96291605631512,93.97642044793992,325.3350201775046,121.92107064383372,365.5494326636905,213.0657774029356,89.13463320050921,151.78408415421194,88.30456023520613,120.72906494140624
1965-08-01,196.23322259812127,96.4108875819615,333.22392631979545,154.54585484095983,369.94752429780505,213.17823005445075,88.62003871372768,157.9905136771824,87.22590994327626,120.41441973517922
1965-09-01,191.17124648321243,96.05635688418434,376.21381423052617,145.21424429757255,369.5487976074219,224.23310713334516,88.35860116141184,209.1509777566661,86.01405366938165,117.00964534983915
1965-10-01,184.43532671247212,90.79004015241351,345.9982030531939,120.77013288225447,364.0549069359189,191.92764975807881,88.5064915248326,298.9485035771909,82.90639025099735,111.62807240205652
1965-11-01,195.47257196335565,87.2368131365095,381.2114042394301,80.73287963867188,274.7207278297061,196.35176225142044,87.90828704833984,285.09086940599525,81.12590870958694,108.61594256232766
1965-12-01,187.32012794131325,90.6686056227911,409.49056288775273,80.229001726423,201.16348266601562,199.96106696851325,85.88811329432897,268.08773538340694,79.85058236629405,103.28517240636488
1966-01-01,181.70716421944755,90.54803394135975,400.7736654842601,61.256321498325896,175.43409438360305,206.2486590761127,84.48324748447963,249.0870600161345,74.79155520175367,105.42734931497012
1966-02-01,161.16067795526413,88.29150426955451,395.5688027774586,46.78955078125,188.10628255208334,212.5242059881037,83.86258261544364,218.60325025475544,74.98866142110622,108.86056563433478
1966-03-01,172.79009137834822,88.66759708949498,320.88764415067783,47.833954947335386,257.12681724911647,182.56138888272372,84.34872218540737,195.49494204313856,76.6900326343293,105.48253900864545
1966-04-01,183.3727337065197,92.10716429210845,356.00994334501377,47.12196350097656,311.24874296642486,203.1597715435606,84.98014450073242,203.29457158627716,78.80472223809426,110.44014201444737
1966-05-01,203.33393641880582,93.43556903657459,355.95649270450366,68.3040509905134,339.5865667433966,211.904121167732,88.28638621738979,185.59301625127378,84.1453308754779,122.08083657657399
1966-06-01,206.58106122698103,93.67022741408576,341.6863160974839,88.36121695382255,341.2078130812872,187.35482186982125,89.29432460239956,182.77042223059613,84.94952587371178,120.48067205092485
1966-07-01,205.85734049479169,94.75998651413691,326.8707050996668,103.92179216657367,359.3258812313988,203.0920548872514,89.55058506556921,157.9846257748811,87.35862894261138,122.38959144143496
1966-08-01,200.2112252371652,96.67321159726097,373.0534048641429,135.43570382254464,360.92692783900674,220.77618223248106,88.63780157906669,148.63183394722316,85.99721218677277,120.15235003303079
1966-09-01,192.4358367919922,94.6840558733259,391.11386467428764,140.470951625279,372.4684215727307,215.55638168797347,88.2970210484096,200.87137636931044,84.24135573366856,118.22533326990464
1966-10-01,183.12788463774183,92.37244015648251,307.658296472886,121.26573835100447,353.98345220656626,196.6947382146662,88.44014848981585,244.31280053180197,83.21903309923538,113.34286858053767
1966-11-01,198.07039896647137,89.05711401076545,342.99145866842827,90.16820635114398,284.2560359409877,202.67507379705253,86.97095598493304,262.4921052352242,82.84392661236703,103.63749335793887
1966-12-01,197.24008469354538,91.34014674595424,369.91844177246094,68.59201703752791,206.36409577869233,215.8886533794981,85.2083969116211,235.64479662024456,79.24061227352061,102.119041891659
1967-01-01,180.32139369419644,89.78121621268137,363.8199076933019,63.20327758789063,150.7069542294457,210.41645859227035,83.96233694893974,219.55503380816916,75.98214656748671,110.93001646154066
1967-02-01,173.52454775855657,86.64047604515439,317.27090723374306,68.68448529924666,233.19109962100075,195.56200432054922,83.44133377075195,247.70232490871263,79.33977005329538,106.63412879495058
1967-03-01,182.47302827380952,92.13339487711589,335.4578803567325,46.78163255964007,249.96505010695685,198.07988947088066,83.14157485961914,188.4292934251868,80.21419606310256,109.34986787683823
1967-04-01,197.47844877697173,86.43665313720703,362.0543984805836,57.40425109863282,326.52224586123515,188.5384530732126,84.41083090645927,218.53765404742697,76.88717943556766,108.23488796458524
1967-05-01,206.93339393252418,88.74722435360863,348.45533931956567,62.40104130336217,341.8716793968564,200.7547089547822,86.9842747279576,194.35404901919156,82.71638586166058,114.90859985351561
1967-06-01,209.9048614501953,94.10327729724703,380.0013822667739,89.40458025251117,349.19233776274183,210.93104969371447,88.35193634033203,185.51562765370244,85.24234041254572,122.22655801212086
1967-07-01,204.08784775506882,97.71567753383091,366.3612590116613,119.16308811732702,366.9630504789807,224.39598314689866,88.31490107945034,133.0047607421875,87.23234623036487,120.09824865004595
1967-08-01,197.09267389206659,96.57129560198103,326.06394150677846,149.64870997837613,380.63819521949404,224.44347034801135,88.89254706246513,149.78221395741338,86.9747243029006,121.11210542566636
1967-09-01,189.64622134254094,95.72996412004744,392.9451437557445,145.7376207624163,374.7291201636905,204.8401572487571,88.72805459158762,192.5609588623047,84.92095622610539,118.07879279641543
1967-10-01,186.40859694707962,93.51502373105004,345.1700547162224,117.50809805733817,358.9147658575149,190.46786915172228,89.2041233607701,243.585321177607,83.40037731414147,112.83624312456915
1967-11-01,193.95906357538132,87.35631306966147,389.13883882410386,99.30994306291853,325.3816513788133,191.1682013309363,87.9427228655134,299.63093633237094,83.3868554297914,107.19120923210592
1967-12-01,186.3557361421131,92.11486634754,397.318941004136,89.39205714634487,264.7433508010138,224.09619418057528,86.01927621023997,277.6400524636973,77.15582340321643,109.55866645364199
1968-01-01,184.83091081891743,87.4246324811663,445.96198586856616,71.17784227643695,216.83038984026228,220.23918845436788,85.26459012712752,241.7445307192595,75.80480372652094,105.91191684498506
1968-02-01,179.0980202811105,87.54351479666575,360.22745020249306,70.28980255126953,285.52649361746654,161.0646103367661,83.23046003069197,262.83572653065556,79.53768791036403,100.50126244040096
1968-03-01,181.76492963518416,85.24238949730282,359.18226803050317,57.23638262067523,297.32349940708707,187.19435027151397,83.83735929216658,244.3522080131199,79.9256832041639,103.64902720731847
1968-04-01,206.59835452125188,88.2894515991211,346.76448597627524,69.16402544294085,330.1661900111607,196.0371768835819,84.68615123203823,227.46668276579481,81.41735158068069,111.95776322308708
1968-05-01,206.51114327566964,91.34249005998885,390.13914220473345,69.16209629603794,347.7714538574219,205.2836562647964,86.99393408639091,199.2321014404297,83.05654322847407,119.54465753891888
1968-06-01,212.84566606794087,94.44685436430431,388.70759851792275,97.59900774274554,362.2986929757255,206.39082012754497,88.88482775006976,178.6974865457286,86.14341248857214,122.99968495088464
1968-07-01,206.67364937918526,93.98925417945499,362.01232461368335,124.942136492048,373.4402974446615,215.7876679391572,89.49986594063895,146.03221727454144,86.24250533732963,121.75882002886603
1968-08-01,196.86224801199776,97.34655107770648,348.859270881204,130.25240216936385,376.2601943243118,212.41600730202413,88.90359333583288,173.80387679390284,84.92425959160988,120.6775104298311
1968-09-01,192.28944324311757,95.81538609095982,356.34927188648896,131.69452122279577,365.53889683314736,205.93007405598956,89.0061024257115,184.33234173318613,85.25159308250915,118.53144028607537
1968-10-01,186.8437994094122,93.99662017822266,349.1867514217601,95.56502205984934,329.59147862025674,198.27651977539062,88.43477249145508,181.95195405379584,79.79358916587019,113.42559141271254
1968-11-01,193.67886497860863,87.97944386800131,392.8985146915211,80.40573120117188,352.926999046689,211.04787190755206,87.99150739397322,263.15183224885357,79.0940710838805,105.55207869585821
1968-12-01,183.17271641322546,89.1415005638486,375.8281707763672,78.85139465332031,298.663566226051,191.9563409053918,86.86218806675502,279.5239655867867,78.44766657403176,103.18049262551699
1969-01-01,188.20733569917226,88.58560834612166,403.94363403320307,86.38382502964565,269.6880340576172,202.0592198227391,84.73736081804549,287.68894361413044,74.02678144739029,109.03497583725873
1969-02-01,187.84650166829428,90.0302977789016,411.1401277429917,55.0632313319615,276.20469956170945,203.60352487275094,84.3878255571638,260.05252340565556,75.64836055674452,103.46872666302849
1969-03-01,183.29683939615887,90.01742771693638,373.24609195484834,53.365075247628354,293.39775812058224,182.05418442234847,84.81707164219448,226.60558949346128,77.37776573668135,103.88401255888097
1969-04-01,204.4914972214472,86.89556121826172,379.3658088235294,57.38472529820034,295.55068243117563,205.28675426136363,85.87872368948801,227.72581680961275,82.7262229107796,118.15780190860524
1969-05-01,208.18167186918714,87.19665890648251,404.745303883272,63.47296578543527,322.9890732538133,201.9471602006392,87.74834224155971,206.3385009765625,81.53123246862533,119.2284864537856
1969-06-01,206.93037850516183,95.38610549200149,365.62320484834555,86.58430916922434,356.184568859282,204.9486564867424,88.69006565638952,207.99175760020378,88.45747278091756,124.1487839642693
1969-07-01,202.47346787225632,97.69029163178944,334.1496411491843,126.27116612025671,370.59871128627236,221.4503663958925,88.49821363176619,153.86266293733016,87.06875253230967,120.52049075855928
1969-08-01,200.2964564732143,96.39886220296225,340.4715818517348,145.96603393554688,381.2111990792411,212.1568390817353,88.85977063860213,166.14542422087297,85.85374710407663,118.92805660472196
1969-09-01,192.15834481375558,93.05855887276786,389.78172751034003,136.00164140973774,370.48198154994424,216.10098174124053,88.73549870082311,221.71401977539062,86.4593505859375,120.07181504193474
1969-10-01,196.93133036295575,92.28979746500652,383.17058787626377,129.5829119001116,375.28443109421505,203.7833936286695,87.93873650687082,264.7182298743206,82.56626534969249,115.47079647288602
1969-11-01,196.05267842610678,90.7445090157645,368.03671892951513,88.3136204310826,316.6281927199591,199.34597593365294,87.77755737304688,266.16303817085594,79.33743253667305,103.8007287418141
1969-12-01,197.3734174455915,89.37706720261347,423.6271128934972,76.64938245500838,274.7766585577102,210.26833274147725,86.67603084019252,282.3208021081012,81.00697131867105,99.57883498247931
1970-01-01,190.60338338216147,89.27882058279856,412.0193481445312,77.36747741699219,258.81890796479723,213.51477883078834,84.31265967232841,282.6183153235394,74.43592802007149,107.61587479535271
1970-02-01,184.29216657366072,89.18367113385882,362.4727361342486,48.82708413260324,233.24999128069197,191.48958379572088,84.96928623744421,215.18161607825238,80.90048445031998,104.1304307825425
1970-03-01,185.74861798967635,87.98021589006697,395.84341610179223,50.762503487723215,286.1100696382069,210.62783905954072,84.3010493687221,224.77115133534306,76.61405522772607,111.46432091208064
1970-04-01,196.31849016462056,92.07630157470703,359.573678409352,50.14814104352679,291.42089117141,201.90311778675425,85.3706659589495,186.11340730086616,79.43216689089512,113.54546266443589
1970-05-01,207.45509919666108,90.94247363862537,349.6109233183019,65.32404763357981,344.27918933686755,192.70183678829306,87.83275059291296,178.28286212423572,86.31235487917637,114.43213294534121
1970-06-01,206.17795671735493,93.91060783749535,362.490104226505,79.12130628313338,341.7664300827753,208.09390906131628,89.58596638270788,194.8712224545686,87.12918707664977,121.8609753776999
1970-07-01,206.52671087355841,97.61066436767578,311.7045458625344,115.15970502580916,367.74132138206846,210.35482233220878,89.00060381208148,135.86976424507472,85.16034877046626,121.87140969669117
1970-08-01,203.7890842982701,97.44613284156436,317.7726072423598,137.1163068498884,375.2525329589844,226.33130622632575,88.43261446271624,155.22928652556047,87.01422671054273,121.38055913588579
1970-09-01,199.43540663946243,94.36300368536087,387.0329464183134,136.35556902204243,370.92005411783856,216.56704526959044,88.82652010236468,178.9659251337466,84.30622993631566,120.41917688706341
1970-10-01,194.61915152413505,93.47710382370722,386.4057204302619,96.27938406808036,340.5084155854725,211.15179350881866,88.30920900617328,214.38918735670006,80.63182424991689,112.82129848704618
1970-11-01,203.12563578287762,88.45960526239304,348.789327284869,72.50457218715123,309.0677897135417,205.54060502485794,87.59232384817942,232.3412687882133,81.10106447909742,101.98250938864315
1970-12-01,196.2735857282366,86.02667308989025,357.8454634722541,78.04303305489677,251.63579668317524,205.4940888375947,86.12885338919504,253.10731970745584,77.10714137300532,106.7891289206112
1971-01-01,188.7622833251953,88.98903982979911,373.6034393310547,73.22217123849052,204.58463033040366,206.20177297881153,84.84879629952567,264.8645483929178,76.6198422046418,108.04748535156249
1971-02-01,187.8239041283017,86.46271115257626,358.13780391917504,66.08466557094029,266.52043660481775,195.5007148511482,84.3296732221331,221.09821153723675,78.21841138474485,108.17928314208983
1971-03-01,186.6919381277902,85.11192685081845,311.8411344640395,58.092814854213174,295.05484444754467,183.0333478523023,83.95408630371094,233.3873748779297,78.86876045389378,106.1971440034754
1971-04-01,192.34757196335565,86.94911230178107,304.8341414507697,66.85771942138672,328.79976545061385,169.20955542362097,84.56786836896624,254.28971000339672,81.05826682232797,104.73431979908662
1971-05-01,207.05184936523438,88.11137789771671,343.47973991842827,65.0115966796875,333.8988531203497,191.75403479373816,86.86911174229213,244.8378853175951,84.63693172373671,116.43672269933363
1971-06-01,204.58214169456846,95.11215573265439,357.6891057631548,78.85814121791294,348.3146667480469,210.60425729462594,88.00044468470983,196.55393517535666,85.59465611234624,122.52824446734259
1971-07-01,204.2831784202939,97.53647758847191,335.0499994614545,118.88504028320314,367.27974301292784,222.22165194424716,88.51402282714844,174.16781549868375,86.51251285634143,120.82607044893152
1971-08-01,200.97136724562873,93.7004634312221,384.945499195772,141.380855015346,377.45484851655505,225.9732795484138,87.94243403843471,164.56836202870244,86.00980880412651,120.87161120246438
1971-09-01,195.06399972098214,97.90935516357422,373.0424095602596,135.1695033482143,368.95806448800226,230.58157256155303,88.48698207310268,201.97475267493206,84.66447059144366,120.18737792968749
1971-10-01,195.9560030982608,95.00266483851841,391.3451699649586,88.03505488804409,322.36749558221726,218.24273774118134,88.51542336600168,202.88270038107166,80.87414680643285,117.96238843132467
1971-11-01,199.76419721330916,88.54933239164806,377.2999482996323,81.15901947021484,320.0990586053758,194.7881525213068,87.36382348196848,259.5951246178668,80.11790336446559,105.98168092615464
1971-12-01,191.47754850841704,88.54735238211497,445.9619409897748,88.71274130684989,267.91741507393976,229.63684544418797,86.81488037109375,291.3211324940557,75.72390779535822,113.60545438878675
1972-01-01,194.79642595563618,85.25065467471168,372.5114037008846,75.64432416643416,245.200438726516,215.35082730379972,85.41200637817383,270.0891909391984,78.802741842067,117.60176490334902
1972-02-01,184.3650636218843,85.45433226085845,364.28824032054223,62.99029214041574,255.8952149890718,201.07757105971828,84.70548902239119,257.1051224418308,79.65217752659575,109.27633397719438
1972-03-01,195.07644290015813,88.85489872523716,319.77848726160386,60.5329350062779,284.3301500592913,191.66718685265744,85.22077287946429,252.3437334143597,80.6488037109375,109.72911610322839
1972-04-01,201.9052959623791,93.22880336216518,333.70271570542275,70.5891854422433,329.5471918015253,193.9420989065459,85.01134599958148,225.9621993355129,80.32033392723571,112.22774281221277
1972-05-01,207.9333714076451,91.95898146856399,366.52811835793887,75.67388262067523,344.8255266462054,204.01699181758994,87.31694085257395,211.68589384659475,84.84573364257812,117.25126154282513
1972-06-01,204.37865484328498,96.3221413748605,346.68175192440253,95.73819841657367,356.5113249279204,197.90582367868134,89.05439104352679,212.40826482358185,87.96536060089761,123.3472936293658
1972-07-01,199.01224772135419,100.63252221970332,369.79857052073754,105.00106811523438,366.1386399042039,218.34067142370975,88.68131365094867,177.10461823836616,88.00952180903009,123.78903557272517
1972-08-01,195.64641316731772,98.04936363583519,360.07297740263095,125.8125741141183,363.887932187035,219.16677301580253,89.01545933314733,186.09635726265284,87.5203234084109,122.14371176326975
1972-09-01,191.1248524983724,96.75374712262835,406.5445395076976,127.5154549734933,369.1392444428944,222.58407130385888,89.43369729178293,240.67409349524456,83.4010753225773,120.66559511072495
1972-10-01,188.79212878999257,91.41432444254558,395.90952256146596,107.19364711216518,354.2896452404204,210.18672133937025,88.87225559779577,258.8157653808594,82.55834376558344,113.75518125646254
1972-11-01,198.7756093343099,91.58859252929688,427.3911868824678,74.65602329799107,284.5024108886719,222.22250736120975,88.29986844744002,259.41147182298744,80.21965026855469,111.51072558234719
1972-12-01,192.08659217471168,86.49656204950242,413.4898466222426,103.39587620326452,253.6780221121652,231.72299934156013,86.94866997855051,301.5985571819803,82.32993267952128,112.0282117058249
1973-01-01,180.68137395949591,88.6052722022647,416.25864365521596,68.3732169015067,180.77091035388764,203.82117069128788,84.94552339826312,255.89030721913213,76.60252185578042,110.87381699505974
1973-02-01,175.62715439569382,89.04019310360863,409.01184082031244,68.04641723632812,240.7301039922805,195.2004403779001,84.42093985421317,251.5810261601987,79.6960546615276,101.82459214154412
1973-03-01,180.23118518647695,90.8962613060361,410.0723266601562,47.81155177525112,250.7706778390067,225.851787220348,84.51743262154716,219.85634513523266,78.62316699738199,113.45983393052045
1973-04-01,188.14911615280877,91.06422605968658,396.8548494226792,51.94854736328125,307.5420924595424,205.8630047422467,85.21561758858817,196.6828553572945,79.08649850398936,108.98799896240233
1973-05-01,199.56256321498327,91.48725782121932,348.07602377498847,63.38729858398438,332.8953697567894,205.0237713438092,88.32378114972796,184.0895777163298,85.3649545223155,118.07579713709214
1973-06-01,207.77589707147507,94.09392220633372,380.9283985811121,86.52909415108817,343.59130859375,224.9374620842211,88.88065610613143,201.56367758046025,86.0575168690783,121.1837656357709
1973-07-01,207.1478707449777,95.51817576090495,389.4124199362362,110.87784903390067,362.84648350306924,225.45122088808,87.98059735979353,164.7536568019701,87.67362554022607,122.21835641299977
1973-08-01,203.5727727980841,99.18277377174014,357.62524324304917,131.42464773995536,375.16348702566967,224.01252515388256,89.0323202950614,161.53322302776834,87.35173002202461,121.84019649730008
1973-09-01,206.06206258138022,94.53567323230563,441.7121438419117,109.84080723353796,363.79863194056924,225.60649062647963,88.93740517752512,167.8413556969684,85.10959706407913,120.38055868709787
1973-10-01,202.29076203845796,91.46880195254371,414.75843541762407,70.49791063581195,325.7145472935268,203.6882342714252,88.083005632673,210.07116566533628,80.97911591225483,111.77096647374769
1973-11-01,204.9132029215495,92.68802461170016,407.719331629136,77.4090794154576,289.6278381347656,206.52981382427794,87.66121183122908,260.4266954504925,77.04531081179356,108.48924973431755
1973-12-01,202.7749742780413,86.957277570452,381.82974422679223,89.99203818184989,244.28494771321616,208.95730220910275,85.69320406232562,285.29543669327444,79.08317078935339,101.1762170230641
1974-01-01,189.95855422247024,88.7963612874349,441.06140136718744,76.06365748814174,182.59404500325522,246.46141745827413,84.90022114345007,258.6360765540081,78.97093752597242,119.91426804486443
1974-02-01,190.18253144763764,87.42673964727493,328.51757722742417,55.81330980573382,217.48184930710568,192.31813604181463,83.18632125854492,239.98243912406588,78.22976619639296,103.37049820843865
1974-03-01,189.973140898205,86.63036709740048,375.712495691636,67.86660330636161,294.67386518205916,205.77848029859138,83.35563932146346,253.44934878141981,78.8471871234001,114.80535619399126
1974-04-01,196.20377676827567,85.77042534237816,328.3983342787798,54.52916826520648,311.9554428827195,185.91970963911575,84.05081885201591,243.40224888013756,80.85874192258146,109.20695136575137
1974-05-01,202.28444054013207,92.41181328183129,386.7046131807215,56.96131569998605,328.7339346749442,217.4081282182173,87.0653315952846,200.2269579016644,84.63520293540144,118.85628419763901
1974-06-01,204.67669169108075,93.62124488467262,341.794631060432,81.91341400146484,347.5042433965774,212.28475859670928,88.926876613072,194.22083315641981,84.47085441427028,121.1777182186351
1974-07-01,206.1276572091239,95.62951950799851,284.9263359518612,124.10271780831474,363.57730683826264,213.33803119081438,88.29717636108398,151.80997433869734,86.59238612398188,120.87027605842141
1974-08-01,201.03787013462613,94.96784210205078,387.54012163947607,133.7021963936942,368.57296171642486,237.9994941480232,88.44294956752233,144.90668255349863,86.64068668446643,122.01063492718865
1974-09-01,201.82258969261534,95.0373785836356,401.7103756175321,123.63816397530692,366.06783185686385,232.0077607125947,88.83351189749582,178.869745005732,86.82277760607131,122.05812790814568
1974-10-01,197.86716642833892,94.43364824567523,392.3875696518842,92.73677280970983,338.61552647181924,184.77806322502366,87.93550763811385,205.22500743036684,82.20844674617686,109.78181502398321
1974-11-01,202.92024158296132,90.99695114862351,395.919620289522,66.83663504464286,297.44593302408856,200.38327303799716,88.01849092756,219.9494403341542,80.97881560629988,108.85969049790326
1974-12-01,189.64536757696243,90.35908835274833,402.4378608254825,84.26603044782367,217.15318588983445,223.8587119362571,85.99579674857004,241.65597998577616,76.72550931889961,105.32946867101332
1975-01-01,187.45306105840774,88.688596089681,389.8274589987362,72.48182024274554,184.203120640346,216.7219913367069,85.10426657540458,234.0195033861243,77.9766245091215,112.62000588809742
1975-02-01,181.62115187872024,88.33469209216891,414.692284079159,58.03536551339286,235.20297095889137,219.07817956173056,84.18902260916575,242.97115491784137,76.42366125228557,113.50791033576516
1975-03-01,185.7857658749535,89.9788084484282,371.91693923052617,49.39439501081195,272.5139617919922,204.0361346620502,84.24830572945731,225.49771847932234,77.93308014565326,110.29059466193704
1975-04-01,191.521726335798,88.3530752999442,373.1470893411075,60.82990918840681,314.34645879836313,193.69579661976206,84.19572830200195,240.71850983992866,79.29187531166889,110.47624700209673
1975-05-01,206.81909833635603,90.03174191429501,403.4172058105468,74.65493883405414,336.6996765136719,221.92251032049003,86.72623770577567,228.15485415251356,83.31099976884558,120.94047770780675
1975-06-01,207.64766874767486,96.03819165910994,399.8389748965992,81.77461896623885,341.7410350981213,216.72169078480113,88.87936728341239,199.00491133980128,86.20700430362783,119.93952358470243
