,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9,mgu600_cluster10
1965-01-01,0.57779086,0.5891968,0.7853783,0.7622406,0.029329682,0.7306303,-0.084077455,-0.69152415,1.4345379,0.92322695
1965-02-01,1.5156829,-1.0917085,0.87955874,0.9196426,-0.18868637,-1.0969231,0.19878845,0.53542614,1.6385406,-0.07234611
1965-03-01,0.7068405,0.8844471,1.5671724,1.1728535,-0.4187599,0.45134813,-0.95125276,0.29622802,1.2735516,-0.4298397
1965-04-01,0.8776032,0.41941184,0.2737419,0.8019985,0.19846305,1.1624256,0.58072376,-0.59799576,0.94864595,0.39757746
1965-05-01,1.8321155,0.24962655,0.0042366027,0.60777247,0.10526047,0.9584225,0.55269796,-0.11503677,0.53835905,0.7306301
1965-06-01,0.41550142,-0.13133088,-0.61982954,0.47611505,0.10949669,1.1871926,0.97015417,1.2921269,1.009586,1.2337939
1965-07-01,-1.4120522,-0.34771767,-0.116666414,0.8411045,0.08831482,0.82969856,0.91638374,2.6390023,1.1458054,1.4276943
1965-08-01,-2.028297,-0.33337823,0.33500785,0.26592064,0.07169418,0.5148956,1.2491102,1.7812774,1.4319309,0.9277895
1965-09-01,-0.6322136,0.26592064,0.5790947,0.35325736,0.19878845,0.9763462,1.400972,1.1800232,0.21834183,0.24180527
1965-10-01,0.67490387,-0.24180527,0.2088913,0.47383422,0.2672245,0.8417562,0.6866358,0.13589326,0.5533495,1.2129371
1965-11-01,0.7879856,0.6299324,0.15740165,0.6736008,-0.07821198,1.3185236,0.37281018,0.5575859,0.80884206,1.0486921
1965-12-01,0.71792066,1.180349,0.59115183,0.83100206,-0.164571,1.7522739,0.30795974,0.025418853,1.0552098,0.5911522
1966-01-01,0.98239213,0.99256706,1.6641258,1.0312984,0.0922329,0.073195264,-0.3305277,0.5783413,1.5092013,-0.369915
1966-02-01,0.39486045,1.0785633,1.6651106,0.75295943,-0.014113998,-0.14835969,-0.29146805,1.2774708,1.5180633,-0.2635685
1966-03-01,1.4556999,-1.1396141,0.10437737,1.111715,0.06794357,0.081073,-0.14901638,-0.04004402,0.62101096,-0.055142593
1966-04-01,1.1281261,1.8039515,1.4363343,0.9328297,-0.13227654,1.0053685,-0.369915,0.16345863,1.3529637,-0.42604256
1966-05-01,1.4383037,-0.64300233,-0.6505516,0.2901554,0.24945489,1.5554813,1.7488092,1.1176227,0.9485844,1.9464031
1966-06-01,-0.39748687,-0.66335297,0.06203575,0.8146664,0.19464035,1.1104015,0.9469433,2.423978,0.44179764,1.276158
1966-07-01,-1.11828,-0.5737457,1.366093,0.664666,0.12669678,-0.13326149,0.96368295,2.4426873,0.74869233,0.57866937
1966-08-01,-2.3054874,0.22286835,0.8888466,0.5153206,-0.020349884,0.81959,0.49759674,1.9857914,1.3808632,1.3365523
1966-09-01,-1.2492428,0.05481415,0.505146,0.12833825,0.034464262,0.36761743,0.10765953,1.5804272,0.9840334,0.9938803
1966-10-01,0.054157637,0.22680703,0.54059446,0.29901734,0.18512154,0.04365463,0.77888966,1.1048218,0.8734196,0.9046019
1966-11-01,0.59376794,-0.8107281,-0.24256173,0.24157715,-0.010831451,-0.4943142,0.38993722,0.6141182,0.4191498,-0.02494545
1966-12-01,0.8143383,-0.4444233,-0.3246193,0.7145565,0.058753204,0.5432205,-0.05940933,-0.65449065,0.86521417,0.09091969
1967-01-01,0.99400026,0.62402594,0.89571035,0.8000328,-0.10351448,0.27788907,-0.0068572997,0.15151635,1.5285528,0.99302065
1967-02-01,1.1837223,0.8477085,1.0410225,0.81309474,0.16457824,1.4358143,-0.18710975,-0.5182255,1.8583626,1.0981678
1967-03-01,0.71643794,0.89538383,0.28278732,0.5276955,0.22302933,1.25295,0.5724319,-0.9623257,1.6555786,0.5015715
1967-04-01,1.878608,-1.0024906,0.30368575,-0.0055511473,0.17829323,-0.89342463,0.8147274,-0.44736537,1.3179318,-0.7716236
1967-05-01,1.7620323,-0.48165244,-0.27331734,0.6289242,-0.09730987,0.5384712,0.25535735,0.8415041,1.6748447,0.51038855
1967-06-01,0.26417464,-0.540757,-0.5721054,0.84705544,-0.057471465,0.57863617,0.64329183,1.1605377,-0.35985184,0.71088636
1967-07-01,-1.8750165,0.10416756,0.76541936,0.3983837,-0.08522797,0.5071228,-0.07575836,1.8270146,1.0423286,1.0400432
1967-08-01,-2.102291,-0.25470465,0.591045,0.72949904,-0.16196594,0.6295773,0.35527992,1.9109364,0.6527618,1.546513
1967-09-01,-0.9567741,-0.44475287,0.0032653809,0.2031105,0.27495003,0.6557003,-0.052900314,2.039268,0.17568055,0.44540596
