,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10
1965-01-01,-0.21931915,-0.5536755,-0.26657256,-0.028351594,1.0359828,0.15349083,-0.009776497,0.4783966,-0.061266325,-0.090595625
1965-02-01,0.41322023,-0.6752302,-1.1031147,-0.05214157,0.07267151,0.8521843,0.42462578,1.0271835,-0.5122883,0.28645173
1965-03-01,-0.28188896,-0.89976346,-0.2965538,-0.33403015,0.48947677,0.26363945,-0.09743919,0.39236373,-0.21019478,0.034869384
1965-04-01,-0.33598557,-0.53510016,-0.539011,-0.4754631,1.4459438,0.111126326,0.021508407,0.22290345,0.18803482,0.7782093
1965-05-01,-0.0032588958,-0.43016586,0.4536293,-0.044645883,0.50186,0.21149826,0.12709446,-0.91279906,-0.27732658,-0.02281189
1965-06-01,0.8215515,-0.089292146,-0.077560045,0.40767995,-0.164571,0.21671219,0.49240953,0.11438503,-0.599625,0.2176899
1965-07-01,0.29525033,-0.09776459,0.16717796,-0.037802506,-0.10134964,0.058333207,0.53835905,0.5054447,-0.5230427,0.20921707
1965-08-01,0.56442964,0.009776306,-0.07299767,-0.04986019,-0.057681274,-0.30274543,-0.043668173,0.28677732,-0.6168968,0.13165665
1965-09-01,0.7436655,-0.26950568,-0.03519535,-0.014990616,0.5347744,0.35619012,0.45428103,-0.443853,-0.2176899,0.552372
1965-10-01,-0.14338836,-0.26885337,-0.7534418,0.13328628,0.75148696,0.2264885,0.5292343,0.9222496,0.107541464,0.21736412
1965-11-01,-0.15186176,-0.5735544,-0.463406,-0.52010953,0.76289254,0.4070282,0.65339583,-0.042038728,-0.16033478,0.044646073
1965-12-01,-0.46796837,-0.5624744,-0.73030436,-0.2427826,0.5634521,0.4089834,-0.02346344,0.05442276,-0.49827537,-0.44417876
1966-01-01,-0.4867649,-0.6932217,-0.58753127,0.21006775,0.44606438,0.4802002,-0.33315355,0.92265475,0.52451134,-0.23862305
1966-02-01,-0.41061515,-0.794973,-0.12046051,0.18348007,0.2031742,0.46280402,-0.6630241,0.87801516,0.016739655,0.054486085
1966-03-01,0.014770126,-0.4339199,-0.5186035,0.03183899,0.4319504,0.09518661,0.28162137,0.5021919,-0.25208053,0.065646365
1966-04-01,-0.65908545,-0.8258263,0.2317299,0.12669678,0.8540543,-0.15000114,-0.18807563,0.35645753,0.051203918,-0.15361175
1966-05-01,1.4714546,-0.08435516,-0.9233109,0.08337021,-0.21925735,0.14277992,0.47363585,-0.3328251,-0.45952186,0.21072349
1966-06-01,0.24387474,-0.27210236,-0.19660988,0.6505516,-0.34332886,0.08074455,1.336552,-0.20415917,-0.41192856,0.43588924
1966-07-01,0.16772576,-0.10404892,-0.32790184,0.615431,-0.40831795,-0.016411591,0.24420281,0.45131606,-0.68797,0.5044891
1966-08-01,0.4703537,-0.0498909,-0.20022011,-0.25437814,-0.3915783,0.16509971,0.26520976,0.072210506,-0.38829574,0.2812931
1966-09-01,0.81893367,-0.11258316,-0.7227623,-0.03347931,0.02067833,0.2077694,-0.22779159,0.609523,-0.10995712,1.099242
1966-10-01,1.0280163,-0.022647858,-0.8744049,-0.33512267,0.40273818,0.1897171,0.6334839,-0.05415802,-0.054157637,0.78709567
1966-11-01,-0.21892929,-0.23632583,-0.10306434,-0.8914722,1.061496,0.6124771,0.18643455,-0.2366539,0.17363358,0.1631302
1966-12-01,-0.20842591,-0.2881859,-1.0890671,-0.23632507,1.0982574,0.6581009,-0.058096696,0.5097412,-0.27801093,-0.40306664
1967-01-01,0.044736482,-0.51006186,-0.8568516,-0.107759096,0.8937515,-0.2697254,0.019919205,0.53781813,-0.5721054,0.235112
1967-02-01,0.066615105,-0.49210224,-0.987796,-0.15053634,1.2460922,0.48851013,-0.3023798,0.45356902,-0.2556843,-0.4414875
1967-03-01,-0.48295897,-0.64982283,-0.30629843,-0.029714966,0.9064865,0.12735252,-0.06334953,-0.052900694,0.37291336,0.43920135
1967-04-01,0.2073555,-0.27625617,-0.38793412,-0.045389555,0.6021469,-0.22498894,0.21617222,-0.40132293,0.033633806,0.39348525
1967-05-01,1.1406187,0.15641442,-0.5701458,-0.096004106,-0.19037552,-0.04996147,1.4136093,-0.23609123,-0.92738515,0.36932144
1967-06-01,0.4597742,-0.01534729,-0.063676074,0.09926949,-0.24327508,-0.36083144,0.8268097,-0.97244835,-0.8225647,0.39413872
1967-07-01,-0.014694596,-0.10971908,0.070206836,-0.7419081,-0.15608826,-0.16098633,0.4287525,0.6112906,-0.20376357,-0.07608471
1967-08-01,0.26580697,0.087840274,0.55871695,-0.96134585,-0.25829658,-0.11135139,0.50385743,0.15641442,-0.5743912,-0.13453598
1967-09-01,0.7615007,0.06432877,-0.24066277,-0.4173233,-0.5107147,0.03298073,0.7291729,0.45748824,-0.3856491,0.43397695
1967-10-01,-0.09828987,-0.28409308,-0.5234501,0.08130951,1.1624969,0.5224705,0.12571946,-0.07412567,-0.15804748,-0.3591984
1967-11-01,0.5071232,-0.25209197,-0.9342426,-0.37030107,0.87024003,0.49275512,1.0906575,0.19886474,-0.2955223,0.11755581
1967-12-01,-0.0029388429,-0.39609796,-0.87481153,-0.113637544,0.7726032,0.4225479,-0.2834404,0.3007477,-0.14825097,0.08130951
1968-01-01,0.06892395,-0.73336565,-0.6899689,0.18671493,0.5926002,0.5605087,-0.4759037,0.19218445,-0.2983063,-0.32201004
1968-02-01,-0.86136705,-0.5492039,-0.98936844,0.5422745,1.0768913,0.22646447,0.17212792,0.5681671,1.028754,-0.36868897
1968-03-01,0.07257004,-0.50726587,-0.65240705,-0.5459221,0.5973412,0.29502374,0.25053328,0.18780899,-0.13602448,0.5616028
1968-04-01,0.074394226,-0.00729332,0.34571362,-0.97332346,0.023339462,0.23631057,-0.25016823,-0.33732605,-0.022610474,0.46496314
1968-05-01,0.41354388,0.12180214,-0.44636497,0.32237473,0.5313347,-0.06418304,0.26512033,-0.15024719,-0.23886375,0.5240412
1968-06-01,0.92190397,-0.19145508,-0.094451144,0.11414413,0.07402916,-0.29684678,0.67282945,-0.4004156,-0.55904996,1.0575638
1968-07-01,0.44563523,-0.06308899,0.21990013,0.26475564,-0.19801942,-0.30632895,-0.047408294,0.31581038,-0.48210374,0.19364357
1968-08-01,0.15425834,0.113414764,0.059807204,-0.035373688,-0.3252918,-0.0051052095,1.4864235,-0.30851668,-0.38436967,0.16228104
1968-09-01,0.13420105,0.17978516,-0.16373977,0.3406086,-0.021880722,-0.014222336,0.44672927,-0.5247704,0.13456574,0.37598228
1968-10-01,0.168116,-0.09663925,0.19182053,0.27861366,0.52914655,0.05871315,-0.3551956,0.0025527955,0.3055996,-0.2953888
1968-11-01,0.538628,0.015316391,-0.6633476,0.011305237,0.25199166,0.41427308,0.4084385,0.4682457,0.016775131,-0.3398792
1968-12-01,-0.112320326,-0.4587639,-0.47043306,-0.20166627,1.3339889,0.160458,0.32966822,0.246521,0.26694337,0.10685043
1969-01-01,-0.5075432,-0.11179237,-0.38845366,-0.000995636,0.26471862,-0.050754167,0.18079147,0.34300613,-0.46508256,0.21761322
1969-02-01,0.021893311,-0.22192574,-0.25874788,-0.4664093,-0.010946656,0.12572479,0.5878212,0.06037445,-0.4193039,0.5297691
1969-03-01,-0.17150345,-0.5841724,-0.602417,0.11875763,-0.035163116,0.5636055,0.11245575,0.5974411,0.12439766,-0.071984865
1969-04-01,0.3058529,-0.33537674,-0.6203308,-0.012605667,0.7377632,0.069330975,0.25642547,0.41665,-0.087244414,0.35063666
1969-05-01,0.32608834,-0.227565,-0.225243,0.44186133,0.47337532,-0.1068161,0.35461694,0.0311821,-0.12871018,-0.42560655
1969-06-01,1.183273,-0.14330634,-0.9059483,-0.012273979,0.12672004,0.18609925,-0.15757065,-0.72383004,-0.28727645,0.15690728
1969-07-01,0.6375805,-0.16984406,-0.2892666,0.33670348,-0.19936848,-0.1870945,-0.31082878,0.0308506,-0.59180224,0.67307585
1969-08-01,-0.33769894,-0.11544113,-0.452145,0.28628102,0.22690181,-0.29888612,-0.11477776,0.3785015,-0.23121414,0.38016015
1969-09-01,0.12472954,0.2650505,-0.20036355,-0.089234546,0.11278725,0.044451524,1.5352358,-0.07563381,-0.45347175,0.3665592
1969-10-01,1.0227165,0.12406616,-0.61601865,-0.7082386,0.7082386,0.46342355,0.1824503,-0.07231674,-0.44252473,0.0832634
1969-11-01,0.4687313,-0.008956909,-0.8459061,-0.11842652,-0.35892946,0.55697095,0.054403305,-0.051418304,-0.28992996,0.0029857636
1969-12-01,-0.36423722,-0.49560148,-1.1819458,-0.15458527,1.5365623,0.3463238,0.75733453,0.81870425,0.09155731,0.0971962
1970-01-01,-0.21032563,-0.20799637,-0.38504332,0.6076813,0.0515831,0.37905234,-0.5387932,0.815345,0.09717598,-0.6246544
1970-02-01,-0.078539275,-0.5740692,-1.2273438,-0.09817505,0.83531266,0.40101662,1.0143559,0.48488158,-0.102833554,-0.29884872
1970-03-01,0.48255157,-0.49253502,-1.2792603,0.401017,0.23861389,0.19102363,0.42730752,0.6432907,-0.43263206,0.23395386
1970-04-01,-0.23595086,-0.5451164,-0.07820587,-0.7611,1.2233505,0.2985161,-0.046591185,0.051583864,-0.41033477,0.3550911
1970-05-01,-0.2742218,-0.09318237,0.18935966,-0.32713643,0.67091215,0.04559288,0.35642242,-0.047922324,-0.25691682,0.13777657
