,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8,zgv250_cluster9,zgv250_cluster10
1965-01-01,0.7274834,0.22120324,-0.10022583,-0.24592857,-0.048567582,-0.6296124,-0.026049804,-0.076236345,-0.32304794,-0.35616225
1965-02-01,-0.06622849,0.008977508,0.57810134,-0.5700067,-0.689954,0.65154153,0.06652284,0.4839098,-0.5173181,-1.0596561
1965-03-01,0.074617386,0.010155058,-0.056662224,-0.25946862,0.18558697,0.02766881,-0.27609938,-0.12318506,-0.43475342,-0.63358605
1965-04-01,1.3261892,0.09124818,-0.11303005,-0.29184705,1.4574687,0.38633308,-0.2537287,-0.9838613,-0.8278564,-0.640209
1965-05-01,-0.0344388,-0.043269288,-0.20045164,0.0067700148,0.538217,-0.11773963,0.07888551,-0.24798898,-1.2175745,0.65801716
1965-06-01,-0.6196045,-0.14658575,0.37029105,0.3304067,-0.254759,-0.114796065,-0.061371706,0.13378163,0.31348163,0.056073476
1965-07-01,-0.198244,0.019721413,0.3036209,0.15585777,-0.35336596,-0.27874842,-0.10140324,0.53865856,-0.34409395,0.0048567294
1965-08-01,0.058722615,0.14114037,-0.37397033,0.06313787,0.51260865,-0.2936131,0.17293002,0.82417697,0.04135604,0.3446826
1965-09-01,0.24857768,0.15777096,-0.23798113,-0.25726098,1.2321447,-0.17822829,0.6226952,-0.8218223,-0.03782382,0.024725294
1965-10-01,-0.39751816,0.19471183,-0.21281433,-0.011479616,-0.36970225,-0.8962925,2.3960004,-0.7554466,0.026049804,-0.17101689
1965-11-01,-0.22635432,0.050480843,0.678916,0.08079877,0.7223323,-0.30406255,0.76309955,-1.0238928,-0.73866874,0.2665329
1965-12-01,0.09875412,0.22149758,0.5758937,0.32937646,0.4465274,-0.023547936,-0.2048668,-0.34041452,-1.03081,-0.010007858
1966-01-01,-0.34575385,-0.0027486563,0.33374652,0.07363544,-0.7758484,0.064232066,-0.08998279,0.51385665,-0.02314682,-0.6291563
1966-02-01,-0.2935291,-0.20195493,0.02690792,0.22119565,-0.43400064,0.17982092,0.015623951,-0.30307704,-0.33172113,-0.96912324
1966-03-01,0.00057866576,-0.02517202,0.5430794,0.005063343,-0.28904444,0.5083593,-0.41620654,-0.39320454,0.079132795,-0.19313028
1966-04-01,-0.254469,-0.3213051,-0.61975276,-0.14061618,-0.06886139,0.30871907,-0.50025785,-0.33418044,-0.28962302,-0.07826479
1966-05-01,-0.4708906,-0.16390753,0.6968603,0.04513607,-0.79812706,-0.08332805,-0.7315804,0.6468056,-0.24839287,0.15233417
1966-06-01,-0.6883249,-0.13323812,0.49750933,-0.036022045,-0.9704253,0.38235453,0.42155933,-0.47884732,0.85903186,0.40709257
1966-07-01,-0.35501248,-0.06524477,-0.29078045,-0.05989208,-0.3249218,0.4509266,-0.009982014,0.9563926,-0.11081491,0.15927815
1966-08-01,0.049331404,0.27978572,-0.08390679,-0.24535498,0.11833749,0.35805044,-0.1436542,-0.02285738,0.027486706,-0.2993157
1966-09-01,0.039349414,0.20094228,-0.38278857,-0.0075226785,-0.4379066,1.1087267,0.5358461,-0.6366788,0.79971844,-0.35862914
1966-10-01,0.51501405,0.09012742,0.059602786,0.09403348,-0.5607287,-0.7103144,-0.5796801,0.772521,-0.02285738,-0.13208087
1966-11-01,0.59414685,0.2135283,0.0036167144,-0.33201042,0.50387466,-0.60456276,0.4555561,0.086510755,-0.23436031,-0.18806687
1966-12-01,0.22727165,0.42951593,-0.48145136,0.4392086,-0.30929774,0.5164607,0.35385513,-0.14105017,0.08636618,-0.49432668
1967-01-01,-0.17718586,0.06378026,0.19100776,-0.34554577,-0.7973365,0.17352219,-0.55204064,1.6201519,-0.20166549,-0.5122404
1967-02-01,1.8729416,-0.2071609,-0.21815176,-0.22464637,-0.17152396,-0.51557106,0.3518738,-0.2807663,0.17202358,-0.38118276
1967-03-01,0.45012546,-0.11007508,-0.22781047,-0.26344746,0.7803506,-0.16486283,0.4519573,-0.6564538,-0.86777794,0.1800169
1967-04-01,0.515571,0.028476287,-0.018484592,-0.20582876,1.115905,0.6084937,1.0151553,-0.8098262,-1.0059963,-0.35753593
1967-05-01,-0.80932647,-0.031473804,1.3973373,-0.085262395,-0.02148211,-0.8286438,0.9223989,-0.5340558,-0.80133325,0.4417991
1967-06-01,-0.3167364,-0.21282291,0.121066,0.2079936,0.014321422,-0.26627842,-0.020482946,0.14854307,-0.6376362,0.5846802
1967-07-01,-0.23813519,0.05528736,0.37935096,-0.011823511,0.31890136,-0.12522912,-0.30074978,0.20499611,0.6005003,-0.78184944
1967-08-01,-0.1795173,0.32756072,0.8547888,-0.2529562,0.1397171,-0.06461291,-0.37751922,-0.29209027,-0.03597007,0.20199856
1967-09-01,-0.09192352,0.18784371,-0.2869279,-0.4259789,0.23147412,-0.5174028,0.55587083,-0.07010834,0.49808556,-0.23730254
1967-10-01,-0.2266448,0.05611998,-0.08892603,-0.27477136,-0.33572063,0.33305615,1.4016672,-0.5150714,0.040965915,0.51273996
1967-11-01,-0.5560373,0.23880133,-0.07577028,-0.2651128,1.1890106,-1.3463796,1.8233163,-0.0021648407,-0.10341394,-0.18850982
1967-12-01,1.3500433,-0.060949303,-0.9177364,-0.1365531,-0.43180734,2.4169888,-0.7487103,0.3878439,-0.40582904,-1.1015834
1968-01-01,0.30776128,0.0138733145,-0.009343242,0.28808385,-0.000990963,0.40006143,0.04232788,0.39822108,-0.33281833,-0.55068606
1968-02-01,-0.034400176,-0.16718769,0.38024235,-0.019960593,-0.6611064,-0.36891714,0.906013,-0.63463384,0.40586552,0.35178795
1968-03-01,0.6189203,0.07970085,-0.39892885,-0.09145069,0.19380188,0.39298314,1.6231788,-0.6470915,-0.687579,-0.7592106
1968-04-01,0.9521631,0.08069179,-0.5587552,-0.015430545,1.3467035,0.36990815,0.2570812,-0.8267369,-1.3924288,-0.94678366
1968-05-01,0.28128868,-0.32913753,-0.31384858,0.029586982,-0.24844582,0.2427831,-0.45923537,0.03652363,0.030294811,-0.14736867
1968-06-01,-0.27520147,-0.3966638,0.57206225,0.3411705,-0.12684183,-0.37245628,-0.06936665,-0.55238485,-0.9371573,-0.35518545
1968-07-01,-0.18502486,-0.19097051,0.07233946,0.1148088,-0.5530926,0.04615004,0.27067137,-0.4006276,0.8060684,-0.37726948
1968-08-01,-0.5512523,-0.035532665,0.03015324,0.30960163,-0.24476509,0.5756014,0.7586444,0.1269834,-0.45767814,-0.6291128
1968-09-01,-0.22650328,-0.039921187,0.31130046,-0.005379462,-0.5635684,0.11056191,0.16732927,-0.6636545,-0.72297007,0.6083028
1968-10-01,-0.058749296,0.16647989,0.012882424,-0.11594136,-0.32276714,-0.18842241,-0.1078722,-0.4231364,-0.09371571,-0.07899304
1968-11-01,-0.34315243,0.17978695,-0.72735864,-0.26019555,-0.6204774,0.004671669,0.86000454,-0.43715125,0.29374638,0.080550194
1968-12-01,0.17001906,-0.0927248,0.4828766,0.17865445,0.41251907,-0.20937395,0.23598805,-0.92569053,-0.41039562,-0.5073673
1969-01-01,-0.6916621,0.41472474,0.8153679,-0.2203083,-0.1002365,-0.6173175,-0.2869308,0.8288437,0.63927263,-0.030282974
