,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1965-01-01,1.7421095e-05,5.418915e-07,-7.920142e-06,-1.6965452e-05,-7.875271e-06,1.0892763e-06,-1.3438861e-05,-9.0418325e-06,-6.0446764e-06,-4.1333114e-06
1965-02-01,3.0858064e-07,2.7942442e-06,7.2630646e-06,-1.6427039e-05,-7.951603e-07,-9.382828e-06,1.4746984e-05,-2.9577786e-06,1.6622449e-05,-8.131101e-07
1965-03-01,-5.4254997e-06,1.5653306e-05,-1.1051903e-05,-2.816441e-05,7.980947e-06,-4.851194e-06,2.3455723e-06,1.3374032e-05,-1.5368169e-05,-3.361587e-06
1965-04-01,8.743693e-06,-8.925177e-06,-6.933049e-06,-1.4775913e-05,-1.1554417e-05,4.2523607e-07,-1.2559452e-05,1.4038073e-05,-4.4204644e-06,-1.6857768e-05
1965-05-01,-1.1446733e-05,2.0673906e-06,-6.0536477e-06,3.1083182e-06,-7.5163334e-06,-5.0755334e-06,-8.243187e-06,-9.759715e-06,-1.9706931e-06,-1.2218457e-05
1965-06-01,-1.6121943e-05,-1.3156241e-06,-1.1706965e-05,5.1632596e-06,-5.2370597e-06,-1.03071e-05,-2.1470165e-05,-8.189345e-06,1.154343e-05,-3.7474529e-06
1965-07-01,-2.818236e-05,-2.0783773e-06,-7.794508e-06,2.255838e-06,-9.19438e-06,-7.839379e-06,-1.076475e-05,-1.2191536e-05,4.7145804e-06,1.5917976e-06
1965-08-01,-2.4296824e-05,-8.490024e-07,-3.2987737e-06,-4.14229e-06,-4.573012e-06,-6.4933483e-06,-1.40580305e-05,-1.3887533e-05,-2.0873485e-06,-2.5360278e-06
1965-09-01,-1.9348008e-06,-3.3750985e-07,-4.070498e-06,-1.2976816e-06,-1.40580305e-05,-6.3049083e-06,-1.997158e-05,-1.6588565e-05,-1.5848345e-06,-4.53712e-06
1965-10-01,9.721807e-06,-2.9488074e-06,-2.1052983e-06,-1.9406252e-05,2.6327252e-06,-3.9717925e-06,-2.5355701e-05,-9.652031e-06,2.7134884e-06,1.2054923e-05
1965-11-01,-3.8641083e-06,7.1643517e-06,-4.8063303e-06,-1.5520716e-05,-5.0845047e-06,-1.1899974e-06,-1.8679399e-05,1.5648766e-06,5.2350442e-06,-8.575211e-06
1965-12-01,-4.411493e-06,5.593989e-06,-1.0773721e-05,-1.2756871e-05,-1.1060874e-05,3.7364662e-06,-1.448876e-05,9.443633e-06,-1.1985147e-05,-2.2313674e-05
1966-01-01,-1.6841826e-05,2.083194e-06,-1.0299944e-05,-1.28336e-05,-4.4260996e-06,-5.6807075e-06,9.024272e-06,1.638898e-05,-1.1562697e-05,-1.9413237e-06
1966-02-01,-1.4650337e-05,4.3968867e-06,-7.440416e-06,-2.4279856e-05,-3.611418e-06,-1.1562697e-05,1.0906184e-05,3.8754915e-06,-2.3514054e-05,1.3260607e-05
1966-03-01,9.507894e-07,1.7980565e-06,-1.2092241e-05,-1.26136365e-05,-2.984114e-06,-2.715271e-06,-2.2427557e-06,4.5272354e-06,6.702434e-06,1.6025333e-06
1966-04-01,-8.287683e-06,-1.460663e-06,-1.0674696e-05,-1.1367174e-05,-8.9801615e-06,-8.100309e-06,3.2481876e-06,-3.2122261e-06,-1.7705388e-05,-8.548381e-06
1966-05-01,-3.994319e-06,-1.8680039e-06,-3.4158948e-06,-1.843564e-06,5.353031e-07,-6.071754e-06,-2.15018e-05,-1.2866189e-05,1.8857461e-05,-1.4177822e-05
1966-06-01,-4.4231274e-07,-1.9902072e-06,-7.326362e-06,-6.7397923e-06,-7.220453e-06,-1.3159472e-05,-1.7632068e-05,-1.47155115e-05,1.5875732e-05,-6.731643e-06
1966-07-01,-2.7310467e-05,-2.935234e-06,-5.045258e-06,-1.0299944e-05,-9.3060335e-06,-6.014725e-06,2.3031607e-06,-4.1491076e-06,6.1403043e-06,8.6117507e-07
1966-08-01,-2.3416294e-05,-5.1266397e-08,-7.244893e-06,-5.501479e-06,-4.0350533e-06,-6.8864356e-06,-1.477254e-05,-9.6156145e-06,-3.2040807e-06,-5.591093e-06
1966-09-01,-1.2841745e-05,-1.9168838e-06,2.0506086e-06,-1.7892766e-05,2.4498004e-06,7.6341166e-07,-1.3574958e-05,-3.3833094e-06,5.415237e-06,9.390878e-06
1966-10-01,4.1309977e-07,-1.1755255e-06,1.5943879e-06,-3.7173268e-06,-1.0487322e-05,-4.6675268e-07,-8.393592e-06,-7.114544e-06,-3.81509e-06,-5.4851844e-06
1966-11-01,1.05069885e-05,4.8775473e-06,-5.884376e-06,-7.269333e-06,-5.1511634e-06,-6.9271664e-06,1.1951925e-06,1.5699479e-06,-4.993417e-07,2.5394147e-06
1966-12-01,-2.120556e-06,3.4355653e-06,-9.322328e-06,-1.1864129e-05,-2.9433832e-06,-2.3486646e-06,-5.2652213e-06,-1.4525176e-06,-3.8313847e-06,-9.322328e-06
1967-01-01,-1.0551892e-05,1.222128e-06,-5.7476427e-06,-2.1098786e-05,2.1765627e-06,-3.4457735e-06,8.745312e-06,-1.4794714e-05,5.6445424e-07,-1.1730899e-05
1967-02-01,1.579529e-05,3.596182e-06,-2.9003822e-06,-1.9951862e-05,1.07504275e-05,1.3862362e-05,-2.3320456e-05,-2.8121576e-06,-1.0335341e-05,-1.3840279e-05
1967-03-01,-9.493193e-06,-8.065552e-06,4.4222907e-06,-7.784838e-06,-1.1073222e-05,9.09331e-07,-9.0199865e-06,4.590718e-06,-9.80599e-06,-1.2741479e-05
1967-04-01,1.5290003e-05,-7.1512222e-06,-5.7636826e-06,-5.875969e-06,-2.4876419e-05,-1.4005564e-06,3.8287762e-06,1.45120175e-05,4.654885e-06,1.6934195e-05
1967-05-01,-3.8868966e-06,1.711378e-06,1.6342892e-07,-3.0688134e-06,-1.48187755e-05,-6.341157e-06,-2.2390079e-05,4.9516384e-06,2.6831432e-05,-6.309074e-06
1967-06-01,3.796693e-06,-5.5841156e-07,-4.6729037e-06,-3.0126685e-06,-1.0616059e-05,-1.068824e-05,-5.5230703e-06,-1.0527834e-05,5.096008e-06,-7.4479794e-06
1967-07-01,-4.2786087e-05,-2.6437265e-06,-6.5336462e-06,-7.552244e-06,4.1206295e-07,-2.290828e-06,-1.6061946e-05,-7.64849e-06,3.8768994e-06,5.885122e-07
1967-08-01,-2.4130517e-05,-1.2401506e-06,-5.8839905e-06,-1.2401506e-06,5.1633106e-07,-6.3251173e-06,-4.215737e-06,-1.9157837e-05,7.702656e-06,3.852838e-06
1967-09-01,-3.7104473e-06,-1.0235963e-06,-3.2693242e-06,-6.990813e-06,-3.4185723e-07,-1.1225613e-05,3.347548e-06,1.0293261e-05,-1.0926669e-07,-8.145758e-06
1967-10-01,1.03814855e-05,1.9551226e-07,-5.3434997e-07,-1.3126457e-05,-2.972567e-06,-3.0046467e-06,-3.5099365e-06,-4.4884328e-06,-5.53911e-06,-1.5011265e-05
1967-11-01,3.7565915e-06,8.264087e-06,-7.82984e-07,-2.5493995e-05,-5.242353e-06,-9.67455e-07,-2.322421e-05,-6.9475936e-07,1.3324992e-05,3.6393976e-07
1967-12-01,1.0020565e-05,1.133592e-05,-1.6010708e-06,-1.7810402e-05,-7.2153853e-06,7.5694334e-07,1.3316971e-05,-4.4483313e-06,-1.1257693e-05,-1.294199e-05
1968-01-01,-1.8049031e-06,4.6997375e-06,-7.667448e-06,-1.7038226e-05,7.07616e-07,3.871537e-06,-1.2093442e-06,4.597372e-06,4.774178e-06,-7.51856e-06
1968-02-01,7.0540627e-06,1.8149876e-06,-1.5270154e-05,-1.7354614e-05,3.3411125e-06,-9.742609e-06,-1.5908736e-06,9.808529e-06,-8.371135e-07,4.485708e-06
1968-03-01,1.3903009e-05,-4.6136847e-08,-7.453418e-06,-2.4948014e-05,7.5414573e-07,-7.509254e-06,-9.928721e-06,9.417694e-06,9.50144e-06,6.058355e-06
1968-04-01,7.2680923e-06,-6.327442e-06,-3.6753336e-06,-1.5670295e-05,-1.2906523e-05,-1.0366086e-05,-7.369672e-06,6.439892e-06,-1.0980257e-05,-1.5780824e-07
1968-05-01,1.6754057e-06,4.122783e-06,-5.694659e-06,-5.368958e-06,-6.8822555e-07,-5.275906e-06,2.968889e-06,4.6904315e-06,-6.5100176e-07,-7.0905007e-06
1968-06-01,3.3504184e-06,-2.726163e-06,-6.0854945e-06,-1.2050405e-05,-1.3101941e-05,-1.2748329e-05,-1.3390418e-05,-1.1929435e-05,1.3447032e-05,-9.891497e-06
1968-07-01,-2.7842063e-05,-4.369722e-07,-3.1076925e-06,-3.7404752e-06,4.001813e-06,-7.39759e-06,-1.5995996e-05,-1.0877891e-05,-5.2293763e-06,-2.8006034e-06
1968-08-01,-9.686773e-06,1.4892939e-06,1.6660997e-06,-2.6703274e-06,-8.22579e-06,-7.369672e-06,-1.0645257e-05,-1.8852821e-05,-7.90591e-07,-2.5214395e-06
1968-09-01,-1.598669e-05,8.4139174e-08,-1.1348966e-06,-1.7211496e-06,4.191461e-07,-3.6567217e-06,-7.6267315e-07,-4.047557e-06,1.8429055e-06,-1.8164203e-05
1968-10-01,-6.336748e-06,2.215129e-06,1.8894352e-06,-9.016767e-06,-4.1499225e-06,-5.0060407e-06,-1.6665996e-05,-8.002455e-06,-1.2837845e-06,-2.42838e-06
1968-11-01,4.132089e-06,2.2802706e-06,-2.6982452e-06,-1.139901e-05,1.7719867e-07,-5.852853e-06,-1.7717539e-05,-1.0487056e-05,-7.779119e-06,-3.0983865e-06
1968-12-01,5.639602e-06,8.263793e-06,-9.063297e-06,-1.7056838e-05,-9.705385e-06,-6.6996654e-06,-6.932307e-06,7.3983683e-06,1.926659e-06,-7.1277245e-06
1969-01-01,-9.508345e-06,-5.439724e-07,-7.838244e-06,-8.813222e-06,-3.848065e-06,-9.300711e-06,7.77041e-06,2.1733213e-06,4.9899245e-06,-7.2875628e-06
1969-02-01,5.2968608e-06,-1.2870441e-07,-1.8553961e-05,-1.5367237e-05,-2.1328233e-06,-1.1999953e-05,4.7190915e-06,2.5283884e-05,1.0334239e-05,1.8829178e-05
1969-03-01,1.12099115e-05,3.3288525e-06,-1.3399229e-05,-2.8150265e-05,6.669048e-06,-1.389574e-05,1.06321495e-05,1.7781978e-05,-2.882116e-06,2.0111089e-05
1969-04-01,9.341205e-06,-1.6724225e-06,-1.5105434e-05,-3.7758437e-06,1.6677805e-06,3.6718993e-06,-2.0720581e-05,-9.4722345e-06,-1.5099213e-06,-1.00951365e-05
1969-05-01,9.0043613e-07,-2.2501845e-06,-6.7278597e-06,9.365467e-07,-1.0224394e-06,-8.217401e-06,-1.6558872e-05,-1.4085323e-05,-1.4196485e-06,3.0580195e-06
1969-06-01,8.862746e-06,-3.974448e-06,-4.155001e-06,-3.1890522e-06,-1.03118e-05,-1.4762387e-05,-8.2806e-06,-1.1196498e-05,-1.1665936e-05,8.7951776e-08
1969-07-01,-2.368162e-05,-1.5370097e-06,-4.6966525e-06,-6.068847e-06,-1.8168648e-06,-6.1049577e-06,-2.0991407e-05,-7.793111e-06,4.7642316e-06,8.239844e-06
1969-08-01,-2.4963534e-05,-1.4918696e-06,-2.0244988e-06,-7.450064e-06,1.3087647e-05,-8.2806e-06,-1.5159603e-05,-1.0916643e-05,-4.0647283e-06,-3.3064061e-06
1969-09-01,1.3518147e-06,3.7441205e-06,-4.317495e-06,-9.120158e-06,-5.6445497e-06,-3.7668142e-06,-1.9411586e-05,2.308734e-06,6.47044e-06,-4.362635e-06
1969-10-01,1.7213242e-05,2.0830485e-06,1.3518147e-06,-5.9424565e-06,-9.210438e-06,-7.432005e-06,-1.701025e-05,-1.593597e-05,-1.6092308e-06,3.3739852e-06
1969-11-01,8.023184e-06,-2.0995503e-07,-6.071714e-07,-7.910465e-06,6.650993e-06,-3.8390353e-06,1.3114728e-05,4.592708e-06,1.9566578e-06,7.084316e-06
1969-12-01,1.8031933e-06,3.085108e-06,-2.9272487e-06,-2.37719e-05,-6.068847e-06,2.3629036e-06,-1.1178447e-05,1.9235416e-05,1.15040166e-07,-2.2354572e-05
