,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7,vws250-50_cluster8,vws250-50_cluster9,vws250-50_cluster10
1965-01-01,12.90038013458252,30.964313507080078,24.21910858154297,2.324659585952759,20.066593170166016,28.544952392578125,9.16156005859375,27.12896156311035,9.366654396057129,19.979717254638672
1965-02-01,26.39457893371582,31.804365158081055,19.6942081451416,7.508980751037598,29.335079193115234,29.494443893432617,13.73613452911377,32.821407318115234,10.505019187927246,19.1927490234375
1965-03-01,17.43094253540039,30.72282600402832,24.322080612182617,3.394388437271118,29.139665603637695,19.630979537963867,14.146832466125488,34.68287658691406,18.851564407348633,16.822681427001953
1965-04-01,13.421308517456055,32.952049255371094,23.487178802490234,4.298160552978516,16.232851028442383,35.703670501708984,13.61801528930664,27.468751907348633,11.992660522460938,22.028287887573242
1965-05-01,23.33019256591797,16.433622360229492,16.951955795288086,1.3111743927001953,20.6679630279541,28.811933517456055,2.1191694736480713,21.420108795166016,12.481372833251953,24.08800506591797
1965-06-01,31.11539077758789,17.12310028076172,10.382351875305176,3.9665589332580566,14.80162525177002,22.957477569580078,7.296756267547607,15.863802909851074,12.445150375366211,21.02653694152832
1965-07-01,23.475963592529297,18.54767417907715,11.353771209716797,4.983963966369629,8.921403884887695,18.94928741455078,8.480100631713867,11.382186889648438,12.764263153076172,20.185680389404297
1965-08-01,24.406564712524414,20.98451805114746,13.436995506286621,6.676885604858398,7.6554856300354,18.248106002807617,9.70991325378418,11.459945678710938,12.509471893310547,21.578004837036133
1965-09-01,22.89162826538086,15.567623138427734,14.472492218017578,7.7332844734191895,9.761743545532227,20.726699829101562,12.406667709350586,9.888686180114746,11.478630065917969,13.875598907470703
1965-10-01,18.359262466430664,21.023696899414062,19.52252197265625,12.320680618286133,4.771172046661377,24.16205596923828,15.001054763793945,26.951709747314453,21.068666458129883,11.019169807434082
1965-11-01,13.037507057189941,20.01333999633789,26.605731964111328,22.378908157348633,8.783488273620605,28.291885375976562,17.250019073486328,19.597415924072266,11.628005027770996,22.439346313476562
1965-12-01,5.402950763702393,33.38441467285156,26.521526336669922,26.92010498046875,10.766141891479492,24.12507438659668,26.267024993896484,22.45471954345703,7.3520612716674805,16.23468589782715
1966-01-01,7.2301411628723145,31.393186569213867,33.767433166503906,33.13623809814453,29.22397804260254,21.094898223876953,22.726661682128906,32.39548873901367,20.18818473815918,22.624338150024414
1966-02-01,20.387523651123047,30.198226928710938,31.09272575378418,31.76817512512207,33.55729675292969,18.34414291381836,18.516281127929688,36.46260070800781,30.136451721191406,21.303573608398438
1966-03-01,29.827533721923828,15.154703140258789,33.13932418823242,22.970293045043945,18.713916778564453,37.50499725341797,20.762779235839844,36.09737014770508,2.8458545207977295,33.03954315185547
1966-04-01,13.922452926635742,25.533737182617188,33.960968017578125,23.918926239013672,30.885509490966797,24.128366470336914,22.48457908630371,26.1674861907959,30.92338752746582,26.978404998779297
1966-05-01,35.49336624145508,22.71070671081543,22.964340209960938,11.463621139526367,9.65352725982666,40.967994689941406,15.76518440246582,18.580596923828125,4.572206020355225,23.886913299560547
1966-06-01,33.58908462524414,16.077241897583008,13.246665000915527,7.281241416931152,12.603809356689453,24.522611618041992,3.807429552078247,19.933507919311523,14.290237426757812,25.08929443359375
1966-07-01,27.967313766479492,19.981170654296875,11.80630874633789,4.210928916931152,19.08445167541504,22.555341720581055,2.661241054534912,15.020389556884766,22.997438430786133,20.2855281829834
1966-08-01,25.797739028930664,18.815858840942383,8.394250869750977,10.30222225189209,11.98511028289795,15.609294891357422,5.100660800933838,17.52501678466797,13.717074394226074,17.585018157958984
1966-09-01,26.78611946105957,21.524765014648438,4.232799053192139,10.254429817199707,10.953740119934082,16.203216552734375,6.477205276489258,21.96477508544922,12.01364803314209,4.8386335372924805
1966-10-01,17.129146575927734,24.578962326049805,4.561014652252197,11.714127540588379,13.157678604125977,15.475289344787598,5.759148120880127,19.584056854248047,11.047898292541504,7.762108325958252
1966-11-01,14.03223991394043,19.82149887084961,12.527374267578125,4.022154331207275,14.325309753417969,14.601181983947754,11.62124252319336,15.97374153137207,9.79830551147461,17.754533767700195
1966-12-01,11.269098281860352,27.99651336669922,9.946087837219238,5.8643693923950195,10.44473934173584,19.324453353881836,15.257462501525879,24.94977378845215,5.130456447601318,22.6962947845459
1967-01-01,14.74106502532959,31.735599517822266,13.494848251342773,6.67288875579834,23.370973587036133,23.76148796081543,4.653110504150391,24.997352600097656,14.091873168945312,11.799860000610352
1967-02-01,17.76535987854004,37.325355529785156,14.271867752075195,2.3775827884674072,17.349397659301758,26.599973678588867,15.595220565795898,31.15618133544922,17.871517181396484,19.913646697998047
1967-03-01,12.135987281799316,26.677154541015625,21.042043685913086,5.380910396575928,16.12571907043457,32.757774353027344,15.066349029541016,21.09738540649414,8.394017219543457,18.10486602783203
1967-04-01,28.538209915161133,35.206172943115234,15.60436725616455,13.444498062133789,26.18540382385254,32.66474151611328,13.652254104614258,15.449100494384766,8.574662208557129,23.71050262451172
1967-05-01,38.0434684753418,27.10138702392578,8.754303932189941,12.492569923400879,14.192732810974121,28.729022979736328,13.903844833374023,23.116975784301758,10.091076850891113,18.957958221435547
1967-06-01,30.804597854614258,12.615480422973633,5.949626445770264,14.061688423156738,14.984058380126953,25.915748596191406,11.787576675415039,13.869258880615234,7.210708141326904,17.37433433532715
1967-07-01,19.815826416015625,27.17137908935547,3.3220784664154053,17.958412170410156,7.292470932006836,14.981213569641113,6.0689568519592285,16.604076385498047,22.304058074951172,15.528287887573242
1967-08-01,23.672435760498047,24.829896926879883,3.988272190093994,16.34050178527832,8.03296184539795,13.97356128692627,5.222604751586914,12.964704513549805,17.04157829284668,18.981847763061523
1967-09-01,26.287546157836914,16.791744232177734,3.66672682762146,16.30667495727539,9.514955520629883,11.616826057434082,8.313249588012695,20.08324432373047,6.525399208068848,11.962637901306152
1967-10-01,16.37677001953125,15.015167236328125,7.595578670501709,9.83934497833252,10.11349105834961,18.649784088134766,6.495816707611084,23.97578239440918,11.181893348693848,16.629150390625
1967-11-01,20.77092170715332,36.17913818359375,14.496431350708008,7.123351573944092,10.302292823791504,20.206174850463867,4.866623401641846,27.633499145507812,13.356158256530762,12.003552436828613
1967-12-01,13.89566707611084,31.717269897460938,23.06310272216797,4.031076431274414,16.148784637451172,26.973976135253906,5.420542240142822,22.425912857055664,4.798973083496094,12.78943920135498
1968-01-01,22.778871536254883,28.085599899291992,17.49321746826172,4.731856822967529,21.500852584838867,25.823318481445312,7.868945598602295,27.733224868774414,6.6677117347717285,21.328445434570312
1968-02-01,15.997323036193848,26.33397102355957,25.29168701171875,11.550600051879883,31.586292266845703,21.861652374267578,9.850960731506348,35.86514663696289,15.063522338867188,25.173921585083008
1968-03-01,32.786197662353516,24.782995223999023,14.24573040008545,5.72227144241333,14.498558044433594,22.899608612060547,7.815535068511963,34.877994537353516,10.998888969421387,20.911239624023438
1968-04-01,24.49791145324707,31.06879425048828,24.395397186279297,6.005484104156494,15.302029609680176,34.87824249267578,6.681234359741211,29.561141967773438,17.054180145263672,26.4190616607666
