,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10
1965-01-01,0.012531463818793947,0.027697470583272783,0.06947021133133342,-20.55037021636963,0.018345298624392284,0.011431984874138306,0.08117975460158454,-0.04764855713457675,0.25208592414855957,-0.019056360115823536
1965-02-01,0.0188672026111321,0.0002560639535495488,-0.001125956415697666,3.1623244285583496,0.04023210761153092,0.02626741283334965,0.08491954041851892,-0.006275308142239983,-9.203577041625977,0.04362458687113679
1965-03-01,0.012820031296348932,0.008635551490810479,0.045436441100069454,-14.645838737487793,0.012542311323143669,0.020661723778344864,0.06932926260762744,-0.09358661198938215,-21.17549777030945,-0.022781241442198338
1965-04-01,-0.03294973858194708,0.038011037231831066,0.11669277612652096,4.948395490646362,0.021763026351267,0.008141258369378616,0.09343003233273824,-0.16160629488326408,-18.74328851699829,-0.027471464937147885
1965-05-01,-0.02458620742386715,0.019952531359838637,0.05395999510905572,6.650418043136597,-0.010809261387340346,-0.017237158080692903,-0.03590098685688443,-0.303344549359502,-41.06915593147278,0.016730969123866245
1965-06-01,-0.007446283813227306,-0.05649440827664365,0.04986367587532316,5.415927991271019,0.016140454780247254,-0.019832022574751876,0.0009652126270035902,-0.0937985910757168,-21.432900428771973,-0.020714292464696842
1965-07-01,-0.0023548406633463774,-0.03329879405458322,0.05885812320879527,-4.055494070053101,0.018842071610487114,-0.016071665815489238,0.029941072894467246,-0.0019783224923083107,-32.94779658317566,-0.034162928552731224
1965-08-01,-0.00863484191623601,-0.04041318813066804,0.04409075315509523,-2.2536635398864746,0.02197107237021802,-0.013645013880937598,0.03103406685921881,0.014006299898028374,-37.62834668159485,-0.012845204859648062
1965-09-01,-0.0018680877419132173,-0.04255119501874688,0.04529146078441824,-4.874986782670021,0.02875133827960087,-0.02335252640985472,-0.010772369181116423,0.02309677719667151,-40.93257784843445,0.004078737338599951
1965-10-01,0.003103935865290237,-0.03247552164150088,-0.014713900496384926,3.566819429397583,0.032400281436867635,-0.015274190538844398,0.014521837648418214,0.027020338520004943,-49.09071326255798,-0.03701249218505362
1965-11-01,0.022109619793341015,0.026813285488091157,0.02816564603043454,-43.984657526016235,0.010011091402147787,-0.016498540224897308,0.006017119934161504,-0.022048256485848815,-31.93919062614441,-0.02459204836708048
1965-12-01,0.036185241840554,0.02234495464670524,0.0840699765831232,-43.80604922771454,0.02317189306052307,0.006054233499737673,0.020504902220434613,-0.03333806588843062,-30.84653615951538,-0.05286493865044221
1966-01-01,0.027114660196909397,0.006326543313733647,-0.008592120138928294,-27.411091327667236,-0.003574544591513478,0.028251204639673233,0.02208059032758077,-0.08356567170168902,-37.72393465042114,0.01238006693513497
1966-02-01,0.027412726106404352,-0.008079282458076317,-0.0134608633483627,-18.771463632583618,9.804419478622534e-05,0.0224905792450489,0.09317347572909461,-0.06707776337862015,-22.847360372543335,0.06307364319977553
1966-03-01,0.009006947794026046,0.01613058442814966,0.04813685414514371,14.674603939056396,0.014549853295971782,0.014266264245867036,0.0512545183300972,-0.11536594782326673,-15.288257598876953,-0.01794739788317162
