,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10
1965-01-01,8.509835e-05,7.70864e-05,5.173189e-05,5.2782827e-05,8.31543e-05,3.3595425e-05,1.2515933e-05,7.936427e-05,7.1733302e-06,8.725341e-05
1965-02-01,9.930344e-05,9.8021635e-05,6.257191e-05,3.7725255e-05,8.6573215e-05,3.4456883e-05,2.0708763e-05,9.51128e-05,-2.4777546e-07,8.036174e-05
1965-03-01,9.5390984e-05,7.22407e-05,4.990129e-05,5.258541e-05,7.287064e-05,3.084055e-05,2.3149556e-05,8.40305e-05,3.3550168e-07,9.205424e-05
1965-04-01,9.502307e-05,6.388635e-05,6.4914e-05,4.9740807e-05,8.468877e-05,3.2258373e-05,9.438014e-06,8.5250904e-05,4.364614e-06,7.491481e-05
1965-05-01,9.01325e-05,7.002424e-05,6.6816385e-05,3.7088135e-05,7.235018e-05,4.1375468e-05,1.4445241e-05,7.758751e-05,-7.5029675e-07,7.6359545e-05
1965-06-01,7.358532e-05,6.666814e-05,6.403459e-05,3.4135843e-05,8.600788e-05,3.215966e-05,1.5907926e-05,9.059015e-05,-9.656578e-07,8.2551276e-05
1965-07-01,7.740804e-05,8.1438564e-05,6.8395726e-05,2.414831e-05,6.897613e-05,3.0185489e-05,1.6778356e-05,9.403598e-05,-6.9645466e-07,8.632913e-05
1965-08-01,8.090772e-05,8.502797e-05,6.492297e-05,3.6190784e-05,6.592513e-05,3.3658238e-05,1.5154152e-05,9.593837e-05,2.3007015e-06,7.334444e-05
1965-09-01,9.836122e-05,6.8417976e-05,6.5281914e-05,3.5158828e-05,8.473364e-05,3.4663273e-05,1.487597e-05,9.2986076e-05,1.026463e-06,6.922559e-05
1965-10-01,8.163457e-05,6.45145e-05,5.2485666e-05,3.7725255e-05,9.464938e-05,3.6422083e-05,1.5907926e-05,0.00011371492,-7.143972e-07,8.8734036e-05
1965-11-01,8.055775e-05,7.117285e-05,6.336158e-05,4.339652e-05,6.903895e-05,3.4788907e-05,1.7173194e-05,8.466762e-05,2.2019958e-06,8.0756574e-05
1965-12-01,9.111061e-05,6.880384e-05,6.208734e-05,4.3513177e-05,7.4405114e-05,3.2716023e-05,1.8510245e-05,7.188932e-05,-2.029119e-07,8.247051e-05
1966-01-01,9.231632e-05,8.7470005e-05,4.8691923e-05,4.5308156e-05,6.408748e-05,3.6994796e-05,1.853686e-05,8.0087964e-05,-8.385541e-08,9.555978e-05
1966-02-01,9.6650416e-05,8.7527034e-05,5.9233887e-05,4.581326e-05,6.5309505e-05,3.0640287e-05,1.6711978e-05,9.612902e-05,5.366357e-06,7.9290614e-05
1966-03-01,8.9676745e-05,7.9355785e-05,6.500182e-05,4.4900815e-05,8.282512e-05,2.7919257e-05,2.0329158e-05,8.9407906e-05,1.1463126e-06,9.4834715e-05
1966-04-01,9.7000724e-05,6.974256e-05,6.5205495e-05,5.6208577e-05,6.350091e-05,3.0558822e-05,1.7380016e-05,8.03731e-05,2.8001123e-06,8.4480125e-05
1966-05-01,6.716714e-05,6.472413e-05,6.355169e-05,3.3511587e-05,8.170087e-05,3.499068e-05,1.33473495e-05,7.8694866e-05,1.7980565e-06,8.5335545e-05
1966-06-01,7.985985e-05,7.7066536e-05,6.469224e-05,1.8822899e-05,8.166828e-05,3.4778863e-05,2.2626557e-05,8.66217e-05,-2.6093621e-06,7.982015e-05
1966-07-01,8.3322244e-05,8.2386396e-05,7.281461e-05,2.0427822e-05,7.779855e-05,3.083581e-05,1.9530771e-05,0.00010161997,-1.0533222e-06,8.4520856e-05
1966-08-01,7.3741605e-05,7.663475e-05,6.280219e-05,3.0179548e-05,7.720383e-05,3.2742162e-05,1.6263903e-05,7.669075e-05,5.353031e-07,8.05941e-05
1966-09-01,7.736693e-05,7.223548e-05,6.351911e-05,2.4615281e-05,7.8075536e-05,3.4493725e-05,1.591359e-05,9.917592e-05,1.1544616e-06,8.392615e-05
1966-10-01,7.504509e-05,9.3034265e-05,6.426861e-05,3.4888395e-05,7.1615126e-05,4.202952e-05,1.7909557e-05,7.991688e-05,2.686058e-06,7.757978e-05
1966-11-01,8.961972e-05,8.108291e-05,7.1421506e-05,4.1878353e-05,8.5497275e-05,3.5943856e-05,1.7974731e-05,8.845473e-05,7.0038623e-06,8.241084e-05
1966-12-01,8.812886e-05,8.360027e-05,7.299383e-05,5.393562e-05,8.173345e-05,2.9939663e-05,1.8830147e-05,8.3273364e-05,-1.0533222e-06,8.6443506e-05
1967-01-01,7.655482e-05,8.6068714e-05,5.5844033e-05,5.109501e-05,6.722148e-05,3.6827354e-05,1.948837e-05,8.892236e-05,1.9760519e-06,8.375883e-05
1967-02-01,8.565001e-05,6.307408e-05,5.501793e-05,5.5530316e-05,8.314208e-05,3.8792365e-05,2.427658e-05,9.0181566e-05,-3.798672e-06,9.036768e-05
1967-03-01,8.912287e-05,7.202491e-05,6.259726e-05,5.893099e-05,7.8690726e-05,3.9802944e-05,1.065785e-05,8.048484e-05,-2.2155291e-07,6.7180554e-05
1967-04-01,0.00011081819,7.8778125e-05,6.230852e-05,5.541001e-05,8.900503e-05,3.8222912e-05,8.315879e-06,0.00010494722,1.0216172e-06,7.0075934e-05
1967-05-01,8.246589e-05,6.9835325e-05,5.432817e-05,3.0715037e-05,9.799595e-05,2.665742e-05,1.2638904e-05,8.985273e-05,2.2647873e-06,7.99812e-05
1967-06-01,7.819099e-05,7.739861e-05,6.271756e-05,2.7089798e-05,8.671118e-05,2.4716472e-05,1.563053e-05,9.087133e-05,-3.819623e-07,7.9989215e-05
1967-07-01,7.2504496e-05,7.974058e-05,6.4818916e-05,3.7027134e-05,6.491159e-05,3.7372745e-05,1.8461751e-05,9.259573e-05,-6.3059633e-07,8.642964e-05
1967-08-01,7.2777184e-05,7.844929e-05,7.056157e-05,3.3947283e-05,6.630715e-05,3.196696e-05,1.8333425e-05,9.013344e-05,1.1041266e-08,7.2209376e-05
1967-09-01,8.1391154e-05,7.713393e-05,6.662352e-05,3.4989942e-05,7.529005e-05,3.7180256e-05,1.2743169e-05,8.832083e-05,8.322604e-08,9.220436e-05
1967-10-01,7.216763e-05,7.117474e-05,5.5138236e-05,3.5382942e-05,8.324634e-05,3.534357e-05,1.2221839e-05,8.057307e-05,4.31246e-08,7.7791614e-05
1967-11-01,7.957853e-05,7.3139745e-05,5.8290272e-05,5.4968885e-05,0.00010121216,3.1670203e-05,2.2680508e-05,0.000101137506,1.8637656e-06,8.136071e-05
1967-12-01,9.584401e-05,8.699107e-05,7.714635e-05,5.131156e-05,7.2731535e-05,3.6049372e-05,1.7844175e-05,7.6787415e-05,3.1470372e-06,7.498445e-05
1968-01-01,8.810407e-05,7.925967e-05,6.295978e-05,4.789919e-05,7.5638636e-05,3.457386e-05,1.5146839e-05,7.60998e-05,-1.8142091e-06,8.622959e-05
1968-02-01,9.8386794e-05,8.381943e-05,5.848377e-05,5.0225597e-05,7.662503e-05,2.4961133e-05,2.1353697e-05,9.3864255e-05,2.3174944e-06,9.625176e-05
1968-03-01,8.2502076e-05,7.426255e-05,6.875719e-05,4.0101066e-05,0.00010229928,3.190314e-05,1.6170457e-05,0.000110074674,4.6718196e-06,8.2228165e-05
1968-04-01,8.102248e-05,7.28667e-05,7.099985e-05,6.0787494e-05,7.620628e-05,3.661179e-05,1.6570599e-05,8.575905e-05,-1.4140678e-06,8.3270395e-05
1968-05-01,9.762373e-05,7.058682e-05,5.5022072e-05,5.2477564e-05,8.0561316e-05,4.1004045e-05,1.5174757e-05,8.083637e-05,3.446985e-07,8.321457e-05
1968-06-01,8.169249e-05,7.360185e-05,5.7971956e-05,2.8013052e-05,8.00309e-05,3.3252458e-05,2.0655772e-05,8.525654e-05,3.819223e-07,7.823605e-05
1968-07-01,7.8575096e-05,7.519311e-05,6.760329e-05,2.9008752e-05,6.691926e-05,3.7346937e-05,1.9483266e-05,9.524149e-05,-2.0840744e-06,7.529547e-05
1968-08-01,8.246485e-05,6.84e-05,6.11731e-05,2.3592871e-05,8.580969e-05,3.4983306e-05,1.6784628e-05,8.7424756e-05,1.7219354e-06,6.84e-05
1968-09-01,9.3296614e-05,6.8781526e-05,5.814877e-05,3.6592846e-05,7.232583e-05,3.5160112e-05,1.5370175e-05,7.9431215e-05,2.196517e-06,7.557464e-05
1968-10-01,7.849135e-05,7.821744e-05,6.0921848e-05,5.081185e-05,6.263867e-05,3.989668e-05,1.6784628e-05,8.547988e-05,1.4334582e-06,8.90492e-05
1968-11-01,7.152143e-05,6.426829e-05,5.613875e-05,5.4589942e-05,8.2031605e-05,3.3596763e-05,1.9892714e-05,9.221716e-05,7.323928e-06,8.3642626e-05
1968-12-01,9.099812e-05,7.902703e-05,5.4584707e-05,5.866581e-05,7.224208e-05,2.9260336e-05,2.0385907e-05,8.024081e-05,4.57876e-06,8.247011e-05
