,vws_v850-250_cluster1,vws_v850-250_cluster2,vws_v850-250_cluster3,vws_v850-250_cluster4,vws_v850-250_cluster5,vws_v850-250_cluster6,vws_v850-250_cluster7,vws_v850-250_cluster8,vws_v850-250_cluster9,vws_v850-250_cluster10
1965-01-01,-8.769594194516594,3.5653562334741173,6.716568741631145,2.1989256616115735,2.3512536751794215,11.42651047906867,-6.238340138881845,-3.874396640088691,3.2689443745237714,2.8802526433199187
1965-02-01,-4.678440638001859,-2.830167423704301,-1.8263292359790402,20.086659040219146,-1.1006530663759724,12.382828395983433,1.3227921092628938,-17.531889735094996,5.2841245320793275,6.135279999352482
1965-03-01,-4.525828175895115,0.23216930497971397,-0.06789387515899387,12.69820381427571,-3.4396756844314322,1.9687408407663836,-7.873243807290349,-6.485990646545159,2.2723132537482904,3.335303506228589
1965-04-01,-5.512871642378733,4.47491771602138,2.712763983972197,-0.46852442833305247,-12.697353341984703,4.372654316477077,-4.203076447692959,0.7406269974732603,1.7126483398448513,4.69318406045928
1965-05-01,-0.8663941430300459,-1.7822263270078538,0.8496627351912861,-6.794262225876805,-9.563072289515226,-1.9401770860067222,2.071255785968466,0.06015706285555717,2.148184853694997,0.4018793112938195
1965-06-01,-1.2781941656976974,-5.084641119008091,-2.121242284061752,-9.548385000693747,-5.215724835304646,-7.788989540055517,5.896834696355336,-3.9224636672137856,9.061177707247477,-0.21805202845195412
1965-07-01,3.8073843085263848,-6.9873357363300785,-1.1926063130047666,-13.169337547603511,-4.640692670807136,-4.065737078754439,11.2921844018111,-6.654019344790279,6.346852024035457,0.36219140210809664
1965-08-01,-0.5095617513721441,-7.543979497577391,-0.9637789444002682,-4.233390448480099,-3.5763314016712893,-4.858719305653789,3.9750414619739973,-2.4970085812450877,4.550083311008691,0.5728172083122317
1965-09-01,-6.0676223264578955,-6.223993799130489,-3.090241521601605,-0.5374270413597223,-6.0670902062750764,-4.422467961936632,-0.6090314619282025,-2.686436536765935,1.1492255782818088,0.46502628952781583
1965-10-01,-15.307186834108029,-1.2273606571304791,-3.2764310717907974,4.116750720363395,6.0307935309619545,2.4231653892071825,2.9870608050775243,-1.1060672311996353,-0.985236241602702,1.1522755596423764
1965-11-01,-8.902057234262426,0.3549060728924266,-0.2174383149997828,-10.358607471169607,-5.995301918264478,5.139232908588588,0.46908329620769446,6.19046990620626,-1.22300579797269,-0.9320418751865238
1965-12-01,-5.395746458482307,2.6381464668700287,1.7919449552541442,-0.8538517545921659,-6.101516903362358,1.118748164406455,-6.142658011573031,3.5392378394227983,3.122642351663151,-2.9574361576031207
1966-01-01,-5.1292297316074285,4.310837736154719,2.368948531215393,16.004084361866777,9.488328890415204,5.289860848355388,-5.856857356399576,-7.812165282731294,-5.3348423902488324,-2.387930640937829
1966-02-01,-5.093328225571765,4.060253894945073,1.1328695247974079,25.0712072283101,5.847805765505381,8.35816632712221,-7.2622408348443965,-5.3359397246778295,-6.0574905934720125,2.2705094014357696
1966-03-01,-2.2029417778501426,1.5188019977621139,2.014322081613646,-3.1299615549103788,1.5676238746352682,7.7459551104926145,-2.6690820815744694,-3.3842945814319716,5.932368318804892,2.184434564871728
1966-04-01,2.432095286640443,3.029324051125597,2.414243910068485,2.6997087273675042,-0.9792807505733631,0.5664771590589537,-5.430468731502005,1.6602993219462727,-0.9085375274854544,1.693332614197769
1966-05-01,-0.7641288935595748,-4.865822127721714,0.02179304838797859,-6.846232480656197,-0.7223114164263443,-7.337935270697543,2.2369201626479964,-11.634748637011679,11.357349855902655,1.6205414612234066
1966-06-01,-2.372060927003317,-6.527352134358268,-4.736328971687418,-15.683234694310334,1.072474412924704,-5.684840075675446,10.362558461708957,-6.989688639964086,2.1285537275000768,1.535811349068766
1966-07-01,5.589929661013022,-7.683216084234735,-2.8398166577285533,-15.958817869146618,-6.850936577317033,-1.814518612771105,10.684585302200349,-9.953535878142237,3.749115142628934,-0.7297110869641463
1966-08-01,0.9679274202162036,-8.98510514457348,-1.5852755698879375,-10.552803942270634,-2.8384064039114976,-4.426493464410302,6.6219143356904,-2.5962666707264193,2.9330688957888778,-0.1144433608780586
1966-09-01,-5.993790541912721,-7.220802182424725,-1.7348948564943099,-4.136972412830017,2.4062282355527995,-3.912857395542942,1.895497016175292,-6.949538873724893,3.195065195514324,-0.3118801090554675
1966-10-01,-5.269348168670772,-2.9788298945861595,-2.7080292018421512,0.04903609815215181,1.3866910307487381,-0.7627207558751062,-3.951399792124081,-5.2957971927843115,1.9470927275501653,-0.5974234746177802
1966-11-01,-10.714886799006864,3.275714134906292,2.2900792586356538,-10.613315744845877,0.5895603207380332,12.212438617338165,-1.2528251038349338,5.174323331880661,-5.4849885740144675,-2.9415562536785997
1966-12-01,-6.511213879813121,4.609732484368239,2.4994184499935406,4.709126855212543,1.9353405667635508,11.368532725136632,-4.114910442992689,-3.6591696376355323,2.29953264210105,-1.9450716965985497
1967-01-01,-5.711260965642517,3.58241904402162,1.8019280359811047,12.888034106123065,4.060088305254163,13.081620188520906,-3.904388976895338,-13.811517997515452,6.362769144880571,4.763439986084454
1967-02-01,-15.612374305527442,5.590228824399954,2.942108287041833,5.835956628450241,4.225310698698957,11.415462234485437,-6.386343288611732,-5.0812895376235385,10.905319180551947,4.658184589159689
