,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10
1965-01-01,-1.9607309442344114,-25.876219071066906,-33.2682542246884,-18.60712425058267,-21.562761169458135,-31.644104667001386,-56.853261239819524,-42.11300736724557,2.324190287319302,-17.127809071254987
1965-02-01,4.315787836604938,-28.510628048466632,-31.45362135135542,-34.09395251059019,-27.003132103890692,-37.533478266063106,-53.01629986056948,-62.66224645203156,9.306541301549576,-13.793659416635697
1965-03-01,-2.143153713667762,-25.232238106596167,-24.917883657421932,-32.72578820893028,-42.47684833263477,-42.34166440527206,-56.41645577373606,-40.65831855422184,12.327127541011029,-15.599134422306953
1965-04-01,7.963930107499349,-30.62046156291468,-39.93055973195249,-14.358274813682435,-22.49906591842019,-32.728884172732556,-55.92352508970534,-52.47062968547878,13.042676227924499,-14.978987694670337
1965-05-01,-1.5174574434077406,-32.26600203638126,-35.11237690186069,-27.67460778624025,-29.64978111439744,-25.88728142484494,-38.51073807344802,-59.26926888606031,4.60673004492374,-15.160623627694465
1965-06-01,-2.8827812284261007,-28.22006868254899,-27.35073851060164,-36.06787247429079,-25.90224443772465,-20.701824794239137,-36.40629606311681,-61.23197338158256,-6.8651770907918115,-13.905489037801855
1965-07-01,-3.488231092844457,-31.577175557036337,-25.447019148678233,-45.08483722896009,-19.254339073037407,-14.625938618722735,-33.37301926278018,-48.46161509863392,-9.998963307080928,-15.72767615275311
1965-08-01,-3.8585629508019723,-29.899753933732633,-24.330601235126842,-35.68073551029509,-17.554404032394167,-15.149584396381748,-33.590723016745656,-48.721096473023145,-8.867374282375113,-15.207115294787538
1965-09-01,-12.197979042225228,-21.505585943244,-27.33187201030979,-23.947214443491276,-13.997431904140218,-14.509549755008031,-32.14203185679318,-55.118743598034314,-11.386662390150084,-17.06749985677109
1965-10-01,-21.807803605242984,-16.373325620796916,-28.63917885995696,-13.322532640244866,-16.621759921168568,-21.192702987485795,-32.97053697331468,-44.72167774465078,-14.163252564288353,-20.525407473860973
1965-11-01,-35.08939945023052,-27.100499374667468,-33.545048438868584,-15.814432801883516,-17.213756561687408,-19.84224156289844,-34.86990086831353,-39.81997369921182,-19.336928270041494,-25.168403381989062
1965-12-01,-45.46996586086452,-19.981433036411776,-29.319220399921388,-0.3307911096620756,-22.750513530217557,-25.77362507073165,-59.79836914540478,-23.714972598853002,-26.141626193367454,-28.18009555122082
1966-01-01,-53.30421520821844,-29.65309852990663,-27.660340878110148,-25.94486513850184,-42.59268660842242,-38.9060216074518,-55.02718789122631,-24.460436456748663,-27.943968393236368,-30.580074624849132
