,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1011.8455,1020.27045,1019.7266,1021.1995,1012.92584,1019.5418,1015.33954,1015.78796,1020.36664,1020.31946
1965-02-01,1010.1029,1012.31195,1019.26587,1014.99664,1013.2266,1018.14703,1017.49835,1010.26666,1019.36694,1018.06213
1965-03-01,1011.0784,1017.8971,1018.23944,1021.9307,1014.3554,1020.95953,1014.5581,1011.79407,1017.9858,1021.42334
1965-04-01,1011.2595,1028.3506,1017.5771,1022.69653,1013.66077,1017.3055,1014.77954,1018.3133,1016.1768,1019.02954
1965-05-01,1009.7903,1022.0305,1019.192,1020.5744,1013.7458,1016.8732,1018.40686,1017.28815,1016.61334,1020.8032
1965-06-01,1010.5705,1023.47925,1019.2646,1021.92944,1015.3793,1017.7179,1020.32697,1022.96454,1015.8233,1023.6721
1965-07-01,1010.4446,1025.9908,1019.33594,1021.8482,1014.4732,1017.0692,1021.2516,1025.9004,1015.84314,1024.9595
1965-08-01,1010.59784,1023.3236,1018.53534,1019.3427,1013.6211,1016.4763,1019.29,1021.18774,1015.7749,1020.6463
1965-09-01,1009.9888,1021.615,1015.1573,1019.935,1013.07477,1017.0072,1019.0072,1018.9309,1015.2701,1018.7089
1965-10-01,1010.77325,1017.1957,1015.4518,1017.4283,1012.68713,1015.28314,1017.8109,1020.62085,1018.85345,1020.0268
1965-11-01,1010.83344,1021.3427,1017.71234,1019.46985,1012.4998,1020.1788,1017.334,1019.94244,1019.1573,1016.7449
1965-12-01,1010.41547,1024.1583,1018.56445,1023.7757,1013.06665,1023.7583,1016.6971,1017.0184,1021.48413,1019.09155
1966-01-01,1009.9517,1008.53906,1017.6382,1018.7379,1013.72205,1020.50037,1013.7796,1006.5043,1022.65405,1017.4116
1966-02-01,1010.44745,1009.7477,1020.9861,1020.1011,1014.0776,1019.0027,1019.3901,1011.41376,1020.94727,1020.5824
1966-03-01,1010.3041,1022.32794,1019.30554,1018.5245,1013.0792,1020.1743,1018.6891,1017.6783,1020.22815,1019.38947
1966-04-01,1010.5056,1016.16547,1019.7043,1020.2532,1013.32086,1017.29083,1018.06946,1013.4917,1015.6116,1018.8193
1966-05-01,1010.9844,1025.3429,1017.8566,1019.9221,1013.4429,1016.6506,1020.89404,1026.4482,1016.15424,1024.1318
1966-06-01,1010.84485,1023.7801,1018.3974,1021.1889,1013.466,1017.23517,1021.6739,1025.0137,1017.4148,1023.45526
1966-07-01,1010.6083,1027.2144,1017.1194,1021.8717,1013.71326,1015.56213,1018.46063,1023.3407,1015.017,1023.2468
1966-08-01,1011.2736,1021.2139,1017.57874,1019.4402,1013.3653,1015.6861,1020.2726,1021.05743,1016.17365,1021.7441
1966-09-01,1010.93054,1019.79315,1015.91077,1019.0045,1013.28577,1016.4059,1015.60406,1019.65674,1014.6421,1019.37445
1966-10-01,1010.54315,1013.9255,1014.6984,1017.2495,1012.2393,1015.7969,1015.91327,1016.5705,1018.5808,1017.9393
1966-11-01,1011.55896,1024.0886,1017.34906,1018.5714,1011.1015,1019.2724,1016.67,1019.62976,1021.7015,1014.20276
1966-12-01,1011.4788,1025.8148,1019.1247,1020.645,1011.1947,1022.4288,1017.01984,1016.23376,1020.50476,1015.6836
1967-01-01,1011.3257,1018.5968,1020.5595,1020.1568,1012.8204,1023.8066,1019.59454,1016.03546,1021.8518,1020.7809
1967-02-01,1011.8234,1021.9868,1019.40295,1022.2371,1013.43787,1019.34344,1016.86334,1019.424,1021.5856,1022.7944
1967-03-01,1011.8176,1026.0276,1020.7765,1021.52893,1013.0214,1022.0898,1018.2028,1018.25726,1019.5103,1019.49146
1967-04-01,1011.17914,1022.12537,1020.21564,1018.887,1013.5257,1013.79193,1014.13446,1013.9407,1017.1928,1017.2559
1967-05-01,1010.9121,1021.77057,1018.2979,1020.65533,1014.3093,1016.49335,1017.2756,1023.7347,1015.5609,1024.022
1967-06-01,1010.64,1025.4275,1016.4411,1021.67474,1014.0321,1017.13763,1020.7634,1025.7526,1014.63873,1023.0984
1967-07-01,1011.13416,1024.2694,1020.72424,1020.85046,1014.12573,1017.2908,1023.17096,1026.1371,1017.39526,1024.6868
1967-08-01,1010.95123,1022.8887,1019.0823,1019.6663,1014.0764,1015.9165,1023.03595,1024.6714,1017.1152,1022.3909
1967-09-01,1010.78217,1021.26843,1014.8259,1019.3064,1013.5228,1017.7921,1016.5477,1018.74994,1016.68494,1018.22095
1967-10-01,1010.5769,1022.98663,1016.03406,1020.28815,1013.0504,1018.59827,1018.4147,1019.75775,1017.9779,1019.11194
1967-11-01,1010.71185,1022.66815,1017.23193,1018.0519,1011.61444,1016.01154,1015.87585,1020.5066,1019.6794,1017.9997
1967-12-01,1011.4977,1022.27264,1019.59015,1021.2111,1013.2572,1021.38525,1016.9026,1008.82025,1019.17505,1014.6663
1968-01-01,1011.538,1024.7272,1020.96674,1021.64655,1013.44086,1024.6879,1019.907,1018.0421,1024.3279,1018.60315
1968-02-01,1011.7993,1014.29315,1014.5829,1018.52795,1013.48444,1016.47925,1008.8696,1008.9719,1021.32526,1015.90173
1968-03-01,1012.1527,1024.8452,1020.3828,1021.1993,1014.1342,1015.9383,1016.5365,1019.62213,1020.3907,1018.6618
1968-04-01,1011.5209,1016.99664,1018.4271,1019.8196,1013.3822,1015.9218,1013.7492,1017.743,1016.5994,1017.02814
1968-05-01,1010.73584,1023.3031,1017.0696,1021.4755,1014.3847,1015.82166,1017.1984,1018.77704,1014.27954,1021.30444
1968-06-01,1011.5838,1022.6984,1017.0725,1020.8186,1014.7976,1016.3039,1018.7562,1021.89343,1014.5636,1022.4201
1968-07-01,1011.6669,1023.60297,1020.8007,1021.1456,1014.9321,1016.6832,1020.7728,1023.10205,1018.6203,1023.1672
1968-08-01,1011.53015,1022.5153,1018.56525,1020.1252,1014.08484,1015.67633,1017.95984,1019.02893,1018.0586,1020.4737
1968-09-01,1010.50116,1021.07404,1015.0273,1020.2411,1013.0566,1018.5223,1016.3948,1015.4939,1016.41486,1018.16516
1968-10-01,1010.14484,1014.3575,1015.17114,1018.4564,1012.49835,1019.3938,1017.84534,1016.98584,1017.59485,1017.77875
1968-11-01,1011.0658,1014.05914,1017.408,1016.9043,1012.0469,1014.1808,1015.1704,1016.16296,1018.3505,1019.21783
1968-12-01,1011.25256,1019.2801,1019.54486,1019.54626,1012.5413,1017.3688,1015.50104,1014.27734,1020.52734,1018.76276
1969-01-01,1009.913,1010.0428,1018.5268,1013.7654,1011.6283,1017.69946,1016.512,1012.6653,1019.6281,1016.76166
1969-02-01,1009.8182,1008.8929,1015.233,1012.6541,1011.9447,1012.5006,1006.9854,1010.02167,1018.20294,1012.4158
1969-03-01,1010.00726,1009.8301,1016.0616,1016.489,1012.8974,1014.5185,1010.9775,1007.761,1018.1637,1014.9403
1969-04-01,1009.78143,1026.0349,1017.30884,1022.57385,1012.76514,1017.68634,1019.8801,1022.8253,1015.07135,1021.8762
1969-05-01,1009.1231,1020.6121,1015.5842,1021.3883,1013.2731,1016.64307,1019.72925,1022.4278,1015.198,1022.57947
1969-06-01,1009.3396,1022.0846,1014.0094,1020.5959,1013.97186,1015.1069,1017.06055,1023.65955,1012.392,1022.5158
1969-07-01,1010.34174,1025.0934,1017.89417,1020.1354,1014.05804,1017.7569,1018.5231,1022.6344,1014.4168,1023.0667
1969-08-01,1010.00476,1022.0298,1015.8313,1018.67847,1012.9062,1014.4885,1018.9099,1020.69135,1013.78217,1020.3438
1969-09-01,1009.1917,1024.1555,1014.6433,1019.74664,1012.48315,1017.43555,1016.97565,1020.6345,1016.2095,1019.48083
1969-10-01,1009.39825,1017.9758,1013.8222,1017.0742,1011.76807,1016.6668,1016.658,1016.7991,1017.08545,1016.1258
1969-11-01,1010.1433,1018.54803,1015.79944,1016.137,1011.7082,1016.4253,1016.3929,1017.27704,1020.5478,1014.9509
1969-12-01,1010.7329,1028.3292,1016.4241,1020.7781,1011.9216,1019.72925,1011.9721,1017.88916,1017.49664,1015.5518
1970-01-01,1011.844,1006.0239,1017.94525,1018.02484,1013.6587,1015.9636,1012.9997,1005.6062,1022.51636,1018.5697
1970-02-01,1011.5017,1028.3418,1020.07306,1019.83826,1012.81555,1021.57336,1018.31836,1024.7903,1022.3066,1019.9666
1970-03-01,1010.2991,1017.9393,1017.5643,1016.5304,1012.7157,1015.3593,1015.6516,1012.0918,1015.62964,1017.4942
1970-04-01,1010.1672,1023.5901,1018.18884,1021.4325,1013.2974,1019.8365,1014.9564,1013.31525,1013.954,1019.5614
1970-05-01,1010.87134,1023.2561,1019.0438,1020.22986,1013.2813,1015.87976,1020.5388,1024.5598,1018.1175,1020.30774
1970-06-01,1010.8689,1024.2289,1017.9802,1022.4789,1014.3622,1017.1401,1020.3624,1027.4274,1015.3052,1024.9164
1970-07-01,1011.2724,1023.50867,1019.11755,1019.9149,1013.93024,1015.919,1020.55725,1024.1373,1016.59875,1023.3601
1970-08-01,1010.475,1021.71893,1016.824,1018.88873,1012.3223,1014.78766,1017.7111,1023.8462,1013.99384,1021.8425
1970-09-01,1010.2748,1020.8977,1016.6825,1018.5436,1012.1922,1016.269,1018.74854,1020.3511,1016.44727,1019.70526
1970-10-01,1009.7596,1019.05334,1014.4317,1017.3094,1011.45953,1017.36945,1018.2078,1014.1132,1016.64453,1015.0146
