,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5,vws600-250_cluster6,vws600-250_cluster7,vws600-250_cluster8,vws600-250_cluster9,vws600-250_cluster10
1965-01-01,13.008239002368612,23.07997011999166,39.26080125064941,20.32234616564947,14.769998240726455,28.113314939753113,20.43280281462992,23.17456192214833,56.577732445043054,36.599020667042026
1965-02-01,15.94867113248229,26.655672865375994,21.61526717181944,27.027469602588592,16.573531167328934,27.076786026283624,13.537619197989482,36.413029911518905,75.79763153127938,38.71877394868788
1965-03-01,20.06220239537252,20.655105222024677,9.799335530145369,27.33176796532786,15.87706929390482,23.0940835170839,20.97290771403514,30.621745943526577,52.76043373653679,48.056500437143704
1965-04-01,9.001065110223678,23.359019216839137,12.582757886294663,20.72187695695254,10.91986036552419,29.97475214379737,13.207498104929359,21.31935350591574,66.42295495849866,33.18216349688179
1965-05-01,8.072670172999905,19.47321777847547,7.635364878095519,16.18653204760814,11.1222123337426,20.554455671603744,12.730857234458432,21.5982965101119,54.139122236890316,19.945042382618773
1965-06-01,5.431100775478632,12.604389461549276,15.563488089120334,7.59611381913285,10.120531945373108,12.06397508715184,4.344181382315035,22.3209749365102,40.383276711082345,13.75979094809406
1965-07-01,6.393390194770509,13.246513261169351,11.652475165468996,6.09645851897454,8.393082962677722,11.344252591864393,5.525902173164319,18.855425142318357,14.707206675943487,12.065079923538292
1965-08-01,4.935388737353482,11.709778770027167,12.040822563630481,4.83763680206477,4.556633654238755,7.580376567965772,7.193792320212942,16.450569064405094,24.061217659624212,12.0809942256237
1965-09-01,6.0056902805927095,7.030255456906464,12.839839584863252,5.738383816750272,5.94918548020893,11.21624062100032,4.468048363737257,16.128773978400332,38.787592892231025,18.676180928723987
1965-10-01,10.27623676439924,8.609094380629399,8.17517041808009,16.215765159874984,8.272259153540276,14.276342557386341,7.5039845179354225,17.35734759228503,33.53132004885517,25.560032883116214
1965-11-01,13.754587331714397,20.25884784808152,7.309933121311927,20.683269117673138,10.60269521789324,19.592736321400366,14.257184325743752,22.88643585334131,51.9732606373361,35.45975784118391
1965-12-01,11.952268755723912,18.25676553294747,13.837738886915766,23.02560730633634,16.279435220405233,21.065529933160956,19.57420828208247,15.620443835692365,52.46081037591588,40.11467828254404
1966-01-01,22.110405358672065,20.819633218222886,21.195528337502555,31.887803983683984,14.001002480235426,20.655456719493547,26.248164514890824,24.5916986692294,37.43663862906095,47.85993183604687
1966-02-01,25.650543457957742,23.400356467211505,13.51104445869583,32.06014376063497,12.163736281898716,17.781948630164845,21.194021039892448,34.65368304966583,40.35534692009346,46.230166668103934
1966-03-01,11.70428967585608,32.99285130290162,13.69410089422074,32.01859562862305,11.808520375892215,26.632215944284965,15.34107370398542,37.10017058020914,83.9385643617193,25.603749904679457
1966-04-01,20.24915036900346,22.71232467308052,11.634451172358395,25.049103302676414,9.539639330271681,20.195261803179562,14.35437011856077,27.405016162325353,39.69564509903747,32.57251485918034
1966-05-01,7.2278740345531505,19.035189439463203,7.737722078892686,13.670964003763403,9.135429056843634,21.63937168355214,8.855823950531834,32.653324260548736,67.04725127509668,26.811719231791844
1966-06-01,6.504663760677771,12.078719024220964,15.791155789565055,12.703323382404905,5.3460408236560095,14.31078359204571,6.2599402769078685,24.310907711504715,31.320617178799925,15.039212310724098
1966-07-01,10.341548005147198,9.293507216688575,7.352795051738708,5.156105671929056,4.208481467842441,11.388472080730457,4.446833954533183,21.73360372321412,12.970485780059544,13.338321414119752
1966-08-01,4.110906452230695,8.363229383181876,10.836500575464992,3.9879875605623893,2.6990046972061497,8.155622617334323,8.105136484864234,13.322092805507806,17.251407313642787,12.917284352724515
1966-09-01,7.329814556701568,6.154649013694365,9.267537975781888,7.9681711182551656,3.8671883112206147,9.88462767904779,6.83597476311476,14.427316430492303,38.74959699277004,23.612015033938622
