,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-10.668854,-0.59381104,-0.6062927,1.9473877,-6.9695435,1.3885498,-12.372803,-8.401581
1965-02-01,-12.651428,-0.38345337,-1.1149292,1.5704651,-7.969696,0.85546875,-13.684296,-9.816345
1965-03-01,-13.7836,-0.14099121,-1.1508789,0.85046387,-8.820435,0.7187195,-14.030609,-10.770874
1965-04-01,-13.192413,0.7156372,-1.0801086,1.4022217,-8.192322,0.842865,-14.348511,-11.044891
1965-05-01,-10.531128,1.7433472,-0.17868042,1.134613,-6.3563232,1.1720276,-12.67569,-9.013794
1965-06-01,-6.970001,1.4040833,0.91659546,1.486908,-3.7092896,1.7498474,-10.813019,-5.7475586
1965-07-01,-3.7897644,1.4837646,2.0211487,2.116455,1.1724243,2.1608582,-7.2740173,-1.7180786
1965-08-01,-0.24053955,2.2911987,2.993744,1.941925,2.4623413,2.7063293,-4.2601624,-0.52493286
1965-09-01,-2.595398,1.7151489,2.1731873,2.3263855,0.41635132,2.4386292,-4.654114,-0.40594482
1965-10-01,-4.830963,1.9699097,1.6700134,2.3820496,-2.282257,2.282257,-5.6193237,-1.9589233
1965-11-01,-6.514038,1.9324036,0.8092346,2.422882,-3.5706482,1.8515625,-8.510864,-4.771637
1965-12-01,-9.383453,1.3217773,-0.22598267,1.7833252,-5.274994,0.9445801,-11.054474,-6.696045
1966-01-01,-11.648468,0.7157898,-0.7723694,2.1212769,-7.2449646,0.8585205,-12.966675,-8.797699
1966-02-01,-12.619904,0.47961426,-1.1911316,1.4559021,-7.9990845,0.6097107,-13.852417,-9.982452
1966-03-01,-12.596832,0.92581177,-1.3203125,1.252594,-7.679962,0.6005249,-13.402679,-10.832306
1966-04-01,-12.386902,1.7857666,-0.9515381,1.5563049,-7.363617,0.59716797,-14.365723,-10.652618
1966-05-01,-10.190796,2.018158,-0.11953735,2.0953064,-6.0081787,1.2067566,-11.689545,-7.8206177
1966-06-01,-7.4374695,1.8974915,1.8652039,2.5076904,-3.9255676,2.0351562,-10.230255,-5.584717
1966-07-01,-3.8495483,1.8721619,2.4057007,3.2599792,-0.37850952,2.5433655,-7.0386963,-1.1657104
1966-08-01,1.0821838,2.1195374,3.1185303,3.0726318,2.1603699,3.020691,-3.595642,0.117492676
1966-09-01,-1.3841858,2.1579895,2.9613342,2.4449158,1.4085999,3.184204,-3.894043,0.1519165
