,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-68.40207576751709,-1.802553927026144,-4.38765287399292,7.904340391573698,-11.821044221216319,1.9596659497126636,-60.53093205327573,-21.339725312732515
1965-02-01,-77.27748552958171,-1.7336215914749518,-5.655093346872637,6.432100482608961,-14.086935471515266,1.399494917600747,-66.9241946676503,-25.364844004313152
1965-03-01,-81.5886656443278,-1.6338473413048722,-5.889448811930995,4.53875272170357,-15.127143081353635,1.1349502925904806,-70.63854880954908,-26.767760231381374
1965-04-01,-75.25688012441,-0.05927987214995594,-5.454240691277288,5.0141718076623,-13.451624889763034,1.2807447838303228,-71.54275645380434,-27.060826619466148
1965-05-01,-59.21225150426229,1.4238327014737013,-3.3931805241492485,4.2610059613766875,-8.522384020746971,1.5766349814882215,-62.799967890200406,-21.834500630696617
1965-06-01,-37.86022663116455,2.104745114721903,-0.08528805187632961,6.366130061771559,-2.9993745745444786,2.3427962456773592,-53.475039938221805,-14.150150616963705
1965-07-01,-21.499749024709068,2.609707088005252,2.5999269177836757,9.285561934761379,2.8973992989987742,2.683147087993238,-38.81468150926673,-6.135611874716623
1965-08-01,-7.380565504233043,2.983034820091434,3.7496386035796134,9.410051677538,4.046269095673853,3.208041031088605,-25.60433304828146,-1.8458762339183263
1965-09-01,-16.88106060028076,2.463843764328375,2.900846158304522,11.054268090621285,1.665493663476438,2.9316260510643057,-26.466491948003352,-2.024943062237331
1965-10-01,-30.89385827382406,1.8587346484021443,1.0045845662393877,10.74222067128057,-2.9642083206955268,2.7263338933855095,-31.80461966473123,-7.241242840176537
1965-11-01,-44.056598345438644,1.367057096667406,-0.7282878602704694,11.273118723993715,-4.754497567001654,2.4566854406523224,-45.310331427532695,-13.206766900562105
1965-12-01,-58.92068942387899,0.08455882893829811,-2.620855454475649,8.526111167410145,-8.151532679188009,1.7734643596930793,-54.1131185448688,-17.87660689581008
1966-01-01,-72.90138403574626,-0.8121579158596877,-4.137932869695848,9.325091735176418,-11.624741067691726,1.231135337944799,-62.64930808025857,-22.91667347862607
1966-02-01,-78.47023010253906,-1.1045170266453814,-5.269162885604366,7.435985751774,-12.753734783250458,0.9221323409536542,-69.09756038499914,-25.605163120088125
1966-03-01,-78.21621100107829,-0.3903323920761667,-5.4675709816717335,6.531032790308413,-12.286865467927894,0.7833440431812466,-66.68069673621136,-25.614724840436665
1966-04-01,-73.76805146535239,0.6898894542601051,-5.014660281519736,7.128421638322913,-11.37294574659698,0.8598790997826813,-69.77358279020889,-25.907530103410995
1966-05-01,-57.60111014048259,1.596596328223624,-3.183002241196171,9.276198304217795,-8.316095507874781,1.6740272509171659,-60.039329528808594,-20.438943590436665
1966-06-01,-40.06575743357341,2.4200007682893334,0.8062873636522601,10.155182299406631,-3.958627885701705,2.4820834998316412,-50.627414039943524,-14.643905276343936
1966-07-01,-22.997645537058514,3.0018347065623217,3.3679762194233556,12.975255302760912,1.7917759564458107,2.9332090544220586,-37.02806804491126,-4.939599831899008
1966-08-01,-6.2001605828603115,3.415033584687768,3.9058366129475255,12.129309903020443,4.39322043438347,3.655272202203738,-18.747821061507516,-0.2567629728998457
1966-09-01,-12.211085359255474,2.782914987424525,3.9012055243215253,10.605895000955332,2.4397081258345623,3.7217469823440448,-18.98523828257685,-0.1103800233630907
1966-10-01,-26.814470688501995,2.3963886063273363,2.3454356578088578,10.410388656284498,-0.44897046624397746,3.662555649776587,-28.53448494620945,-4.660271746771676
1966-11-01,-43.21387608846029,1.4513322492925134,-0.5209927116670916,10.769829542740531,-4.375052452087402,2.9818590855438436,-39.86832991890285,-11.975825400579543
1966-12-01,-60.37220557530721,0.21005574522948847,-2.649044990539551,9.362186556277067,-8.696466562699298,2.4412940012528592,-51.60400141840395,-17.640768913995654
1967-01-01,-73.01176389058432,-1.1889215649628058,-3.3678450892048497,6.91450315973033,-11.697504471759407,2.083830785431318,-59.98725476472274,-21.173213777087984
1967-02-01,-77.7239720026652,-1.8489603589220747,-4.473317438556302,4.865294954051142,-13.469862451358718,1.5081722864368619,-65.32800508582073,-23.740216663905553
1967-03-01,-77.44100093841553,-1.6477012052768616,-5.698696644075455,6.550959400508715,-14.155745019718093,1.2507516965770082,-66.4757894433063,-25.48113323393322
1967-04-01,-70.43083508809408,-0.06629980010230367,-5.421362769219183,7.012540361155634,-11.69028379479233,1.3261217598947104,-65.49067289932914,-24.886092685517813
1967-05-01,-51.74779494603475,1.8150181305117725,-3.7627727754654425,9.932457882425059,-7.903587088292959,1.946958319452785,-54.65344968049423,-20.60340245564779
1967-06-01,-31.916226943333946,2.50887550958773,0.4486048413861182,10.912474342014479,-3.1782792539012674,2.6567461506632353,-46.23840166174847,-13.611349605378651
1967-07-01,-14.608746767044067,3.1869623719192135,2.70283087607353,14.159890879755434,2.8794393247487595,3.207083356460469,-28.613235639489215,-4.597991704940796
1967-08-01,0.3462475414077441,3.226720996019317,3.2179963204168502,14.324349942414656,5.065960786780533,3.7330289815096247,-12.314542480137037,-0.09007642843893597
1967-09-01,-11.122096578280132,2.8457147319142413,3.2569250752848964,13.813550575919773,2.9073900106001873,3.590330821555733,-15.408526296200959,0.4900768044449034
1967-10-01,-26.980714003245037,1.9396345789839582,2.612957646769862,9.292182715042777,-0.38891282616829387,3.371400161077512,-29.110340450121008,-4.23068262281872
1967-11-01,-43.19593906402588,0.5843852351351483,0.2810172496303435,10.737094671829887,-3.778859060637805,2.7645789536853766,-44.17548386946968,-10.554225104195732
1967-12-01,-57.85568157831828,-0.9439074411624816,-2.1876635089997323,10.732273433519445,-8.691570710162727,2.3207406069608343,-51.04024721228558,-16.317846661522275
1968-01-01,-70.16332149505615,-1.5937874956828793,-3.8405168441034134,9.120203101116678,-12.135332457873286,2.192077620717503,-58.31310023432192,-21.49527186439151
1968-02-01,-80.11695543924968,-2.2001971558826727,-6.160824914132395,8.612019082774287,-15.047458726532605,1.5230039022112853,-63.984020896579906,-25.620871498471217
1968-03-01,-80.30405839284262,-1.7097417901201948,-5.883310302611321,5.752948574397875,-15.133605684552874,1.4297037316648753,-66.21243850044581,-26.2114683787028
1968-04-01,-71.72234058380127,-0.3245942476319104,-5.280019006421489,5.20649474600087,-13.1523035010513,1.3851631207754147,-64.55928139064622,-25.069865726289297
1968-05-01,-56.26388390858968,1.7115105942982,-3.0600044035142466,7.043050683063009,-9.347637332215601,1.972223488276437,-57.97204142031462,-21.227373395647323
1968-06-01,-37.664012114206955,3.1067263789293245,0.8030671265817457,8.064505846604057,-4.392648716362156,2.8399098639520224,-51.067115949547805,-16.405256589253746
1968-07-01,-19.14858420689901,3.5505193035777025,2.9317450138830368,9.990044262098229,0.7019843982190502,3.3446475163402174,-35.747552954632305,-7.809365363348098
1968-08-01,-7.048094769318899,3.0965505576715238,3.2871853920721237,10.659265518188477,3.0179505445519275,3.517280008968891,-22.11133915445079,-0.7495654480797904
1968-09-01,-14.852798978487652,2.5280135433848314,3.2949716814102668,10.367488861083984,1.5979388538672,3.454411589859316,-25.650509544040844,-3.0634789239792597
1968-10-01,-29.310168822606407,1.648602834561976,1.0321326794162873,11.863385076108186,-1.5262448057836415,3.1578812823199587,-32.588857153187625,-7.844669478280204
1968-11-01,-43.00988515218099,0.2527313624940268,-0.17105134264115365,10.379843089891516,-6.040699141366141,2.5376801522786185,-42.7595097085704,-12.362426803225564
