,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1015.2484,1007.0108,1013.1181,1016.5508,1023.9133,1010.38196,1015.10455,1009.32086
1965-02-01,1016.3845,1009.3091,1010.41296,1016.6171,1021.2342,1010.0744,1015.6379,1008.7571
1965-03-01,1015.5008,1006.803,1011.2279,1015.11444,1020.2544,1009.2868,1015.293,1010.73047
1965-04-01,1017.9982,1015.948,1009.45917,1016.2159,1013.74945,1014.19037,1015.3296,1010.71564
1965-05-01,1021.5096,1020.77966,1008.1016,1011.017,1008.64923,1019.10706,1014.67664,1010.18915
1965-06-01,1017.96533,1015.068,1008.6393,1009.1683,1005.5428,1013.01953,1014.5904,1011.22046
1965-07-01,1015.87286,1015.28436,1007.8021,1007.5143,1001.7859,1010.71814,1012.2958,1009.5454
1965-08-01,1014.9886,1015.75256,1008.87994,1009.69977,1005.6513,1013.81274,1011.2074,1009.87897
1965-09-01,1016.3089,1016.2363,1009.0213,1010.17975,1011.97516,1016.2488,1009.1163,1009.786
1965-10-01,1017.6782,1021.8755,1010.3783,1018.2903,1017.52563,1016.34174,1010.5544,1009.6657
1965-11-01,1020.3865,1023.055,1010.77515,1018.9961,1022.13226,1021.07733,1017.076,1010.5178
1965-12-01,1018.5179,1015.84186,1010.3454,1016.3579,1026.4957,1014.34424,1016.55444,1009.5032
1966-01-01,1017.03674,1006.08307,1012.4684,1016.3833,1024.1656,1010.9394,1018.8881,1011.4807
1966-02-01,1020.50726,1020.961,1010.9625,1017.41724,1020.3614,1017.48737,1017.386,1010.49115
1966-03-01,1016.9804,1010.80914,1009.37335,1012.79443,1014.6233,1012.3094,1015.407,1010.1357
1966-04-01,1019.4094,1014.8317,1008.77936,1015.6792,1012.4684,1017.16064,1015.46326,1009.9129
1966-05-01,1018.3029,1018.60333,1008.1203,1012.6142,1010.21576,1014.803,1013.5042,1011.0483
1966-06-01,1017.0023,1014.3335,1009.09735,1009.916,1004.8451,1013.88477,1013.9348,1011.1415
1966-07-01,1017.2395,1018.8356,1007.24786,1008.7068,1003.1646,1016.67065,1012.228,1009.1142
1966-08-01,1014.7673,1018.5251,1008.2762,1008.3613,1003.86865,1014.3448,1008.6248,1009.8973
1966-09-01,1015.27795,1016.83203,1008.9221,1011.0695,1012.0979,1014.63837,1007.8418,1009.95544
1966-10-01,1015.42444,1017.70953,1009.6231,1015.6516,1017.79095,1015.9671,1011.8619,1009.0316
1966-11-01,1016.62616,1016.2863,1009.4585,1017.605,1021.9725,1017.826,1014.3748,1008.88763
1966-12-01,1015.91016,1008.2311,1009.09106,1018.32983,1025.1039,1010.79974,1015.1027,1008.6436
1967-01-01,1016.407,1010.02325,1011.48315,1017.8016,1029.953,1010.96655,1016.2031,1008.51697
1967-02-01,1017.2182,1010.1822,1011.2619,1020.2896,1026.0406,1012.6434,1016.9004,1009.5691
1967-03-01,1018.43646,1017.82764,1010.69586,1016.99615,1018.0439,1017.5222,1016.12476,1008.69904
1967-04-01,1018.8718,1021.193,1009.65826,1018.7992,1015.05084,1021.75165,1016.29456,1010.1292
1967-05-01,1016.81696,1018.5083,1007.9394,1012.23193,1006.58325,1015.6132,1010.9578,1009.1242
1967-06-01,1014.88904,1012.3423,1006.7639,1006.7951,1002.1877,1010.0849,1010.4811,1009.4174
1967-07-01,1015.15826,1019.5996,1007.14197,1006.58905,1001.04706,1014.8469,1007.02295,1008.56555
1967-08-01,1014.0938,1015.0451,1007.4227,1006.806,1002.57654,1009.4501,1008.5938,1009.11774
1967-09-01,1012.8901,1016.7328,1008.8152,1010.25977,1011.36273,1013.7484,1003.95154,1009.2135
1967-10-01,1018.2703,1017.00055,1010.2257,1016.97943,1019.41455,1016.949,1011.9084,1009.2868
1967-11-01,1016.7379,1016.47955,1010.55804,1022.40466,1024.7883,1019.5655,1015.2809,1007.90674
1967-12-01,1018.07367,1013.27966,1012.8378,1017.38,1028.6586,1014.9522,1015.0226,1009.905
1968-01-01,1012.28156,1004.3692,1011.56525,1013.8258,1023.96576,1006.61194,1015.3844,1008.4295
1968-02-01,1010.76306,995.14813,1012.9957,1018.6432,1027.2081,1006.4617,1016.47424,1010.39026
1968-03-01,1021.5628,1019.3066,1010.0754,1016.20154,1016.43414,1017.9233,1016.1078,1010.13837
1968-04-01,1019.5284,1021.5206,1010.50836,1018.96454,1015.9397,1016.9093,1014.07196,1008.9705
1968-05-01,1015.217,1016.79193,1008.5304,1011.7556,1008.0946,1014.4656,1011.8222,1009.8843
1968-06-01,1015.78156,1015.2863,1008.4603,1010.30365,1005.46844,1013.96606,1013.05865,1010.5927
1968-07-01,1018.0757,1020.3971,1007.5994,1005.633,1001.6965,1014.75037,1008.84033,1009.8306
1968-08-01,1014.4377,1014.306,1007.40765,1007.63525,1004.25256,1013.3865,1009.81494,1009.73975
1968-09-01,1013.3621,1019.0346,1008.59625,1014.45624,1011.4737,1014.81116,1007.34607,1009.7427
1968-10-01,1016.1902,1018.6339,1010.421,1016.39624,1019.0511,1015.1325,1011.49866,1009.2238
1968-11-01,1016.98944,1014.67596,1011.97174,1019.8282,1021.7718,1017.0682,1013.3943,1009.54297
1968-12-01,1014.0913,1017.9984,1010.75525,1016.20013,1020.75134,1015.1196,1015.2062,1008.3601
1969-01-01,1016.52704,1013.37915,1010.5108,1016.34045,1023.0318,1011.51166,1016.5782,1009.0845
1969-02-01,1017.0094,1014.1947,1011.7157,1019.6518,1024.7808,1014.0368,1015.918,1009.6822
1969-03-01,1019.4316,1015.80005,1011.1878,1017.974,1019.401,1016.14764,1016.17017,1011.0237
1969-04-01,1020.9197,1018.3864,1010.6936,1015.4651,1013.55634,1016.68744,1016.30615,1010.97125
1969-05-01,1019.90826,1017.27826,1008.12665,1009.3845,1006.62665,1015.40826,1013.72046,1010.4178
1969-06-01,1019.00287,1015.2379,1007.9532,1007.79407,1005.42804,1016.3167,1013.41656,1010.4397
1969-07-01,1018.6092,1018.20044,1008.3993,1009.41455,1002.86414,1014.99713,1012.4856,1009.8207
1969-08-01,1013.6325,1013.2375,1009.3228,1008.50226,1004.4765,1012.24475,1012.06134,1010.2512
1969-09-01,1014.0218,1013.95447,1007.92194,1013.7042,1010.78784,1012.45447,1009.73083,1008.97833
1969-10-01,1015.8943,1016.55945,1010.0204,1016.89954,1017.4567,1014.5129,1010.37537,1009.62915
