,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.07196742,0.031991005,-0.06534982,-0.026476502,0.056628227,0.2776281,0.06256431,0.035773277
1965-02-01,0.02206254,0.02174735,-0.003782928,-0.086099744,0.04869598,0.5578834,0.008509457,0.03724414
1965-03-01,-0.034881532,0.009087265,-0.011557579,-0.030468881,0.04123652,0.38547516,0.004937291,0.020434082
1965-04-01,0.03950298,0.0087195635,0.011556268,-0.07722193,0.075381994,0.00456959,-0.071023166,0.028996706
1965-05-01,0.046016872,-0.04932773,-0.0128183365,-0.04654354,0.055157363,-0.06445676,-0.06949979,0.036456168
1965-06-01,0.009087265,-0.023324609,-0.069657385,-0.00021076202,0.03960806,-0.061304867,-0.0667156,0.022587836
1965-07-01,0.00793159,-0.013343632,-0.017020881,-0.034934103,0.0409739,-0.115727484,-0.045440376,0.0005772114
1965-08-01,0.023270786,-0.03924167,-0.01460439,-0.018859446,0.03519541,-0.018386662,0.017649889,-0.02169615
1965-09-01,0.027263165,-0.057365,-0.011399984,-0.013816416,0.05300355,-0.031256855,0.00010442734,-0.012345552
1965-10-01,0.015706241,-0.015865147,0.009455025,-0.080058575,0.017124593,0.031203032,-0.011715174,-0.029365718
1965-11-01,0.099599004,0.024268866,0.008194268,-0.07512063,0.048590958,0.3898878,-0.008615851,0.050114334
1965-12-01,0.075749695,0.040133357,0.003151238,-0.026581585,0.12938434,0.3299494,0.037139058,0.044546008
1966-01-01,0.055015564,0.01968199,-0.0024755597,-0.083400846,0.12832701,0.868417,0.042933762,0.024332345
1966-02-01,0.07229483,0.011566639,-0.0014269948,-0.085133314,0.10849464,0.28397706,0.04489422,0.035684645
1966-03-01,0.017767131,0.020183504,0.010381281,-0.2352668,0.0740729,0.37351915,-0.017657638,0.019636393
1966-04-01,0.034180164,0.006369233,0.01589787,-0.12625706,0.051960886,-0.029967368,-0.00037837029,0.005913317
1966-05-01,0.030031323,-0.048705578,0.010882795,-0.021350563,0.046261966,-0.040407896,-0.054039776,0.026839912
1966-06-01,0.017767131,-0.0072627068,-0.07428253,-0.06548327,0.03386098,-0.043508112,-0.12689531,0.01608026
1966-07-01,0.015396357,-0.030970395,-0.123156786,-0.102366984,0.005548537,-0.12922049,-0.025225818,0.006369233
1966-08-01,-0.039085686,-0.036669374,-0.016745806,-0.051805794,0.012524068,-0.010271728,-0.006897986,-0.011821866
1966-09-01,-0.0064876676,-0.058371007,-0.018797398,-0.032155752,0.036414146,-0.15917426,0.022189558,-0.019982815
1966-10-01,0.03258443,-0.00069749355,-0.021943212,-0.0059405565,0.0384202,-0.02650243,-0.02878201,-0.006806791
1966-11-01,0.0713374,0.019818783,-0.056137025,-0.020347536,0.12873733,0.0016276836,0.0074633956,0.019727588
1966-12-01,0.05036521,0.031946182,-0.019070983,-0.093841314,0.074300826,0.5111605,0.020046711,0.035867035
1967-01-01,0.014245212,0.024027944,-0.04659605,-0.0070465803,0.09559351,0.5961343,0.013355851,0.026695967
1967-02-01,0.029991746,0.026591301,0.011315584,0.0051949024,0.04657525,0.07644659,-0.018817306,0.025597334
1967-03-01,0.021046042,0.015448451,0.0060842037,-0.010447025,0.049138665,0.15057558,0.0033638477,0.0021083355
