,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8
1965-01-01,-0.35684243,0.34771767,-1.3149385,-0.9486458,0.37737274,-0.0335659,-1.4990628,0.97602004
1965-02-01,-0.010754394,-0.09613571,-1.1708982,-1.0770439,0.12579098,0.066154286,-1.1722018,0.95777094
1965-03-01,0.18803445,-0.37215883,-1.102463,-0.7479019,-0.17174034,0.041386984,-1.1392876,0.64557457
1965-04-01,-0.23528747,-0.13752289,-1.2390077,-0.99426955,0.05865898,-0.5686663,-1.302881,0.85576934
1965-05-01,-0.23268051,0.8042797,-1.1624253,-0.9212715,0.21508293,-0.4373352,-1.2500877,0.5113106
1965-06-01,-0.09646149,0.80786437,-0.6755562,-0.67718506,0.5510685,-1.0874726,-0.8036278,0.7140099
1965-07-01,-0.10917053,0.740081,-0.812101,-0.5126144,0.7733208,-1.09953,-1.1089805,0.6993454
1965-08-01,0.042690277,0.9567932,-0.8270912,-0.45069656,0.8163376,-0.8678268,-0.9629852,0.71205443
1965-09-01,0.34282914,0.88216555,-0.6116829,-0.15512085,0.68891716,-0.39334106,-0.65893555,0.73877716
1965-10-01,0.6778374,0.8834694,-0.1202507,0.3073082,1.0095861,-0.115689084,-0.17597656,0.54617995
1965-11-01,1.0662895,0.79059297,0.33044586,0.90758437,0.93137395,0.03910599,0.15251389,0.9199684
1965-12-01,0.97243536,1.208049,0.7377998,1.283654,1.3071175,0.29166564,0.47187883,1.2523689
1966-01-01,0.9101814,0.50875646,0.94595873,1.4550431,0.5888443,0.4785591,0.76182175,1.4914768
1966-02-01,0.89672434,0.51794684,0.90328825,1.0729835,0.26488152,0.4257141,0.6141182,1.694651
1966-03-01,0.93775254,0.62856025,0.8655426,1.3939927,0.4184931,0.18151093,0.55273896,1.0355651
1966-04-01,0.993552,0.5934397,0.58031005,1.2242981,0.72965527,-0.34070283,0.102407835,1.1957417
1966-05-01,0.9200279,0.6410328,-0.5330452,0.6016449,0.48413926,-0.76904297,-0.85832137,0.56192935
1966-06-01,0.38009033,0.70372504,-1.7560303,-0.6423462,0.24190521,-1.0851281,-1.8938869,0.9843613
1966-07-01,-0.20153275,0.8940979,-1.7038414,-1.2157638,0.88392335,-1.5407116,-1.6572326,0.75427246
1966-08-01,-0.62888795,1.0647777,-1.8456371,-1.2558082,0.79727095,-0.96269834,-1.8466218,0.76280594
1966-09-01,-0.47363585,1.1186078,-1.2909286,-1.3135761,1.308981,-0.952195,-1.1734219,0.57932585
1966-10-01,-0.4155388,0.6876419,-1.1941006,-1.3191559,0.60197335,-0.4421257,-0.80186576,0.62232363
1966-11-01,-0.5780128,0.71422845,-1.0756096,-1.19049,0.73359376,-0.50284827,-0.95974445,0.6922371
1966-12-01,-0.22089843,0.2090826,-0.7647759,-0.6896111,0.96204185,-0.34989318,-0.76280653,0.6876419
1967-01-01,-0.3915264,0.45030442,-0.93620205,-0.81146204,0.60769844,-0.08653412,-0.9071394,0.85064733
1967-02-01,-0.30727807,0.42907888,-1.0406959,-0.92411995,0.35887223,0.40393505,-0.89179194,0.82485044
1967-03-01,-0.4440998,0.43495673,-1.0687788,-1.3055233,0.5423897,0.0656353,-0.9401205,0.84542274
1967-04-01,-0.45128363,0.7915428,-1.496225,-1.3267486,0.9254259,-0.11527004,-1.2389082,0.7980736
1967-05-01,-0.33209532,0.33078918,-1.4952453,-0.987796,0.36932105,-1.1262505,-1.8926494,0.4656517
1967-06-01,-0.22335663,0.4052414,-1.6519867,-1.082494,0.35789222,-1.9540398,-1.5576153,0.61194384
1967-07-01,-0.3258911,0.5123474,-2.1973147,-1.1579254,0.7941559,-2.1907845,-2.1075153,0.47283554
1967-08-01,-0.32295227,0.8509739,-2.2025402,-1.1683747,1.0335118,-2.021961,-2.4369984,0.6521088
1967-09-01,-0.17306824,1.0759628,-2.0768209,-1.1282104,0.784359,-1.8998333,-2.512104,0.7804405
1967-10-01,-0.017960358,1.5994129,-1.8740364,-0.9335896,1.0034698,-1.5001438,-2.0115116,0.7595417
1967-11-01,-0.09796295,1.2428267,-1.6225979,-0.9326099,2.023594,-0.44573268,-1.6075767,1.067146
1967-12-01,0.07510491,0.68606913,-1.2359692,-0.7030495,-0.018286515,0.13094406,-1.190253,0.6818241
1968-01-01,0.090804674,0.016775131,-0.8227116,-0.88908273,0.07658215,0.7873379,-0.75998724,0.95581853
1968-02-01,0.25892106,0.066006854,-1.1334168,-0.9744171,0.20932464,0.94998395,-0.82088816,1.2778286
1968-03-01,0.0652771,1.0313069,-1.2089046,-1.0812676,0.5667084,0.58968276,-1.0630337,0.7275311
1968-04-01,0.14805909,0.92810327,-0.8383926,-0.5780128,1.0400589,-0.08424034,-0.8464157,0.73993
1968-05-01,0.22281799,0.7016388,-0.3683235,-0.26220244,0.56452024,-0.5732727,-0.40406188,0.74065936
1968-06-01,0.28116608,0.6378204,-0.63709104,-0.18707962,0.32310408,-0.4139084,-0.53571093,0.8456863
1968-07-01,0.18707886,0.83802795,-0.5127357,-0.24469833,0.7165901,-0.42302552,-0.57837754,0.6524078
1968-08-01,0.23120499,0.87668383,-0.6691826,-0.059077453,0.7997376,-0.3756172,-0.78223264,0.81687623
1968-09-01,0.71002656,0.7424828,-0.5780136,0.063819125,0.82818145,-0.2180771,-0.5772842,0.7344597
1968-10-01,0.9025757,1.3638928,-0.3260208,0.23886338,0.9408668,0.041208647,-0.23959275,0.63709104
1968-11-01,1.0429764,0.80411303,0.11414413,0.55029756,0.8898121,0.13821259,-0.0036468506,0.9109634
1968-12-01,0.65970075,0.93831444,0.74685824,1.1563911,1.3503994,0.31252822,0.53498155,0.84787405
1969-01-01,1.1646961,0.88239574,0.72648394,1.037976,0.059711076,0.5423752,0.6223213,1.537558
1969-02-01,1.0326684,1.0960283,0.8920158,1.3342087,0.4829956,0.6130325,0.79481965,1.2157822
1969-03-01,1.2602333,0.84424686,0.7148735,0.98688966,0.10814323,0.47602922,0.52612,1.228056
1969-04-01,0.7772381,1.1643645,-0.10250397,0.7274796,0.84889126,0.038812257,-0.28926697,0.7772381
1969-05-01,0.3207802,0.6899937,-1.1617107,-0.36854935,0.38082352,-0.4810055,-1.1905708,0.67108536
1969-06-01,-0.04312439,0.6654461,-1.732946,-1.0495865,0.4073616,-1.4430157,-1.5156639,0.5961151
1969-07-01,-0.54337007,0.6833595,-1.8321323,-0.8571846,0.7052528,-2.6445336,-2.1831005,0.4266014
1969-08-01,-0.7125511,0.93381345,-1.1789604,-1.4164772,0.96997184,-2.5516498,-1.6301098,0.267704
1969-09-01,-0.5165001,1.2108063,-0.9328186,-1.0694901,1.3972371,-2.0630145,-1.2841183,0.5244621
1969-10-01,-0.24083404,1.0004909,-0.8764248,-1.3050171,0.79017544,-1.2665364,-1.1749798,0.3768425
1969-11-01,-0.22922364,1.0117699,-1.2884305,-0.57422066,0.5397209,-0.82998294,-1.4257656,0.56393737
1969-12-01,-0.3529583,0.843252,-0.7978054,-0.8405979,0.98821676,0.027533341,-0.9590248,1.1958786
1970-01-01,0.5194912,0.21132413,-0.84995574,-0.8143467,1.3142029,0.5068453,-0.67790127,1.290242
1970-02-01,0.6662537,0.10349922,-1.1078708,-0.57639885,0.28653565,0.32846755,-0.9061977,1.5025644
1970-03-01,0.51882553,0.09584465,-0.7987057,-0.7278202,0.40900382,0.2635727,-0.65327454,1.5654625
1970-04-01,0.21465187,0.72316134,-1.1574574,-0.71683806,0.57773036,0.4788906,-0.89088935,0.9967178
1970-05-01,0.002329254,0.64861524,-0.48454818,-0.3045067,0.69254416,-0.817009,-0.6386318,0.3045059
1970-06-01,0.14676209,0.67557144,-0.3630783,-0.1797081,0.5943699,-0.819339,-0.3956917,0.69720304
1970-07-01,0.12113647,0.8093544,-0.5294746,-0.22563477,0.5820572,-0.5654167,-0.5867157,0.5777298
1970-08-01,0.19534989,0.949794,-0.43096846,-0.0662262,1.1591209,-0.514167,-0.51416624,0.663591
1970-09-01,0.42098466,1.254966,-0.3494339,0.05491104,1.3228557,-0.3201477,-0.40101624,0.90486604
1970-10-01,0.8789093,0.77174914,0.19535065,0.531472,1.1527983,-0.08819046,-0.03560867,1.0918968
1970-11-01,1.0383164,0.96044314,0.4582573,0.9408081,0.49186936,-0.023295593,0.20366974,0.85295105
1970-12-01,1.3604615,1.0469698,0.71051484,1.0965561,0.8858978,0.30783463,0.4296364,1.2775959
1971-01-01,1.2503083,-0.008818817,0.79891664,1.171592,0.27240258,0.42885438,0.60947573,1.0461696
1971-02-01,1.0771987,0.16657695,0.8214531,0.8704468,0.11105156,0.646711,0.7339188,1.8849342
1971-03-01,1.082751,0.81165487,0.76266253,1.1199859,0.6068634,0.23843384,0.49025878,1.4828628
1971-04-01,0.5856331,1.0856907,-0.26521683,0.66761553,0.5196552,-0.17898865,-0.42689514,0.70778924
1971-05-01,0.568322,0.7708275,-1.1232525,-0.15220566,0.2198166,-0.7767067,-1.295055,0.5666889
1971-06-01,0.020249939,0.72052765,-2.4300663,-0.96353453,0.66108286,-1.5945675,-2.686791,0.78029937
1971-07-01,-0.46772233,0.66892165,-1.6589123,-1.163427,1.0435569,-2.5571218,-2.1550503,0.5343529
1971-08-01,-0.7414314,0.8897179,-1.6902676,-1.3842232,1.1693062,-1.3355564,-1.2359368,0.41513672
1971-09-01,-0.50659025,1.0073017,-1.6112248,-1.1539551,1.0530285,-1.4181916,-1.4573864,0.524881
1971-10-01,-0.49189225,1.3695252,-1.1973953,-1.0115474,0.8061026,-1.3868358,-1.3251045,0.31225052
1971-11-01,-0.3276016,1.202295,-1.5677845,-1.2215656,1.26076,-0.24888572,-1.4355028,0.7166084
1971-12-01,-0.63887215,0.9001694,-1.3411089,-1.0236328,0.88677824,0.19629975,-1.1650598,0.6819862
1972-01-01,-0.509565,0.41201288,-1.2644436,-1.2168156,1.1026224,-0.0814846,-1.204478,0.5494461
1972-02-01,-0.37270507,-0.13657264,-1.076513,-1.0983187,0.97752684,0.19481678,-0.941662,0.24933128
1972-03-01,-0.44558257,0.11017609,-0.93994063,-1.0139652,0.7261871,0.53223133,-0.7712334,0.3333977
1972-04-01,-0.42463762,0.6157242,-1.3069074,-1.1407826,0.68142813,0.1509182,-1.2061994,0.37758294
1972-05-01,-0.10300331,0.2923687,-1.8130295,-0.74397624,0.24990463,-0.55604553,-1.8156116,0.2955246
1972-06-01,-0.025535583,0.43668786,-0.59592706,-0.34114456,0.5178852,-1.4311424,-1.1054916,0.4062744
1972-07-01,0.07631989,0.44529533,-0.50870436,-0.035003662,0.91870844,-1.169474,-0.9453926,0.31101838
1972-08-01,0.1067337,0.7775456,-0.41373444,-0.0020088195,1.2225536,-0.74914014,-0.58215487,0.4088562
1972-09-01,0.4854637,0.84784013,-0.03529129,0.33454514,0.650441,-0.4272194,-0.28720397,0.62777406
1972-10-01,0.80795896,0.7993511,0.34688264,0.6234711,0.6008045,-0.16612473,0.15608291,0.7643471
