,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8
1965-01-01,-0.052835632,0.26211768,-1.0802605,1.1351566,-1.7582935,-0.63770694,0.51702386,0.33997306
1965-02-01,-0.0016189099,0.24725309,-0.33349723,1.3934479,-1.82879,-0.13127963,0.25166836,0.71629816
1965-03-01,-0.32172337,0.49332875,-0.86391413,1.0790832,-1.7323908,-0.46933937,-0.11141105,0.6000303
1965-04-01,0.071526766,0.07137962,0.09080658,1.7513762,-1.8053892,0.74485004,-0.12818894,0.09345579
1965-05-01,0.28434104,-0.22238061,-0.3574868,0.040914346,-0.612393,0.73292905,-0.0023548126,0.7736962
1965-06-01,0.14261205,0.03620491,-0.03797102,0.2610875,-0.5171711,-0.16880903,-0.079474255,0.51820135
1965-07-01,0.19897988,0.18205471,0.44358388,1.2178688,0.031642534,0.08962917,-0.110969566,-0.35895863
1965-08-01,-0.08962925,0.14158182,0.75529945,0.3545433,0.79930454,-0.9401506,0.32716885,0.20707448
1965-09-01,0.040767334,0.03841257,-0.11023369,-1.6972163,-0.44844055,1.470273,-0.317161,0.4075261
1965-10-01,0.28007302,-0.35586786,0.138344,0.19927421,-0.32260647,1.259372,-0.28051457,1.3824097
1965-11-01,0.14849906,0.30538705,0.41208857,1.1988833,-2.027034,1.3213323,0.10199194,0.4485878
1965-12-01,-0.44505563,-0.11214695,0.2005988,1.7320963,-1.2537793,0.70319957,-0.04989214,1.3781419
1966-01-01,0.02705269,0.15754218,-0.19298558,1.0180207,-1.4293087,-0.6375469,0.15739755,0.6196081
1966-02-01,-0.35255313,0.29280576,-0.83284724,1.8265638,-1.3869213,0.18922433,0.08506413,0.8869526
1966-03-01,0.10936813,0.1492962,-0.4264779,0.5996442,-1.5080074,0.4925906,0.1380122,0.7544376
1966-04-01,0.34589845,0.15609555,0.12745151,0.45237327,-1.4472473,0.10285811,-0.33186576,0.44933525
1966-05-01,-0.04311073,-0.08911476,-0.18806687,0.95393336,-0.3493704,-0.39971447,-0.10994677,0.7524124
1966-06-01,0.08925946,0.15956755,-0.09273145,-0.13439551,-0.4808727,-0.3881412,-0.31479508,0.26387236
1966-07-01,0.11689081,0.66300815,-0.046293356,0.047450732,-0.109512806,0.6657569,-0.4465866,0.24492097
1966-08-01,-0.07783079,0.088391446,0.6009461,0.13425079,-0.14365426,0.08593206,-0.16043553,0.24607834
1966-09-01,0.007956696,0.08535347,0.019964028,-0.7116163,-0.01736002,0.8716178,0.20050827,0.23653033
1966-10-01,-0.36817718,0.082315445,0.3784485,0.6485415,-0.5348334,0.23956852,-0.17909756,0.29497576
1966-11-01,-0.30698305,0.16173753,0.48260865,1.5797622,-0.524562,0.9290506,0.13106818,0.7336056
1966-12-01,0.15059824,0.05772207,0.29266104,1.3629066,-0.9281826,-0.009547996,0.11833749,0.95002735
1967-01-01,-0.631308,0.18284789,-0.4033311,1.3793523,-1.2636153,-0.096419714,0.021315575,0.9883443
1967-02-01,-0.31840175,0.052956007,-1.1223993,1.128228,-1.454623,-0.5044136,0.3332227,0.80366457
1967-03-01,-0.79717004,-0.19267301,-0.23946714,1.120401,-1.876272,0.33871818,0.18084946,0.39733607
1967-04-01,-0.09258966,-0.07760209,0.35770226,1.339219,-0.7002505,0.28676143,0.2601169,0.21831818
1967-05-01,0.08259795,0.19350561,0.2398005,0.12905927,-0.6551215,0.2574525,-0.73139143,0.5801839
1967-06-01,-0.011323929,0.069941804,-0.34271485,-0.38517946,-0.32456324,0.2622818,0.25628674,0.8924241
1967-07-01,0.019317258,0.14005013,0.21215682,-0.028476238,0.52772754,0.76852715,-0.10024991,0.09342227
