,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,-2.746965e-07,-2.6917092e-05,7.945047e-06,3.3550168e-07,-2.4287845e-05,5.8721635e-06,1.5384103e-05,4.1209903e-05
1965-02-01,-1.827559e-05,-2.2376487e-05,6.087532e-06,-4.3935433e-06,-1.1007032e-05,1.8071587e-06,2.0795138e-05,3.0899326e-05
1965-03-01,2.0404696e-06,-2.6208181e-05,3.0544834e-06,4.701069e-07,-1.4201607e-05,1.04127685e-05,3.830248e-05,3.0899326e-05
1965-04-01,-8.027826e-06,-1.1554417e-05,1.1431184e-06,1.02190825e-07,-1.4165715e-05,1.2171578e-05,2.1602755e-05,2.1584805e-05
1965-05-01,-1.119548e-05,2.7314309e-06,-1.8271166e-06,-1.9531879e-05,-2.1057378e-05,-1.8867839e-05,-1.22453785e-05,1.3930388e-05
1965-06-01,-7.1484174e-06,-1.8001956e-06,-2.230925e-06,-1.48476975e-05,-1.9711348e-05,-6.484377e-06,3.0185838e-06,1.3347111e-05
1965-07-01,-1.4919489e-05,4.041569e-06,-4.810863e-07,-2.0770225e-05,-1.0387863e-05,-2.2546985e-05,1.5195656e-05,6.4957567e-07
1965-08-01,-1.0109681e-05,6.0336897e-06,3.7139398e-07,-8.350871e-06,-7.588118e-06,-8.207295e-06,-8.279079e-06,-6.825372e-06
1965-09-01,-1.09621615e-05,3.915935e-06,3.7139398e-07,-2.0501022e-05,-1.7261576e-05,-1.6785983e-05,-2.7895207e-05,1.3239427e-05
1965-10-01,-1.3726007e-05,-1.7194325e-06,1.3225872e-06,1.4827747e-05,-1.3959325e-05,-2.8505405e-05,-2.2609798e-05,8.716772e-06
1965-11-01,-4.5460984e-06,-7.372757e-06,1.3854078e-06,-1.6175785e-05,-1.6812905e-05,-1.1182055e-06,-6.161332e-06,1.1471646e-05
1965-12-01,-2.6585069e-05,-1.5843762e-05,3.8441503e-06,1.1516517e-05,-2.3354602e-05,-1.4009129e-07,4.6112837e-07,2.3334644e-05
1966-01-01,-1.9196254e-05,-2.8288086e-05,1.3733123e-05,8.266619e-06,-1.41126475e-05,9.521227e-06,2.217321e-05,2.7493072e-05
1966-02-01,-3.7743557e-06,-1.4959915e-05,5.227863e-06,-2.5686277e-06,-1.125312e-05,-1.7289902e-05,-1.7132152e-06,1.17371565e-05
1966-03-01,-1.3534223e-05,-1.2081146e-06,-3.3833094e-06,-7.244893e-06,-1.588865e-05,1.3499848e-06,9.358289e-06,1.31547e-05
1966-04-01,-9.297888e-06,-4.2601823e-07,-1.0829535e-07,5.4344855e-07,-2.1232954e-05,5.6514946e-06,1.0726952e-05,1.6291218e-05
1966-05-01,-1.3697161e-05,-4.263162e-06,-1.0777621e-06,-1.1347911e-06,-1.11146255e-05,-1.0699139e-05,1.5232134e-05,5.944781e-06
