,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,42.09241072336833,30.53729824903535,38.38441295008506,123.20293758226477,42.2987023178412,37.555203021772755,54.76765839949898,41.799990336100265
1965-02-01,34.4839890797933,30.977053758574698,37.60741756808373,123.05277119512142,40.65337278405014,37.403192456136615,49.69647863636846,38.4988648550851
1965-03-01,30.965002377827965,31.30869516512243,37.679715310373616,121.98606574017069,40.00117243552695,37.393851568234844,46.808752806290336,37.54862149556478
1965-04-01,39.47179317474365,33.51984256651343,38.95686672579858,124.73104725713314,42.74201685068559,38.2403200904795,48.174107593038805,38.49842434837705
1965-05-01,55.14500935872396,34.894254730968946,40.874145876976755,123.59032008958899,47.489337531887756,38.41656038425113,56.52933535368546,43.51249876476469
1965-06-01,74.61536725362143,35.02442662308856,43.45364416799238,123.73196145762567,52.0907110097457,38.5765344504542,63.890776426895805,50.12162526448568
1965-07-01,89.13233280181885,34.98983150575219,45.42524891514932,124.72772183625594,57.084531200175384,38.32301197436032,76.62747424581777,57.08271662394206
1965-08-01,102.80202229817709,35.231590270996094,46.400956184633316,124.38317174496858,58.01325038987763,38.703097913089216,89.36877872632897,61.115600949242
1965-09-01,93.93666585286459,34.89830668379621,45.798027899957475,126.69014308763586,55.943559140575175,38.63129199751272,89.16938615881878,61.29947844005767
1965-10-01,81.12435340881348,34.644557208549685,44.3664796890751,127.63079767641813,51.901852354711416,38.812735896782584,85.08393660835597,56.76916213262649
1965-11-01,68.79142920176189,34.39575288353897,42.954823278611705,129.02759054432744,50.518012533382496,38.81042019632839,72.44412795357081,51.27781459263393
1965-12-01,53.621276219685875,33.02367373210628,40.94379178939327,125.96117931863536,46.971064197773835,38.02859671163879,63.32197189331055,46.43309002830869
1966-01-01,39.774493376413986,32.16614374300329,39.47852350050403,126.89989338750424,43.56343405587333,37.5294038913394,54.92549149886421,41.46953310285296
1966-02-01,34.93131001790365,32.086172336485326,38.62821209815241,125.76802295187245,42.78987573117626,37.45416986862285,49.23448147981063,39.195723760695685
1966-03-01,35.84552605946859,32.993591122510956,38.68537102976153,125.55197010869564,43.58010973249163,37.52806234679766,52.34024213707965,39.56341970534552
1966-04-01,41.59794648488363,34.45554593714272,39.64313384025328,127.51031958538553,45.13284722153021,38.02476281287686,50.60830738233483,40.015892755417596
1966-05-01,57.080276807149254,35.16187900450171,41.209786938082786,128.9437086685844,47.85436513472577,38.618366830300964,59.62818394536557,45.09327298118955
1966-06-01,73.37648073832194,35.62261069693216,44.719413018995716,128.52966474450153,51.604920990613046,39.02723325178927,67.74709121040675,50.18023082188198
1966-07-01,88.87968063354492,35.74641157941121,46.67532520909463,129.71680682638416,56.58882686070034,38.974225601093885,79.71347311268681,58.990296863374255
1966-08-01,104.15688355763754,35.71465189863996,46.62469740836851,127.2844646288001,58.44563853983976,39.20653042377241,96.40733470087466,62.80440375918434
1966-09-01,98.03404013315837,35.04978505576529,46.57674297209709,125.64428578252377,56.4373288835798,39.23696095511417,96.0531649382218,62.88685117449079
1966-10-01,84.59312915802002,35.00349230882598,45.47096990769909,126.6617899355681,54.11801240882095,39.55224952441734,87.71691529647164,59.00121870495025
1966-11-01,69.01021003723145,34.2974058011683,42.92058637065272,127.87320510200831,50.59185028076172,39.13457729672425,77.23503112792969,52.15221586681548
1966-12-01,51.79415543874105,33.039230253638294,40.770186147382184,126.4053261798361,46.24214950872928,38.57542460396786,65.43913302214249,46.45428430466425
1967-01-01,38.55135440826416,31.463702132062217,39.81787773870653,123.32817575205927,42.94565161880182,38.02362096389668,56.42641730930494,42.577144077845986
1967-02-01,34.26015774408977,30.926881185392055,38.87537679364604,121.71830716340438,41.379508193658324,37.583598194506344,51.524983281674594,40.250700996035626
