,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8
1965-01-01,18.343965530395508,52.30751037597656,0.4252777099609375,-10.905679702758789,34.32038879394531,55.15736389160156,0.8456668853759766,37.061065673828125
1965-02-01,21.82928466796875,56.899200439453125,4.995790481567383,-8.096567153930664,42.979103088378906,43.360389709472656,5.010454177856445,34.20307159423828
1965-03-01,21.977563858032227,60.00813293457031,3.9399280548095703,-8.01998519897461,33.116249084472656,43.62761688232422,5.711103439331055,37.999610900878906
1965-04-01,22.177980422973633,35.641845703125,5.935962677001953,0.850555419921875,34.64464569091797,31.182132720947266,6.173858642578125,22.231752395629883
1965-05-01,9.791160583496094,10.700374603271484,15.316509246826172,-4.339134216308594,24.93169403076172,29.212167739868164,10.985523223876953,14.637044906616211
1965-06-01,4.590065002441406,3.2800140380859375,5.443878173828125,-14.162883758544922,25.630714416503906,33.86578369140625,1.8298358917236328,-0.30796051025390625
1965-07-01,3.6205615997314453,-1.8493881225585938,-8.130786895751953,-20.11351203918457,28.270368576049805,19.142379760742188,-0.6859836578369141,-10.053495407104492
1965-08-01,0.12057685852050781,-1.9275989532470703,-7.423620223999023,-9.637996673583984,20.978731155395508,12.683374404907227,-3.8926753997802734,-7.065147399902344
1965-09-01,6.93968391418457,3.522796630859375,-10.614017486572266,-15.235038757324219,32.910945892333984,14.878198623657227,-3.5179100036621094,3.65966796875
1965-10-01,7.503459930419922,18.4482479095459,-4.443418502807617,-3.0714492797851562,30.654203414916992,23.268062591552734,-5.417808532714844,15.380057334899902
1965-11-01,12.523693084716797,34.393714904785156,-0.866851806640625,-3.0518970489501953,36.03942108154297,37.781272888183594,-2.901988983154297,23.580909729003906
1965-12-01,16.362594604492188,48.727684020996094,8.32305908203125,-4.876842498779297,47.58058166503906,45.04031753540039,10.83724594116211,30.65257453918457
1966-01-01,20.072900772094727,59.170005798339844,7.053659439086914,-3.999483108520508,43.465850830078125,51.76350021362305,2.069488525390625,38.51285934448242
1966-02-01,25.55598258972168,58.372413635253906,5.744024276733398,-4.234165191650391,37.97620391845703,43.88926696777344,5.868751525878906,37.45103454589844
1966-03-01,23.849185943603516,40.904014587402344,7.523029327392578,-3.310199737548828,39.51232147216797,41.15018844604492,8.696453094482422,29.87712860107422
1966-04-01,24.436717987060547,34.92038345336914,8.729272842407227,0.20842552185058594,37.87117004394531,40.255760192871094,2.6012229919433594,26.350297927856445
1966-05-01,10.02414321899414,22.340970993041992,10.414735794067383,-4.920167922973633,32.532508850097656,26.135305404663086,12.889589309692383,13.664212226867676
1966-06-01,7.585393905639648,5.243473052978516,3.8796768188476562,-6.615474700927734,23.304325103759766,32.98218536376953,3.024637222290039,0.32166481018066406
1966-07-01,10.170204162597656,-2.287761688232422,1.79705810546875,-9.582674026489258,23.68014907836914,8.333757400512695,0.054157257080078125,-6.13953971862793
1966-08-01,4.736358642578125,-1.0306415557861328,-9.080480575561523,-12.879743576049805,11.108942031860352,5.638988494873047,2.8375473022460938,-5.899932861328125
1966-09-01,1.4360065460205078,2.238527297973633,-14.17132568359375,-16.321231842041016,29.406118392944336,11.82940673828125,-4.042152404785156,1.613250732421875
1966-10-01,7.111101150512695,23.0384578704834,-2.2582225799560547,-5.517545700073242,32.742576599121094,37.4740104675293,3.265888214111328,13.859508514404297
1966-11-01,7.191516876220703,37.01776885986328,2.0383071899414062,-7.355634689331055,47.0517578125,42.991554260253906,3.405384063720703,16.30154037475586
1966-12-01,16.18009376525879,49.03919219970703,4.7544097900390625,-7.523029327392578,53.555633544921875,53.035396575927734,4.427822113037109,26.68509292602539
1967-01-01,14.794079780578613,52.25032043457031,3.8140335083007812,-9.430595397949219,54.97206497192383,54.67654037475586,10.00041389465332,24.73244857788086
1967-02-01,20.426965713500977,54.85451126098633,5.219806671142578,-7.988901138305664,37.833396911621094,53.491188049316406,5.502267837524414,37.774620056152344
1967-03-01,23.62873077392578,52.529518127441406,0.6236991882324219,-6.576597213745117,36.233333587646484,37.72400665283203,9.407735824584961,32.62012481689453
1967-04-01,20.13144302368164,34.36060333251953,9.321199417114258,0.7265605926513672,38.695472717285156,33.03810119628906,8.175031661987305,23.120954513549805
1967-05-01,16.439861297607422,24.51529884338379,8.188093185424805,-1.2914810180664062,30.401254653930664,27.615833282470703,9.286914825439453,5.742277145385742
1967-06-01,1.6441497802734375,10.78411865234375,-3.6409664154052734,-11.598848342895508,30.67228889465332,26.83376121520996,6.452510833740234,-2.272747039794922
1967-07-01,3.012369155883789,3.170743942260742,-8.98975944519043,-17.97951889038086,24.801023483276367,5.216541290283203,-1.0612678527832031,-11.10086441040039
1967-08-01,6.525983810424805,-6.114538192749023,-10.793916702270508,-23.65485382080078,15.203893661499023,8.777505874633789,1.1804561614990234,-2.9111404418945312
1967-09-01,-1.8221168518066406,6.66966438293457,-20.453088760375977,-16.897024154663086,29.820005416870117,15.053682327270508,-9.825712203979492,4.837751388549805
