,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,2255.4172092013887,4030.50927734375,1632.5320828345514,2988.94671271829,1346.3669626336348,3741.633662471065,1538.4483568596117,1231.0667084484567
1965-02-01,2258.2883029513887,4043.600341796875,1629.474615281628,2987.8757252412684,1342.7342465049342,3739.374909577546,1538.376964222301,1230.3489126810214
1965-03-01,2256.705593532986,4033.277099609375,1630.9505339591733,2983.390897863051,1341.0903930664062,3737.307626229745,1537.9191080729165,1232.6089626405299
1965-04-01,2261.045600043403,4065.22412109375,1629.2891963835687,2985.7132855583636,1333.7669774105675,3755.0161856192126,1537.680146188447,1232.9755457436167
1965-05-01,2266.7576768663193,4083.858642578125,1627.4511029643397,2975.7453469669117,1328.2424926757812,3770.9646719473376,1535.3538744377367,1232.2638907083651
1965-06-01,2261.141899956597,4062.75390625,1628.3604283486643,2969.01263068704,1324.4931672748767,3752.1464029947915,1534.6046216560133,1233.688428925305
1965-07-01,2257.2702365451387,4066.361572265625,1627.5176509734124,2964.449893727022,1320.5617804276317,3743.2723433883098,1532.305908203125,1231.8271171755907
1965-08-01,2255.0736490885415,4063.99658203125,1628.4275177986392,2970.2694163602937,1324.7476678145558,3753.9948640046296,1531.2451911695075,1232.0697319216845
1965-09-01,2256.73583984375,4064.78759765625,1629.180858981225,2972.7973489200367,1331.5038580643504,3760.6958459924767,1529.2779171105587,1231.8926555354421
1965-10-01,2258.78662109375,4086.443359375,1631.1803017893146,2991.509291704963,1338.97022448088,3764.3561469184024,1533.425995797822,1231.954546672542
1965-11-01,2264.825981987847,4089.0703125,1631.91651375063,2996.7114616842828,1343.8695807206004,3777.4771231192126,1540.3502493193655,1232.5261930140055
1965-12-01,2261.8235948350693,4065.4765625,1630.9516168409777,2989.8760627297793,1348.4880949321546,3755.4434317129626,1540.124326763731,1231.2621698146913
1966-01-01,2260.0895182291665,4031.110107421875,1633.8181526430192,2989.270917107077,1346.5211567125823,3741.3146972656245,1542.556855172822,1233.2368059856137
1966-02-01,2265.9822591145835,4083.92724609375,1631.2764321604084,2990.6989602481617,1341.474673622533,3765.6864872685182,1540.6634706439393,1232.3946696955984
1966-03-01,2259.1989474826387,4047.979736328125,1628.9038381268902,2977.721090877757,1334.1510973478619,3747.0553927951387,1537.262980143229,1231.9731177353278
1966-04-01,2263.6573621961807,4063.4619140625,1628.0540712418094,2985.826380112592,1332.135571931538,3765.1428222656245,1537.1705951112688,1232.0955602134147
1966-05-01,2261.0152180989585,4075.0,1628.019074470766,2978.00095502068,1329.7752781918175,3758.1120243778932,1534.623302112926,1233.1684763838605
1966-06-01,2259.4251844618057,4059.429443359375,1629.212410219254,2971.8599207261027,1323.9309210526317,3755.148880570023,1534.074170661695,1233.39077088891
1966-07-01,2258.6947970920137,4075.001953125,1626.689738612021,2968.946210075827,1321.6639468544408,3761.7230450665506,1532.923750443892,1231.13105587843
1966-08-01,2254.6959092881943,4074.995361328125,1627.396958874118,2967.2386618221503,1322.8207236842104,3756.058304398148,1527.7929132634943,1231.761132217035
1966-09-01,2253.9450412326387,4066.502197265625,1628.5519507623487,2975.4405302159926,1332.7767623098273,3756.6840277777774,1527.628858161695,1232.1014032131288
1966-10-01,2254.648980034722,4069.60009765625,1630.3108953660535,2987.5423655790437,1339.3282438579358,3763.9282226562495,1533.6265795158617,1231.2150908679498
1966-11-01,2257.412380642361,4065.15234375,1629.4863793157763,2992.293952493106,1344.08641614412,3767.0808015046296,1536.9526256214488,1230.6339543040206
1966-12-01,2257.0967610677085,4037.328125,1628.723882859753,2993.5895134420953,1346.9806871916119,3742.933937355324,1537.8135912346117,1230.4734020698363
1967-01-01,2258.049994574653,4044.790771484375,1631.6722254599295,2992.719044404871,1352.8256064967104,3742.531105324074,1540.089092832623,1230.2653987233232
1967-02-01,2259.7627766927085,4045.537841796875,1631.0288952242943,2998.1086282169117,1347.9394210012335,3751.655183015046,1540.615567294034,1231.3178457864901
1967-03-01,2261.5992567274307,4068.812744140625,1630.349633001512,2989.30466595818,1338.2780376233552,3764.74767614294,1539.0939423532195,1230.7914175638339
1967-04-01,2263.143853081597,4083.94873046875,1629.4270669260334,2996.4797076056984,1334.868099814967,3781.5841109664348,1538.8875325520833,1231.980040015244
1967-05-01,2257.4217393663193,4075.279052734375,1626.8690047725554,2976.4273250804226,1326.135896381579,3760.464138454861,1531.5204967151988,1231.0377539657966
1967-06-01,2253.729926215278,4051.763671875,1625.618177844632,2961.6207347196687,1321.0054899516858,3740.8503779658563,1529.296875,1231.3017682331365
1967-07-01,2253.720160590278,4076.27392578125,1625.843269594254,2963.1505629595586,1319.0868176912006,3756.544099030671,1526.3377796519885,1230.393944717035
1967-08-01,2251.874050564236,4062.395751953125,1626.4080908990675,2962.281171013327,1321.8949167351973,3739.41175672743,1527.8693921638258,1231.0494027486661
1967-09-01,2249.432915581597,4066.9501953125,1628.6548737556705,2972.974530388327,1331.6069753546465,3753.798421223958,1524.2759011008523,1231.0983425233424
1967-10-01,2259.999321831597,4068.795654296875,1630.1409813665575,2989.451688878676,1340.5750475431744,3764.638038917824,1532.2709517045455,1231.3083183474657
1967-11-01,2259.281548394097,4065.505126953125,1630.5305727066532,3004.8196231617644,1347.1894113641035,3772.966851128472,1538.4735107421875,1230.4688244331176
1967-12-01,2260.095893012153,4055.330810546875,1633.2912814232611,2993.5726390165437,1351.6134161698192,3756.888608579282,1539.3053459398673,1231.8632916706365
1968-01-01,2249.254692925347,4021.920654296875,1630.697484170237,2981.0193230124078,1345.72215833162,3726.3423213252313,1537.917998342803,1229.5579863757623
1968-02-01,2247.614203559028,3986.673095703125,1633.0070249495968,2993.906357709099,1350.316740337171,3727.033600983796,1539.9833910392992,1231.7725949171113
1968-03-01,2267.7182345920137,4079.7158203125,1629.201433735509,2987.2068517348343,1336.9901958264802,3768.396222149884,1539.090058297822,1232.0998773342226
1968-04-01,2263.3935546875,4085.937744140625,1630.5682274603075,2995.1699649586394,1337.3195447419819,3768.281837745949,1537.735910126657,1232.0522773556593
1968-05-01,2255.6947157118057,4067.7734375,1627.4785687846522,2975.4539938534003,1327.5414717824835,3757.6895254629626,1532.5097286339962,1231.8820488162157
1968-06-01,2257.222900390625,4063.010986328125,1627.9706401209678,2972.807222254136,1324.658122815584,3755.8833369502313,1533.247421727036,1232.8154773246952
1968-07-01,2259.5091417100693,4081.71337890625,1626.6822076612902,2961.1358642578125,1320.4703883120887,3756.3169126157404,1528.568799567945,1231.807466832603
1968-08-01,2253.072781032986,4058.464111328125,1626.7147925592237,2966.1323098575367,1323.6976221988075,3751.2934932002313,1528.842255563447,1231.6836845584032
1968-09-01,2251.028374565972,4073.40185546875,1628.2376689295616,2983.5761575137867,1332.292335911801,3760.647469979745,1527.6545669093275,1231.461352836795
1968-10-01,2255.9921603732637,4073.762451171875,1630.8727141349545,2988.0186193129593,1340.2314838610198,3760.01134801794,1532.4034719756155,1231.2780985018103
1968-11-01,2258.370361328125,4059.2021484375,1632.8821982106856,2998.0770335477937,1344.0493935032894,3766.0031919126154,1537.0330810546875,1231.7875187571456
1968-12-01,2253.0417209201387,4068.70654296875,1630.4396106350807,2988.5826559627753,1342.2764025236431,3757.7442310474535,1537.9381584398673,1230.0268405821266
1969-01-01,2258.364529079861,4057.80126953125,1630.2647744455646,2988.4613037109375,1344.3143342670642,3746.600567853009,1539.1237201112688,1230.5814417397105
1969-02-01,2258.7327745225693,4060.203369140625,1631.535930018271,2995.4787310431984,1345.6214503238075,3755.423538773148,1538.9039935487688,1231.1262177258004
1969-03-01,2264.56298828125,4066.774658203125,1631.119906517767,2991.5936638327203,1339.8719386050575,3761.108624493634,1539.2053777521305,1232.9811654439786
1969-04-01,2266.9896104600693,4076.8916015625,1630.6322651524697,2986.3175336052386,1334.1935810289885,3763.9872233072915,1539.3487178918087,1233.1245980611661
1969-05-01,2263.5888671875,4070.91796875,1627.2217289094003,2969.25048828125,1325.6981297543175,3759.0560347945598,1534.196425929214,1232.3612864424542
1969-06-01,2262.108154296875,4062.876953125,1627.4915633663054,2966.4766199448527,1324.3610582853619,3759.8384150752313,1533.601240678267,1232.5463271722563
1969-07-01,2261.4921061197915,4074.9052734375,1627.587890625,2971.6123693129593,1321.7728464226973,3758.5718225549767,1532.9386393229165,1231.876875714558
1969-08-01,2253.6088053385415,4055.17724609375,1628.8592923072076,2967.934283088235,1324.1452668842517,3747.0449942129626,1532.5836181640625,1232.3575647865855
1969-09-01,2253.2398817274307,4058.3564453125,1627.3902154737902,2980.82903693704,1331.8338494551808,3750.812897858796,1529.2934533321495,1230.8197393649962
1969-10-01,2255.940483940972,4066.015869140625,1630.244888797883,2988.7544519761027,1338.396574321546,3760.293240017361,1531.918242483428,1231.657744616997
1969-11-01,2261.0347493489585,4073.241455078125,1631.2158892231603,2997.701667336856,1347.7672376130756,3774.599202473958,1536.3942464192708,1231.125436178068
1969-12-01,2263.410915798611,4049.317138671875,1632.6627177576866,2996.0334329044117,1349.888851768092,3756.3655146846063,1540.0360107421875,1231.5188524199696
1970-01-01,2252.590874565972,4024.669921875,1633.1636490360384,2990.514418658088,1349.3935032894738,3738.9587402343745,1538.7532552083333,1232.3757636837843
1970-02-01,2259.552544487847,4024.80517578125,1632.8585224766884,2992.7303538602937,1344.2008570620887,3743.5858832465274,1540.896698922822,1232.0656753167875
1970-03-01,2258.102349175347,4031.890625,1629.721955330141,2989.9914909811578,1342.8928576017681,3740.443250868055,1538.4516860499525,1231.9075421589177
1970-04-01,2265.597466362847,4084.904052734375,1630.3441201486896,2994.2515653722426,1337.1843839946546,3774.7300889756943,1538.9304421164773,1232.8355742663873
1970-05-01,2261.564398871528,4082.46044921875,1627.5179463048134,2977.934713924632,1328.2686735454358,3770.002124927662,1534.5052083333333,1231.986031881193
1970-06-01,2259.3968370225693,4059.806884765625,1627.4808822139616,2974.875595990349,1326.2964349043996,3751.5796802662035,1533.6812337239583,1232.2183748570885
1970-07-01,2257.0751953125,4079.328857421875,1627.7721774193549,2964.2633774701285,1319.7328266344573,3751.3958966290506,1530.1177978515625,1232.500625238186
1970-08-01,2258.0350748697915,4084.49267578125,1626.4098136655746,2973.073443244485,1323.9948473478619,3766.503228081597,1528.4485788056345,1231.285430163872
1970-09-01,2255.243462456597,4066.49462890625,1626.6756611485634,2978.911635454963,1330.6323402806331,3755.356626157407,1531.6519997336648,1231.12565947742
1970-10-01,2257.1339246961807,4081.8525390625,1627.6568997290826,2994.2174574908086,1340.2121292917352,3769.1440158420137,1533.6682868726325,1230.343106897866
1970-11-01,2254.6580674913193,4063.857421875,1629.7168854744205,2992.7278406479777,1345.4899035002056,3756.7423502604165,1536.3514293323863,1230.898415170065
1970-12-01,2258.648139105903,4061.56298828125,1629.5178813319053,2992.2846177045035,1346.7591938219573,3754.066749855324,1538.1679650508995,1229.4938622451411
1971-01-01,2249.312201605903,4040.9912109375,1631.1732138356856,2987.0456471162684,1348.7974468030427,3737.6010470920137,1535.871378580729,1229.9921175328698
