,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,15.849823,25.924866,25.912384,28.466064,19.549133,27.907227,14.145874,18.117096
1965-02-01,14.171326,26.4393,25.707825,28.393219,18.853058,27.678223,13.138458,17.006409
1965-03-01,13.229279,26.871887,25.862,27.863342,18.192444,27.731598,12.982269,16.242004
1965-04-01,14.342468,28.250519,26.454773,28.937103,19.34256,28.377747,13.186371,16.48999
1965-05-01,16.914612,29.189087,27.26706,28.580353,21.089417,28.617767,14.77005,18.431946
1965-06-01,20.02414,28.398224,27.910736,28.481049,23.284851,28.743988,16.181122,21.246582
1965-07-01,22.761932,28.035461,28.572845,28.668152,27.724121,28.712555,19.27768,24.833618
1965-08-01,26.203278,28.735016,29.437561,28.385742,28.906158,29.150146,22.183655,25.918884
1965-09-01,24.000854,28.311401,28.76944,28.922638,27.012604,29.034882,21.942139,26.190308
1965-10-01,22.053406,28.854279,28.554382,29.266418,24.602112,29.166626,21.265045,24.925446
1965-11-01,20.569489,29.01593,27.892761,29.506409,23.512878,28.93509,18.572662,22.31189
1965-12-01,17.626617,28.331848,26.784088,28.793396,21.735077,27.95465,15.955597,20.314026
1966-01-01,15.393738,27.757996,26.269836,29.163483,19.797241,27.900726,14.075531,18.244507
1966-02-01,14.596466,27.695984,26.025238,28.672272,19.217285,27.82608,13.363953,17.233917
1966-03-01,14.777985,28.300629,26.054504,28.62741,19.694855,27.975342,13.972137,16.542511
1966-04-01,15.300934,29.473602,26.736298,29.24414,20.324219,28.285004,13.322113,17.035217
1966-05-01,17.332733,29.541687,27.403992,29.618835,21.51535,28.730286,15.833984,19.702911
1966-06-01,19.788666,29.123627,29.09134,29.733826,23.300568,29.261292,16.99588,21.641418
1966-07-01,23.001007,28.722717,29.256256,30.110535,26.472046,29.39392,19.81186,25.684845
1966-08-01,27.567871,28.605225,29.604218,29.55832,28.646057,29.506378,22.890045,26.60318
1966-09-01,25.074646,28.616821,29.420166,28.903748,27.867432,29.643036,22.564789,26.610748
1966-10-01,22.54007,29.010681,29.203796,29.047974,25.792786,29.829132,20.850708,25.631897
1966-11-01,20.483582,28.898712,28.486694,29.267853,23.747345,29.182129,18.533478,22.409454
1966-12-01,17.519348,28.5336,27.284973,29.167511,21.505768,28.575958,16.12445,20.22638
1967-01-01,15.235535,27.71109,26.838135,28.255981,19.701385,28.294037,14.264923,18.565521
1967-02-01,13.518219,26.904755,26.581726,27.857819,19.351318,28.075684,12.849091,17.500763
1967-03-01,13.534729,27.217255,25.799438,28.404724,19.588196,28.238464,12.601196,16.879242
1967-04-01,14.948059,28.393219,26.090424,29.1109,20.921387,28.451813,13.203674,17.805267
1967-05-01,17.951996,29.302216,26.84616,30.014374,22.53656,28.91858,15.374756,18.944153
1967-06-01,21.494354,28.873993,28.423767,29.528564,23.895782,28.981659,16.502106,21.64859
1967-07-01,24.384094,28.644104,28.787354,29.687836,26.940826,29.574646,20.174164,25.418304
1967-08-01,27.928436,28.192383,28.856476,29.502045,28.530945,29.455963,24.095612,26.656342
1967-09-01,26.062866,28.130768,28.463806,29.462982,27.716095,29.655273,23.798126,27.523773
1967-10-01,22.324707,28.019073,28.291534,28.506378,25.234009,29.359802,20.761139,25.6557
1967-11-01,19.477509,27.760162,27.760162,28.943604,23.52069,29.077332,18.015625,23.09497
1967-12-01,16.754028,27.153656,26.704437,29.160461,21.235413,28.606567,15.41983,20.070496
1968-01-01,14.562836,26.660522,26.367218,28.88382,19.202301,27.807526,14.420898,17.97763
1968-02-01,12.37619,26.27475,25.309753,28.878876,18.007812,27.729889,12.869293,16.757935
