,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,3.4365845,0.8804016,-1.8190002,0.738678,-0.4578247,-3.238037,3.9769592
1965-02-01,3.2665405,1.2801819,-0.072509766,1.0097351,0.6609802,-3.0812378,3.6307983
1965-03-01,3.196289,1.3810425,1.077179,0.9210205,-0.016540527,-4.3954163,3.0525818
1965-04-01,3.1097412,2.4107056,0.74768066,1.0006409,-0.9293518,-5.613617,2.794403
1965-05-01,2.888214,2.9994812,0.48867798,0.6897888,-2.0515137,-6.0921326,2.6147766
1965-06-01,2.685089,2.902649,-0.1979065,0.20922852,-3.3129272,-6.926422,2.2844238
1965-07-01,2.6645508,2.869629,-1.3236389,-0.34716797,-3.7331238,-6.8441467,1.8158264
1965-08-01,2.760376,3.1755066,-2.9337769,-0.10168457,-4.3253784,-6.921997,1.5004883
1965-09-01,2.547058,2.710205,-3.3561707,-0.22918701,-4.173462,-6.9237366,1.782135
1965-10-01,2.8981323,3.0952148,-3.3119507,-0.2972107,-4.030945,-8.071045,2.2689514
1965-11-01,3.4479675,3.1905212,-3.4082642,-0.011810303,-2.8808594,-7.7986145,3.228424
1965-12-01,3.737915,2.875702,-2.2815857,0.45074463,-1.8694153,-6.3645935,3.3532104
1966-01-01,3.9722595,2.6625977,-0.8609009,0.6177063,-0.5850525,-5.146881,3.2869263
1966-02-01,3.3995056,2.6072388,-0.2783203,0.7156372,-0.380188,-4.0050354,3.2481995
1966-03-01,3.3181152,2.9716797,-0.53015137,0.90408325,-0.3486023,-4.542816,2.8965454
1966-04-01,3.7045898,3.0308533,-1.4634094,0.69647217,-0.8940735,-6.8608704,2.6339722
1966-05-01,3.2899475,2.711029,-2.3631897,0.3625183,-2.4111023,-6.9431763,2.5017395
1966-06-01,3.056244,2.845459,-2.9533997,-0.256958,-3.138977,-7.229828,2.2861938
1966-07-01,2.7821655,3.3701782,-3.501831,-0.43371582,-3.7403564,-7.183655,1.8225098
1966-08-01,2.7456055,2.2710571,-4.185913,-0.521698,-3.6362305,-7.495575,1.7738342
1966-09-01,3.0500488,2.231598,-5.0856934,-0.729126,-4.5007324,-8.2789,2.0727234
1966-10-01,3.269287,1.6676636,-5.1644897,-0.694458,-4.4121094,-8.449463,2.569336
1966-11-01,3.6574402,1.5147095,-4.698181,-0.16662598,-3.1011047,-7.6336975,3.022522
1966-12-01,3.9506836,1.9012451,-3.8996277,0.10342407,-1.9651794,-6.1790466,3.4363098
1967-01-01,3.7503967,1.1907043,-2.2224426,0.42993164,-0.4555359,-4.040436,3.8380432
1967-02-01,3.527069,1.1286011,-0.38839722,0.5541687,0.75650024,-3.3728027,3.309204
1967-03-01,3.4005432,1.1047363,0.15570068,0.69958496,0.30194092,-3.6460876,2.9127197
1967-04-01,3.331543,1.8931885,-0.35403442,0.78533936,-0.43014526,-5.196991,2.9113464
1967-05-01,3.3807068,2.5037842,-1.5744324,0.7518921,-2.1809387,-6.729431,2.5273132
1967-06-01,3.2990723,2.4131165,-2.921692,0.11532593,-3.3523865,-6.368866,2.0910645
1967-07-01,2.9952698,2.7909546,-4.2997437,-0.18545532,-4.1354675,-6.415222,1.8574219
1967-08-01,2.9842224,1.9605408,-5.5463257,-0.6087036,-4.958374,-7.5921936,2.3075867
1967-09-01,2.8280945,1.7267761,-6.603424,-0.0847168,-4.75589,-8.077881,2.3693542
1967-10-01,2.9744873,1.1309509,-5.9717712,-0.12661743,-4.3711243,-7.5488586,2.6905212
1967-11-01,3.1888733,1.6338196,-5.036194,-0.016418457,-2.9126892,-7.2908936,3.324585
1967-12-01,3.310852,1.5013733,-4.056305,0.20272827,-1.2702026,-5.1275635,4.0670776
1968-01-01,3.5498352,0.74786377,-2.8914795,0.6885071,-0.15133667,-3.7842712,3.974701
1968-02-01,3.6445312,0.77627563,-0.9326172,0.73620605,0.49334717,-3.0831604,3.2305298
1968-03-01,3.0541992,0.53564453,-0.41549683,0.5856018,0.23986816,-3.5246277,3.2975464
1968-04-01,3.2860107,1.3134766,-0.91522217,0.79364014,-0.20892334,-5.702057,3.4032288
1968-05-01,3.5989685,1.7941589,-2.899231,0.5442505,-1.4490051,-6.9119873,3.1533203
1968-06-01,3.426239,1.9077759,-3.9632568,0.21572876,-2.1123962,-7.8479004,2.3484802
1968-07-01,2.8801575,2.1397095,-4.586487,-0.42285156,-2.5630493,-8.217438,2.2826538
1968-08-01,2.8640747,2.3749084,-4.3507996,-0.6466675,-3.0400696,-8.82901,2.0895386
1968-09-01,2.9904785,2.0492249,-4.793701,-0.22845459,-4.068115,-10.130554,2.4750977
1968-10-01,3.2777405,2.1401367,-4.774994,-0.26416016,-3.8080444,-9.405548,3.1422424
1968-11-01,3.8291626,2.4289246,-4.137512,-0.18707275,-2.4850159,-8.124573,3.5081787
1968-12-01,3.735382,2.6942139,-3.4587402,0.20928955,-1.6914978,-6.496155,3.9129333
1969-01-01,4.0174866,2.6741028,-2.1924133,0.59487915,-0.8387451,-4.9217834,3.6867676
1969-02-01,3.484558,2.290863,-1.3973389,0.7946472,0.42651367,-4.0667114,3.0030823
1969-03-01,3.5454102,2.2784119,0.13922119,0.3130188,0.122283936,-3.692047,2.7188416
1969-04-01,3.2359009,2.2524414,0.21734619,0.42141724,-1.0542908,-5.648529,2.8026428
1969-05-01,3.0384827,2.7708435,-0.99224854,-0.01751709,-1.859314,-6.6842957,2.4093323
1969-06-01,2.4210205,2.683014,-1.565094,-0.3309021,-3.1023254,-6.806427,2.3292236
1969-07-01,2.5858765,2.4243774,-3.3076782,-0.20449829,-3.5394287,-8.196747,2.262329
1969-08-01,2.6455078,2.0343323,-3.9607544,-0.22589111,-5.0477905,-9.026215,2.249176
1969-09-01,2.759613,1.3182678,-4.773224,-0.0897522,-4.8634644,-9.874054,2.3945312
1969-10-01,3.1194458,1.3088989,-4.3482666,-0.32266235,-3.8211365,-8.455902,2.4995117
1969-11-01,3.2211304,1.7710571,-3.1759338,-0.12557983,-3.1400452,-6.57959,3.135498
1969-12-01,3.3510437,1.616394,-2.4794312,-0.2602539,-1.6872559,-4.9780884,3.966858
1970-01-01,3.5091858,1.0240173,-1.3490906,0.001739502,-0.7111206,-3.7965393,3.8816223
1970-02-01,3.6849365,0.8412781,-0.43307495,0.4156189,0.20950317,-2.8640137,3.4065247
1970-03-01,3.4145203,1.1478577,-0.29541016,0.60287476,-0.71743774,-4.523987,3.162445
1970-04-01,3.3616638,1.6270447,-0.5580139,0.7163391,-1.6794739,-6.088318,2.826477
1970-05-01,3.401184,2.1412964,-2.6017761,0.53479004,-2.0774536,-6.8164062,2.580902
1970-06-01,2.9407043,2.1792908,-4.5174255,-0.16281128,-2.7104797,-7.4525146,2.402954
1970-07-01,2.8753052,1.3204651,-5.511566,-0.24264526,-2.9700928,-8.048401,2.4191895
1970-08-01,2.7050781,1.1130371,-6.0253296,-0.34365845,-3.4275513,-8.241364,2.625
1970-09-01,2.7545776,0.9145813,-5.690155,-0.73168945,-3.8852844,-8.498718,3.0267944
1970-10-01,2.7743225,0.66363525,-5.574341,-0.756897,-3.2141724,-8.310577,3.4138184
1970-11-01,3.0775146,0.18789673,-5.0417786,-0.6003723,-1.8230896,-6.4907227,3.755249
1970-12-01,3.2364197,0.18664551,-4.080139,-0.4998474,-1.1786194,-4.4959717,3.8914185
1971-01-01,3.1359253,-0.009735107,-2.6236877,-0.22616577,-0.72821045,-2.721527,4.2333984
1971-02-01,3.1210938,-0.15304565,-1.1521912,0.08312988,0.3554077,-1.3780212,3.6068115
1971-03-01,3.0040588,-0.19296265,-0.23892212,0.46520996,0.32043457,-2.0474548,3.5851746
1971-04-01,3.1536255,0.73779297,0.124572754,0.20858765,-0.3651123,-3.6763,3.3675842
1971-05-01,3.4339294,1.3605347,-1.6013184,-0.13717651,-2.4788818,-5.865692,3.3000183
1971-06-01,2.8905334,1.3641663,-2.7257996,0.021087646,-2.9985657,-7.740265,2.9137573
1971-07-01,2.6143188,2.0401306,-3.499115,-0.64053345,-3.3088684,-7.104309,2.5856628
1971-08-01,2.659729,1.9797974,-4.743866,-1.3170471,-3.7210083,-6.574646,2.7269287
1971-09-01,2.5256653,1.1228333,-5.38443,-0.62145996,-3.2339478,-7.5329285,2.9036865
1971-10-01,2.7226257,0.93240356,-5.135559,-0.7822571,-2.561615,-7.369049,3.5300598
1971-11-01,3.3563538,0.58377075,-4.4865417,-0.3526001,-1.7475586,-6.139923,3.8376465
1971-12-01,3.571167,0.46307373,-3.6268616,-0.03994751,-1.1033325,-4.8459167,3.8231812
1972-01-01,3.3334656,0.56015015,-1.5794983,0.35305786,-0.42025757,-2.8736267,3.917389
1972-02-01,3.5286255,0.86865234,0.14602661,0.97528076,0.6390991,-2.8042603,3.552063
1972-03-01,3.273529,1.3007812,0.94641113,0.7015381,0.36151123,-2.406067,3.1884155
1972-04-01,3.441162,2.2828674,0.3378601,0.52053833,-0.40628052,-3.5578918,2.9404602
1972-05-01,3.0803528,2.9172668,-0.28549194,0.473938,-1.5844116,-5.5571594,2.1296082
1972-06-01,2.6194153,3.1177368,-0.95544434,-0.030517578,-2.8616943,-6.3131714,1.6705933
1972-07-01,2.2128296,3.486847,-1.2988892,-0.30511475,-3.3625183,-6.4787292,1.5126648
1972-08-01,2.3635864,3.9417725,-1.8635864,-0.10031128,-4.1438293,-7.7641296,1.6069946
1972-09-01,2.2496948,3.5524292,-2.7660828,-0.10421753,-4.5944214,-8.739807,1.7389221
1972-10-01,2.5643005,3.3945312,-2.8106384,-0.49118042,-4.161194,-8.864227,2.164978
1972-11-01,2.7273254,3.3026428,-2.412323,-0.20812988,-3.364502,-8.10437,2.6455383
1972-12-01,3.1342468,3.0065613,-1.0297852,-0.08526611,-2.0890808,-6.804077,3.401123
1973-01-01,3.1722412,2.865448,-0.3296814,0.1300354,-1.0014954,-4.46167,3.8139648
1973-02-01,3.1357422,2.1464233,-0.1404419,0.53723145,0.33868408,-2.8758545,3.532318
1973-03-01,3.100708,2.0846863,0.13568115,0.7585144,-0.4172058,-4.2822266,3.438568
1973-04-01,3.2702637,1.964447,-0.8345337,0.44311523,-1.2583313,-5.9563293,3.0222168
1973-05-01,2.8968506,2.3686829,-2.0589294,0.24057007,-1.7370911,-6.6841125,2.683258
1973-06-01,2.81073,1.6447144,-3.5076294,-0.18826294,-2.4537659,-7.0935364,2.7990723
1973-07-01,2.5707703,1.8581543,-4.83255,-0.54034424,-3.1019897,-7.448517,2.5130005
1973-08-01,2.5595093,0.8309021,-6.0447693,-0.86325073,-2.8875122,-7.197174,2.600769
1973-09-01,2.6450806,0.5305481,-6.373749,-1.2000122,-2.706787,-7.7135315,2.7591553
1973-10-01,2.513855,0.5109558,-5.644287,-0.9744568,-2.789978,-8.292816,3.40802
1973-11-01,2.5168762,0.18484497,-5.1441956,-0.5632019,-2.120453,-6.907776,3.8071594
1973-12-01,3.101532,-0.09988403,-3.8527527,-0.5285034,-0.035308838,-3.709076,4.2733765
1974-01-01,3.4440002,-0.5461731,-2.3136597,-0.27648926,0.44403076,-1.2226257,4.2237244
1974-02-01,3.4131775,-0.25836182,-0.46246338,-0.08065796,0.31384277,-0.81048584,3.4856262
1974-03-01,3.3042603,0.03112793,0.042877197,0.3630066,0.5387268,-1.9066772,3.3512268
1974-04-01,2.8684387,1.0402527,0.2296753,0.26296997,-0.3718872,-4.0028076,3.1107178
1974-05-01,2.7966003,1.6062012,-0.61550903,0.38253784,-1.9522705,-5.7295227,2.656128
1974-06-01,2.504181,1.9221802,-1.808075,-0.16149902,-3.3102722,-7.1702576,2.4234009
1974-07-01,2.3150635,1.8265686,-3.5894775,-0.44262695,-3.3363953,-6.925232,2.4516296
1974-08-01,2.3978577,2.0694275,-4.719574,-0.6970825,-3.1968079,-6.9226685,2.5364075
1974-09-01,2.0671997,1.6942444,-5.2562866,-0.78738403,-3.4310303,-7.56073,2.6413574
1974-10-01,2.1332703,0.8782654,-5.2230225,-0.3277893,-2.84906,-7.4721375,3.580658
1974-11-01,2.7357483,1.0857544,-4.6322937,-0.06695557,-1.7698364,-6.561798,4.060272
1974-12-01,3.0184937,0.6979065,-4.283478,-0.050994873,-1.0725098,-4.558075,4.1501465
1975-01-01,3.2223816,0.88342285,-2.1575623,0.4378662,-0.60217285,-3.6615295,4.013031
1975-02-01,3.4017334,1.2532349,-0.9343567,0.59506226,0.11935425,-2.242218,3.457367
1975-03-01,3.188324,1.0610657,0.34347534,0.48303223,-0.21331787,-2.8526,3.550415
1975-04-01,3.0282593,1.3856812,0.190979,0.40219116,-0.76986694,-4.771698,3.2701416
1975-05-01,3.1730042,1.4257202,-1.6425781,0.27062988,-1.9513855,-6.607605,3.052765
1975-06-01,3.1029358,1.5814819,-2.900299,-0.28079224,-3.4985657,-6.614044,2.5776978
1975-07-01,2.5861206,1.4526978,-3.4382935,-0.22241211,-3.9008179,-7.825775,2.5578308
1975-08-01,2.569519,1.2800598,-4.7538147,-0.34558105,-3.9900208,-8.314331,2.7656555
1975-09-01,2.3995667,0.6461792,-5.5606995,-0.6923218,-3.7441406,-8.382904,2.9313965
1975-10-01,2.3166199,0.35766602,-5.4286804,-0.6871033,-3.0543518,-8.951019,3.5810852
1975-11-01,2.910553,0.64089966,-4.772003,-0.3727417,-1.3416138,-6.5914,3.9223328
1975-12-01,3.1212158,0.27072144,-3.891388,-0.24081421,-0.09466553,-3.815033,4.1155396
1976-01-01,3.3830261,-0.37075806,-1.7809753,-0.008239746,0.64663696,-2.4701538,3.9946594
1976-02-01,3.246338,0.16235352,0.17376709,0.39257812,1.7550659,-1.8893433,3.2189636
1976-03-01,3.062683,0.66741943,0.95928955,0.30392456,0.70370483,-1.8501892,3.0706482
1976-04-01,3.2696228,1.725647,0.6262207,0.24234009,-0.45480347,-3.578064,3.0588074
1976-05-01,3.2389526,2.4851074,0.5264282,0.4239807,-2.0041199,-5.6405334,2.7566223
1976-06-01,2.6253357,2.6909485,-0.30996704,0.16342163,-3.0200195,-5.7340393,2.4318848
1976-07-01,2.6965332,2.944641,-1.3034058,-0.15176392,-3.6743164,-6.7612915,1.949646
1976-08-01,2.448578,2.3118286,-2.56427,-0.08343506,-3.3484192,-8.012207,1.6196594
1976-09-01,2.3205872,2.4702454,-2.9518127,-0.076690674,-3.3138123,-8.741852,2.1868286
1976-10-01,2.697113,2.2351685,-3.4017334,0.01739502,-4.382324,-8.730835,2.6747437
1976-11-01,3.0787659,1.885376,-2.9046936,0.24093628,-2.9479675,-7.9389343,3.514862
1976-12-01,3.1646423,1.4998169,-1.9769897,0.51724243,-1.7512512,-6.166382,3.8130493
1977-01-01,3.5602112,1.3035889,-1.0527954,0.82580566,-0.53656006,-3.8558044,3.3169556
1977-02-01,3.543274,1.0039673,0.24057007,1.0214844,-0.0435791,-3.2986145,3.170105
1977-03-01,3.2605286,1.1542664,1.0603333,0.98443604,-0.43725586,-4.508728,3.0625
1977-04-01,3.2974854,1.518158,-0.18331909,0.9230957,-1.027008,-5.870636,2.9038696
1977-05-01,3.3887024,1.9903564,-1.446167,0.7618103,-2.123932,-7.400116,2.3211975
1977-06-01,2.988861,2.0619812,-2.7077026,0.8402405,-3.7445679,-8.982788,1.8079834
1977-07-01,2.7200012,2.2631226,-3.3327026,0.5499573,-4.396332,-9.23996,1.4953308
1977-08-01,2.822754,1.9124146,-5.334778,-0.18899536,-5.17276,-9.613037,1.2940063
1977-09-01,2.8116455,2.199585,-5.7769775,-0.6647644,-5.3964844,-10.014343,1.460022
1977-10-01,2.7630005,1.9596863,-4.617523,-0.40203857,-4.9065247,-9.121521,1.7893982
