,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7
1965-01-01,2.3425903,-0.21359253,-2.9129944,-0.35531616,-1.5518188,-4.3320312,2.882965
1965-02-01,2.1263123,0.13995361,-1.212738,-0.13049316,-0.47924805,-4.221466,2.49057
1965-03-01,1.9626465,0.1473999,-0.15646362,-0.31262207,-1.2501831,-5.629059,1.8189392
1965-04-01,1.7195435,1.0205078,-0.6425171,-0.38955688,-2.3195496,-7.0038147,1.4042053
1965-05-01,1.4853821,1.5966492,-0.91415405,-0.7130432,-3.4543457,-7.4949646,1.2119446
1965-06-01,1.4315186,1.6490784,-1.451477,-1.044342,-4.566498,-8.179993,1.0308533
1965-07-01,1.5835571,1.7886353,-2.4046326,-1.4281616,-4.8141174,-7.9251404,0.73483276
1965-08-01,1.7064209,2.1215515,-3.987732,-1.1556396,-5.3793335,-7.975952,0.4465332
1965-09-01,1.4212646,1.5844116,-4.481964,-1.3549805,-5.2992554,-8.04953,0.65634155
1965-10-01,1.678009,1.8750916,-4.532074,-1.517334,-5.251068,-9.291168,1.0488281
1965-11-01,2.1539307,1.8964844,-4.702301,-1.3058472,-4.1748962,-9.092651,1.9343872
1965-12-01,2.5043335,1.6421204,-3.5151672,-0.7828369,-3.1029968,-7.598175,2.119629
1966-01-01,2.7733154,1.4636536,-2.059845,-0.5812378,-1.7839966,-6.345825,2.0879822
1966-02-01,2.176056,1.3837891,-1.50177,-0.5078125,-1.6036377,-5.228485,2.0247498
1966-03-01,2.0075073,1.6610718,-1.8407593,-0.40652466,-1.6592102,-5.853424,1.5859375
1966-04-01,2.2936096,1.619873,-2.8743896,-0.71450806,-2.3050537,-8.271851,1.222992
1966-05-01,1.8845215,1.305603,-3.7686157,-1.0429077,-3.8165283,-8.348602,1.0963135
1966-06-01,1.7391357,1.5283508,-4.270508,-1.5740662,-4.456085,-8.546936,0.9690857
1966-07-01,1.5947876,2.1828003,-4.689209,-1.6210938,-4.9277344,-8.371033,0.63513184
1966-08-01,1.6681824,1.193634,-5.263336,-1.5991211,-4.7136536,-8.572998,0.69641113
1966-09-01,1.964325,1.145874,-6.171417,-1.8148499,-5.5864563,-9.364624,0.9869995
1966-10-01,2.0872498,0.48562622,-6.346527,-1.8764954,-5.5941467,-9.6315,1.3872986
1966-11-01,2.3840027,0.24127197,-5.9716187,-1.4400635,-4.374542,-8.907135,1.7490845
1966-12-01,2.708496,0.6590576,-5.141815,-1.1387634,-3.207367,-7.421234,2.1941223
