,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7
1965-01-01,-8.6383574e-05,5.049559e-05,-6.671681e-05,-1.29666205e-05,-1.7740536e-05,-3.2934327e-05,-8.1534e-05
1965-02-01,-8.343129e-05,1.0963395e-06,-6.287615e-05,-1.6116324e-05,-1.6511161e-05,-2.0613676e-05,-0.00012126877
1965-03-01,-7.667422e-05,2.110346e-06,-6.7685956e-05,-1.1548798e-05,-1.8521232e-05,-2.6572096e-05,-0.00010335761
1965-04-01,-8.7989836e-05,-8.221387e-05,-6.650145e-05,-2.2272163e-05,-1.7902055e-05,-2.0658546e-05,-7.965854e-05
1965-05-01,-7.918681e-05,-0.00016959803,-6.5397704e-05,-2.3600243e-05,-1.7193152e-05,-2.8618062e-05,-4.9660044e-05
1965-06-01,-8.477731e-05,-0.00015728635,-7.254961e-05,-2.8158798e-05,-1.691497e-05,-2.3117289e-05,-5.8983533e-05
1965-07-01,-8.607848e-05,-0.00012742248,-7.658769e-05,-2.9998364e-05,-1.5856092e-05,-3.9323477e-05,-1.7983504e-05
1965-08-01,-8.374536e-05,-0.00016456388,-7.211888e-05,-3.101238e-05,-1.7184173e-05,-3.2709988e-05,-5.188548e-05
1965-09-01,-8.211218e-05,-0.00017431812,-6.532592e-05,-3.209817e-05,-1.6789343e-05,-3.5518704e-05,-0.00010001946
1965-10-01,-8.450811e-05,-0.00019483158,-6.733599e-05,-3.517609e-05,-1.7875134e-05,-3.8578673e-05,-0.00012366471
1965-11-01,-9.3741866e-05,-0.00015524038,-6.6079694e-05,-2.6857631e-05,-1.7632852e-05,-4.6340774e-05,-0.000101437276
1965-12-01,-8.956918e-05,-7.296215e-05,-6.5648965e-05,-1.2194896e-05,-1.7336728e-05,-3.101399e-05,-0.00012242634
1966-01-01,-7.55957e-05,1.7035787e-05,-7.3037445e-05,-1.3580231e-05,-1.6366439e-05,-2.4774392e-05,-0.000121052486
1966-02-01,-7.346939e-05,3.382635e-05,-6.934694e-05,-1.3897958e-05,-1.6700456e-05,-3.88928e-05,-8.3479434e-05
1966-03-01,-8.302559e-05,-0.000102103055,-8.443482e-05,-2.1710739e-05,-1.7213706e-05,-3.0574913e-05,-0.00010146757
1966-04-01,-8.078522e-05,-0.00016612062,-6.428777e-05,-2.6541793e-05,-1.7140383e-05,-2.6550391e-05,-8.065249e-05
