,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7
1965-01-01,0.07307069608941674,0.21402495129421206,-0.18775139290552872,0.1064057572413299,-0.6326044464970494,0.02947622157919865,0.02252726977966516
1965-02-01,0.05996320105623454,0.07781036437885595,0.06306286041553204,-0.1741841056589353,0.0635898831459853,-0.10393141553952144,-0.03953466600161308
1965-03-01,0.23908993462100625,0.020491471975156578,0.46115557734782875,-0.06671698795536818,-0.08833042056475941,-0.09094683740001458,-0.014422101199849916
1965-04-01,-0.39913979126140475,-0.7214136347912325,0.16553616867615625,-0.006310903009469226,0.3958857274270272,0.3479695377441553,-0.0013676126349002492
1965-05-01,-0.01111784586100839,-0.03660599710327564,0.21269782804525814,-0.3000539490732096,0.12416793956412925,0.05955817536092721,-0.020509709458283527
1965-06-01,0.18131883989553899,-0.27114664859110765,-0.5277363726725945,0.019394895219701832,-0.039219249643989505,0.29182477066150075,0.0105640822267291
1965-07-01,0.015773737686686218,-0.22539051600021892,-0.6424346222327305,0.32928765325222986,-0.33029347389667957,0.065971717524987,0.013962558234556461
1965-08-01,0.08540474518667907,-0.24117443821217754,-0.6973053400333111,0.39659177852889244,-0.03607647476701049,-0.19686828152491495,-0.03077201510395881
1965-09-01,-0.10628479067236185,0.23827453946123028,0.1127547942675077,0.312887915110184,0.1695584606479954,-0.16611172602726862,-0.028849867716493924
1965-10-01,0.019040058396058157,-0.31333304941654205,-0.7882447196887089,0.5713663868984934,0.05945070176846809,0.021795706393627018,-0.03433074018406406
1965-11-01,0.22373439860530198,-0.25229272570940525,-0.37539323362020344,0.26227596957804794,-0.3271904211860519,0.07491308765915723,-0.0033634914409920156
1965-12-01,0.17920172831509262,0.4885986889943038,-0.26968720440681165,-0.03488772880222838,-0.2223752237655021,-0.4529887093947484,-0.005686810177842706
1966-01-01,0.23313775309361517,0.3475346703930656,-0.1396465330169751,-0.13120063280655167,-0.32035505717939083,0.06100496707054285,0.010682581293148245
1966-02-01,-0.1770277915056795,0.6382832432737445,-0.17748839006974146,0.414027778779046,-0.6408494066547703,-0.4417530332620327,0.05845103038206015
1966-03-01,-0.12242888333275914,0.2524660771140958,-0.21294189187196585,-0.18530586513422304,-0.020671893448174536,0.16137447494726914,-0.01097160824377772
1966-04-01,-0.08548353289370425,-0.31735817394634286,-0.36981400962059313,0.04462286261683804,-0.11988621171530302,0.2762820285100203,0.01880928292349112
1966-05-01,0.21194234141148627,0.3854203342211128,0.196732165148625,-0.1312075024944241,0.1455676062284289,-0.46834065937078917,-0.07216723551350633
1966-06-01,0.16678611282259226,-0.40878299669832874,-0.9640504534427936,0.4290225647263608,-0.0927463501087717,-0.03322664505014053,-0.0015562776112141954
1966-07-01,-0.03995769075118005,-0.18433779846913745,-0.18789007400090876,0.3288488771955846,-0.20244067182412018,-0.20842476246448663,0.00484098499340766
1966-08-01,-0.3240274381823838,0.19553463426556916,-0.09036284799759205,0.06567074964612217,0.19315034067174333,-0.2017097404369941,0.0008773029139134246
1966-09-01,-0.043979857582598925,0.15723670620729427,-0.29266267441786253,0.00779082430368763,-0.16276434668012565,0.04311205747608955,0.012745217889101363
1966-10-01,-0.006700423546135426,0.38819504846440683,0.13040582147928384,-0.2170917846388736,-0.03446540763803028,-0.04773090521876629,-0.04726432716395234
1966-11-01,-0.1599443203303963,0.07864862754203306,-0.6916440450228177,-0.10645808809894627,0.14593781785922005,0.03214131037776287,-0.0011745667327720095
1966-12-01,0.190360052511096,-0.7041014657162203,-0.2273428182189281,0.3286958751031908,0.10956748313194996,0.2632714521426421,-0.031931335713163436
1967-01-01,0.03145469672745094,0.13546040742704182,0.0011143961903424216,0.015868562257896037,-0.04980275491336444,0.03252364695072174,-0.0120142607582392
