,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7
1965-01-01,12.954538345336914,9.459210395812988,9.768821716308594,20.855531692504883,37.820518493652344,20.62527847290039,8.652499198913574
1965-02-01,12.87110424041748,12.778635025024414,8.676324844360352,19.049564361572266,25.435251235961914,28.903593063354492,24.747446060180664
1965-03-01,17.684513092041016,6.3947954177856445,11.285895347595215,22.547882080078125,30.814287185668945,18.537309646606445,22.5806827545166
1965-04-01,18.217113494873047,6.318912982940674,4.560903549194336,31.226572036743164,30.694435119628906,21.979230880737305,14.380633354187012
1965-05-01,8.183404922485352,1.7709167003631592,8.359556198120117,18.99010467529297,36.29648208618164,13.339268684387207,26.409631729125977
1965-06-01,4.586920261383057,6.2879719734191895,7.72934103012085,25.845623016357422,34.7857666015625,20.838769912719727,21.08282470703125
1965-07-01,5.5408854484558105,1.9791710376739502,4.171792030334473,39.282955169677734,30.848665237426758,31.582374572753906,16.913928985595703
1965-08-01,1.4016098976135254,9.370926856994629,10.041836738586426,31.8424015045166,40.254573822021484,20.38995933532715,24.920034408569336
1965-09-01,6.899770736694336,13.660715103149414,15.965624809265137,17.884431838989258,43.48579788208008,23.73344612121582,17.461912155151367
1965-10-01,8.175010681152344,14.73108196258545,19.724321365356445,27.352764129638672,44.533817291259766,23.022319793701172,23.256378173828125
1965-11-01,18.569204330444336,17.497329711914062,23.247047424316406,31.289688110351562,39.12745666503906,27.474708557128906,18.747207641601562
1965-12-01,21.097339630126953,28.959869384765625,25.062559127807617,27.814794540405273,27.929401397705078,19.46190643310547,21.106355667114258
1966-01-01,25.11884307861328,27.34204864501953,25.456586837768555,12.195098876953125,29.94268226623535,15.25146770477295,29.042964935302734
1966-02-01,19.848716735839844,23.16745376586914,27.466419219970703,16.61652374267578,27.524036407470703,20.846445083618164,22.935388565063477
1966-03-01,21.78814125061035,27.666004180908203,21.532686233520508,8.296142578125,31.8068790435791,16.429141998291016,30.45808982849121
1966-04-01,14.474106788635254,16.050704956054688,17.16916847229004,16.605709075927734,35.43891906738281,14.149256706237793,20.16956329345703
1966-05-01,10.312397956848145,11.615468978881836,19.083410263061523,17.443801879882812,44.553001403808594,11.61826229095459,27.139236450195312
1966-06-01,9.14576244354248,4.103898525238037,7.306955814361572,21.81151008605957,35.462223052978516,14.823874473571777,22.59085464477539
1966-07-01,12.7251558303833,4.882513999938965,2.8766238689422607,23.020519256591797,28.651779174804688,22.63553237915039,21.13857650756836
1966-08-01,14.835588455200195,5.47715950012207,2.5667643547058105,17.628549575805664,34.030887603759766,15.623579025268555,16.58247947692871
1966-09-01,17.30925178527832,5.853372573852539,3.0238513946533203,7.877621173858643,40.47218322753906,13.749171257019043,30.16200065612793
1966-10-01,14.619047164916992,7.039387226104736,6.885694980621338,12.414080619812012,43.212852478027344,17.349769592285156,21.567089080810547
1966-11-01,13.180968284606934,6.996382236480713,10.337421417236328,11.90246295928955,39.59214401245117,25.487735748291016,22.104978561401367
1966-12-01,12.506775856018066,9.844422340393066,10.555253028869629,19.290796279907227,32.79756546020508,20.404788970947266,13.951359748840332
1967-01-01,13.634570121765137,10.258017539978027,8.351511001586914,14.541374206542969,27.361988067626953,25.225425720214844,15.327204704284668
1967-02-01,9.670708656311035,10.809815406799316,8.9679594039917,12.940242767333984,17.652742385864258,15.959465980529785,22.292978286743164
1967-03-01,11.850377082824707,6.700307369232178,7.049961090087891,15.54671859741211,21.182003021240234,20.04027557373047,18.95647621154785
1967-04-01,14.672801971435547,7.863073825836182,1.9029383659362793,17.15677261352539,26.01984214782715,14.133615493774414,10.90494441986084
1967-05-01,15.979103088378906,9.653631210327148,5.21168327331543,14.129524230957031,34.12868881225586,18.710865020751953,11.645681381225586
1967-06-01,20.849998474121094,7.518725395202637,2.972355365753174,15.165199279785156,27.21224021911621,27.705472946166992,15.806971549987793
1967-07-01,20.636566162109375,6.976484775543213,5.5524373054504395,22.938371658325195,32.37602233886719,24.525148391723633,9.338272094726562
1967-08-01,18.75719451904297,1.2308814525604248,3.1630377769470215,25.795896530151367,24.73023223876953,25.07276153564453,13.07990550994873
1967-09-01,23.772994995117188,7.254596710205078,3.052978515625,26.429210662841797,38.926456451416016,35.489837646484375,19.467710494995117
1967-10-01,13.615168571472168,6.389134407043457,10.475567817687988,37.8073844909668,45.09551239013672,24.06446075439453,17.498878479003906
1967-11-01,7.622309684753418,11.061371803283691,8.931777000427246,22.726215362548828,41.85430908203125,22.810394287109375,23.407590866088867
1967-12-01,2.4199602603912354,10.56378173828125,13.383792877197266,23.100526809692383,32.03712844848633,26.25907325744629,19.891056060791016
1968-01-01,2.2205233573913574,11.597928047180176,16.663942337036133,20.79228401184082,31.955215454101562,23.502609252929688,16.53990936279297
1968-02-01,4.447077751159668,8.147225379943848,11.335090637207031,16.089954376220703,25.749025344848633,16.126434326171875,20.32779884338379
1968-03-01,1.0237027406692505,5.943228721618652,11.785277366638184,13.937012672424316,27.31978416442871,12.749507904052734,18.645090103149414
