,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,28.861267,26.305084,23.605682,26.16336,24.966858,22.186646,29.401642
1965-02-01,28.949066,26.962708,25.610016,26.69226,26.343506,22.601288,29.313324
1965-03-01,28.975525,27.160278,26.856415,26.700256,25.762695,21.38382,28.831818
1965-04-01,29.254425,28.55539,26.892365,27.145325,25.215332,20.531067,28.939087
1965-05-01,28.931122,29.042389,26.531586,26.732697,23.991394,19.950775,28.657684
1965-06-01,28.42566,28.643219,25.542664,25.949799,22.427643,18.814148,28.024994
1965-07-01,28.135254,28.340332,24.147064,25.123535,21.73758,18.626556,27.28653
1965-08-01,28.150238,28.565369,22.456085,25.288177,21.064484,18.467865,26.89035
1965-09-01,28.017517,28.180664,22.114288,25.241272,21.296997,18.546722,27.252594
1965-10-01,28.562378,28.75946,22.352295,25.367035,21.6333,17.5932,27.933197
1965-11-01,29.237457,28.980011,22.381226,25.77768,22.90863,17.990875,29.017914
1965-12-01,29.514404,28.652191,23.494904,26.227234,23.907074,19.411896,29.1297
1966-01-01,29.815521,28.50586,24.98236,26.460968,25.25821,20.69638,29.130188
1966-02-01,29.392426,28.600159,25.7146,26.708557,25.612732,21.987885,29.24112
1966-03-01,29.382324,29.035889,25.534058,26.968292,25.715607,21.521393,28.960754
1966-04-01,29.981445,29.307709,24.813446,26.973328,25.382782,19.415985,28.910828
1966-05-01,29.40805,28.829132,23.754913,26.480621,23.707,19.174927,28.619843
1966-06-01,28.965271,28.754486,22.955627,25.65207,22.77005,18.6792,28.19522
1966-07-01,28.445343,29.033356,22.161346,25.229462,21.922821,18.479523,27.485687
1966-08-01,28.15387,27.679321,21.222351,24.886566,21.772034,17.91269,27.182098
1966-09-01,28.423157,27.604706,20.287415,24.643982,20.872375,17.094208,27.445831
1966-10-01,28.825073,27.22345,20.391296,24.861328,21.143677,17.106323,28.125122
1966-11-01,29.31778,27.175049,20.962158,25.493713,22.559235,18.026642,28.682861
1966-12-01,29.628418,27.57898,21.778107,25.781158,23.712555,19.498688,29.114044
1967-01-01,29.390839,26.831146,23.418,26.070374,25.184906,21.600006,29.478485
1967-02-01,29.299713,26.901245,25.384247,26.326813,26.529144,22.399841,29.081848
1967-03-01,29.330261,27.034454,26.085419,26.629303,26.231659,22.28363,28.842438
1967-04-01,29.448944,28.01059,25.763367,26.90274,25.687256,20.92041,29.028748
1967-05-01,29.466461,28.589539,24.511322,26.837646,23.904816,19.356323,28.613068
1967-06-01,29.06482,28.178864,22.844055,25.881073,22.41336,19.396881,27.856812
1967-07-01,28.407715,28.2034,21.112701,25.22699,21.276978,18.997223,27.269867
1967-08-01,28.211914,27.188232,19.681366,24.618988,20.269318,17.635498,27.535278
1967-09-01,28.117249,27.01593,18.68573,25.204437,20.533264,17.211273,27.658508
1967-10-01,28.297058,26.453522,19.3508,25.195953,20.951447,17.773712,28.013092
1967-11-01,28.616577,27.061523,20.39151,25.411285,22.515015,18.13681,28.752289
1967-12-01,28.75882,26.94934,21.391663,25.650696,24.177765,20.320404,29.515045
1968-01-01,29.019836,26.217865,22.578522,26.158508,25.318665,21.68573,29.444702
1968-02-01,29.234497,26.366241,24.657349,26.326172,26.083313,22.506805,28.820496
