,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7
1965-01-01,-6.7535802e-06,1.4841135e-06,-5.887705e-07,5.3427284e-06,-5.802387e-06,1.1651115e-05,8.923162e-06
1965-02-01,-5.6049685e-06,-2.1188316e-07,-1.1271841e-06,8.196308e-06,-3.4603e-06,1.3840654e-05,2.3276225e-06
1965-03-01,5.5087e-07,3.7992795e-06,2.8839859e-06,2.5609334e-06,-8.404713e-06,2.0763691e-06,1.4751422e-06
1965-04-01,-3.9807637e-06,5.836271e-06,1.4522644e-05,9.057767e-06,-1.3335739e-06,-6.77153e-06,6.49134e-06
1965-05-01,-4.3217588e-06,5.252994e-06,8.106574e-06,3.8979924e-06,-5.694703e-06,-1.0419899e-07,1.2149103e-06
1965-06-01,-1.4775913e-05,-1.0917298e-05,4.9030277e-06,1.1606251e-05,-7.668881e-06,5.1094175e-06,-2.2085442e-07
1965-07-01,-1.4865647e-05,-6.116461e-06,8.411676e-06,1.07806845e-05,-6.08954e-06,3.467263e-06,1.3136159e-06
1965-08-01,-3.7205318e-06,-5.667789e-06,1.9018378e-05,1.0493532e-05,-1.6193728e-05,-9.293086e-06,3.153189e-06
1965-09-01,-5.874179e-06,1.0071773e-05,1.817487e-05,1.2781777e-05,-3.7340942e-07,2.8929571e-06,1.3854078e-06
1965-10-01,-2.015564e-06,1.3086879e-05,1.5052079e-05,-1.2079472e-06,-3.2359603e-06,-2.1591404e-06,1.2777236e-06
1965-11-01,1.1610682e-06,-3.2090393e-06,8.985982e-06,5.6926947e-06,-5.887705e-07,1.681532e-06,5.1094175e-06
1965-12-01,1.6905033e-06,6.0247185e-06,3.3326578e-06,9.587202e-06,1.1005024e-05,1.1116208e-07,6.769522e-06
1966-01-01,-1.2898774e-05,9.708601e-06,-1.7946841e-06,5.3582116e-06,1.50121705e-05,6.066981e-06,7.389717e-07
1966-02-01,-4.2305765e-06,-1.4202262e-05,4.5353845e-06,7.329738e-06,7.0934802e-06,1.3635361e-05,5.7085235e-06
1966-03-01,-1.4932521e-06,1.8876708e-06,8.396968e-06,5.643349e-06,1.9202598e-06,1.0099648e-05,3.3052165e-06
1966-04-01,5.1545394e-06,-1.0044423e-06,8.918363e-06,4.9753107e-06,4.079164e-06,1.9039653e-06,3.7777318e-06
1966-05-01,-5.9495505e-06,2.5068293e-06,1.3537599e-05,9.252381e-06,-1.9228843e-05,-3.1633463e-06,-2.0716725e-06
1966-06-01,-7.3752417e-06,-7.171573e-06,1.1427579e-05,1.0099648e-05,-3.073732e-06,9.252381e-06,1.4314501e-06
1966-07-01,-1.0071835e-05,-1.7338782e-05,1.4278958e-05,9.855245e-06,-1.328982e-05,-3.570687e-06,4.649337e-08
1966-08-01,-4.018759e-06,-2.386514e-09,1.9272948e-05,1.8387909e-06,-1.535911e-05,3.7369973e-06,6.2787876e-08
1966-09-01,-8.3772975e-06,-6.4383603e-06,1.243778e-05,5.789989e-06,-5.281512e-06,1.2005999e-05,1.1166776e-07
1966-10-01,-9.311225e-07,-9.881478e-07,6.262504e-06,8.535462e-06,-3.016703e-06,8.763574e-06,2.0750485e-06
1966-11-01,4.274687e-06,2.6646012e-07,9.724896e-06,7.981482e-06,-3.1796371e-06,4.2339525e-06,1.17127165e-05
1966-12-01,-6.642029e-06,1.0865449e-05,5.1626885e-06,1.5210644e-06,7.1749455e-06,9.733041e-06,1.39204985e-05
1967-01-01,1.5541082e-07,2.721954e-06,6.9968555e-06,1.8557439e-06,4.3612454e-07,1.1640695e-05,2.9385046e-06
1967-02-01,-5.531092e-06,-4.0232444e-06,-2.0983389e-06,2.9977673e-07,1.6541193e-05,1.4752632e-05,7.863066e-06
1967-03-01,-2.852259e-06,-6.0764833e-06,-2.2507265e-06,-3.1730779e-06,9.574542e-07,3.467856e-06,2.2808308e-06
1967-04-01,-3.6863858e-06,2.3690554e-06,1.0958956e-05,3.4999393e-06,-2.1464584e-06,1.043763e-05,2.4011351e-06
1967-05-01,-7.1882096e-07,-1.4005564e-06,7.4780837e-06,5.7376456e-06,4.229798e-06,-7.5090065e-07,8.612078e-07
1967-06-01,3.2432836e-06,-1.2530654e-07,5.890033e-06,9.895375e-07,-5.041842e-06,6.042421e-06,-1.1278644e-06
1967-07-01,3.4999393e-06,-9.364867e-06,1.1977554e-05,4.0052255e-06,-7.087059e-06,1.7623954e-05,4.4414628e-07
1967-08-01,-7.0068527e-06,-1.5620819e-05,4.277921e-06,7.1973664e-06,-3.1490163e-06,8.151801e-06,1.0697404e-06
1967-09-01,-9.1131005e-07,-1.2107863e-05,6.7482215e-06,2.7941387e-06,-5.4990087e-06,3.4999393e-06,7.0882015e-07
1967-10-01,1.5028454e-06,1.21379635e-05,1.100708e-05,6.2429317e-06,7.670573e-06,-2.2346867e-06,-3.7585705e-06
1967-11-01,1.6311715e-06,3.478999e-07,3.6844067e-06,8.47262e-06,5.2483956e-06,2.641751e-06,1.4455874e-05
1967-12-01,2.2487475e-06,-2.162502e-06,-4.6327987e-06,2.024175e-06,1.7033562e-06,6.8123845e-06,7.2615294e-06
1968-01-01,-1.1907323e-06,1.2460634e-05,2.4943001e-06,-1.1054704e-05,2.0104053e-06,1.5652466e-05,3.843619e-06
1968-02-01,-6.8206355e-06,9.910891e-06,9.659641e-06,2.9502771e-06,1.7978873e-05,8.021845e-06,5.518632e-06
1968-03-01,-6.411188e-06,6.132803e-06,6.9051675e-06,3.4527839e-06,1.31492525e-05,1.3865785e-05,8.1428225e-06
1968-04-01,5.1091847e-06,5.481408e-06,1.6009581e-06,8.254487e-06,-1.767101e-05,8.663934e-06,-9.673968e-07
1968-05-01,7.156421e-06,-8.300238e-06,7.845039e-06,1.2101227e-06,-3.954505e-06,1.3679673e-05,-3.1263044e-06
1968-06-01,-7.51856e-06,-1.0961645e-05,9.21297e-06,5.6861318e-06,-7.741895e-06,1.5103433e-05,-4.4383996e-06
1968-07-01,-1.4274454e-05,-1.2711105e-05,6.8028094e-06,-8.504961e-06,-1.7829203e-05,3.3411125e-06,-1.2930905e-06
1968-08-01,-4.2522806e-06,-4.6338173e-06,6.449198e-06,1.2227993e-05,-1.8769075e-05,-1.0179974e-05,1.3776225e-06
1968-09-01,-8.151343e-06,5.7140496e-06,1.5875801e-05,9.901585e-06,-2.735469e-06,-5.4341e-06,2.4756882e-06
1968-10-01,-1.4885081e-06,6.384056e-06,8.319628e-06,1.4619542e-05,3.3131946e-06,9.123396e-07,4.606678e-06
1968-11-01,1.334467e-05,3.862231e-06,4.904461e-06,8.542964e-06,-7.695366e-06,3.3411125e-06,4.429872e-06
1968-12-01,5.1650204e-06,-5.3410404e-06,9.706164e-06,1.31399465e-05,-1.5428348e-05,7.872957e-06,8.756993e-06
1969-01-01,3.7260615e-06,1.4207064e-05,5.73921e-06,6.957929e-06,-3.4689074e-06,-2.0967127e-06,4.773261e-06
