,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7
1965-01-01,-2.1700563,2.0449173,3.5276859,-1.472992,-1.7956164,-0.84827346,1.6398443
1965-02-01,-1.1832817,-0.14566994,0.5315155,-1.1989243,0.4288624,-0.68891716,0.10526009
1965-03-01,-1.2973411,-1.0904052,-0.08961792,0.052467346,-1.1422207,-0.7570263,0.95548934
1965-04-01,-3.4761958,1.2504143,1.2784399,0.79124373,-2.2714062,-0.30763397,2.3248508
1965-05-01,-3.130108,0.437661,-0.8847729,0.41321945,0.3776985,-0.8169891,1.1370064
1965-06-01,-3.3582263,1.011541,-1.8783909,2.4747574,-0.24506454,-0.6129864,1.7490151
1965-07-01,-3.5746129,-0.57453156,-1.0597723,1.6535308,-1.9350952,-0.1766285,3.6955154
1965-08-01,-3.827172,3.791977,-1.8301601,2.544171,-0.85283583,-0.55823785,2.4066474
1965-09-01,-3.4585984,3.906688,-1.0356567,0.51261365,0.26885375,-0.47676697,1.1220157
1965-10-01,-3.526382,2.6552963,-0.66089135,0.20856515,0.5927814,-0.940173,0.5334709
1965-11-01,-2.740026,1.0405449,0.66708297,2.2212205,-1.3335145,-0.9704803,1.0066532
1965-12-01,-1.0258802,1.3801155,0.42267054,0.8831436,-1.3328621,-0.62830275,-0.1039566
1966-01-01,-1.731741,1.6247383,0.17822877,-2.036995,-0.0062364577,-0.3915783,-0.2330431
1966-02-01,-1.1553692,0.6498953,0.19759426,0.014113808,0.24124908,-1.2193744,-0.5415796
1966-03-01,-0.9147768,-0.35744208,-0.37976187,-1.4186096,1.1277981,-0.5638992,1.0844715
1966-04-01,-2.7830615,-0.14048234,0.64825404,0.89147264,-0.55044174,-0.23731041,0.436874
1966-05-01,-2.910415,1.698262,-1.2541666,0.54519004,-0.982721,-0.72505987,1.9775854
1966-06-01,-3.6394138,1.8531868,-1.94148,1.3020881,0.06105118,-0.50383264,2.404284
1966-07-01,-3.2688415,0.2612709,-1.7737544,2.732843,-0.28227767,-0.59639394,3.4014466
1966-08-01,-3.4644668,1.6299896,-0.7427845,0.28720093,-0.32429123,-0.6505516,2.9721222
1966-09-01,-3.746088,2.9612908,-1.7619385,0.7086483,2.3967347,-0.78906476,2.5677428
1966-10-01,-2.969168,2.598596,-1.0253906,-0.071554184,-0.06269226,-0.4257141,1.2712345
1966-11-01,-2.8329525,3.1267185,0.45689583,-0.28260612,0.36564827,-0.65547484,0.8350166
1966-12-01,-2.269382,1.4488071,0.7257164,-1.2242978,-0.88753396,-1.2118251,0.42210388
1967-01-01,-1.2467453,-0.3386261,2.7798698,-2.1819677,-1.2699301,-0.26319426,-0.18286476
1967-02-01,0.66321105,-0.22400932,0.5626354,-1.8733833,-0.6410063,-0.62174,-0.46467227
1967-03-01,-1.0766159,-0.112004474,0.0924118,-0.9381615,0.20604935,0.1433529,0.07510529
1967-04-01,-1.1660888,-1.081514,1.4364674,-1.114495,-1.3035638,0.05420647,0.5920246
1967-05-01,-3.1211085,1.2856041,-0.49797973,-0.56132925,-0.609005,-0.3265438,1.5827595
1967-06-01,-2.4513667,1.3499336,-1.8263613,-1.8544441,-0.42711943,-0.4320179,3.4607148
1967-07-01,-2.8233001,2.2316017,0.4137314,-1.1171074,-1.5928822,-0.87024003,2.9901643
1967-08-01,-1.8462803,-0.8281158,0.11984177,0.66255796,-2.0813928,-0.62206614,3.40912
1967-09-01,-3.0518813,0.25241852,-1.4276508,0.22041702,-0.52932775,-0.77815473,3.1544163
1967-10-01,-2.8167694,3.068208,0.3206665,1.6441494,-1.4805511,-0.8477085,0.030694962
1967-11-01,-2.0990252,0.54728776,0.3180538,1.1840489,-0.84901464,-0.7308056,0.043756865
1967-12-01,-2.2358475,0.45324326,1.2382553,-1.1151485,-0.8183197,-0.7797874,1.0896778
1968-01-01,-1.9626923,-0.203125,2.7474773,-0.27423707,-1.3442001,-0.72242546,-1.2435486
1968-02-01,-1.896321,-1.2264092,2.5304942,-1.6512581,-0.61192816,-0.40150985,-0.7709274
1968-03-01,-1.2741817,0.0102108,1.4864239,-2.8477635,0.32310408,-0.6042698,-0.99410975
1968-04-01,-2.1450305,0.15352897,1.8974152,0.4737156,-0.75269395,-0.3205513,1.542949
1968-05-01,-1.7416979,-0.078770444,-0.5287819,-0.08788719,-1.020002,-0.581295,1.9904076
1968-06-01,-2.5089786,-2.1246095,-0.99301606,0.55175626,0.0083877565,-0.73482436,2.8196836
1968-07-01,-2.3255458,0.86209714,-1.1560268,-1.602391,0.6111984,-0.6804878,3.3243966
1968-08-01,-2.9739418,0.86975557,-1.117006,1.8131745,-0.10940323,-0.43250656,3.9027743
1968-09-01,-3.2937636,1.514869,-1.5746762,2.5983245,-0.9820755,-0.71804965,1.6738682
1968-10-01,-3.0789688,1.6180725,-1.9083554,0.14988251,0.85370904,-1.0477173,0.7082027
1968-11-01,-1.5863454,0.51237106,1.2964271,0.15389366,-0.30705833,-0.58020175,0.9043991
1968-12-01,-2.343415,0.11159134,2.6851177,-0.56962585,-2.002807,-0.14222412,3.1726909
1969-01-01,-2.3595796,1.8669631,1.6284516,0.5400528,-1.1663549,-0.53673553,-0.25642547
1969-02-01,-1.8165413,-1.6513408,0.63260496,-1.9658188,0.34433365,-0.53905755,0.547019
1969-03-01,-1.897151,0.020898819,0.026206207,-1.3328819,-0.682032,-0.31182402,-0.47470245
1969-04-01,-2.3453152,0.5636047,-0.07928276,-0.098522946,0.05042267,0.010283661,1.2237434
1969-05-01,-3.6619422,2.3678727,-0.5427065,1.0910523,-0.38911667,-0.67805135,2.974271
1969-06-01,-3.709048,2.2713394,-2.0961876,1.7817097,0.67340696,-0.4571209,3.3497872
1969-07-01,-3.382296,2.531746,-2.4567757,3.3879352,-0.90196764,-0.7334503,2.611693
1969-08-01,-3.3053353,1.3308914,-3.3033447,2.6140144,-1.1056488,-0.03980713,2.0925384
1969-09-01,-2.845229,2.927829,-1.4791739,1.3292328,-1.9671452,-0.5626106,2.1990235
1969-10-01,-4.070631,4.304831,-1.9014633,2.291243,-1.095697,-0.7643005,0.527779
1969-11-01,-3.9140556,3.2452927,0.3695446,-1.3929245,-1.2562529,-0.8435837,1.6015818
1969-12-01,-2.057707,1.6102062,1.1590569,-0.5158367,-1.22109,-0.5642689,0.7676178
1970-01-01,-1.0196806,-0.9873997,0.6885506,-0.3713978,0.04991913,-0.39535943,0.7747444
1970-02-01,-1.2719387,0.1401062,1.0020424,-2.4290626,-0.5537693,-0.7121788,0.50052226
1970-03-01,-1.5118828,0.40035096,0.3104965,0.6382984,-1.9994259,-0.37040025,2.3285594
1970-04-01,-2.1671543,-0.58338773,-0.34078103,-0.34444198,-1.1388206,-0.25724983,0.416658
1970-05-01,-2.8197632,-0.047589112,-1.7504959,0.82666016,0.012979126,-0.021964263,2.188453
1970-06-01,-2.5099316,-1.0376518,0.2519249,-1.1524651,-1.4310143,0.0053245546,3.2054715
1970-07-01,-3.1036363,-0.88589704,-0.5564314,1.1561257,-1.8147255,-0.23228988,2.40377
1970-08-01,-2.895307,2.8410614,-2.0583305,-0.59037626,0.35242844,-0.45859033,3.6457572
1970-09-01,-1.9871128,1.834027,-1.7604799,-0.5031845,0.61799777,-0.51782763,1.3474827
1970-10-01,-2.2849631,0.4056755,-0.42897147,-1.6263638,1.2306721,0.23095933,1.0429764
1970-11-01,-2.3262298,0.360083,0.5421211,-1.3338379,1.7774525,-0.08952179,1.2353309
1970-12-01,-1.1657772,-0.8925533,2.054337,-1.6336854,-0.510173,-0.57939416,-0.7913841
1971-01-01,-1.0523751,-0.7551495,2.1122632,-4.167041,-0.25607148,-0.2590111,0.06728439
1971-02-01,-1.7519993,1.3156326,-0.3465458,-2.460115,1.5102991,-0.43636703,-0.11921692
1971-03-01,0.376268,-2.9150994,0.07153015,-2.6711125,0.57648736,-0.662389,0.55950296
1971-04-01,-0.8759998,-1.8137306,0.77050054,-0.64279175,0.5666889,0.39423257,1.8303883
1971-05-01,-2.5087814,2.7243524,1.863704,0.8652214,-1.931968,-0.46870193,1.4799232
1971-06-01,-1.4453014,-2.4738326,-0.23353462,-1.6030601,-0.52782094,-0.50724375,3.2119987
1971-07-01,-3.3390546,0.958635,0.23647384,2.7334976,-2.4722004,-1.0494359,2.7733455
1971-08-01,-2.2598958,1.3979416,-1.1908627,0.5624428,-1.2780712,-0.38214722,3.332522
1971-09-01,-1.5217308,-1.04225,-2.0893996,-0.24627304,1.5076859,-0.40370446,1.7764957
1971-10-01,-1.1180261,-1.1173732,-0.8603218,0.10680504,-0.3618969,-0.25607148,1.485149
1971-11-01,-1.6451938,-0.53370017,1.4247242,-1.8878739,-0.38149434,-0.06499748,2.2308269
1971-12-01,-2.047592,0.17114982,1.8052384,-1.9652832,0.6777403,-0.32466203,0.52161485
1972-01-01,-1.3889656,-0.91698724,2.3751001,-1.2753468,-1.1003271,-0.5270668,0.3061405
1972-02-01,-1.252393,0.013198471,1.6428875,-1.0481085,-1.1316011,0.011763382,0.89718974
1972-03-01,-1.0570028,-0.4102915,0.92789,-2.8691711,0.2324028,-0.67081225,-0.71757966
1972-04-01,-1.8009789,-1.4406112,-0.015206528,-0.8056637,-0.3448742,0.124808885,1.8583622
1972-05-01,-3.3242218,-0.11132355,-0.59191,2.1045375,-1.9851799,-0.16210823,1.6555122
1972-06-01,-3.8157108,1.1927154,-1.2741989,2.1579041,0.018075561,-0.8423889,2.0253482
