,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.040711224,-0.0206455,0.018753052,0.065611124,-0.04759419,0.3778056,-0.082107306
1965-02-01,0.040028334,-0.07932317,0.022798002,0.05163777,0.03015238,0.77342,0.03924036
1965-03-01,0.025844812,-0.017125905,0.026475191,0.033409357,0.019856215,0.29580396,-0.023954988
1965-04-01,0.034722626,-0.05195427,0.03220111,0.07422626,-0.02474296,1.5855038,-0.11320597
1965-05-01,0.05599785,-0.04118532,0.031203032,0.035720706,0.027315676,2.3857155,-0.20434803
1965-06-01,0.03792703,-0.030311286,0.02815622,-0.020960689,0.015233457,1.7150464,-0.081109226
1965-07-01,0.043075144,-0.03824359,0.02815622,0.035353005,0.020118892,1.8532567,-0.582522
1965-08-01,0.02679038,-0.036562562,0.032884,0.030204952,0.02742076,1.6763306,-1.0568285
1965-09-01,0.016284108,-0.058205545,0.027053058,0.101332545,0.03614098,1.0820423,-0.24731874
1965-10-01,0.028734028,-0.09576553,0.022430241,0.02206254,0.06014788,1.5583451,-0.32937288
1965-11-01,0.029942274,-0.06251311,0.025266945,0.035090327,0.06077826,1.4667827,-0.032675207
1965-12-01,0.03319919,-0.023482203,0.024846733,0.013447404,0.0068284273,1.8349757,-0.0012089014
1966-01-01,0.035365522,-0.10943371,0.026019216,0.052143276,0.03864813,0.38418758,-0.012870491
1966-02-01,0.037553906,-0.052033722,0.027751744,0.03180939,-0.033021986,0.6614763,0.06153518
1966-03-01,0.029575408,-0.025317013,0.035730243,0.054103732,0.027797282,0.80545485,-0.08517891
1966-04-01,0.02592802,-0.041046143,0.030715168,0.047447324,0.0074633956,1.5265787,-0.091561735
1966-05-01,0.03955996,-0.0148765445,0.02478826,0.061398387,0.04503095,1.7239908,0.028754711
1966-06-01,0.020958543,-0.047292233,0.020092309,0.02177918,0.0463531,2.124833,-0.8599186
1966-07-01,0.024332345,-0.04378164,0.03518319,0.06495452,0.020320296,2.127842,-0.5408679
1966-08-01,0.041748345,-0.03785473,0.021277726,0.07794815,0.033085942,1.7625613,-0.5029812
1966-09-01,0.04411912,-0.04145646,0.014210999,0.048313558,0.031854987,1.0809199,-0.29517424
1966-10-01,0.018086255,-0.018204689,0.028891504,0.06094247,0.043116093,1.2143668,-0.34992987
1966-11-01,0.0323565,-0.061881542,0.023192525,0.02497065,0.016034663,1.0930017,-0.028326094
