,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7
1965-01-01,1.6821938,6.116333,4.912384,6.8141327,6.1982346,6.514374,2.3144722
1965-02-01,1.8607368,6.792839,4.9779053,6.421009,5.908306,6.150734,2.1785164
1965-03-01,2.0540237,6.7256813,4.7649612,6.443939,5.733036,6.2866898,2.1719627
1965-04-01,2.3865433,6.6617966,4.2997627,5.57251,5.2711105,5.7199326,1.724781
1965-05-01,1.9835892,6.096676,3.2923737,3.7641258,3.8394737,4.805912,2.2014465
1965-06-01,1.4348488,5.3349953,2.4831886,3.639637,3.2612534,4.835396,2.545433
1965-07-01,1.2775993,5.3399086,2.7829475,3.829647,3.354618,4.923851,1.8148727
1965-08-01,1.2563057,5.041786,2.5421562,3.7166252,3.0401192,4.760048,1.7968559
1965-09-01,1.0843124,5.733036,2.6076775,4.17527,3.4185028,5.3628426,2.03273
1965-10-01,1.1105194,7.0074196,3.0564995,4.979542,3.9213753,6.758442,1.606842
1965-11-01,1.5904617,8.640533,4.014744,6.321087,5.1417084,8.014809,2.1670494
1965-12-01,2.1211853,12.019787,5.220333,8.876411,7.092598,11.190945,2.758377
1966-01-01,2.171856,11.78833,5.6208496,9.675594,7.553009,11.422253,2.726715
1966-02-01,2.7808876,13.076981,6.0164757,10.048237,8.158756,12.1281395,3.1863632
1966-03-01,2.313034,10.608021,4.8443756,8.539608,6.5779,9.8545265,2.503456
1966-04-01,2.547779,5.873657,4.496357,6.4925385,5.5814514,6.586109,2.2916908
1966-05-01,1.8107033,3.7428627,4.3798027,4.583359,4.7146873,4.01865,2.395111
1966-06-01,2.368847,2.84655,3.8873253,3.9891014,4.2205696,3.2060623,3.0353355
1966-07-01,2.6068764,2.313034,3.8889656,3.1256218,3.662426,2.541214,3.3275375
1966-08-01,1.8747253,2.267067,3.120697,2.6709023,3.0665245,2.2752762,2.4164543
1966-09-01,1.4626846,2.2834854,2.7693977,2.7759628,3.1092072,2.2982597,2.2605019
1966-10-01,1.7663803,3.0090675,3.1387558,3.3718605,3.419468,3.018917,2.350788
1966-11-01,1.751606,4.5045624,4.089241,4.3157806,4.611267,4.2337,2.6479187
1966-12-01,2.1882706,5.6520386,4.921528,5.108673,5.4550476,4.9264526,2.6446342
1967-01-01,2.243515,5.714569,4.7298355,5.7399063,5.6030884,5.260208,3.3008766
1967-02-01,2.5745735,4.848072,4.718014,5.201088,5.121704,4.8582077,2.8718529
1967-03-01,2.6117325,4.3818855,3.9410362,4.538971,4.336281,4.2079124,2.6488914
1967-04-01,2.1506157,4.3464165,4.0423813,4.0710983,4.336281,3.7873306,2.697876
1967-05-01,2.2908096,4.8210487,3.3954659,4.121769,3.699501,4.1707535,2.4022865
1967-06-01,2.4681625,3.7924004,2.5407906,3.3042564,3.045826,3.5120125,2.2772942
1967-07-01,1.483429,3.8498268,1.9546814,2.5458603,2.1134567,3.120144,2.179329
1967-08-01,1.4327583,3.8363152,2.1894646,2.7924652,2.2941856,3.4123573,2.1235886
1967-09-01,1.1388588,5.022049,2.702942,3.4748535,2.9174576,4.358238,2.0306892
1967-10-01,1.549305,6.614849,3.7957764,4.3768196,4.049137,5.929081,1.7621269
1967-11-01,1.8482704,8.094479,4.4562073,5.32777,5.062584,6.650318,2.2502708
1967-12-01,2.1911545,8.427227,5.121704,7.21278,6.238182,7.9576645,2.1235886
1968-01-01,2.4829216,10.199245,6.0915985,8.853638,7.654499,9.798458,2.970623
1968-02-01,2.1143265,7.084709,5.381775,7.258545,6.6179314,8.093914,2.18676
1968-03-01,2.590763,6.336254,3.9283218,5.4622536,4.770134,6.180126,2.367031
1968-04-01,2.0080948,5.9644394,3.7142487,5.021229,4.4739723,5.706909,2.0032654
1968-05-01,2.13525,5.714958,3.6820564,4.9890366,4.2920876,6.2654343,3.1380196
1968-06-01,1.980732,4.7411613,2.9239464,4.337158,3.5114403,5.331875,2.487751
1968-07-01,1.3900146,4.028118,2.5344276,3.7029839,3.0462723,4.501335,2.3187447
1968-08-01,1.1308746,4.053871,2.4314156,3.8478432,2.978672,5.0228386,1.790802
1968-09-01,0.9747467,4.916603,2.4957962,4.314621,3.279663,5.761635,2.0467262
1968-10-01,1.4077225,6.4521446,3.1106567,5.225643,3.9572945,6.933407,2.13525
1968-11-01,2.1030617,9.611748,4.539963,7.945835,6.027214,10.929993,2.6905556
1968-12-01,2.1980247,11.953686,5.6537933,9.394455,7.2633705,12.669949,2.7581596
1969-01-01,2.078312,10.962147,5.482445,9.464794,6.82605,12.268986,3.4419708
1969-02-01,2.397503,9.416332,5.529236,8.632561,6.956398,10.678051,2.7317314
1969-03-01,2.405857,7.725128,5.233444,7.7702484,6.3480988,9.561722,2.395832
1969-04-01,2.5495758,4.426277,3.7193832,4.8357086,4.3878403,4.566654,2.7484436
1969-05-01,2.6899529,3.251461,3.714367,4.204014,4.275875,3.684288,2.7985764
1969-06-01,1.6872635,2.9272575,3.0425644,3.6124268,3.5221863,3.1077423,2.4660187
1969-07-01,1.7307129,2.736744,3.1896286,2.960678,3.2180367,2.633133,2.2989044
1969-08-01,1.5970192,2.7384148,3.309948,3.0275269,3.3300018,2.9055328,1.926239
1969-09-01,1.3496895,3.2648277,3.3199768,3.2915688,3.5472527,3.2598152,2.171898
1969-10-01,1.1825752,4.0018044,2.9556656,3.8196487,3.5221863,3.9750671,1.7323837
1969-11-01,1.8844604,6.120823,4.5633125,5.271881,5.215061,5.3320427,2.743431
1969-12-01,2.2821922,7.710087,4.937649,6.4249725,6.1141396,7.013218,2.755127
1970-01-01,2.997383,10.682934,7.205902,9.135563,8.713554,9.934902,2.891468
1970-02-01,2.3784332,8.614258,6.5191,8.670525,7.8860817,9.9547615,2.573719
1970-03-01,2.0242767,7.761963,4.880707,6.9626236,6.126877,7.9555893,2.2708626
1970-04-01,2.8517494,7.0701942,4.4917946,6.6481857,5.6999016,7.0387535,2.2956886
1970-05-01,1.7892761,5.867054,3.4955215,4.6605988,4.091301,5.951454,2.4115334
1970-06-01,1.8339577,4.946903,2.7359009,4.185631,3.4822807,5.5079308,2.3205109
1970-07-01,1.5261383,4.1475677,2.3039627,3.5865402,2.9013977,4.6324654,2.1996994
1970-08-01,1.4781456,4.311405,2.3420258,3.7834816,2.9626274,4.849262,1.8025131
1970-09-01,1.0279999,5.6204643,3.0834389,4.807888,3.6725998,6.3651886,1.628746
1970-10-01,1.4036713,7.732174,3.9340782,6.2509995,4.8575363,8.587776,2.082199
1970-11-01,1.9200134,8.473587,4.3941536,6.8567085,5.4119453,8.744999,2.5323448
1970-12-01,2.1599808,7.803337,4.117779,6.4545555,5.120674,8.387531,2.557167
1971-01-01,2.388218,11.187405,5.6931953,8.38282,7.020256,10.3522835,2.7347755
1971-02-01,2.386528,8.626259,4.8648376,7.5679893,6.181759,9.37178,2.4389343
1971-03-01,2.244522,5.841961,4.377968,5.752365,5.226612,5.683052,2.5386734
1971-04-01,2.1363297,4.207222,4.3813477,4.5673065,4.6839523,3.9265976,2.7263222
1971-05-01,2.3679314,3.339985,4.0956497,4.051697,4.350918,3.536087,3.023857
1971-06-01,2.5336037,3.140503,4.163269,3.8555946,4.051697,3.2030525,3.7592354
1971-07-01,1.9283943,2.4659843,3.1455727,2.8818512,3.0931664,2.5522003,2.7905617
1971-08-01,1.8945847,2.5978432,3.1202164,2.9190445,3.1658592,2.6908226,2.5082474
1971-09-01,1.4719543,2.898758,3.4515572,3.6628761,3.679779,3.2081223,2.0095406
1971-10-01,1.4820976,3.8589745,3.7135887,4.080433,3.9316673,3.9181442,2.3121452
1971-11-01,1.9267044,4.5656166,3.8420715,4.4134674,4.276535,4.2545586,2.7618256
1971-12-01,2.1988792,4.945984,4.5706863,4.802288,4.8496246,4.645069,2.6401062
1972-01-01,1.9575539,5.830635,4.9302216,5.82251,5.703865,5.404808,2.6743088
1972-02-01,2.189972,6.3686104,5.0878754,6.196327,5.8826447,6.0402985,2.5670395
1972-03-01,2.6759338,5.861515,4.5710297,5.6095963,5.2634087,5.70549,2.45652
1972-04-01,2.1038322,5.8192596,4.2979813,5.372303,4.8603325,5.3267937,2.098957
1972-05-01,2.1379623,5.861515,3.1895294,3.7843895,3.4788322,4.879837,2.2809868
1972-06-01,1.442337,5.8793945,2.4321404,3.6738663,2.945736,5.3820534,2.1542168
1972-07-01,1.1400299,5.85664,2.5897942,4.0509377,3.0578804,5.661606,2.4370155
1972-08-01,1.0230103,6.388111,3.0595055,5.278034,4.0476875,6.8366966,1.3903275
1972-09-01,1.179039,6.677414,3.009121,4.980606,3.8461494,6.425495,1.6178665
1972-10-01,1.4342079,8.091423,4.5076447,6.8253174,5.406433,8.704159,2.2046013
1972-11-01,2.1005821,10.802418,4.8001976,7.7744904,6.2077065,9.685841,2.253357
1972-12-01,1.7787704,9.638706,4.590534,8.414856,6.2288322,11.073841,2.029068
1973-01-01,2.2624893,8.609737,5.5075493,8.369968,7.1744194,8.521053,2.738739
1973-02-01,2.7978592,9.205868,6.583214,10.55743,8.527622,11.573975,2.449707
1973-03-01,1.9915199,6.295826,4.8637924,6.7425117,6.287613,5.8212166,2.2329292
1973-04-01,2.071991,4.7061386,4.1116486,5.3991623,5.064148,4.601036,2.6467743
1973-05-01,2.6073608,3.927719,4.6026764,4.507427,4.7209206,4.0410347,3.702732
1973-06-01,1.9668884,3.259327,3.0655441,3.3200912,3.1919975,3.1558685,3.0113525
1973-07-01,1.732048,3.0885353,3.274109,3.2478333,3.259327,3.0244904,2.3511734
1973-08-01,1.4577942,3.4432602,3.6551094,3.9227905,4.0311813,3.4022026,2.4907608
1973-09-01,1.5300522,3.9737015,4.216751,4.7422676,4.615814,4.216751,2.2280045
1973-10-01,1.4298782,4.4433823,3.4728203,4.2578087,3.9884834,4.377693,2.0309372
1973-11-01,2.67305,5.3137665,3.853817,4.0837326,3.9227905,4.8227386,3.3595047
1973-12-01,2.745308,5.5880203,4.837517,4.8933525,4.8145256,5.0460815,3.0179214
1974-01-01,2.6654243,5.9705544,5.0682526,5.587158,5.4219017,5.5838547,2.7430954
1974-02-01,2.9182663,5.792076,4.326252,5.3822403,4.980667,5.4648666,2.4819908
1974-03-01,2.498516,7.2512894,5.2781296,6.509289,6.0234337,6.965397,3.2917442
1974-04-01,2.4026642,6.304371,4.0767136,5.324402,4.884819,5.925934,2.6422882
1974-05-01,1.7581673,5.7044907,3.0802193,4.013916,3.4966621,5.126091,2.0572815
1974-06-01,1.6375275,4.681553,2.5761833,3.250431,2.9628868,4.332863,1.898632
1974-07-01,1.0954857,4.5939674,2.4307594,3.3925514,2.8091965,4.5989227,1.880455
1974-08-01,0.8856125,5.22855,2.614193,3.923027,3.0008926,5.2417717,2.0886803
1974-09-01,1.3632011,6.274624,2.9579277,4.747654,3.6883621,6.3407288,1.4921036
1974-10-01,1.4425278,7.3636665,3.562767,5.8631363,4.465065,7.9850273,2.0754585
