,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1975-03-01,1013.96423,1013.19415,1008.08704,1018.623,1018.83057,1023.1232,1020.1396
1975-04-01,1019.9736,1012.4012,1007.84,1015.5176,1019.7653,1018.7475,1017.9836
1975-05-01,1019.28094,1014.16284,1008.9789,1015.44006,1014.5385,1020.24615,1014.30396
1975-06-01,1019.00903,1015.39233,1009.60236,1010.11505,1012.7991,1016.15283,1015.4
1975-07-01,1019.8843,1015.52454,1010.4271,1015.03815,1016.54095,1022.8817,1019.31555
1975-08-01,1017.1789,1016.1238,1010.45,1019.38135,1015.31354,1028.8413,1023.8075
1975-09-01,1020.3133,1016.0559,1009.98083,1022.8769,1018.84155,1028.741,1022.807
1975-10-01,1014.3815,1015.7224,1009.3415,1020.96375,1014.4077,1025.0848,1027.4775
1975-11-01,1013.902,1014.41815,1007.573,1015.2879,1015.3896,1026.8381,1017.7193
1975-12-01,1014.0715,1014.6763,1007.70026,1016.77,1014.3212,1023.26227,1023.1239
1976-01-01,1011.0369,1013.09045,1004.97034,1017.03705,1013.4746,1022.16205,1020.15674
1976-02-01,1015.4417,1013.42596,1006.0458,1018.9783,1017.3244,1023.0334,1021.4893
1976-03-01,1013.9716,1012.15314,1006.30664,1018.07056,1019.6103,1023.13086,1020.5754
1976-04-01,1020.1968,1012.9079,1008.08685,1016.508,1015.4029,1022.25214,1020.4459
1976-05-01,1023.0513,1013.78235,1009.67236,1011.7202,1018.37396,1014.6111,1016.2212
1976-06-01,1020.96454,1013.73914,1009.6033,1014.96936,1016.4568,1017.7018,1016.41296
1976-07-01,1023.7271,1014.4508,1009.8697,1011.6345,1013.38586,1017.97565,1014.7554
1976-08-01,1018.4627,1014.6234,1011.1166,1010.6972,1012.0798,1026.5952,1017.23126
1976-09-01,1017.6136,1013.984,1011.00616,1010.5535,1010.68365,1023.3349,1010.3352
1976-10-01,1011.23364,1013.92725,1009.5811,1011.71783,1010.9815,1019.1164,1015.59534
1976-11-01,1008.96686,1012.57806,1007.9883,1014.3497,1010.548,1022.75836,1019.27057
1976-12-01,1008.8756,1011.27686,1006.7506,1012.4905,1010.05835,1017.317,1014.96814
1977-01-01,1011.22205,1011.831,1005.8747,1013.60297,1011.37787,1018.6566,1016.3933
1977-02-01,1014.1278,1012.3189,1007.18243,1016.206,1017.32245,1023.46875,1019.9338
1977-03-01,1014.0999,1011.00977,1006.8762,1012.9473,1018.1889,1020.0952,1016.8164
1977-04-01,1019.4772,1011.6793,1007.94946,1016.38904,1012.7128,1019.5997,1016.45935
1977-05-01,1016.74475,1012.4372,1009.6811,1014.6777,1013.2564,1016.7503,1017.7177
1977-06-01,1019.8064,1013.13745,1009.44653,1011.7635,1013.1513,1020.28735,1014.5287
1977-07-01,1023.12976,1013.11505,1008.5376,1013.1701,1015.1641,1027.9962,1019.2315
1977-08-01,1021.2388,1014.67346,1010.2212,1013.3914,1016.3988,1026.7712,1017.68994
1977-09-01,1018.66846,1014.3198,1011.2541,1009.8725,1009.2823,1023.2036,1014.8516
1977-10-01,1019.4055,1014.14935,1010.49054,1017.87573,1015.66943,1021.52826,1018.0678
1977-11-01,1014.3672,1013.294,1008.7276,1018.09357,1018.19867,1023.76385,1020.659
1977-12-01,1011.7726,1012.53534,1007.884,1017.6516,1012.6474,1021.2325,1018.78467
1978-01-01,1012.91455,1014.01154,1007.3706,1017.70337,1020.8592,1023.1766,1021.1858
1978-02-01,1013.8677,1012.536,1007.7472,1014.74475,1016.29767,1021.69763,1017.13617
1978-03-01,1016.10834,1013.06055,1008.65295,1018.87573,1021.0391,1024.3596,1019.6768
1978-04-01,1016.49164,1012.70795,1008.69165,1015.10065,1014.9754,1020.5759,1015.6919
1978-05-01,1017.962,1013.08453,1008.633,1017.4447,1016.8829,1019.4929,1013.08044
1978-06-01,1014.25287,1014.33685,1009.34344,1012.3547,1008.7656,1020.4293,1015.42053
1978-07-01,1015.4772,1014.28217,1009.50006,1010.3352,1008.2991,1017.9786,1011.03235
1978-08-01,1021.0265,1015.0887,1010.0867,1019.17096,1017.64136,1029.0724,1016.49225
1978-09-01,1015.94977,1015.1613,1010.02594,1020.03467,1018.3798,1022.82733,1017.71
1978-10-01,1019.9414,1013.82764,1009.774,1016.9835,1017.67865,1020.08276,1015.0853
1978-11-01,1015.7018,1013.22845,1008.3157,1020.24664,1019.7742,1020.1747,1020.01935
1978-12-01,1010.4232,1013.59705,1007.7419,1019.6781,1012.252,1023.1866,1021.3244
1979-01-01,1013.44135,1012.6438,1006.5098,1016.11646,1015.7823,1018.7275,1020.43866
1979-02-01,1015.4393,1013.0446,1007.2593,1018.6945,1015.65564,1022.76807,1021.4929
1979-03-01,1014.51056,1012.7271,1008.11694,1020.7006,1015.0108,1019.90784,1018.5182
1979-04-01,1017.28064,1011.81805,1008.9155,1012.90405,1019.05945,1015.81696,1013.2846
1979-05-01,1020.9817,1012.6467,1010.00916,1016.01935,1015.49945,1016.72955,1011.80585
1979-06-01,1023.06476,1014.7026,1009.9565,1016.3565,1021.40735,1024.3699,1017.0811
1979-07-01,1023.41345,1015.0397,1011.6272,1012.7375,1017.5848,1013.20013,1009.4649
1979-08-01,1018.2279,1013.8056,1011.9568,1014.9559,1009.1168,1016.2229,1012.2304
1979-09-01,1018.89404,1013.8507,1011.04315,1020.1166,1015.04205,1023.6471,1019.91425
1979-10-01,1015.2994,1013.4407,1010.1144,1020.3519,1016.49414,1026.4154,1020.9233
1979-11-01,1013.8328,1012.2957,1008.37195,1017.7606,1020.0229,1017.5443,1015.4631
1979-12-01,1011.611,1012.3015,1008.1175,1017.7785,1012.90234,1019.7239,1017.45233
1980-01-01,1008.78094,1012.6047,1007.3747,1016.29474,1015.17896,1021.3789,1016.3722
1980-02-01,1012.8033,1012.59955,1007.4109,1016.1369,1013.86053,1019.8906,1015.3695
1980-03-01,1015.51587,1010.8845,1007.1354,1011.4143,1012.2953,1018.2732,1019.42804
1980-04-01,1020.16846,1011.9825,1008.88367,1012.1025,1017.5712,1018.206,1013.68146
1980-05-01,1021.4065,1013.4025,1009.94727,1013.9225,1021.9534,1015.7047,1019.01764
1980-06-01,1020.3395,1013.71185,1010.5631,1010.22046,1013.8554,1016.9628,1010.50055
1980-07-01,1020.00256,1014.1665,1010.8926,1008.06354,1009.5822,1018.5424,1012.76025
1980-08-01,1022.98834,1015.0016,1011.4006,1016.46576,1019.9584,1021.1993,1018.427
1980-09-01,1016.4193,1014.6055,1011.2157,1017.8393,1013.35834,1023.55945,1014.33575
1980-10-01,1014.908,1014.8592,1010.2692,1020.95703,1017.40936,1025.5242,1021.47076
1980-11-01,1013.6976,1013.72626,1008.67017,1014.34265,1010.89484,1023.6398,1019.22144
1980-12-01,1013.07935,1012.7046,1007.89307,1012.3068,1013.53796,1020.78204,1016.5054
1981-01-01,1014.04846,1013.83813,1007.46967,1019.46826,1017.3029,1022.28345,1023.1954
1981-02-01,1011.48096,1012.21185,1006.6429,1016.35693,1016.4695,1023.37714,1022.52966
1981-03-01,1016.71844,1013.5432,1009.2104,1019.47095,1018.6369,1018.9171,1015.678
1981-04-01,1017.6397,1012.6206,1008.68585,1016.84155,1016.1892,1018.2681,1014.5005
1981-05-01,1019.5681,1014.0804,1009.9732,1011.9283,1017.97925,1015.027,1013.2357
1981-06-01,1013.0879,1014.2954,1010.54175,1017.69696,1011.2633,1021.6643,1018.3793
1981-07-01,1019.77515,1014.75604,1010.34735,1014.2861,1013.1365,1019.1714,1019.04626
1981-08-01,1014.8592,1014.89453,1011.642,1012.3596,1006.4858,1024.0747,1014.3633
1981-09-01,1019.55615,1014.8912,1010.6389,1012.0215,1013.48596,1022.9138,1017.034
1981-10-01,1017.5405,1014.3593,1009.9805,1016.4322,1018.57166,1023.0609,1019.41833
1981-11-01,1012.9481,1013.9034,1008.60065,1019.6194,1015.0003,1026.5769,1023.63806
1981-12-01,1010.4398,1013.5439,1007.49097,1021.4986,1017.9186,1023.3066,1020.986
1982-01-01,1012.0517,1014.09674,1007.25806,1015.40674,1014.8569,1019.69806,1021.308
1982-02-01,1015.24927,1013.30585,1007.89923,1015.99445,1015.3466,1023.9178,1021.2328
1982-03-01,1017.09235,1012.13226,1006.65894,1017.10376,1020.31396,1022.35,1018.48474
1982-04-01,1019.48224,1012.42725,1008.5302,1013.3702,1015.7138,1017.8988,1019.1638
1982-05-01,1020.60724,1013.23737,1009.53015,1012.7951,1017.8513,1016.34717,1013.67487
1982-06-01,1021.80194,1013.99335,1010.6269,1008.43286,1016.28046,1019.68665,1011.4171
1982-07-01,1021.9437,1013.6934,1010.476,1014.75775,1015.50775,1016.74866,1009.87634
1982-08-01,1027.6124,1013.7722,1010.68274,1015.2024,1021.9636,1017.83514,1016.25226
1982-09-01,1019.37476,1013.93024,1011.9489,1016.8826,1018.32367,1017.5287,1014.22107
1982-10-01,1016.16876,1013.3365,1010.80896,1011.03735,1010.2561,1023.61255,1015.05884
1982-11-01,1017.22284,1011.1022,1009.3325,1021.75507,1018.88617,1022.3211,1022.21594
1982-12-01,1011.9977,1010.55,1009.46893,1016.2565,1015.8784,1021.07,1018.5676
1983-01-01,1013.12537,1009.6692,1008.8209,1010.29834,1013.8844,1018.2544,1013.01935
1983-02-01,1016.41833,1010.3055,1009.77783,1013.2417,1017.1259,1020.3816,1019.83344
1983-03-01,1017.17993,1010.48474,1010.7315,1021.111,1018.9485,1020.08405,1017.32513
1983-04-01,1018.1169,1010.36584,1010.4558,1017.827,1019.3803,1020.6206,1017.0854
1983-05-01,1021.5313,1011.4114,1010.32025,1018.37006,1016.41,1019.9523,1023.0852
1983-06-01,1022.65533,1013.39594,1010.6878,1014.27765,1013.9364,1020.8764,1016.0476
1983-07-01,1022.03705,1013.46344,1011.2559,1015.01544,1016.96204,1022.8153,1023.1996
1983-08-01,1023.539,1015.6259,1012.209,1018.38617,1019.85846,1022.2523,1021.584
1983-09-01,1016.3811,1015.17865,1011.085,1019.4562,1016.7449,1025.83,1017.7936
1983-10-01,1014.6356,1014.4422,1010.02905,1022.6894,1018.39966,1023.09296,1023.59937
1983-11-01,1014.97687,1014.1241,1009.6184,1021.51843,1017.75446,1025.1604,1021.7941
1983-12-01,1015.3136,1013.7314,1008.3389,1017.5963,1013.77124,1020.9266,1017.69275
1984-01-01,1011.9737,1012.91986,1008.24005,1014.4864,1013.66345,1020.0575,1016.3923
1984-02-01,1013.6957,1011.4409,1007.4629,1018.24585,1015.1495,1021.7692,1019.11206
1984-03-01,1015.9459,1011.89307,1008.91656,1019.89044,1016.8353,1020.6754,1016.01556
1984-04-01,1020.4309,1012.3329,1009.2868,1016.29803,1015.96075,1021.4196,1018.2606
1984-05-01,1022.71985,1012.6012,1009.7724,1017.04236,1018.74634,1022.93976,1019.606
1984-06-01,1023.9446,1013.8879,1010.1472,1016.6554,1022.50055,1021.42804,1017.3158
1984-07-01,1017.76984,1014.4503,1010.3812,1018.5728,1016.23486,1019.36743,1022.5734
1984-08-01,1014.35547,1014.62964,1010.65216,1017.9182,1015.96075,1023.87946,1015.7106
1984-09-01,1014.6154,1014.9959,1010.68964,1011.70087,1013.83307,1016.38196,1014.37164
1984-10-01,1018.65924,1014.9817,1009.79956,1014.1704,1018.88947,1021.54083,1017.58673
1984-11-01,1014.6193,1014.49805,1008.4406,1022.5954,1019.2506,1026.8031,1020.6618
1984-12-01,1006.8489,1011.706,1005.62866,1021.01526,1011.8098,1023.0527,1019.1501
1985-01-01,1011.28436,1013.87286,1007.82446,1013.0343,1012.793,1020.54913,1019.1953
1985-02-01,1013.7925,1012.1236,1006.0489,1015.8551,1015.9963,1022.7875,1022.1674
1985-03-01,1017.23157,1011.3546,1005.9584,1013.79663,1014.99805,1023.2395,1016.9308
1985-04-01,1017.0881,1012.16583,1008.4659,1019.5968,1022.38306,1023.88165,1020.04706
1985-05-01,1022.7047,1013.235,1008.68866,1014.0849,1018.9726,1018.6551,1012.73883
1985-06-01,1020.04584,1014.02295,1009.79944,1011.5256,1015.28455,1012.3654,1013.9646
1985-07-01,1021.80054,1014.9695,1010.58453,1014.1945,1013.20935,1020.4729,1013.8508
1985-08-01,1018.58124,1015.8736,1010.8186,1015.91766,1018.1214,1026.79,1022.4963
1985-09-01,1016.81464,1015.49536,1010.0681,1019.0553,1019.72186,1021.6683,1019.3705
1985-10-01,1015.51263,1014.2749,1010.0348,1017.36383,1018.3049,1019.2698,1016.24524
1985-11-01,1013.3434,1014.0909,1008.1032,1018.23346,1016.70447,1022.78687,1021.40924
1985-12-01,1008.146,1014.4411,1007.9626,1015.94147,1016.07135,1025.311,1018.63727
1986-01-01,1011.6412,1013.73376,1006.36224,1015.6877,1016.96625,1023.0598,1022.81744
1986-02-01,1011.926,1013.4514,1008.02374,1015.05725,1011.926,1021.90656,1016.71625
1986-03-01,1018.2145,1012.91656,1008.3257,1017.5758,1016.52954,1023.3643,1020.37537
1986-04-01,1018.73987,1012.03107,1007.575,1017.2986,1020.23615,1018.17523,1016.6036
1986-05-01,1020.6906,1013.13306,1008.99915,1015.1895,1017.8322,1015.063,1014.3547
1986-06-01,1019.64624,1013.5634,1009.3599,1011.8259,1013.56604,1019.53357,1013.61346
1986-07-01,1019.7159,1014.6781,1011.3044,1008.91815,1011.5443,1013.21655,1014.85345
1986-08-01,1016.8644,1013.7381,1010.4297,1011.9304,1012.2456,1016.3169,1018.29175
1986-09-01,1016.6277,1014.149,1010.51764,1012.2975,1012.88495,1021.63885,1014.7136
1986-10-01,1013.38055,1014.8041,1011.4867,1015.1079,1014.49835,1020.7419,1015.6503
1986-11-01,1014.5212,1012.25256,1008.0776,1012.8172,1013.38245,1023.6326,1016.82764
1986-12-01,1013.8597,1013.10016,1008.14026,1019.23224,1017.45874,1022.34265,1020.5223
1987-01-01,1010.28235,1012.85486,1008.0951,1017.3999,1014.5424,1022.9151,1018.3315
1987-02-01,1015.0281,1011.4169,1007.24554,1010.10187,1014.3607,1017.70087,1017.6856
1987-03-01,1017.2464,1011.81635,1009.3674,1012.17896,1013.1277,1017.52594,1013.765
1987-04-01,1023.87286,1011.81445,1009.8346,1019.4171,1018.09174,1020.8869,1018.02686
1987-05-01,1022.723,1012.37164,1010.29333,1019.5517,1023.7494,1022.83435,1016.77057
1987-06-01,1023.7989,1013.08484,1011.3386,1014.04266,1016.8501,1020.1786,1012.3949
1987-07-01,1023.4087,1013.0653,1011.79,1008.26263,1015.94244,1013.8702,1011.50745
1987-08-01,1020.6875,1013.44635,1011.6414,1021.4447,1021.5224,1016.99506,1013.3588
1987-09-01,1021.052,1014.37665,1011.9454,1007.77826,1012.6916,1020.0728,1012.3221
1987-10-01,1014.6971,1013.50446,1010.92944,1020.9255,1018.9529,1021.6282,1018.15533
1987-11-01,1012.6096,1012.91907,1009.1343,1017.48804,1011.1117,1023.1995,1018.77313
1987-12-01,1013.16986,1012.73865,1007.9177,1020.08875,1015.60846,1022.824,1018.8086
1988-01-01,1015.0039,1013.12744,1006.46857,1018.2137,1017.4627,1022.6052,1021.41266
1988-02-01,1013.6537,1011.92096,1006.0898,1017.71344,1009.20593,1019.77716,1017.8826
1988-03-01,1019.2238,1012.0925,1008.0949,1013.80646,1014.26385,1019.1301,1023.5912
1988-04-01,1019.45526,1013.11774,1008.9975,1017.65607,1021.2435,1021.0489,1017.76483
1988-05-01,1018.23303,1013.4621,1009.70557,1020.18677,1016.1947,1019.67084,1017.2646
1988-06-01,1021.68506,1015.2612,1010.5924,1016.03516,1019.5362,1023.55133,1019.5784
1988-07-01,1021.7431,1016.02545,1010.5719,1018.5895,1018.01196,1021.67303,1020.5916
1988-08-01,1021.9775,1016.3578,1011.38635,1019.8063,1019.1652,1021.3812,1023.58514
1988-09-01,1015.7403,1016.1119,1010.03546,1023.178,1019.0595,1029.6108,1026.1521
