,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5,vws_v850-200_cluster6,vws_v850-200_cluster7
1965-01-01,3.2265898495404364,0.41983018405184597,8.067156383235162,3.7735113177761623,-4.761072688642497,-8.21620822912799,-4.385274309583512
1965-02-01,0.22546063125727941,1.602956989341629,6.584836671532168,5.670724428774738,-6.889826690973322,-5.671625942402354,-8.829587614694475
1965-03-01,0.4293644296881303,1.7569450904609847,6.610636819892056,4.21839356469027,-4.350602971544688,-2.8706231655446266,-1.7883852326468173
1965-04-01,2.6715675393847236,-3.4557780650194774,2.1011341168952327,2.9632925910692047,2.2661428027825052,-8.186389887944953,-12.684653287059861
1965-05-01,0.20464051664824784,-1.4881041135027273,2.2561891335596997,0.7841886482816959,-0.10416038825587172,-4.81208715144841,-4.721032765638831
1965-06-01,-3.0396423888277795,-1.658987399687281,-1.6428706195677376,-0.3069276777679451,3.755848424156995,-0.2801845244304102,-9.746517108319981
1965-07-01,-2.405068456705877,-1.1110241525239906,1.8015572408603067,-2.407914687912901,6.797440127453511,3.636098243538266,-12.994452700085063
1965-08-01,-3.5523400371527747,-0.6626034057110284,3.530181897145211,-3.085179479282081,2.3002589066162087,3.1659119504316293,-4.627079893342953
1965-09-01,-0.21605670031544463,-1.8091061918432736,2.8891040177940326,-2.4470426761877158,2.578351177166289,-2.779667730521915,-5.960267161626303
1965-10-01,-0.8469924272858447,-0.6063165338517778,9.17784172892225,-4.276636498432073,-0.8007117443808356,-10.123778532579115,-4.571253853507882
1965-11-01,0.5334813017279199,3.3625308090879034,5.019778103388495,-5.970119975016363,4.198710461886803,-7.741075010552898,-5.644776281873374
1965-12-01,0.04722617914093804,1.128264355005367,0.016776370036537425,1.6163100860128115,2.2767807244479425,-15.160138102606947,-0.93306243958749
1966-01-01,3.2796926716268175,1.371828559627284,5.880022196996838,1.5215950338360238,-2.633356727169879,-12.433942221986783,-3.3667778946528895
1966-02-01,2.2387468732486324,1.8477471379093733,1.2043688433624737,2.5923064603039037,-2.3769792162442087,-8.82851132744775,0.20178745009830024
1966-03-01,2.844922498499966,-0.3940011779109612,-0.9701500096210232,3.1534486846215612,-4.47741879751521,-8.505786386933664,-6.096820072175755
1966-04-01,1.9749735044803662,-0.6555451237530894,3.2186847632904723,-0.10419057946219688,2.0170138661560615,-5.269375048774345,-9.622918945379306
1966-05-01,-2.7695246640652953,-2.7987513942145847,3.539547888466098,-0.613116478588404,0.4625008868607132,2.0765847708903666,-5.802604621494595
1966-06-01,-1.8194453624938578,-2.557984302877056,4.105125265654744,-3.2083232383524973,0.5901045282219882,-4.792413391273323,-2.788285033876044
1966-07-01,-2.1860933613754967,-0.7298131024915979,3.388345561878071,-2.999783815236509,4.474675773724994,-1.478068209827928,-8.58863548348372
1966-08-01,-0.3058596537897786,-3.8262614554202328,5.487347960620523,-1.3550349033387539,-0.5729557753032434,-3.229737060652479,-5.599189390183632
1966-09-01,0.8956123318778375,-2.6360214637127872,4.086418019016383,0.9108008128579423,-3.4276614588228234,-3.088170063024156,-0.5198558316926363
1966-10-01,-0.858365538972624,-2.187140792672265,8.211813586918801,1.2265138350305733,-1.9065319488431087,-9.63214633195713,-2.027337658675508
1966-11-01,2.40002850313418,-2.6165635531799545,6.3142947346741165,1.8964444300918608,-3.1786911509311415,-14.267605374964923,-2.9104969984190614
