,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5
1965-01-01,45.82732391357422,4.539552688598633,-3.776987075805664,21.90424156188965,21.933570861816406
1965-02-01,38.273353576660156,6.569805145263672,-3.0502662658691406,29.849273681640625,23.838354110717773
1965-03-01,39.64369201660156,5.6410369873046875,-3.770465850830078,23.481515884399414,28.966129302978516
1965-04-01,25.511768341064453,11.63403034210205,3.5830860137939453,26.725679397583008,13.540446281433105
1965-05-01,11.684541702270508,11.458051681518555,-0.7853775024414062,18.30323028564453,6.266733169555664
1965-06-01,13.799522399902344,6.941310882568359,-6.621946334838867,15.697793960571289,-2.8971004486083984
1965-07-01,5.253236770629883,5.456914901733398,-14.66311264038086,20.28460121154785,-3.2164669036865234
1965-08-01,2.7586002349853516,-0.6713180541992188,-6.750669479370117,12.401485443115234,0.9646129608154297
1965-09-01,3.381037712097168,0.5947360992431641,-10.356569290161133,21.8455810546875,1.6180095672607422
1965-10-01,10.864945411682129,0.9385433197021484,-0.3812828063964844,17.4510440826416,8.98297119140625
1965-11-01,24.053438186645508,4.559106826782227,-3.092632293701172,28.06017303466797,15.373540878295898
1965-12-01,35.425132751464844,7.575153350830078,-0.4317951202392578,31.762205123901367,16.82208824157715
1966-01-01,45.84059143066406,5.970502853393555,1.0634632110595703,26.909929275512695,21.64019775390625
1966-02-01,32.12714385986328,8.69973373413086,0.23796463012695312,24.590988159179688,27.530282974243164
1966-03-01,25.57567596435547,7.969423294067383,-1.6099662780761719,26.417585372924805,22.127620697021484
1966-04-01,25.378738403320312,14.637413024902344,1.4097461700439453,28.091556549072266,13.890690803527832
1966-05-01,13.849660873413086,6.388994216918945,-1.5016517639160156,22.032434463500977,7.350709915161133
1966-06-01,13.316287994384766,8.634088516235352,-1.3260498046875,14.299337387084961,-1.8922462463378906
1966-07-01,0.16411495208740234,7.40650749206543,-2.172882080078125,13.05534553527832,-5.2483978271484375
