,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,1.9787487778736485e-05,0.00018301715009818928,5.056974425149912e-05,0.00011867265096318762,6.641296937329453e-05
1965-02-01,1.707292234233502e-05,0.00019653567645806246,4.447551129322329e-05,0.00013439182337339318,6.409804847709949e-05
1965-03-01,1.5531688795732898e-05,0.00019543725172227892,4.1857016516256735e-05,0.00013977868205850618,6.484818859878955e-05
1965-04-01,1.409324557532961e-05,0.000177682187103738,4.3264067657715216e-05,0.0001395434483462825,6.642848493634432e-05
1965-05-01,1.1163754853467286e-05,0.00015729775231403226,4.524023097474127e-05,0.00013420632650537433,6.866677777969655e-05
1965-06-01,6.078142646306205e-06,0.00014624781845038972,5.476626194484362e-05,0.00013573726808968416,6.960029147284546e-05
1965-07-01,-3.9544000887914744e-07,0.00011957226888625883,6.374227020635523e-05,0.0001080151786974315,7.460621140723095e-05
1965-08-01,3.1840189766175782e-06,0.00012976617234436652,5.7143244537821204e-05,0.00012127253752406856,7.245456910948092e-05
1965-09-01,1.6119050036582151e-06,0.00012125974885398486,5.954496869394047e-05,0.00011592225220755015,7.725613738698103e-05
1965-10-01,5.2920946179774624e-06,0.00016185822460101917,5.582780762448568e-05,0.00011612448377808162,7.46620252225477e-05
1965-11-01,1.0527351448311313e-05,0.0001644000314207425,5.521714477006091e-05,0.00011110223067172487,7.029194900239924e-05
1965-12-01,1.574548337528064e-05,0.00020181865833225087,5.0744150609137826e-05,0.00011496040064931223,6.532666890149694e-05
1966-01-01,2.4879259866810288e-05,0.00020478075664588966,4.756973463703285e-05,0.00012869162457234678,6.157437147028772e-05
1966-02-01,1.8033425246961588e-05,0.00019674467834052988,4.36471484797287e-05,0.0001323711097137917,6.519010028791194e-05
1966-03-01,1.5705667482226625e-05,0.0001881990871110107,4.143247927210971e-05,0.00014301272506458222,6.44237281157429e-05
1966-04-01,1.501638864759447e-05,0.00017985220648160274,4.542472280180928e-05,0.00014303568771980497,6.418437132690073e-05
1966-05-01,7.838644455022464e-06,0.00015287039507081947,4.6140987912870266e-05,0.00013574707394448714,7.169627824901312e-05
1966-06-01,6.784189100837346e-06,0.00014969064068282023,4.971785363688303e-05,0.00013319060282243432,6.742403588794485e-05
1966-07-01,2.9124672335320126e-06,0.0001360296034992923,5.537792028256014e-05,0.00011812906350231293,7.294909817518538e-05
1966-08-01,4.4420334559141916e-06,0.00011517497394099616,4.869101758231408e-05,0.0001216173845390285,7.558209783369177e-05
1966-09-01,3.0234212309236867e-06,0.00011608130639965215,5.254846738270399e-05,0.0001189093265165532,7.855347673166969e-05
