,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5
1965-01-01,-0.00013086414077810736,7.325327549432964e-06,-9.497578321315814e-06,-0.0035755747376242653,0.0008038497374703487
1965-02-01,-4.6715755767460607e-05,6.47367171003464e-06,-9.709582081995905e-06,-0.005112515282235108,0.0008493431475168716
1965-03-01,0.00013700464478461072,5.844943882845289e-06,-8.911354416341056e-06,-0.004313603858463466,0.0007037669193879184
1965-04-01,0.000279278154064539,3.0245282640365626e-06,-5.996230174787342e-06,-0.0035668057535076514,0.0004027253857606815
1965-05-01,0.00043622898778671195,1.6324576268850104e-06,-5.682268147211289e-06,-0.0019852976038237102,0.00010844658188741757
1965-06-01,0.0006674435199885112,1.646038496341903e-06,-5.395588141254848e-06,0.00035170128285244573,-1.8803320421688517e-05
1965-07-01,0.0008052439726371733,9.624604227763833e-07,-4.7993724820116764e-06,0.0021142932382645085,-0.00024196330438523245
1965-08-01,0.0005428986090313023,-1.846770403650269e-07,-2.4375797693210187e-06,0.0005345923000277253,-0.00016269218071506152
1965-09-01,0.0004928397781137999,3.155934894859512e-07,-3.442431670919177e-06,0.00033755850381567143,8.910978029537849e-07
1965-10-01,9.492504331218597e-05,1.7046806871016106e-06,-3.3535518390692685e-06,-0.0021262683731038123,0.00031487389706954773
1965-11-01,-0.00012171058187959716,3.969493102908068e-06,-7.231029576360015e-06,-0.003818139884970151,0.0005411039132417904
1965-12-01,-0.00019957870891731646,6.748240972053791e-06,-9.846348984865471e-06,-0.005054365828982554,0.0009212507090220849
1966-01-01,-7.491633166662521e-05,6.877786303217093e-06,-1.1391018051654101e-05,-0.005004799459129572,0.0009915976584630294
1966-02-01,5.983188707937694e-05,4.220518524052625e-06,-9.333960042567923e-06,-0.004644161890610121,0.0007616641394431806
1966-03-01,0.0001752576887762795,3.91614492922493e-06,-7.66894063417567e-06,-0.003840583667624742,0.0005426617766109606
1966-04-01,0.00029297963111376803,3.542075384126148e-06,-6.923037108208518e-06,-0.0033263426303165033,0.00029406835690477036
1966-05-01,0.0005495064720485567,9.404851574881238e-07,-4.437419647729257e-06,-0.0019429844542173669,2.5313602236565202e-05
1966-06-01,0.0005162266865631358,3.2410593796401406e-07,-3.912458146260178e-06,-0.0003280552846263163,-4.3530634583375e-05
1966-07-01,0.0006223917201471826,-7.973985812236527e-07,-3.938008512704983e-06,-3.593338533391943e-05,-7.76813926172003e-05
1966-08-01,0.0004945212923404244,-1.8753047255582444e-06,-7.37636719350121e-07,0.0013977281923871487,-0.000342769918562327
1966-09-01,0.00033599422345610545,-1.2892883107826204e-06,-1.159351540991338e-07,0.0012840429008065257,1.8940770334868124e-05
1966-10-01,6.447225031378266e-05,2.169325903180668e-06,-2.7177601964467613e-06,-0.0030349083317560144,0.00036875466725582053
1966-11-01,-3.6287517307048096e-05,4.286927186203496e-06,-6.5528009145054965e-06,-0.003294194902991876,0.0005712679315668842
1966-12-01,-0.00010095437674964261,6.1695012083429926e-06,-9.514446901448537e-06,-0.0043760446715168655,0.0008103473293077615
1967-01-01,-0.00023511125214604868,7.398579377861841e-06,-1.0664691581041552e-05,-0.005059836621512659,0.0010543328244239092
1967-02-01,-0.00015019966465640918,6.522364993727705e-06,-9.98136692942353e-06,-0.0045647298975382,0.0007748138967953209
1967-03-01,0.00011810842705825862,4.716259864051114e-06,-8.27543371997308e-06,-0.004524881660472602,0.0005805526598123834
1967-04-01,0.00024028674185198423,3.0380668623049967e-06,-5.089178011985496e-06,-0.0033641848858678713,0.0002365743461672941
1967-05-01,0.0004916086052415065,6.883501371803473e-07,-4.104588970221812e-06,-0.001397943287884118,4.878869630273483e-05
1967-06-01,0.0006418822724501499,-1.5462874966708357e-08,-4.055185263496241e-06,0.00012500337334131473,-4.069292016437329e-05
1967-07-01,0.0006447151261252455,-2.425484607356401e-06,-1.0843558129636221e-06,0.0020487457732087933,-0.00028317818861170154
1967-08-01,0.0007235504906728036,-6.905686322892337e-07,-2.7583135093323106e-06,0.0019350109141669236,-0.000262516389031791
1967-09-01,0.0004145187833475777,-1.4420837429885173e-06,1.361985732728499e-06,0.0006723094429617049,-0.00010762468163092207
1967-10-01,6.356106799406311e-05,2.337232611343725e-06,-4.235769006299961e-06,-0.0004958332738169702,0.00027337601851387363
