,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5
1965-01-01,1.07737,0.6129864,-0.62406653,-0.8453411,2.7863011
1965-02-01,1.0125195,1.0063274,-0.655677,-1.054232,2.4679132
1965-03-01,1.2663822,0.5813755,-1.0581424,-0.6348206,2.5334156
1965-04-01,0.6221107,1.2790916,-0.6833771,-0.6667572,1.545338
1965-05-01,-0.3236019,1.7548811,1.6414735,-0.12937585,0.59604037
1965-06-01,0.06517677,2.2899811,-0.36140442,-0.119924925,0.48947677
1965-07-01,0.04399414,2.0853267,0.17239228,-0.026722718,0.3776985
1965-08-01,0.35912323,0.52662694,1.1011593,0.30339736,-0.16815567
1965-09-01,0.0016296387,1.6668926,1.7408682,0.30176774,-0.3832386
1965-10-01,-0.32620925,0.36401176,1.1034406,-0.17793235,0.51065904
1965-11-01,0.07071648,2.1619096,1.2523693,-0.57029533,1.0480404
1965-12-01,0.31545526,2.091844,-0.16685219,-0.3506504,2.0999916
1966-01-01,1.2042755,0.66039884,-0.7345783,-0.3804184,3.079125
1966-02-01,0.47429198,1.3703598,0.5451897,-0.5612732,1.8380877
1966-03-01,0.7457382,1.7960742,-0.43424797,-0.32790184,1.1386296
1966-04-01,-0.49070397,1.5640156,0.31149024,-0.33446616,1.6047161
1966-05-01,0.20744133,0.5363277,0.06728725,0.010503387,1.1852382
1966-06-01,0.4152111,1.2722191,-0.08271389,0.112911224,0.84355086
1966-07-01,0.5067867,1.2905998,1.5213457,-0.07188225,-0.08862229
1966-08-01,0.68600047,-0.61969835,0.68337476,0.33774835,0.038731385
1966-09-01,0.08402672,0.85110015,2.0708027,0.9416916,-0.18544999
1966-10-01,0.077462,1.1035087,0.740815,-0.3781212,0.15262718
1966-11-01,0.30755156,2.5083327,0.4093029,-0.35744247,1.3959618
1966-12-01,0.79989624,1.7875401,-0.020350266,-0.6377506,2.5683994
1967-01-01,0.5316135,1.7408066,-0.35625952,-1.0037968,2.8745675
1967-02-01,0.9848568,1.0406959,-0.28213423,-0.30858383,2.4105487
1967-03-01,0.20866165,1.4070784,0.6573334,-0.8614235,1.3682197
1967-04-01,-0.094371036,1.8743633,-0.3575657,-0.6142292,0.882975
1967-05-01,0.066288374,0.24392852,0.2720112,-0.37813836,0.99334717
1967-06-01,0.1632721,1.385853,-0.28899154,0.112004474,1.1040459
1967-07-01,0.5959431,0.6429653,1.5442272,0.44377327,-0.4000164
1967-08-01,0.26809272,0.8855877,0.7340714,0.23249969,0.55447197
1967-09-01,0.7432144,-0.32948303,1.652313,0.60345346,-0.8594639
1967-10-01,-0.22335625,1.851505,1.9987762,-0.20017166,0.23511162
1967-11-01,-0.22988701,2.8014216,1.104372,-0.5655743,1.3221772
1967-12-01,0.33731955,1.8279938,0.24294892,-0.3647499,1.947509
1968-01-01,1.2351615,1.426617,-0.8489685,-0.85298,2.8102016
1968-02-01,1.5130451,0.6925217,-1.9309654,-0.6411026,2.811296
1968-03-01,0.47444534,1.2964271,0.20093688,-0.06819458,1.7077827
1968-04-01,0.29392928,1.1567558,0.07731132,-0.00036468505,1.1119007
1968-05-01,0.19546738,0.4033329,-0.76290435,-0.19036178,1.1071594
1968-06-01,-0.29174194,2.0699077,-1.3613398,0.17650375,0.7268013
1968-07-01,0.17358628,1.4568851,0.40770873,0.622139,0.043761443
1968-08-01,0.057618715,0.69069827,1.4437565,0.0007293701,-0.12471924
1968-09-01,0.5568615,0.74941176,0.8544388,0.5998939,-0.41172028
1968-10-01,0.021881104,2.0534968,1.4302635,0.08642845,0.051784515
1968-11-01,0.18051453,1.3179432,0.019327927,-0.3479023,1.077256
1968-12-01,0.8566265,0.3482666,0.47298622,-0.5605087,1.8908508
1969-01-01,0.56095123,1.6490185,0.24083443,-1.1603836,2.2640417
1969-02-01,0.5347454,0.64786416,1.0973552,-0.69795495,2.19836
1969-03-01,0.77989197,0.9255207,0.10548973,-0.59147036,1.9837319
1969-04-01,-0.077956006,1.887199,0.7225029,0.08027802,1.0363175
1969-05-01,0.260738,1.0734708,0.99120253,0.0036491393,0.40868872
1969-06-01,0.46707267,1.207489,1.3670498,-0.14032097,0.43821257
1969-07-01,0.43257332,1.40354,0.7487095,0.32111245,0.033504486
1969-08-01,0.38480416,0.8621605,1.4314054,0.06734047,0.39143866
1969-09-01,0.19008026,1.3149688,0.5566391,0.4806736,-0.0066345213
1969-10-01,-0.25078622,0.71918565,0.7934927,0.08591767,0.8598385
1969-11-01,-0.14264297,2.389103,1.0074574,-0.13103256,1.5601155
1969-12-01,0.39475632,2.2083116,0.5775383,-0.563937,1.809243
1970-01-01,1.6370132,0.18336944,-0.69121283,-0.3627449,3.0753484
1970-02-01,0.44028625,0.91019136,-0.05757332,-0.61932945,2.9382377
1970-03-01,0.7913841,1.0466369,-1.1910698,-0.8812378,2.782157
1970-04-01,-0.26224136,1.1055415,0.042930603,-0.29651946,1.5598049
1970-05-01,0.62731665,0.9128536,0.6373003,-0.27522087,0.6169998
1970-06-01,-0.16273613,1.6400086,-0.6170002,0.15441628,0.9068634
1970-07-01,0.8509537,1.5285225,0.16007385,0.07421303,-0.030617142
1970-08-01,0.9464661,0.36174697,1.1701034,0.4815529,-0.65760076
1970-09-01,0.14043884,0.811684,1.1471405,0.57373697,0.17970887
1970-10-01,0.13444862,1.211037,1.3002256,-0.4000183,0.5577625
1970-11-01,-0.17704621,1.6862667,-0.3753914,-0.87924117,1.8842793
1970-12-01,0.1627365,1.4216954,0.109156415,-1.2150303,2.448032
1971-01-01,1.4508537,0.15710525,-1.0716461,-0.23092155,1.9368671
1971-02-01,1.3332698,-0.00032691954,-1.0922234,-0.431794,2.6887505
1971-03-01,0.36908263,1.0497624,-0.3060444,-1.0314716,2.257283
1971-04-01,0.15971795,0.8381115,1.1157398,-0.9096416,0.960268
1971-05-01,0.13260841,0.8955967,0.47098866,-0.55786973,1.1023483
1971-06-01,0.22634888,2.3578823,-0.53500634,-0.4425724,0.7956505
1971-07-01,0.309964,1.2349571,1.1617937,0.2688095,0.13228187
1971-08-01,0.5356598,-0.048666764,1.5883617,0.37757492,0.029722596
1971-09-01,0.30473822,1.3842232,1.5361019,0.5372925,-0.035928346
1971-10-01,-0.13391495,2.1367593,1.4652252,-0.47262153,0.39717215
1971-11-01,0.27534255,2.3278332,-0.094393924,-0.9080086,1.5034405
1971-12-01,0.44453278,1.6945137,0.23157501,-0.9089882,2.1589699
1972-01-01,0.85386544,0.6076908,-0.19912072,-0.7933258,1.8288097
1972-02-01,0.8702198,1.2558365,-0.6888878,-0.61744535,1.807004
1972-03-01,1.2673126,0.6601963,-0.40111008,-0.53825647,1.6328455
1972-04-01,0.26224214,0.49464512,0.60166514,-0.18104477,0.5270668
1972-05-01,-0.30068892,1.6144825,0.35003892,-0.13599853,0.6570404
1972-06-01,-0.42463723,1.8893493,0.35692483,-0.08062363,0.16210823
1972-07-01,-0.5187462,-0.024674987,1.4233959,0.8082455,-0.2054325
1972-08-01,0.5356743,0.7471321,1.4721718,0.5239105,-0.13427734
1972-09-01,-0.070294954,1.3929827,1.4233959,0.34803048,0.12509613
1972-10-01,-1.0681927,1.6913763,1.5694367,-0.24244499,-0.25793839
1972-11-01,-0.35749894,2.5119596,0.47169152,-0.2754406,1.63055
1972-12-01,0.19510345,1.2891185,-0.15866509,-0.50468713,2.2824259
1973-01-01,0.8591404,0.9289036,0.254525,0.20228195,1.951781
1973-02-01,0.58677673,1.4901962,-0.14207534,-0.8333378,2.4601934
1973-03-01,1.1974453,1.2302558,-0.9215771,-0.73808974,2.298368
1973-04-01,-0.26153296,2.0247302,0.8642372,-0.17870864,1.1136653
1973-05-01,0.10416718,1.4930632,-0.08186855,-0.028351594,1.0499542
1973-06-01,-0.054472733,2.1489663,-1.5558183,0.2854244,0.78969574
1973-07-01,0.28223878,0.32396966,0.4596737,0.20228156,0.7186581
1973-08-01,0.5335781,0.54377174,1.7017162,0.68329847,-0.39277726
1973-09-01,0.107989505,1.8437916,1.2178323,0.39022905,0.01783905
1973-10-01,0.08282433,2.113607,1.0391235,0.48069802,0.18189469
1973-11-01,-0.30708617,1.9944675,-0.12646599,-1.2646602,2.1840072
1973-12-01,0.5358078,1.7189178,-1.2531922,-0.61130524,2.3537967
1974-01-01,1.8217411,0.1005867,-1.0121148,-0.3224697,2.4420276
1974-02-01,0.78365743,0.7780697,-0.53153265,-0.9644512,2.0051646
1974-03-01,1.1242069,1.475275,-0.84578514,-1.1189476,1.4308984
1974-04-01,-0.07198868,1.7990599,1.4108471,-0.86386454,1.021648
1974-05-01,0.22549896,0.7948338,1.5012436,-0.06771545,0.7142986
1974-06-01,0.41812593,1.8884704,-0.2015026,-0.02892685,0.28302383
1974-07-01,0.38328248,0.9733265,0.16928864,0.5565155,0.44902533
1974-08-01,0.2166237,-0.77741206,1.3756745,0.7077244,-0.26034278
1974-09-01,0.34054908,1.1491894,1.1616806,0.5450104,-0.08842468
1974-10-01,-0.7718239,2.6971107,1.1245358,0.1893402,0.44508058
1974-11-01,-0.98581773,2.4719405,0.89147645,-0.4335758,1.5702736
1974-12-01,-0.052923582,2.5363688,0.09598465,-1.172528,2.442685
1975-01-01,0.9231545,1.1201355,-0.97287446,-0.5168396,3.1371396
1975-02-01,0.6156467,1.3244011,-0.9548229,-0.17513046,2.584514
1975-03-01,0.694503,0.48295325,-1.0650314,-0.6457325,2.3181767
1975-04-01,0.14377785,1.117602,0.18431397,-0.39554673,1.4605782
1975-05-01,0.35944405,0.94342196,0.27583772,-0.20299873,0.65681684
1975-06-01,0.12540893,2.2488217,0.4316496,-0.6463661,0.63528174
1975-07-01,0.19603157,1.2097588,1.4460106,0.0405365,-0.51018906
1975-08-01,0.6096298,0.36166078,1.2730973,0.6824688,0.039269637
1975-09-01,0.43449974,0.54724157,1.4729292,0.4899208,0.19191475
1975-10-01,-0.17449684,1.7475002,1.1780901,0.24036828,0.50480497
1975-11-01,-0.117175676,1.0282949,1.076432,-0.85316503,0.5098721
1975-12-01,0.46648598,1.6999966,-0.48358688,-0.55705947,1.8260391
1976-01-01,0.26104432,1.1582168,-0.5385723,-0.61762583,2.9444873
1976-02-01,0.93518525,1.0438414,-0.112356946,-0.5113239,0.9446041
1976-03-01,-0.4191513,1.7677691,0.3666733,-0.8309021,1.2520714
1976-04-01,-0.14229622,1.1895015,0.67918664,-0.6505928,1.3237244
1976-05-01,-0.11134796,1.5026877,0.13556805,0.09049072,0.83897513
1976-06-01,0.16113433,1.6042798,1.1131394,-0.078380585,0.6670761
1976-07-01,-0.28728333,0.77135926,0.5631294,0.17963639,0.46658364
1976-08-01,0.33135146,1.699817,1.8397579,0.24355164,0.1638256
1976-09-01,-0.21495819,1.0236576,1.7650776,0.108319856,0.11168404
1976-10-01,-0.2509529,1.4367539,1.1945477,-0.1456604,0.7881794
1976-11-01,-0.18569183,2.5694041,1.2396247,-0.1621437,0.98497164
1976-12-01,0.41545105,1.0105381,0.09755554,-0.65025675,2.3171062
1977-01-01,1.413562,1.6874282,-1.2203693,-0.620623,3.0641913
1977-02-01,1.0547752,1.1711864,-0.72358817,-0.89625853,2.7598956
1977-03-01,-0.3071266,1.4956512,0.1680706,-0.8601669,1.7896862
1977-04-01,-0.8350452,2.2344537,0.9641945,-0.09164238,1.0239922
1977-05-01,0.47413558,0.81240004,-0.7416334,-0.28518945,1.385609
1977-06-01,0.1910698,2.0161388,-0.555871,-0.46422845,0.51518095
1977-07-01,0.54313356,0.7897545,0.01096878,0.1535637,0.48475114
1977-08-01,0.840707,-0.24909858,0.31915703,0.03715248,0.5293339
1977-09-01,-0.034321595,0.4514908,1.4029465,0.25299034,-0.19531555
1977-10-01,-0.3014652,1.2285073,1.3417336,-0.24025269,-0.32481804
1977-11-01,-0.084919736,1.9818169,0.9104115,-0.103673175,1.1757866
1977-12-01,0.3237564,0.9850702,-0.18965416,-0.46104354,2.2004857
1978-01-01,0.37340394,0.8597134,-0.855632,-0.6937553,3.039603
1978-02-01,1.2950112,0.7015778,-0.7706135,-0.471006,3.0481052
1978-03-01,1.0379136,0.74476737,-0.83182716,0.14317246,2.5998845
1978-04-01,0.31899184,1.0049261,-0.3621811,-0.48665008,1.673516
1978-05-01,0.28906518,1.3065739,0.6373032,0.048291016,0.7580303
1978-06-01,0.12072754,1.6609333,1.418799,0.40979233,0.23227158
1978-07-01,0.45638236,-0.2815834,0.7780949,0.4672653,-0.3757843
1978-08-01,0.62336004,0.76993334,2.016653,0.42475548,-0.26525956
1978-09-01,-0.11324539,1.3745892,1.984346,0.22343025,0.008842468
1978-10-01,-0.6274414,1.9435368,1.3994148,0.0020404817,0.7519089
1978-11-01,-0.061894227,2.571658,0.45468217,-0.454002,1.6262451
1978-12-01,0.29994735,0.76041067,0.05169182,-0.5182762,2.159825
1979-01-01,0.46916467,0.41445845,0.1037632,-0.61901206,2.7784178
1979-02-01,0.43943292,0.7765896,-0.07254486,-0.5812527,1.9144176
1979-03-01,0.9246529,0.9496273,-0.2565834,-0.78759,1.9631774
1979-04-01,-0.3888893,2.1234307,0.7379383,-0.48611146,1.0718243
1979-05-01,0.28690988,1.2505108,0.36748275,-0.021109391,0.5045452
1979-06-01,0.2220951,1.4723084,1.2207794,0.1730381,0.004162216
1979-07-01,0.11981849,1.6991609,0.5137619,0.008325195,0.68352926
1979-08-01,0.5191139,0.8256462,1.1128536,0.29523507,-0.10465507
1979-09-01,0.26371917,0.55330503,2.005099,0.51911354,-0.4331894
1979-10-01,-0.16946983,1.7256219,1.020983,0.18611984,0.77421075
1979-11-01,-0.46619147,2.4561272,2.0101533,-0.4444874,0.6811512
1979-12-01,0.5479534,1.43009,0.6035515,-1.0313892,1.5641792
1980-01-01,1.2458808,0.30724984,-0.93593025,-0.6702099,2.6200643
1980-02-01,1.3350174,1.700003,-1.1300716,-0.70971334,2.6730728
1980-03-01,0.39132118,2.0497947,-0.12222481,-0.74111366,2.1328537
1980-04-01,0.11277084,1.4825647,1.7861001,-0.4848465,0.77926636
1980-05-01,0.0317379,1.7084439,1.0692966,0.1617283,0.19211578
1980-06-01,0.6806763,1.9728134,0.5827616,-0.018907929,0.3481037
1980-07-01,0.29543227,1.388026,0.37950402,0.17658424,0.64522475
1980-08-01,0.28564072,0.39098358,0.114458844,0.45884857,0.8616501
1980-09-01,-0.63239443,1.6662395,2.0501325,0.45310897,-0.3234566
1980-10-01,-0.24985199,1.6496948,1.482227,-0.033763885,0.6526524
1980-11-01,-0.49632645,2.2908676,-0.19346619,-0.33561096,1.4022068
1980-12-01,1.0010941,1.0811142,-1.3107074,-0.6354332,2.7304714
1981-01-01,1.4461845,0.9881042,-1.3580921,-0.7153843,3.1889477
1981-02-01,1.4582977,1.1591499,-0.96718216,-0.61150897,2.8501587
1981-03-01,0.39935225,1.5228989,0.10534401,-0.7873268,1.7343204
1981-04-01,0.03303528,1.4715111,-0.12259521,-0.7414452,1.6653144
1981-05-01,0.27271956,1.4483871,-0.15599708,0.12663269,0.9848007
1981-06-01,-0.07304306,1.5636413,-0.71721953,0.1336071,0.8478897
1981-07-01,0.15122528,0.30575448,0.9447918,-0.06753769,0.18572846
1981-08-01,0.47680053,0.39788437,0.5068989,0.34502906,-0.46982652
1981-09-01,-0.13470764,1.299731,1.2538494,0.118924715,0.45037308
1981-10-01,-0.2536331,2.1347744,1.3823178,-0.46358642,0.969384
1981-11-01,-0.1398468,2.7323349,1.061147,-0.51974565,1.3951641
1981-12-01,0.18903199,1.8000227,-0.5891182,-1.1026242,2.1711128
1982-01-01,1.1310734,0.559066,-0.4969471,-0.49080047,2.5636795
1982-02-01,1.1708679,1.3193699,-1.2941338,-0.9204525,2.303882
1982-03-01,0.4076519,1.2258682,0.077971265,-0.6066254,1.5814316
1982-04-01,0.066000745,0.5474188,-0.07344208,-0.3096218,1.3966942
1982-05-01,0.11323662,1.3416933,0.9751301,-0.2837387,0.3325924
1982-06-01,0.52121276,2.0143197,0.96121806,-0.45294684,0.07797165
1982-07-01,-0.30865097,2.0725558,-0.55712473,0.36526948,0.33615112
1982-08-01,-0.14494324,0.38791656,0.759333,-0.14332542,0.6503025
1982-09-01,-0.8408634,0.6367138,1.5943731,0.31350365,0.015529633
1982-10-01,-0.50794756,1.6338441,-0.23779698,0.37982863,0.6063019
1982-11-01,-0.9301586,2.4789135,0.74153864,-0.33291587,1.5076663
1982-12-01,0.08897171,2.0262902,0.6664791,-0.29829788,1.9936135
1983-01-01,0.9461853,1.5754566,-0.6744984,-0.23231658,2.726301
1983-02-01,1.2286084,0.9214565,-0.91429865,-0.25281447,2.671638
1983-03-01,0.5915287,1.2982384,-1.0047519,-0.054988097,1.7368414
1983-04-01,-0.6104,1.2194984,1.3330536,-0.03774338,0.6286209
1983-05-01,-0.6894657,1.2250293,0.89412534,0.16854325,0.9155998
1983-06-01,-0.2677822,1.1544235,-0.91397285,-0.28437614,1.0067047
1983-07-01,0.6318741,1.8295727,0.7369701,-0.09208069,0.52222365
1983-08-01,0.53556365,0.22743568,0.47537002,0.317564,-0.014316559
1983-09-01,-0.0026031495,1.480122,1.1482416,0.23003845,0.4451107
1983-10-01,-0.3374115,2.7276025,1.2344654,-0.17017022,0.3478241
