,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5
1965-01-01,-2.1825114593163807e-05,3.383272717026277e-05,-3.573713498057755e-05,2.929491936594053e-06,5.950916728613659e-06
1965-02-01,-1.8117247732747767e-05,3.6488286591170785e-05,-3.423377606712606e-05,-7.502951881015992e-06,4.10398638329125e-06
1965-03-01,-1.9759242439415008e-05,3.774821939609515e-05,-3.4637364341037795e-05,1.4250959019822158e-06,4.316992109479883e-06
1965-04-01,-1.5533884255670603e-05,2.422767675642927e-05,-1.9939054227231253e-05,-5.520982384367206e-06,2.0292866472171976e-06
1965-05-01,8.410655347936633e-07,4.858465777383221e-06,-1.3987948932481231e-05,-2.371327436369246e-05,-4.7141967762609003e-07
1965-06-01,-6.91883495950275e-07,1.2977067784119683e-05,-8.264076991749926e-06,-2.269931265705529e-05,-2.873102578190236e-07
1965-07-01,-2.3277421364169144e-06,8.772091790048691e-06,6.433920547847678e-07,-2.3965978145307456e-05,-5.033630283594873e-06
1965-08-01,-5.288333527046647e-06,-7.576072675874457e-06,-3.024236882469488e-06,-1.383787501036926e-05,-2.095619086936436e-06
1965-09-01,-4.5062273169481735e-06,-2.4293467504321598e-06,-2.4615823776636687e-06,-2.8278823740391144e-05,-3.306227969239157e-06
1965-10-01,-2.2228052578363777e-06,-5.776874926456143e-06,-1.514218969201796e-05,-1.7106179515014526e-05,7.419135547151233e-07
1965-11-01,8.69725805717859e-07,1.2101593955986361e-06,-2.243649773983193e-05,-2.0495431882993025e-05,2.6897438258851845e-06
1965-12-01,-7.4190259883008274e-06,2.2063966473349585e-05,-3.6107929080378995e-05,-1.4781452686727435e-05,6.588493914431818e-06
1966-01-01,-2.2746011878056873e-05,3.86110864033421e-05,-4.1816113507869005e-05,-5.2311949743785015e-06,8.011585137903949e-06
1966-02-01,-2.0462938747104172e-05,8.230043441961663e-06,-2.8419782955262978e-05,-9.098526625980886e-06,3.4760678746585366e-06
1966-03-01,-1.3570106602855956e-05,2.4884746101004286e-05,-2.276421141824826e-05,-1.4433819377523804e-05,1.714597011963886e-06
1966-04-01,-3.994973409052446e-06,1.4454429989340357e-05,-2.1073504175354064e-05,-1.358084230546478e-05,1.4675939816945836e-06
1966-05-01,-7.533791145678233e-06,7.644397415928184e-06,-1.1682378829970151e-05,-1.2853287267689802e-05,-9.63054850839846e-07
1966-06-01,-7.398826834436146e-06,1.548362118997969e-05,-1.3349332758397477e-05,-1.9650480083586065e-05,-9.496847315678804e-07
1966-07-01,-6.723444440384892e-06,-4.571534541005698e-06,-3.1706215188685083e-06,-2.111958280299554e-05,-3.634385087117702e-06
1966-08-01,-1.2293543146700936e-05,-1.5208825061563402e-05,1.535550568853454e-06,-6.406881807175632e-06,-3.616883727991664e-06
1966-09-01,-5.438934377624801e-06,-1.6218925268801217e-05,2.1188900277455543e-06,-1.891406629592486e-05,-4.913607866871843e-06
1966-10-01,-1.313348977047016e-06,1.0575656863063788e-05,-1.5939442412425045e-05,-1.918253555734044e-05,-7.782134580241334e-07
1966-11-01,1.7263118934351948e-07,1.1034708222723566e-05,-2.5339965869727276e-05,-1.8913728289684948e-05,2.882997649524144e-06
1966-12-01,-9.377533791104558e-06,1.9123150335732273e-05,-3.7550956800590605e-05,-1.5826257123392938e-05,6.046667309458626e-06
1967-01-01,-1.0337075144145107e-05,3.252301282303121e-05,-3.8482289021362014e-05,-1.6145087957100718e-05,9.01426632636797e-06
1967-02-01,-1.9843284297332335e-05,2.352097418714458e-05,-3.317391984279366e-05,-2.2496787530701057e-06,5.004267101239893e-06
1967-03-01,-1.0785521557078358e-05,1.6991850246155922e-05,-2.617508113017362e-05,-8.352250250624562e-06,4.960802495350406e-06
1967-04-01,2.0573431604795833e-07,1.5215532934794632e-05,-1.8121854185610022e-05,-1.2705655915770374e-05,2.1866365868310608e-06
1967-05-01,-6.801726819751572e-06,7.265673327940301e-06,-1.0622722074362118e-05,-9.899135128857303e-06,-6.019612349878773e-07
1967-06-01,-9.765852026045638e-07,1.2379045634029002e-05,-1.1358588208719139e-05,-1.5246687733234642e-05,-1.3307555338133898e-06
1967-07-01,-7.36066712389319e-06,-5.795555248019249e-06,2.0618315082201937e-06,-1.3009743433125984e-05,-4.128672355393142e-06
1967-08-01,-4.831774524725254e-06,-1.1772892601304473e-05,1.840572763560913e-06,-9.398623226286927e-06,-5.614580785085099e-06
1967-09-01,-1.0379543999244394e-05,-1.125488289779661e-05,2.8151889008506368e-06,-1.9985092686551775e-05,-4.791141000752497e-06
1967-10-01,1.8896367299186583e-06,-1.9272507555657424e-07,-9.826780283770914e-06,-3.348711709519709e-05,-8.774733752437759e-07
1967-11-01,-1.1207393930073355e-06,8.403663881696188e-06,-2.080366123140486e-05,-2.8659554512010634e-05,2.6635206192724854e-06
1967-12-01,-1.5414588729485825e-05,2.989024953701748e-05,-3.439280259375333e-05,-1.2916782214966561e-05,6.808963211914425e-06
1968-01-01,-1.711191233963208e-05,3.4420526599905526e-05,-3.906693012995123e-05,7.958561894414363e-06,7.483315110775607e-06
1968-02-01,-2.7368519526631147e-05,5.298346737757898e-05,-3.568633418939443e-05,1.495454446047739e-05,5.635621422172753e-06
1968-03-01,-1.44969809215664e-05,1.3599299283948942e-05,-2.7513242044237398e-05,-8.27645201196046e-06,2.249457744732412e-06
1968-04-01,-3.798210056774306e-06,1.323370060373026e-05,-1.5110493801661173e-05,-1.0619861490367703e-05,2.005261913024653e-06
1968-05-01,-4.078812542667781e-06,1.2004633250538833e-05,-1.406948340996733e-05,-5.623534699265997e-06,4.0100244550947357e-07
1968-06-01,2.7447047366215633e-06,1.64171475402187e-05,-1.5194477369236251e-05,-1.3709347119551402e-05,4.393617524465055e-07
1968-07-01,-6.224847559430848e-06,-1.1871107010217831e-06,-3.4664055598995853e-06,-2.1075249687375834e-05,-2.9270455236067337e-06
1968-08-01,-4.683694628097741e-06,-5.886357450015986e-06,1.672927741117636e-06,-1.8478431908323415e-05,-5.373328864920877e-06
1968-09-01,-5.7194472447008585e-06,-3.749288715390811e-06,3.6459331392341645e-06,-2.1080838328700013e-05,-5.908587896789581e-06
1968-10-01,-3.195187074115066e-06,6.696178528587692e-06,-1.173662295431396e-05,-2.981635304028863e-05,-2.3546991702888215e-06
1968-11-01,-7.240563387643884e-06,9.445269685014724e-06,-2.7103238387622476e-05,-1.2475222537255804e-05,4.515443245455732e-06
1968-12-01,-1.7484074884454124e-05,6.7150946191619505e-06,-2.9161632979098197e-05,2.0239075954136682e-07,5.519787666276109e-06
1969-01-01,-1.608926388805478e-05,1.725200910676414e-05,-3.3780977239737034e-05,-1.1385586120339402e-05,5.866591492574413e-06
1969-02-01,-1.5100280176160263e-05,5.807931022270797e-06,-3.3215748330941565e-05,-6.714099615251075e-06,5.881244935620424e-06
1969-03-01,-1.7799265647640407e-05,1.758773018641827e-05,-2.9175983703074355e-05,-9.892141521837102e-06,5.846242399753649e-06
1969-04-01,-7.486785100561312e-06,8.49758530071435e-06,-1.67643031201089e-05,-1.8867014198383287e-05,-3.367294702133572e-08
1969-05-01,-1.0833025912275346e-05,-1.5770850198420632e-07,-1.439659627067158e-05,-1.9583182905473982e-05,-9.496188106805932e-07
1969-06-01,-5.98509938175663e-06,3.0162762134121013e-06,-1.029290105538111e-05,-2.4742963541396405e-05,-1.9245412488848363e-07
