,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,-6.8592834,1.3885498,-17.511627,-2.3556519,-11.0401
1965-02-01,-8.288025,0.85546875,-19.575043,-2.9625854,-12.344574
1965-03-01,-8.967133,0.7187195,-21.033539,-3.024475,-12.27475
1965-04-01,-8.308594,0.842865,-20.805603,-2.0032043,-12.518829
1965-05-01,-6.113312,1.1720276,-17.27362,-0.06939697,-10.958252
1965-06-01,-3.5356445,1.7498474,-11.602875,1.9888611,-8.552216
1965-07-01,1.041687,2.1608582,-7.91568,3.1148682,-4.137024
1965-08-01,2.1724548,2.7063293,-3.690857,2.5197144,-2.1655273
1965-09-01,0.8010559,2.4386292,-4.730957,1.4916077,-3.361786
1965-10-01,-1.9179993,2.282257,-8.3376465,0.046905518,-5.1338196
1965-11-01,-3.4414062,1.8515625,-12.387817,-0.61331177,-7.322357
1965-12-01,-5.5484314,0.9445801,-15.976227,-1.5562439,-9.247742
1966-01-01,-6.8904724,0.8585205,-19.140747,-2.9327698,-10.942444
1966-02-01,-7.5739746,0.6097107,-20.324005,-2.916809,-12.077789
1966-03-01,-7.6865234,0.6005249,-20.921204,-2.3127747,-12.178772
1966-04-01,-7.2133484,0.59716797,-20.948792,-1.6126709,-12.62442
1966-05-01,-5.738373,1.2067566,-17.108673,-0.16793823,-10.326447
1966-06-01,-3.9997253,2.0351562,-12.403259,1.4602661,-8.095581
1966-07-01,-0.44406128,2.5433655,-7.6191406,2.5968323,-4.457733
1966-08-01,2.1926575,3.020691,-3.0298157,3.4085083,-1.9803772
1966-09-01,1.4075928,3.184204,-3.605072,2.167572,-1.7417297
1966-10-01,-0.6001282,3.0913086,-7.537689,1.5471802,-4.266327
1966-11-01,-2.9146118,2.248352,-11.663605,0.35977173,-7.3433228
1966-12-01,-5.4045715,1.6560364,-16.035583,-1.4458618,-9.971954
1967-01-01,-7.025177,1.5188904,-19.075531,-2.456665,-10.400238
1967-02-01,-7.461273,1.1994934,-19.962372,-3.1121216,-11.350189
1967-03-01,-7.838135,1.1040955,-20.828552,-3.348755,-11.405518
1967-04-01,-7.1520386,0.9583435,-19.401215,-1.9264221,-10.9653015
1967-05-01,-5.628784,1.4042969,-14.908081,-0.3786621,-9.838745
1967-06-01,-3.4524841,1.9458923,-9.189941,1.9253845,-7.558258
1967-07-01,0.55548096,3.0370789,-4.688629,3.2409058,-4.4717712
1967-08-01,2.350708,3.2061157,-0.39431763,2.7743835,-1.9188232
1967-09-01,1.1314697,3.353119,-2.8761292,2.21875,-1.0881958
1967-10-01,-1.0155334,2.9970703,-7.961975,2.0204468,-3.103485
1967-11-01,-2.809082,2.5181885,-11.705231,0.533905,-5.6362305
1967-12-01,-5.2821655,2.00885,-15.439392,-0.9169922,-8.271606
1968-01-01,-7.330902,1.2461243,-18.322144,-2.259674,-10.392059
1968-02-01,-8.581177,0.97372437,-20.47754,-3.5791626,-12.335266
1968-03-01,-8.769043,1.0647888,-21.042328,-3.5786133,-12.608704
1968-04-01,-7.823181,1.0184631,-19.296661,-3.133789,-12.676788
1968-05-01,-6.1692505,1.1747437,-15.963043,-1.4872437,-11.195465
1968-06-01,-3.7408447,1.8502197,-11.646698,0.95251465,-9.263184
1968-07-01,-0.8096924,2.2662964,-6.579315,2.1540222,-5.039093
