,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,19.659393,27.907227,9.00705,24.163025,15.478577
1965-02-01,18.534729,27.678223,7.247711,23.860168,14.47818
1965-03-01,18.045746,27.731598,5.9793396,23.988403,14.738129
1965-04-01,19.226288,28.377747,6.7292786,25.531677,15.016052
1965-05-01,21.332428,28.617767,10.172119,27.376343,16.487488
1965-06-01,23.458496,28.743988,15.391266,28.983002,18.441925
1965-07-01,27.593384,28.712555,18.636017,29.666565,22.414673
1965-08-01,28.616272,29.150146,22.75296,28.963531,24.27829
1965-09-01,27.397308,29.034882,21.865295,28.08786,23.234467
1965-10-01,24.96637,29.166626,18.546722,26.931274,21.75055
1965-11-01,23.64212,28.93509,14.695709,26.470215,19.76117
1965-12-01,21.46164,27.95465,11.033844,25.453827,17.76233
1966-01-01,20.151733,27.900726,7.9014587,24.109436,16.099762
1966-02-01,19.642395,27.82608,6.8923645,24.29956,15.13858
1966-03-01,19.688293,27.975342,6.4536133,25.062042,15.196045
1966-04-01,20.474487,28.285004,6.739044,26.075165,15.063416
1966-05-01,21.785156,28.730286,10.414856,27.35559,17.197083
1966-06-01,23.22641,29.261292,14.822876,28.686401,19.130554
1966-07-01,26.406494,29.39392,19.231415,29.447388,22.392822
1966-08-01,28.678345,29.506378,23.455872,29.894196,24.50531
1966-09-01,27.866425,29.643036,22.85376,28.626404,24.717102
1966-10-01,26.137695,29.829132,19.200134,28.285004,22.471497
1966-11-01,24.019165,29.182129,15.270172,27.293549,19.590454
1966-12-01,21.51535,28.575958,10.884338,25.47406,16.947968
1967-01-01,19.74997,28.294037,7.6996155,24.318481,16.374908
1967-02-01,19.414917,28.075684,6.9138184,23.764069,15.526001
1967-03-01,19.296234,28.238464,6.3058167,23.785614,15.728851
1967-04-01,20.34143,28.451813,8.092255,25.567047,16.528168
1967-05-01,21.885498,28.91858,12.606201,27.13562,17.675537
1967-06-01,23.583282,28.981659,17.845825,28.961151,19.477509
1967-07-01,27.093048,29.574646,21.848938,29.778473,22.065796
1967-08-01,28.600555,29.455963,25.85553,29.024231,24.331024
1967-09-01,27.433624,29.655273,23.426025,28.520905,25.213959
1967-10-01,25.347198,29.359802,18.400757,28.383179,23.259247
1967-11-01,23.750061,29.077332,14.853912,27.093048,20.922913
1967-12-01,21.315552,28.606567,11.158325,25.680725,18.32611
1968-01-01,19.2305,27.807526,8.239258,24.301727,16.169342
1968-02-01,18.174988,27.729889,6.2786255,23.177002,14.420898
1968-03-01,18.073608,27.90744,5.8003235,23.264038,14.233948
1968-04-01,19.505005,28.34665,8.031525,24.194397,14.651398
1968-05-01,21.139679,28.483673,11.345886,25.821686,16.113464
1968-06-01,23.344177,28.935242,15.438324,28.037537,17.821838
1968-07-01,25.911682,28.98767,20.14206,28.875397,21.682281
1968-08-01,27.879242,29.146942,23.550415,27.963348,24.46643
1968-09-01,27.325775,29.145966,20.262238,27.487518,23.560822
1968-10-01,26.149109,29.069794,17.356903,27.504333,21.99585
1968-11-01,23.292236,28.930786,14.800751,25.90329,19.795837
1968-12-01,21.465149,28.513855,11.707947,25.388885,17.05075
1969-01-01,19.805847,27.77243,8.695068,24.333923,16.019684
1969-02-01,19.615082,27.71347,6.5086975,24.105255,15.492584
1969-03-01,19.091064,27.355072,6.5491943,24.117554,15.3315735
1969-04-01,19.625366,27.863708,6.8460693,25.564026,16.769836
1969-05-01,21.797882,28.638458,10.225616,27.26175,18.178894
1969-06-01,23.362274,29.104553,14.322479,28.262115,18.846985
1969-07-01,26.654144,29.152252,19.91095,29.419891,22.636719
1969-08-01,28.415924,29.558868,23.060791,29.390686,24.052948
