,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5
1965-01-01,0.7775574,-0.21573468,0.20041886,-0.09189911,-0.3930153
1965-02-01,0.96852493,-0.06028843,0.09874229,0.1202507,-0.5445507
1965-03-01,0.75898206,-0.17695466,0.09222488,0.11796951,-0.25158158
1965-04-01,0.48654348,-0.07267189,0.26298752,-0.0866848,-0.24245682
1965-05-01,0.32327613,-0.6429676,0.120902635,-0.05311928,-0.071042635
1965-06-01,0.16359349,-0.024441147,0.067783736,0.00521431,-0.1851017
1965-07-01,0.33533382,0.11503677,0.19422646,-0.0941803,-0.57094765
1965-08-01,0.08049317,0.019226838,0.1407814,-0.07853775,0.09906845
1965-09-01,0.23463592,-0.41550103,0.09124718,-0.2968796,0.229422
1965-10-01,0.37150687,-0.09320259,-0.199115,0.070064925,-0.1202507
1965-11-01,0.655677,-0.12839775,0.48654366,0.09906845,-0.45330352
1965-12-01,0.68989486,-0.20498046,0.45004463,-0.083100125,-0.6657795
1966-01-01,0.9883003,-0.07286701,0.14113922,-0.08205719,-0.29606324
1966-02-01,0.579982,-0.2225399,0.37188452,-0.08369827,-0.621339
1966-03-01,0.69256514,-0.11619339,0.2753849,-0.07418022,-0.1427803
1966-04-01,0.48413926,-0.20054817,0.38074684,0.042341612,0.013129043
1966-05-01,0.03282299,-0.35908356,0.10437699,-0.2917965,-0.35087776
1966-06-01,0.20645675,-0.29803276,-0.0121448515,-0.036761858,0.20218964
1966-07-01,0.19365577,0.0013130188,0.027243804,0.0062362673,0.05842476
1966-08-01,0.013785553,-0.11323929,-0.019036865,-0.112911604,-0.17363358
1966-09-01,-0.048577882,0.1345745,0.06334839,-0.2202423,0.048906326
1966-10-01,0.26914865,-0.08337021,0.1345745,0.15459633,0.20153312
1966-11-01,0.45722467,-0.04792137,0.44376677,-0.041685104,-0.3856701
1966-12-01,0.74114305,-0.015098954,0.17461853,-0.09584274,-0.38928032
1967-01-01,0.9286915,0.034939956,0.14563903,-0.1622921,-0.58026886
1967-02-01,0.5012455,0.04865513,0.1825386,0.047675323,-0.27560312
1967-03-01,0.5655743,-0.15119,0.31478882,-0.06498222,-0.36834183
1967-04-01,0.5482677,-0.05355339,0.23968354,0.029715728,-0.40230235
1967-05-01,0.30695152,-0.06041031,0.020898819,-0.11298446,-0.106126785
1967-06-01,0.35266763,-0.2004982,0.02742958,-0.15380211,-0.029715538
1967-07-01,-0.021225357,0.18776283,-0.040491484,-0.11298446,0.1071064
1967-08-01,0.07641144,0.25862312,-0.02285843,-0.20147744,-0.21453933
1967-09-01,0.1727417,0.3500553,-0.18645668,-0.15739441,0.1280056
1967-10-01,0.2981348,-0.08914642,0.018286515,0.044736482,0.17143555
1967-11-01,0.5930042,0.10057564,0.07347222,0.027103042,-0.21911125
1967-12-01,0.4130783,-0.53455275,0.08686142,0.2194378,-0.46597862
1968-01-01,0.7581638,0.03209152,0.3785347,-0.23922805,-0.44308242
1968-02-01,0.73555374,-0.07402916,0.13857727,-0.0029174804,-0.011305237
1968-03-01,0.6006233,-0.1779625,0.432872,-0.18306808,-0.36467725
