,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,-10.176213582356771,1.4761164203866735,-56.76164627075195,-3.1238443711224724,-28.814574999686997
1965-02-01,-11.926845882249916,1.0811204163285044,-62.75828043619792,-3.7439753027523266,-33.50715148143279
1965-03-01,-12.788583230281223,0.8291584975791699,-66.32970809936523,-3.8718145033892464,-34.63000273093199
1965-04-01,-12.148395483044611,1.2301069059413232,-63.00270080566406,-2.9541683197021484,-34.787884736672424
1965-05-01,-8.756312771119934,1.644418378929039,-52.58521715799968,-1.2224773799671846,-28.826574178842396
1965-06-01,-4.26234611566516,2.2947469314971527,-39.07865524291992,0.7388524448170382,-20.801524626903046
1965-07-01,0.35606510397316754,2.6806034050978624,-26.398194630940758,2.400090554181267,-12.044140008779673
1965-08-01,1.9325220066568127,3.073539878382827,-15.554059346516928,2.8415822982788086,-5.49937333816137
1965-09-01,0.9163658688033837,2.9015895092126094,-20.298070907592773,2.1583903537077065,-6.998663682204026
1965-10-01,-2.3049608520839526,2.701157099240786,-28.9388116200765,0.7087060984443216,-12.108918948051256
1965-11-01,-4.700675218001656,2.533863323591488,-40.40657043457031,-0.21103382110595703,-18.76539694957244
1965-12-01,-7.365879805191704,1.7985435533317136,-50.68633715311687,-1.6999002063975615,-24.52550301185021
1966-01-01,-10.00900337661522,1.3438655829532837,-60.40042241414388,-2.7891633089850933,-30.291271209716797
1966-02-01,-11.181456800820172,0.996546053783202,-65.06896336873373,-3.323850631713867,-33.65108783428485
1966-03-01,-11.067322026128355,0.9861527841328542,-63.51670583089193,-3.120725856107824,-33.43229049291366
1966-04-01,-10.808346236961476,1.277090131720423,-62.213757832845054,-2.431008675519158,-33.78141354291867
1966-05-01,-8.127013496730639,2.008259683460384,-51.39328956604004,-1.1861616022446577,-27.24475616063827
1966-06-01,-4.552494961282481,2.665811235254461,-39.286492665608726,1.031621484195485,-20.65856151091747
1966-07-01,0.5009274983751602,3.1263233779312727,-27.153358459472656,2.6172304153442383,-10.987053162012344
1966-08-01,2.2098377131033637,3.525965038316074,-12.639507452646892,3.1905300476971794,-2.910383236713898
1966-09-01,1.6848163328308992,3.3984401009299536,-15.146675109863281,2.6378390368293316,-4.027720903738951
1966-10-01,-0.7028432427972988,3.353613589233134,-25.347771644592285,1.65497807895436,-10.181433115250025
1966-11-01,-4.548239707946777,2.8265283221290223,-37.19362894694011,-0.012859149890787461,-17.616555629632412
1966-12-01,-7.704161906587905,2.240018823962191,-50.159006118774414,-1.6731426295112162,-24.471133794540012
1967-01-01,-9.789455800816633,1.6689005868259446,-58.914101918538414,-2.754686860477223,-29.144135499611878
1967-02-01,-11.266617844070215,1.073887813594434,-62.66071319580078,-3.3951038472792683,-32.145412151630104
1967-03-01,-11.91941551540209,0.9921256726954406,-62.55848566691081,-3.7482626297894646,-33.53451948899489
1967-04-01,-10.857665020486584,1.332053430862241,-58.682263692220054,-2.8580413145177506,-32.120968745304985
1967-05-01,-8.41439634129621,2.170379440505783,-46.26852035522461,-1.1027343132916618,-25.383391747107872
1967-06-01,-4.314463034920071,2.7685094705391755,-33.572495778401695,1.132580602870268,-18.228945365318886
1967-07-01,0.42427363603011425,3.3427973330278933,-19.15603796641032,2.7433978810029873,-8.735269766587477
1967-08-01,2.2645281708758813,3.642601781077199,-6.580464839935303,3.01359260783476,-1.4207612245510786
1967-09-01,1.7160004463748657,3.473693983895438,-13.6193052927653,2.533869182362276,-2.523582256757296
1967-10-01,-0.5803189415862595,3.0353692702916795,-25.54067929585775,1.6396734293769388,-9.781472499553974
1967-11-01,-3.710071591363437,2.5678923119714248,-39.39098993937175,-0.02060833660995259,-17.00600355099409
1967-12-01,-7.434793831645579,2.0327811117296095,-48.67573102315267,-1.8941363166360294,-23.022331335605717
1968-01-01,-10.329882303873699,1.768205924467607,-56.73422495524089,-2.9953260982737824,-28.72465329292493
1968-02-01,-12.653310748114103,1.154359272032073,-62.976538340250656,-4.231456027311437,-33.26555154262445
1968-03-01,-12.674743541772816,1.0620166212965398,-63.4557851155599,-3.960243393393124,-34.30500275049454
1968-04-01,-11.35305529055388,1.2524487265260704,-58.43583424886068,-3.094322821673225,-32.83601418519631
1968-05-01,-8.638887820036516,2.1022464805867247,-48.539892832438156,-1.2686910348780016,-27.878756400866386
1968-06-01,-5.189965427785681,2.9306723441912497,-36.89878145853679,1.1303831549251782,-22.060296474358974
1968-07-01,-0.8704114651334459,3.322915907029982,-23.432703018188477,2.494332650128533,-12.298044791588415
1968-08-01,1.512251729550569,3.338182127320921,-13.419273694356283,2.5030214646283317,-3.856695615328275
1968-09-01,0.6448892579562423,3.191755653975846,-18.11318874359131,2.2438321394078873,-7.196782185481145
1968-10-01,-2.0576307739036674,2.9648495958997056,-27.840792338053387,0.8798614670248592,-12.62522232838166
1968-11-01,-4.865148447561955,2.3618727535396427,-37.703615824381515,-0.5982921403997085,-18.576936232738007
1968-12-01,-8.000458150670148,2.0723870177289623,-47.46176401774089,-2.156710484448601,-24.515687502347504
1969-01-01,-10.482513731804447,1.4292407216447771,-55.94635645548503,-3.27665553373449,-29.002937903771034
1969-02-01,-11.50244837221892,0.96788401211495,-61.76351547241211,-4.00943868300494,-31.98693837874975
1969-03-01,-12.222771022630775,0.5118582413826154,-64.49628829956055,-3.974608814015108,-34.49718524248172
1969-04-01,-11.281444024348605,0.8541975573543862,-60.96405029296875,-3.1650139303768383,-32.71698584923377
1969-05-01,-7.665292767510898,1.5990374408243022,-51.034351984659835,-1.1962179576649385,-27.223807114821213
1969-06-01,-4.236876446267833,2.515998856845872,-39.78708585103353,0.5406480326372034,-21.274808736947865
1969-07-01,0.109661510889081,3.0769904454549155,-24.965747197469078,2.332143783569336,-10.488254596025515
1969-08-01,1.8485746521880662,3.271092480911321,-13.628679911295574,2.785139364354751,-4.234787439688658
1969-09-01,1.6996882963871611,3.3944672836369767,-17.367119789123535,2.8776931762695312,-6.2276620131272535
1969-10-01,-1.6940540161685669,3.136773852558879,-30.725603103637695,1.5204324441797594,-14.201006522545446
1969-11-01,-5.2760808364204745,2.5430686546094488,-40.57961781819662,-0.3837253416285795,-20.477310816446938
1969-12-01,-8.105823959129445,2.065583173330728,-52.24343617757162,-2.087400801041547,-26.368669363168568
1970-01-01,-10.933843557385432,1.380502571275224,-61.56311670939128,-3.3994304432588467,-31.876906370505306
1970-02-01,-12.474304696787959,0.9328844098301676,-64.9498176574707,-3.8111047183766087,-35.09388703566331
1970-03-01,-13.417505181354025,0.9043137684012904,-67.65871047973633,-3.7091768489164467,-37.26800038264348
1970-04-01,-11.987293630406477,1.1369788737008066,-63.23937733968099,-2.733866747687845,-35.634872240897934
1970-05-01,-8.629299246746562,2.055254281857313,-50.9817918141683,-0.7547530707191019,-29.351222209441357
1970-06-01,-4.012836580691131,2.9000922198935504,-38.72180938720703,1.4958406897152172,-21.279435280041817
1970-07-01,0.2769773852997932,3.4711897631228226,-23.905717531840008,2.5463460473453297,-9.64676172305376
1970-08-01,2.015558705813643,3.670434415082395,-9.073968728383383,2.810698958004222,-0.9393387115918672
1970-09-01,1.684439009514408,3.502840603584851,-13.983602523803711,2.668923490187701,-4.250981563176864
