,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5
1965-01-01,-0.85626125,-0.14952926,0.07741375,0.015011812,-0.14570272
1965-02-01,-0.8887866,-0.33747107,0.18853049,0.15055943,-0.20324793
1965-03-01,-0.64182794,-0.10935064,0.13157399,-0.16012582,-0.33084822
1965-04-01,-0.5476362,-0.13584204,0.17587349,0.17763957,-0.20089316
1965-05-01,-0.2630009,-0.07196832,0.01898551,0.062990665,-0.40149194
1965-06-01,-0.20354228,-0.035763383,0.14040443,-0.10787888,-0.443731
1965-07-01,-0.4850871,-0.082712054,-0.20501404,0.26506123,-0.2566723
1965-08-01,-0.36543423,-0.07564767,0.21825977,-0.11876979,-0.30362093
1965-09-01,-0.27845412,0.010155034,0.12818897,-0.10684867,-0.35145265
1965-10-01,-0.064609624,0.12980789,0.025461197,-0.040031433,-0.40384674
1965-11-01,-0.8071049,0.06799462,0.09154253,0.58913946,-0.09993146
1965-12-01,-1.0052017,-0.1839681,0.22414672,0.248872,-0.29199415
1966-01-01,-0.9368626,-0.18936892,0.3373631,-0.08101344,-0.23247965
1966-02-01,-0.91096723,-0.10170083,0.2222083,0.24347429,-0.19920626
1966-03-01,-0.7945104,-0.117180154,0.29584372,0.1798209,-0.11472082
1966-04-01,-0.62539494,-0.24651234,0.07869878,-0.24260631,-0.15580621
1966-05-01,-0.27009305,0.044702075,0.46915466,0.24434237,-0.34937048
1966-06-01,-0.21106891,-0.09967546,0.1336722,-0.43848523,-0.31682044
1966-07-01,-0.52658737,-0.06047077,0.18271422,0.09765015,-0.09359946
1966-08-01,-0.3781592,-0.15696354,0.17056224,-0.24911635,-0.18965825
1966-09-01,-0.11385288,0.07551613,0.13526352,0.10372615,-0.31710976
1966-10-01,-0.49461603,0.027631378,0.021410704,0.04036205,-0.4015952
1966-11-01,-0.9040232,-0.1798209,0.28065372,0.4413786,-0.3725172
1966-12-01,-0.934982,-0.24072568,0.21005626,-0.03906002,-0.28918904
1967-01-01,-0.9665291,-0.05628649,0.23430505,0.008326435,-0.40033358
