,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5
1965-01-01,1.795053e-05,9.712836e-06,3.5345147e-07,-4.9018876e-05,-4.5819907e-06
1965-02-01,8.402698e-06,1.7151884e-05,2.758352e-06,-3.638416e-05,-8.422656e-06
1965-03-01,6.3477637e-06,1.1265256e-05,1.0444128e-06,-3.6473895e-05,-4.12434e-06
1965-04-01,1.0358926e-05,2.0750267e-05,-5.349284e-07,-2.5822323e-05,-2.3475804e-06
1965-05-01,3.889021e-06,1.5563572e-05,2.4891488e-06,-2.1739368e-05,-7.413182e-07
1965-06-01,1.0174917e-06,1.836331e-05,5.486305e-06,-1.4748992e-05,-1.6207268e-06
1965-07-01,3.4447294e-07,1.375092e-05,3.2518947e-06,1.306893e-05,-3.6397687e-06
1965-08-01,-1.4233083e-06,1.3418903e-05,3.9338847e-06,7.1553804e-06,-3.1821182e-06
1965-09-01,-2.7244678e-06,1.553665e-05,4.041569e-06,-3.9022372e-05,-2.0783773e-06
1965-10-01,-2.4373148e-06,1.4702113e-05,4.965841e-06,-4.236053e-05,-2.5898698e-06
1965-11-01,1.7802377e-06,9.605152e-06,4.911999e-06,-3.6527737e-05,-3.6846395e-06
1965-12-01,5.118389e-06,1.224337e-05,2.7493807e-06,-3.41318e-05,-9.122596e-06
1966-01-01,1.667412e-05,9.162766e-06,3.989546e-06,-3.1880823e-05,-7.570765e-06
1966-02-01,1.1093558e-05,1.1150587e-05,1.512919e-06,-2.4133216e-05,-6.9841954e-06
1966-03-01,5.65964e-06,1.8890049e-05,-5.9710146e-07,-2.6740192e-05,-7.391536e-06
1966-04-01,9.187206e-06,1.8181277e-05,-7.4374475e-07,-2.821476e-05,-4.3772197e-06
1966-05-01,4.6901732e-06,1.6315658e-05,2.1320775e-06,-2.2935637e-05,-9.718569e-07
1966-06-01,1.6269732e-06,1.04825485e-05,4.4294757e-06,-6.568709e-06,-7.2745024e-07
1966-07-01,-3.1226118e-06,2.2026568e-05,4.9671617e-06,9.586402e-06,-4.540154e-06
1966-08-01,-1.327353e-07,2.583927e-05,5.2767427e-06,7.4763775e-06,-4.5320085e-06
1966-09-01,-8.7409353e-07,1.6576358e-05,3.5984995e-06,-3.0585485e-05,-2.120556e-06
1966-10-01,-2.1857304e-06,1.4914409e-05,4.0384293e-06,-4.6683563e-05,-3.6521524e-06
1966-11-01,9.915238e-07,1.3130259e-05,6.295093e-06,-3.8235332e-05,-5.0289636e-06
1966-12-01,7.826689e-06,1.7472505e-05,3.5251796e-06,-3.751841e-05,-9.069776e-06
1967-01-01,6.475526e-06,1.4560141e-05,4.165635e-06,-2.895081e-05,-5.9561753e-06
1967-02-01,5.216316e-06,1.9220024e-05,4.4543704e-06,-3.5615805e-05,-6.3892803e-06
1967-03-01,1.2129945e-05,1.471253e-05,1.9199106e-06,-2.2783082e-05,-6.4374035e-06
1967-04-01,-1.7342973e-07,2.1521893e-05,1.3023346e-06,-2.4226763e-05,-5.579215e-06
1967-05-01,-1.0556796e-06,1.7182829e-05,3.1582022e-07,-2.2606633e-05,-4.111469e-06
1967-06-01,-6.1455285e-07,6.2990766e-06,2.4251967e-06,-1.5877475e-05,-3.6222227e-06
1967-07-01,-3.6944075e-06,1.790467e-05,3.7485734e-06,-4.2206375e-07,-4.745085e-06
1967-08-01,1.222128e-06,2.4521541e-05,1.4868056e-06,5.657439e-06,-2.1464584e-06
1967-09-01,-2.8362192e-06,1.7712178e-05,4.526555e-06,-3.7171776e-05,-2.539462e-06
1967-10-01,1.8557439e-06,1.4953142e-05,4.269903e-06,-4.459069e-05,-3.6863858e-06
1967-11-01,5.9381564e-06,1.788863e-05,4.4944754e-06,-3.751665e-05,-6.5336462e-06
1967-12-01,1.1560493e-05,-1.2080673e-06,2.5615445e-06,-3.693918e-05,-5.0659037e-06
1968-01-01,9.50144e-06,1.0329644e-05,2.5501358e-06,-3.6561447e-05,-6.3832704e-06
1968-02-01,1.4396206e-05,1.8341794e-05,-2.7524948e-08,-3.6207828e-05,1.0275107e-07
1968-03-01,5.658214e-06,1.7997485e-05,4.2845204e-07,-2.320786e-05,-2.3167086e-06
1968-04-01,-6.5507775e-06,1.42473145e-05,1.014705e-06,-2.7144146e-05,-2.9739022e-07
1968-05-01,-3.6253186e-07,9.445612e-06,1.9638828e-06,-1.50561245e-05,-2.7447677e-06
1968-06-01,9.0303365e-07,1.9076939e-05,4.746267e-06,7.820636e-07,-1.8979554e-06
1968-07-01,2.7455535e-06,1.0990345e-05,4.923073e-06,-3.2751923e-06,-2.6331036e-06
1968-08-01,-3.479916e-06,1.4852183e-05,3.127083e-06,-1.2832075e-05,-2.1771266e-06
1968-09-01,-8.650313e-07,2.2771277e-05,4.3368127e-06,-3.806896e-05,-1.3675381e-06
1968-10-01,-9.115611e-07,1.4284538e-05,2.7362476e-06,-3.035459e-05,-4.373258e-06
1968-11-01,1.2659584e-06,1.4917321e-05,2.3081884e-06,-4.2275104e-05,-5.3410404e-06
1968-12-01,1.1623128e-05,1.17254895e-05,4.191461e-07,-2.8353876e-05,-9.249408e-06
1969-01-01,1.6147991e-05,1.684311e-05,2.8413633e-06,-2.3546207e-05,-1.0284719e-05
1969-02-01,1.24557155e-05,1.9352774e-05,-9.411888e-07,-2.3537177e-05,-9.643758e-06
1969-03-01,9.431482e-06,2.0390944e-05,-8.9604873e-07,-3.303418e-05,-5.4369157e-06
1969-04-01,1.39904005e-05,1.9090974e-05,-2.4036563e-06,6.2718354e-06,-5.1390016e-06
1969-05-01,6.8225163e-06,8.339146e-06,-1.4647885e-06,-1.01131955e-05,-8.689676e-07
1969-06-01,-1.05855e-06,1.577786e-05,4.6468704e-06,-2.2706641e-05,-1.0043805e-06
1969-07-01,5.032198e-07,1.8025723e-05,3.3739852e-06,1.4691686e-06,-3.297384e-06
1969-08-01,-4.807807e-07,1.3818877e-05,4.4663248e-06,5.6850404e-06,-2.5119807e-06
1969-09-01,9.094656e-07,1.6147991e-05,2.2004024e-06,-1.6947059e-05,-3.1348827e-06
1969-10-01,-1.5550613e-06,1.4414698e-05,1.5865298e-06,-5.1296935e-05,-2.466848e-06
1969-11-01,5.7544094e-07,1.46133025e-05,6.019065e-06,-3.7430604e-05,-3.7758437e-06
1969-12-01,7.066261e-06,9.621061e-06,4.592708e-06,-3.4415396e-05,-5.563299e-06
1970-01-01,1.5562659e-05,1.6607946e-05,2.9138719e-06,-2.752911e-05,-6.7287037e-06
1970-02-01,9.720392e-06,1.3431569e-05,1.8199644e-06,-2.270782e-05,-9.953696e-06
1970-03-01,1.3463981e-05,2.21504e-05,1.3661993e-06,-3.303105e-05,-9.435105e-06
1970-04-01,7.3219053e-06,1.4922522e-05,7.7820005e-08,-2.2359396e-05,-2.1829183e-06
1970-05-01,2.2413224e-06,1.4574092e-05,2.5978552e-06,-1.093416e-05,-2.9445982e-06
1970-06-01,4.996342e-06,1.0449665e-05,3.3028155e-06,-1.0828822e-05,-2.5151421e-06
1970-07-01,4.891004e-06,1.664846e-05,5.9200866e-06,-3.5163976e-07,-5.002763e-06
1970-08-01,3.3352262e-06,2.1210451e-05,1.9009967e-06,-1.3032837e-05,-9.026444e-07
1970-09-01,3.4000514e-06,1.8933508e-05,2.9219736e-06,-1.38269315e-05,-7.973031e-07
1970-10-01,4.113117e-06,1.4979241e-05,2.3871762e-06,-3.8597813e-05,-4.0060913e-06
1970-11-01,6.774426e-07,1.19244105e-05,3.8214057e-06,-4.3370477e-05,-4.970352e-06
1970-12-01,1.0895328e-05,7.378625e-06,4.3435284e-07,-3.6961006e-05,-4.9865557e-06
1971-01-01,4.875259e-06,8.598337e-06,2.4457186e-06,-3.4105156e-05,-9.161522e-08
1971-02-01,6.036131e-06,1.7901897e-05,1.1936354e-06,-4.2355634e-05,-2.7201604e-06
1971-03-01,-1.252487e-06,1.1284927e-05,-5.6425415e-07,-3.4594377e-05,-3.2923053e-06
1971-04-01,-2.1977685e-06,1.7893602e-05,-2.3257599e-07,-3.5183104e-05,-3.151341e-06
1971-05-01,1.7243219e-06,1.5049467e-05,2.7525202e-06,-1.3284094e-05,-1.6624108e-07
1971-06-01,3.5236699e-06,6.5751046e-06,5.7127436e-06,1.0721076e-05,-5.0170274e-06
1971-07-01,-7.38386e-07,2.5754363e-05,4.7425856e-06,1.0522068e-05,-4.0468694e-06
