,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5
1965-01-01,0.68465555,-0.9773857,0.42636442,-0.2151691,-1.0024054
1965-02-01,-0.24504551,-0.0025019646,-0.33614635,-0.22620717,-0.64491844
1965-03-01,0.21281429,-0.3321728,-0.16498241,-0.0011773587,-0.7536806
1965-04-01,-0.15423885,-0.20310077,0.6187215,-0.081828974,-0.13760814
1965-05-01,1.50324,-0.58457696,-0.28434104,0.2560836,-0.3195158
1965-06-01,0.60841924,-0.07550049,-0.30450383,0.03105383,0.0952219
1965-07-01,-0.28831476,0.20545559,0.44844064,0.18485108,-0.397224
1965-08-01,-0.79488933,-0.23724528,0.29022804,0.042533398,-0.0013246536
1965-09-01,1.434068,-0.6427109,-0.10331631,0.07859125,-0.37146837
1965-10-01,1.3126491,-0.9918088,-0.6719987,0.4404932,0.16836758
1965-11-01,-0.41871127,-0.48994368,0.549991,0.2290035,1.2833614
1965-12-01,0.15041232,-0.60680044,-0.25961572,-0.06711157,-0.03826523
1966-01-01,0.14220753,-0.4069479,-0.28137714,0.03804741,-0.60123545
1966-02-01,0.20701829,-0.47740063,0.21338359,-0.02546134,-0.27226314
1966-03-01,0.10358147,-0.26546377,0.36224586,0.14958553,0.023002053
1966-04-01,-0.08086882,-0.11978416,0.732159,0.088825464,0.02097683
1966-05-01,1.2766851,-0.5358461,-0.2873084,0.047595404,0.36282444
1966-06-01,0.57881224,-0.40058255,-0.024738122,0.06336407,-0.34922582
1966-07-01,0.094178155,0.55031276,0.26445103,-0.06900616,-0.12209888
1966-08-01,-0.31204644,0.3505278,0.739971,0.045280743,-1.2130315
1966-09-01,-0.024159431,-0.492446,0.27964097,0.16318417,-0.448178
1966-10-01,1.2021817,-0.40839452,-0.49996862,0.11197214,-0.38814107
1966-11-01,0.32347506,-0.60398406,-0.21396232,-0.10980215,0.46206588
1966-12-01,-0.005352688,-0.3126251,-0.42647782,-0.06321943,-0.49403745
1967-01-01,0.07860128,-0.1107412,-0.29442176,-0.19883451,-0.20549564
1967-02-01,0.16403016,-0.2626148,0.62564594,-0.11823492,-0.13605356
1967-03-01,-0.2031643,-0.24862652,0.70824385,-0.08276443,-0.5222322
1967-04-01,-0.7145721,0.06444645,0.20116596,-0.16736075,0.8642808
1967-05-01,0.40383062,-0.57685333,-0.18767717,-0.052622892,-0.13538733
1967-06-01,0.20066634,-0.012156534,0.056453038,0.022814369,-0.16069964
1967-07-01,-0.29492125,-0.2822651,-0.41382232,0.19600359,0.1855123
1967-08-01,-0.38884306,0.055786945,0.3538722,0.20882626,0.93005943
1967-09-01,1.2784362,0.11590356,-0.1940052,0.04762707,-0.2707747
1967-10-01,0.771358,-0.32489634,-0.59883505,0.22298113,-0.4467949
1967-11-01,-0.88243234,0.29908448,-0.2313076,0.03597007,-0.03380518
1967-12-01,1.6930912,-1.0614502,0.21948405,-0.24779382,-1.2972538
1968-01-01,0.06611071,-0.6816332,0.03808079,0.08281517,-0.5515354
1968-02-01,0.19847354,-1.0236531,0.6693171,-0.3297038,-0.44989204
1968-03-01,0.6412873,-0.6342091,0.4045914,-0.30606252,0.058041573
1968-04-01,0.56951416,0.054785468,0.4609341,0.044309713,-0.5556408
1968-05-01,0.34117052,0.17907915,0.063562475,0.12938997,0.34881502
1968-06-01,1.0589029,-0.074887656,0.16563053,0.08465562,-0.21758464
1968-07-01,0.37259787,0.062996194,0.33253506,0.011749839,0.36098957
1968-08-01,0.3389055,-0.26217756,-0.50396967,0.13448629,0.02859602
1968-09-01,0.33196887,0.038647126,-0.20130482,0.1235858,-0.8550497
1968-10-01,1.4722712,-0.4010524,-0.80252934,0.12132082,-0.12585087
1968-11-01,0.89412165,-0.75000894,-0.39043498,-0.12301962,-0.19465122
1968-12-01,0.11933889,-0.0058041574,-0.571496,-0.0363821,0.30379742
1969-01-01,-0.39276963,-0.60838395,0.9675396,-0.026800394,-0.015898515
1969-02-01,0.26770106,-0.5025452,0.5061792,0.00045423507,0.49103776
1969-03-01,0.3671805,-0.35643005,0.39488938,0.10281055,-0.60293305
1969-04-01,0.1344562,-0.52450037,-0.13536468,-0.018472577,0.08312664
1969-05-01,1.0488492,-0.58446056,-0.3393202,0.22409368,0.13445616
1969-06-01,1.0152352,-0.5566002,-0.29525852,0.13142788,-0.48831224
1969-07-01,-0.4112422,-0.43970814,0.28571948,0.19729328,0.75995016
1969-08-01,-0.4890693,0.058748912,0.35082778,-0.19456777,-0.36354655
1969-09-01,-0.6201943,-0.5971794,0.6012675,0.36808902,0.20334987
1969-10-01,1.4120929,-0.9165128,-0.4642373,0.009690523,-0.19789886
1969-11-01,1.3733308,-1.4096704,0.53479654,0.20228994,1.02432
1969-12-01,0.85882396,-0.54055035,0.08403511,0.07479882,-0.43425712
1970-01-01,0.49006957,-0.76679784,0.20430478,0.123237684,-0.6487986
1970-02-01,-0.09822349,-0.37482074,0.35308057,0.039289378,-0.147859
1970-03-01,-0.11393921,-0.27974042,-0.040598966,0.0018334866,-0.35543805
1970-04-01,0.27476376,-0.33985323,0.20325701,-0.02187109,0.20050688
1970-05-01,0.35569993,-0.2012926,0.07844782,0.22853327,-0.4976655
1970-06-01,-0.46047163,-0.6546922,0.12952399,0.09874733,0.18256474
1970-07-01,-0.35858124,-0.5145599,0.0831625,0.1455017,0.21648455
1970-08-01,0.014668035,-0.52097714,0.41096696,0.2646795,-0.38922685
