,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1018.51666,1010.2393,1010.08057,1015.0605,1023.81287
1965-02-01,1016.4521,1009.1156,1011.06665,1014.973,1021.2994
1965-03-01,1016.2028,1010.1984,1009.15466,1015.2131,1020.38837
1965-04-01,1013.15784,1010.23315,1016.2357,1016.08813,1014.45825
1965-05-01,1008.9407,1009.4579,1021.798,1017.4791,1009.5081
1965-06-01,1007.20056,1010.7032,1015.45807,1016.4428,1006.57416
1965-07-01,1007.5782,1010.1103,1013.5318,1014.17303,1003.8206
1965-08-01,1007.87524,1010.09106,1015.2899,1012.4384,1006.69257
1965-09-01,1009.2185,1010.5122,1017.37866,1013.79224,1012.4112
1965-10-01,1014.86206,1010.6443,1020.30084,1012.1209,1017.8308
1965-11-01,1016.5861,1010.5389,1022.9186,1017.43384,1022.2414
1965-12-01,1018.5607,1009.56464,1016.4007,1016.5334,1026.4194
1966-01-01,1018.50195,1011.7317,1009.85345,1017.76086,1024.1531
1966-02-01,1016.66876,1010.4599,1020.5924,1017.5725,1020.6825
1966-03-01,1013.2382,1009.72327,1011.60095,1016.1255,1014.99194
1966-04-01,1011.92194,1009.3521,1017.0818,1016.58673,1013.1168
1966-05-01,1009.65186,1010.08685,1017.4166,1015.8144,1011.022
1966-06-01,1008.66235,1010.9112,1014.8248,1015.57654,1006.3116
1966-07-01,1008.6292,1009.1844,1018.9744,1013.7008,1005.1743
1966-08-01,1005.77014,1009.7927,1016.9535,1011.68604,1005.2025
1966-09-01,1005.9892,1009.9817,1016.2531,1011.52954,1012.40454
1966-10-01,1014.7341,1009.95044,1017.14935,1011.8694,1018.0069
1966-11-01,1015.23737,1009.1036,1017.47235,1014.72217,1021.8848
1966-12-01,1015.9827,1008.34,1010.791,1015.15466,1024.6776
1967-01-01,1020.4478,1009.4109,1011.7857,1014.9906,1029.5002
1967-02-01,1019.2731,1009.71704,1012.3459,1016.5231,1026.0791
1967-03-01,1016.3228,1009.926,1019.0452,1014.884,1018.33344
1967-04-01,1013.17596,1010.03925,1021.17773,1017.1333,1015.532
1967-05-01,1008.308,1009.1678,1017.3778,1013.5279,1007.5642
1967-06-01,1004.8549,1008.9624,1012.79865,1012.8901,1003.49146
1967-07-01,1004.4718,1009.08575,1018.1353,1010.54205,1002.467
1967-08-01,1005.6741,1009.5415,1014.5002,1011.1291,1004.241
1967-09-01,1008.70264,1010.2003,1016.23865,1007.5352,1011.7937
1967-10-01,1011.99536,1010.0617,1018.52936,1013.93054,1019.20776
1967-11-01,1015.65314,1009.6931,1018.03815,1015.6408,1024.3566
1967-12-01,1020.14233,1010.60596,1015.12274,1016.1015,1028.6034
