,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1156.760614568537,1246.8058519402648,1771.8037923177085,1860.3484267488532,1600.4114151000977
1965-02-01,1154.3627652254972,1245.6052929285622,1775.1142535293313,1860.365225415711,1596.4996337890625
1965-03-01,1154.0122292258523,1247.4905006188915,1772.0859460663378,1861.3957116363244,1593.789291381836
1965-04-01,1150.992098721591,1247.399098588606,1782.4096679687502,1862.480569542001,1585.287857055664
1965-05-01,1147.8014859286222,1246.356603049447,1790.3489497669957,1862.8033279278955,1577.3807525634766
1965-06-01,1145.7124883478339,1247.7141454877185,1781.7603395696274,1862.0645225594894,1573.0840682983398
1965-07-01,1144.9038418856535,1246.230438609182,1780.5571974369518,1858.4875264299023,1567.6233291625977
1965-08-01,1146.5458956631746,1246.7350461355452,1781.4285010622261,1857.5133157432624,1572.642421722412
1965-09-01,1147.0099015669389,1246.6556501977236,1782.8464441132128,1857.646025211439,1581.6614151000977
1965-10-01,1153.7514426491477,1247.217600630144,1788.9579906798247,1858.2661200007167,1590.8514976501465
1965-11-01,1156.4869273792613,1247.629424672068,1791.4848461485747,1863.0932729178612,1596.8161582946777
1965-12-01,1157.2156732732599,1246.4239677774563,1782.7547842996164,1862.125053755734,1602.8266906738281
1966-01-01,1157.7563892711294,1248.6345958317258,1772.7155718887063,1863.45332434418,1600.3812789916992
1966-02-01,1155.2050503817472,1247.401308915252,1789.2261170504387,1863.9463092209,1594.197177886963
1966-03-01,1150.6901134144175,1246.5900688014403,1777.2047611705045,1861.4187258099196,1585.3450775146484
1966-04-01,1150.1116665926847,1246.4139961902006,1784.3600089089914,1863.2633874175744,1583.0839157104492
1966-05-01,1147.9658647017045,1247.1748257860725,1785.1689924273576,1861.7630984805044,1579.6380043029785
1966-06-01,1146.759726784446,1247.743306729038,1781.2493575246713,1861.357522667001,1571.871566772461
1966-07-01,1145.5647555264559,1245.6111201533563,1785.6003075315243,1858.4640642918578,1569.0767288208008
1966-08-01,1143.9947648481889,1246.2924031073173,1784.3370939555923,1856.424146179759,1570.521640777588
1966-09-01,1146.7743613503196,1246.669188448431,1782.2335226493972,1856.758943610235,1583.44144821167
1966-10-01,1152.9938437721946,1246.478271484375,1783.8089792351975,1857.5479209969894,1591.1768913269043
1966-11-01,1154.7229420055044,1245.7923669383358,1783.4801389459979,1858.8802232654816,1597.3285675048828
1966-12-01,1155.4045937278054,1245.2977309992284,1773.8974052563049,1860.6176533830273,1601.9325256347656
1967-01-01,1159.0233542702415,1245.9973245000642,1775.7439864309213,1860.5664174491112,1608.1802368164062
1967-02-01,1157.4966430664062,1246.6103385014787,1777.2815369723137,1862.135244946961,1602.4421691894531
1967-03-01,1153.9111050692472,1246.2266710069443,1784.9695038377195,1861.3491233335722,1590.3440475463867
1967-04-01,1152.2557345303621,1246.7727221579216,1790.4766952782347,1863.0898571889334,1586.3005638122559
1967-05-01,1146.4544122869318,1245.5703798144932,1785.3785464638158,1858.1222114213015,1575.392246246338
1967-06-01,1143.28876842152,1245.4258043579603,1776.8160635964914,1856.7039559740538,1568.6965942382812
1967-07-01,1142.3661665482955,1244.8938942740483,1784.2878375137063,1855.1298648939219,1566.0096168518066
1967-08-01,1143.1490117853339,1245.540540404771,1778.9396587171054,1854.5397837227636,1569.9996948242188
1967-09-01,1146.3017550381746,1246.1643297485853,1781.7123680783993,1852.8639487170296,1582.1847915649414
1967-10-01,1151.9907171075995,1246.3728037390688,1785.0356787966011,1859.331995412844,1593.074607849121
1967-11-01,1156.4136158336294,1245.9328482671037,1784.3900981702304,1860.7461071889334,1601.912498474121
1967-12-01,1158.5630937056108,1247.4768870161392,1780.3888689007676,1861.8724018061926,1606.6211700439453
1968-01-01,1155.4379549893465,1245.4906573511444,1766.2089029947917,1856.5176587586009,1599.7825622558594
1968-02-01,1157.4853376908736,1247.6090545026361,1757.6272529468204,1859.4654888188072,1605.2915573120117
1968-03-01,1152.7465126731179,1246.6002664448301,1789.1660456071822,1864.523511414134,1588.7359619140625
1968-04-01,1153.9216475053267,1247.0516754275977,1789.5623458059213,1862.3971921588302,1588.8177871704102
1968-05-01,1147.3192388361151,1246.2910216531634,1782.7091685512612,1858.9401385106078,1576.8705368041992
1968-06-01,1146.6234380548651,1247.039016284079,1781.7328202097042,1860.2349797520067,1572.9844093322754
1968-07-01,1142.9362903941762,1245.9990575970935,1786.9923374109103,1858.1166678612383,1567.7597045898438
1968-08-01,1143.4593894264915,1246.0692605854551,1779.4921875000002,1856.0603990467316,1572.353172302246
1968-09-01,1147.3854064941406,1246.1812588413065,1783.6347613418313,1855.6280573573679,1583.1703186035156
1968-10-01,1152.603426846591,1246.701614945023,1784.5548930921054,1857.149008654673,1592.4818992614746
1968-11-01,1156.7648454145951,1247.3808885111239,1782.4778774328402,1860.8854801282969,1596.9712257385254
1968-12-01,1154.5562744140625,1245.851116415895,1781.6961991159542,1857.7330983013187,1595.654010772705
1969-01-01,1154.2711431329901,1246.064940401556,1779.0820740816887,1860.2285402630446,1598.5974311828613
1969-02-01,1155.0156333229759,1246.8546549479165,1781.1669065241229,1859.9357394997132,1600.5128860473633
1969-03-01,1153.7261269309304,1247.769504123264,1784.5630311129387,1864.4026730038702,1592.7814483642578
1969-04-01,1152.5100708007812,1247.694378134645,1787.7269008703402,1865.1406944344894,1584.9555015563965
1969-05-01,1146.7914234508169,1246.3502483603395,1785.432835629112,1862.206527289994,1574.2713928222656
1969-06-01,1145.522100275213,1246.6636123971193,1783.3680270010966,1861.3561227780963,1572.5152015686035
1969-07-01,1145.3584844415839,1246.2246113843878,1785.6057685718204,1860.6110459073966,1569.4549560546875
1969-08-01,1146.6210105202415,1247.069810153035,1777.7342679207786,1857.9163717567374,1571.858024597168
1969-09-01,1147.2362171519887,1245.4997749485597,1779.2751379180374,1856.2644468534975,1582.4878692626953
1969-10-01,1151.9769148393111,1246.7027703430426,1783.0329761170506,1858.2890221831994,1590.3910636901855
1969-11-01,1156.1250860040839,1246.4221844457304,1787.0714689555923,1860.8014307984517,1601.9075393676758
1969-12-01,1158.6624839089134,1246.9584398308898,1779.7356856496713,1863.235669617259,1604.4084548950195
1970-01-01,1157.1062954989347,1247.995057910558,1769.5004111842106,1859.833099645212,1604.2827606201172
1970-02-01,1156.4315795898438,1247.6339709121012,1771.5504428796603,1862.7489562428325,1597.8590965270996
1970-03-01,1153.685136274858,1246.700811189879,1772.5399619654606,1861.8390284547017,1596.9097137451172
1970-04-01,1153.7212718616831,1247.4113809719006,1790.7076651589914,1864.572563521359,1588.7835502624512
1970-05-01,1148.3166087757456,1246.2578918708205,1788.9713755825112,1861.2799688216742,1577.5812149047852
1970-06-01,1147.059492631392,1246.352609391075,1780.6521767064146,1861.1148939220182,1575.1554489135742
1970-07-01,1144.1661487926137,1246.828884548611,1785.1710269325658,1858.5719117330848,1566.5945053100586
1970-08-01,1144.0249356356535,1245.5183617862654,1788.3814761513158,1858.3749753619552,1572.64986038208
1970-09-01,1147.3830483176491,1245.5002270608281,1782.1130585252195,1858.1047408077693,1581.0455322265625
1970-10-01,1152.1984447132456,1245.017346040702,1787.4614514802633,1858.9580570885894,1592.8292274475098
1970-11-01,1155.5050936612215,1245.9483959056713,1781.0494406181472,1858.6680001075113,1599.1905212402344
1970-12-01,1155.877685546875,1244.9808505336932,1781.1686197916667,1859.213452820384,1601.0845184326172
1971-01-01,1156.7706021395597,1245.8902743618182,1772.6834481222588,1856.13616103426,1603.1282424926758
1971-02-01,1155.1205028187144,1245.2714331356094,1769.4110000342655,1858.8402984339161,1597.6208686828613
1971-03-01,1154.8260081898081,1246.1316269611625,1782.7634577165572,1860.1947749426604,1595.3030586242676
1971-04-01,1150.6983670321379,1245.2382028838733,1787.7292566132128,1860.5986148939219,1585.552978515625
1971-05-01,1148.4254316850142,1245.6985787599665,1784.5349763569081,1861.0664577659115,1578.370475769043
1971-06-01,1145.0041337446733,1246.3511777022247,1780.3667035019191,1859.307917323681,1569.2934036254883
1971-07-01,1143.3074257590554,1245.4315562307097,1781.8422551740682,1857.4726629694667,1566.251277923584
1971-08-01,1144.6629610928621,1246.177214948238,1780.0814444558664,1856.7044039385032,1572.248363494873
1971-09-01,1146.56025279652,1245.7215108989196,1783.3370811060856,1856.5655909547017,1581.417179107666
