,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9,mgv600_cluster10
1970-01-01,0.13241877,-0.1483329,0.10912993,-0.65153134,0.2373842,-1.2142977,0.029447867,-0.3493859,-0.3249348,0.002425653
1970-02-01,0.11494695,-0.103784114,0.17242502,-0.69197494,0.064454064,-1.2615303,0.051195987,-0.2309275,-0.42606702,-0.06331987
1970-03-01,0.27660614,-0.0673226,0.089783475,-0.8798168,-0.014357338,-1.2941291,0.06805482,-0.3973851,-0.3361636,-0.01304985
1970-04-01,0.24962422,-0.16830052,0.11214389,-0.30415803,0.09212589,-0.64261997,0.30693728,-0.4347561,-0.29497376,-0.08738315
1970-05-01,0.08881584,0.0364309,0.08498054,-0.3834777,0.0027819807,-0.62529194,0.20882909,-0.23849931,-0.1528602,-0.047918227
1970-06-01,0.1469288,-0.1670036,0.13856274,-0.39245042,0.04043597,-0.43719894,0.110167846,-0.3025085,-0.23054811,-0.025512643
1970-07-01,0.17756204,0.059418578,0.11758731,-0.44599465,0.1711621,-0.49518377,-0.019984424,0.08439767,-0.17919576,0.021170888
1970-08-01,0.026736341,0.107082434,0.041266285,0.0039369944,-0.018393211,-0.5606752,-0.0006764007,0.055459358,-0.10412206,0.028804027
1970-09-01,0.06992445,0.03746575,0.09129266,-0.34158376,-0.0802675,-1.012407,-0.069960415,0.18866299,-0.21750705,0.025734238
1970-10-01,0.020604406,0.25172672,0.11688712,-0.37264478,0.111867875,-0.8855051,0.14319465,-0.13275684,-0.18974222,-0.029616961
1970-11-01,0.16964813,0.12987243,0.07944544,-0.5806339,0.47345063,-1.2038206,0.26352513,-0.18410347,-0.13316453,-0.07834475
1970-12-01,0.33024415,0.14710948,0.13692537,-0.71559334,0.52969396,-1.1189823,0.37747428,-0.42056194,-0.34601355,-0.052210826
1971-01-01,0.09670491,-0.068006605,0.010860179,-0.44370174,0.26761773,-1.1535251,0.1274809,-0.26066738,-0.20160939,0.001492331
1971-02-01,0.13508928,-0.1657566,0.071239315,-0.55413914,0.015258871,-1.3158667,-0.06784127,-0.18342628,-0.14059131,0.013657036
1971-03-01,0.21410087,-0.05366155,0.028174419,-0.64050376,0.36381483,-1.462543,0.12339765,-0.24941997,-0.16882852,-0.0033777873
