,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8,zgu850_cluster9,zgu850_cluster10
1970-01-01,0.2729401,-0.03356277,0.35600132,0.20813543,-0.2042599,0.024373282,-0.26647255,-0.40981382,0.06585787,-0.033768773
1970-02-01,0.22246984,-0.107850954,0.44021404,0.1373997,-0.19559461,0.007705398,-0.21656074,-0.47278535,0.07469443,0.061906137
1970-03-01,0.2825841,-0.07078682,0.40143254,0.07920367,-0.19212325,-0.09910455,-0.30984977,-0.5201072,0.035116646,0.08342739
1970-04-01,0.16754113,-0.093180664,0.22588375,0.0022465582,-0.17697418,-0.0673291,-0.26488858,-0.42353314,-0.109487385,0.07777719
1970-05-01,0.068618506,-0.086008795,0.23644231,-0.21321014,-0.1297751,-0.036396563,-0.21280104,-0.3463973,-0.14966561,0.0561923
1970-06-01,0.13968003,-0.23519847,0.20992178,-0.33756515,-0.14989498,-0.07998988,-0.009208465,-0.378848,-0.09817596,0.090985775
1970-07-01,-0.021253891,-0.19900581,0.26290384,-0.40417433,-0.0786112,-0.20424597,0.06723119,-0.3343367,-0.12728967,0.13685274
1970-08-01,-0.021047149,-0.25770506,0.06339561,-0.31390357,-0.106840275,-0.1489043,0.15002578,-0.19162136,-0.094259255,0.0141235255
1970-09-01,-0.029380225,-0.18047775,0.16968706,-0.26644716,-0.14734858,-0.094332956,-0.008387969,-0.2489947,0.01560591,0.09105439
1970-10-01,0.06509583,-0.20134181,0.07953361,-0.011791586,-0.28079975,-0.04225992,0.15204823,-0.19800901,-0.06927202,0.024741624
1970-11-01,0.093279876,-0.06956042,0.22052273,0.1891784,-0.23797546,-0.039613217,-0.050977327,-0.36266783,-0.0210228,-0.090254
1970-12-01,0.17233713,-0.07253176,0.3754946,0.19059764,-0.2737958,-0.020379875,-0.23502515,-0.4190391,-0.08869514,-0.10642877
1971-01-01,0.19953555,-0.025095364,0.2810916,0.32482502,-0.19191813,0.04036389,-0.1704514,-0.36132848,0.016804503,-0.0883202
