,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1971-04-01,1010.7166,1014.71857,1014.2132,1018.9932,1008.3318,1011.2844,1016.32355,1014.6614,1009.12524,1019.0581
1971-05-01,1011.625,1010.1346,1014.56866,1016.8218,1008.898,1009.02435,1014.75446,1012.5466,1007.8587,1017.8044
1971-06-01,1011.92126,1004.27966,1013.4783,1014.6083,1009.59515,1006.0359,1009.75757,1008.72534,1007.35754,1016.68774
1971-07-01,1010.2522,1002.3384,1012.5131,1015.5554,1009.0069,1004.6322,1010.46375,1007.48267,1005.98456,1016.73364
1971-08-01,1010.5269,1006.21356,1011.2402,1015.1196,1009.48236,1006.8886,1012.12335,1007.73645,1007.9586,1014.4647
1971-09-01,1009.766,1012.12146,1011.43494,1017.11816,1009.12286,1007.5093,1013.3783,1010.8665,1007.6233,1015.85284
1971-10-01,1011.5518,1020.9225,1014.90784,1019.7119,1009.41376,1013.67755,1016.86896,1016.3949,1009.2983,1018.206
1971-11-01,1011.327,1024.7406,1014.6641,1015.84424,1008.9276,1017.33417,1015.5782,1019.3534,1011.50696,1017.14667
1971-12-01,1011.8005,1025.5322,1016.3613,1016.28485,1008.0542,1017.7451,1016.7233,1019.7283,1011.84064,1018.3329
1972-01-01,1011.7246,1024.7783,1015.12036,1012.6479,1008.7691,1017.12726,1015.13947,1018.8711,1012.38464,1015.67377
1972-02-01,1011.53046,1023.38934,1013.30286,1007.90845,1008.4612,1013.6912,1011.01855,1014.5939,1010.4363,1013.4118
1972-03-01,1012.61456,1018.3899,1014.75146,1009.7995,1009.59784,1014.9166,1012.3764,1016.291,1011.9855,1013.89355
1972-04-01,1012.91406,1014.8957,1016.88696,1023.28955,1009.90936,1012.6613,1019.8532,1015.9566,1010.9403,1020.0568
1972-05-01,1011.2232,1008.86993,1014.49915,1017.85645,1009.0264,1007.479,1013.87634,1011.05634,1008.35236,1018.75275
1972-06-01,1010.578,1004.33356,1013.0631,1017.41864,1008.8471,1005.6497,1012.0182,1008.4422,1007.0577,1017.16125
1972-07-01,1007.80884,1001.8163,1010.5194,1016.40265,1008.47314,1001.13776,1012.2439,1005.2498,1004.6851,1016.2217
1972-08-01,1010.72437,1005.7649,1013.2719,1016.5598,1009.93353,1005.41003,1013.48804,1010.10205,1007.40326,1016.08496
1972-09-01,1009.252,1013.2399,1011.49146,1014.0441,1009.22614,1010.5152,1014.36664,1011.93677,1008.6344,1013.4628
1972-10-01,1009.5702,1017.86993,1012.78625,1019.87494,1009.94666,1014.10815,1016.92175,1016.0214,1011.20435,1018.4612
1972-11-01,1012.69855,1021.9222,1016.6683,1016.141,1009.57404,1016.3258,1015.69617,1018.3235,1011.6521,1019.5752
1972-12-01,1013.7931,1024.7086,1017.0174,1014.1218,1010.1436,1017.3431,1014.93976,1018.9727,1012.95575,1018.72363
1973-01-01,1013.8479,1025.6361,1016.5398,1012.33136,1010.38794,1017.3135,1014.86633,1018.9034,1013.3631,1017.4084
1973-02-01,1015.1429,1021.39246,1017.76184,1011.41864,1010.99744,1016.0689,1012.2519,1017.55664,1013.6644,1018.8197
1973-03-01,1013.9087,1019.61993,1015.52783,1008.9152,1010.1024,1014.9939,1009.8593,1016.81964,1012.2155,1015.9937
1973-04-01,1013.75006,1011.72656,1017.9584,1019.06964,1009.3392,1010.2067,1016.66516,1014.0317,1009.5409,1021.7269
1973-05-01,1012.7144,1010.2143,1014.913,1018.62256,1009.647,1008.68823,1013.2552,1011.8441,1009.2114,1019.17645
1973-06-01,1011.96313,1005.42255,1013.47687,1014.0283,1009.1867,1005.4895,1010.86365,1008.7196,1007.2522,1016.4472
1973-07-01,1011.1906,1004.17847,1013.29865,1017.93994,1009.1486,1005.0246,1012.18,1009.1581,1006.45465,1018.09735
1973-08-01,1011.1177,1007.52625,1014.56464,1018.41406,1009.1574,1005.76,1015.5275,1011.5806,1006.86505,1018.27936
1973-09-01,1012.34717,1013.529,1015.39557,1017.9236,1009.9792,1010.5963,1015.0632,1012.8782,1009.2382,1018.36316
1973-10-01,1010.80316,1020.1601,1013.8997,1017.9589,1008.6483,1012.4633,1016.4969,1016.2978,1008.07623,1016.69293
1973-11-01,1011.1596,1023.0765,1014.05615,1014.63055,1008.41406,1016.4812,1013.62524,1017.56836,1010.4507,1015.1207
1973-12-01,1012.04736,1026.5995,1015.181,1011.7885,1008.5069,1019.1456,1010.91113,1018.2387,1012.33105,1017.17883
1974-01-01,1010.4514,1024.6593,1010.8425,997.9162,1008.2632,1015.9161,1004.28644,1017.3305,1011.4665,1006.2216
1974-02-01,1011.7296,1024.5698,1014.72205,1010.607,1008.00397,1016.30725,1011.6185,1017.294,1011.5662,1015.2367
1974-03-01,1012.077,1020.6734,1015.37994,1006.93445,1009.1254,1015.47296,1013.90753,1017.68335,1011.98096,1014.47266
1974-04-01,1011.5991,1011.55133,1016.21466,1019.3167,1008.38965,1010.9981,1016.55414,1013.48395,1009.4245,1021.32526
1974-05-01,1011.32,1009.7329,1014.83234,1020.634,1008.8502,1008.61536,1017.4859,1012.3521,1008.335,1019.09125
1974-06-01,1010.402,1005.09344,1011.93335,1013.51324,1008.852,1004.56384,1011.256,1007.4294,1006.3576,1014.3246
1974-07-01,1010.05457,1002.984,1011.3633,1014.7591,1009.10016,1005.3606,1011.5414,1008.3679,1007.2996,1014.5926
1974-08-01,1008.4705,1005.0935,1010.02075,1014.24677,1008.74054,1003.662,1011.22815,1005.8161,1005.4154,1015.2665
1974-09-01,1010.00385,1011.8319,1011.4281,1017.0811,1009.2072,1008.8763,1013.6013,1011.3905,1008.5918,1014.8536
1974-10-01,1010.3869,1018.814,1014.2245,1014.5496,1008.3553,1010.2986,1014.89813,1014.637,1007.12024,1017.0373
1974-11-01,1010.223,1023.0958,1013.9346,1017.85486,1007.7458,1014.5995,1016.4147,1018.23926,1009.16296,1017.06915
1974-12-01,1012.1577,1028.6464,1016.3886,1008.5551,1008.1267,1017.4398,1014.7877,1020.5416,1011.56525,1016.4193
1975-01-01,1012.88,1025.7621,1015.1599,1008.89374,1009.0581,1018.2699,1010.7824,1018.32477,1012.9955,1014.8528
1975-02-01,1013.27563,1022.73175,1014.9996,1008.6893,1009.65924,1015.9296,1008.701,1016.48627,1012.38684,1015.9733
1975-03-01,1012.679,1018.32654,1014.8565,1014.84076,1009.2624,1012.8358,1012.0906,1015.0084,1010.54504,1016.9062
1975-04-01,1012.6631,1012.82227,1015.9082,1020.7106,1008.6234,1010.55884,1016.71356,1014.33344,1009.2091,1020.17896
1975-05-01,1011.53,1010.05475,1013.2268,1018.20795,1008.86096,1007.9181,1013.3679,1010.7477,1008.1028,1017.0937
1975-06-01,1011.8798,1004.6817,1014.14984,1015.4341,1009.04175,1005.52826,1011.8615,1008.41534,1006.87177,1016.7443
1975-07-01,1010.81616,1003.4624,1013.34436,1016.033,1009.1855,1006.30884,1012.7832,1008.64233,1007.7218,1017.10583
1975-08-01,1010.5139,1005.5826,1013.0483,1017.46436,1008.8667,1003.2562,1014.0387,1008.8682,1005.56714,1016.4849
1975-09-01,1010.72876,1011.2224,1013.0805,1018.44037,1008.9538,1008.9891,1014.5475,1012.0748,1008.0912,1016.8208
1975-10-01,1010.6606,1017.9804,1013.386,1016.3617,1008.7456,1010.61115,1015.44403,1014.7981,1007.8652,1016.7119
1975-11-01,1009.9279,1023.9011,1013.2041,1019.0151,1008.19666,1016.1433,1017.57556,1017.80005,1011.0337,1017.2942
1975-12-01,1011.6159,1028.4844,1014.54865,1007.5741,1008.1273,1018.7475,1011.66046,1019.11426,1011.599,1014.72046
1976-01-01,1011.63074,1026.2444,1014.6284,1004.80756,1008.2224,1018.47723,1008.6906,1018.2296,1012.77924,1013.35956
1976-02-01,1011.6354,1020.06195,1014.9155,1014.11786,1008.7327,1014.4062,1014.2156,1017.08044,1011.54956,1015.7418
1976-03-01,1011.5238,1019.4363,1015.01215,1016.768,1008.17847,1013.7784,1014.726,1015.96857,1010.7061,1018.91003
1976-04-01,1012.06274,1013.92523,1015.7266,1020.0172,1009.05096,1011.27,1017.32764,1014.7395,1009.8682,1020.2874
1976-05-01,1011.1315,1009.1339,1013.81396,1017.5938,1009.0244,1007.2681,1014.2283,1010.87836,1007.3276,1017.2043
1976-06-01,1010.9326,1005.1808,1013.33154,1012.72614,1008.9974,1005.4328,1012.26666,1009.2489,1006.94836,1014.8567
1976-07-01,1010.2206,1004.41656,1013.3125,1018.1031,1009.21155,1005.29126,1014.36816,1008.9473,1007.1089,1018.51086
1976-08-01,1010.65094,1006.9628,1013.2826,1015.99854,1009.6505,1007.0508,1012.0238,1010.26196,1008.1483,1016.8899
1976-09-01,1009.07697,1012.3235,1011.0308,1016.2967,1009.4792,1008.1559,1013.22577,1010.68805,1007.9553,1016.0559
1976-10-01,1011.67163,1016.9332,1014.42914,1017.9386,1009.2208,1012.9177,1015.0802,1014.96014,1010.18787,1017.26733
1976-11-01,1011.49396,1025.8541,1015.60785,1016.9192,1008.30255,1016.8428,1017.025,1018.08014,1010.6786,1019.2443
1976-12-01,1011.6914,1024.9023,1014.32526,1005.88544,1008.25464,1016.7824,1011.2055,1017.51074,1011.6002,1013.8884
1977-01-01,1012.0596,1027.5219,1014.0209,998.4706,1008.56903,1016.4946,1009.546,1018.22516,1011.4445,1009.66724
1977-02-01,1013.4728,1025.529,1016.3561,1005.5607,1009.28143,1019.1434,1011.1867,1019.15674,1013.3846,1015.4922
1977-03-01,1013.73627,1021.0427,1018.309,1019.7367,1009.7874,1017.1768,1018.27563,1019.20483,1013.45306,1021.16266
1977-04-01,1012.7061,1012.64435,1016.88586,1020.00165,1008.97614,1011.61285,1015.5226,1014.4842,1010.28503,1021.2335
1977-05-01,1011.7452,1009.47784,1013.28174,1017.2336,1009.25714,1007.809,1013.2515,1011.1651,1008.49524,1016.7165
1977-06-01,1011.32666,1004.20416,1013.5868,1013.5616,1008.8259,1005.3502,1011.7126,1007.96783,1007.2482,1016.35547
1977-07-01,1009.5831,1003.02893,1011.7173,1018.1117,1007.7318,1004.0203,1011.22144,1007.8588,1005.5663,1016.66345
1977-08-01,1009.19116,1005.2605,1009.6598,1017.1598,1008.79266,1004.56647,1009.67505,1005.76294,1006.3343,1015.6751
1977-09-01,1009.5434,1013.072,1012.04083,1018.6814,1009.26935,1007.45764,1015.5972,1011.39703,1006.488,1016.3007
1977-10-01,1009.60535,1019.06726,1012.4614,1019.4644,1009.28754,1014.4712,1017.58624,1017.25476,1010.89404,1017.9773
1977-11-01,1011.327,1024.4196,1015.24927,1019.83417,1008.998,1017.07623,1018.983,1018.5012,1011.333,1018.72766
1977-12-01,1012.4143,1023.8968,1015.64594,1009.47766,1009.3824,1017.2827,1013.81976,1019.6018,1012.9924,1014.98956
1978-01-01,1012.8167,1024.7303,1014.2961,1002.2163,1009.40424,1017.9755,1006.3623,1016.6493,1013.2854,1013.1102
1978-02-01,1014.48566,1025.3636,1015.5762,1003.4806,1010.7664,1018.559,1008.7951,1017.864,1014.4483,1013.1529
1978-03-01,1013.3691,1018.1535,1015.25824,1009.189,1009.772,1012.47705,1010.408,1014.77466,1010.8297,1015.75586
1978-04-01,1012.948,1012.29443,1015.6426,1015.11676,1009.57654,1010.87726,1013.2765,1013.02045,1009.907,1018.5988
1978-05-01,1011.1605,1009.9335,1014.1371,1021.63257,1008.0063,1007.6151,1015.77155,1011.5355,1007.24835,1019.57996
1978-06-01,1010.9495,1005.14136,1014.19775,1018.6056,1008.5311,1005.61456,1014.0667,1009.47534,1006.7601,1018.5799
1978-07-01,1008.806,1003.646,1010.6715,1019.40875,1008.1277,1004.631,1013.5319,1007.64124,1006.19006,1016.89496
1978-08-01,1009.783,1005.5226,1012.84076,1016.2029,1008.5483,1003.4098,1012.9212,1009.2927,1005.0231,1015.7274
1978-09-01,1009.6559,1012.5623,1011.77246,1015.70386,1008.8293,1008.3804,1013.30304,1011.9534,1007.1368,1015.1031
1978-10-01,1009.86707,1020.26276,1013.32654,1017.74713,1008.4222,1012.15894,1016.3065,1016.251,1008.2286,1017.90643
1978-11-01,1010.58704,1023.9275,1014.1318,1013.3263,1008.52344,1015.9973,1015.09766,1018.1731,1011.14514,1016.895
1978-12-01,1012.89276,1025.5988,1017.018,1018.0797,1009.1716,1018.6473,1017.27856,1020.90454,1013.153,1019.83484
1979-01-01,1013.03766,1024.4913,1016.47577,1008.92737,1009.6748,1017.7459,1013.10944,1018.9753,1013.7288,1016.18854
1979-02-01,1012.896,1019.526,1015.33344,1015.3161,1009.5437,1014.6857,1012.17633,1015.7045,1011.8612,1017.851
1979-03-01,1013.1256,1017.41394,1015.38086,1007.621,1009.57587,1012.3682,1011.38654,1015.31287,1010.8168,1015.2617
1979-04-01,1013.15674,1014.5861,1017.3958,1018.57086,1009.334,1011.3386,1016.2824,1015.1032,1009.56116,1021.1844
1979-05-01,1012.30804,1010.9927,1014.9479,1016.7258,1009.4967,1008.00305,1013.68884,1011.10315,1008.0155,1019.26965
1979-06-01,1011.88525,1006.70703,1015.6724,1019.57086,1009.1597,1007.93774,1016.0217,1012.36536,1007.86884,1018.5765
1979-07-01,1011.67615,1004.7125,1013.6504,1017.76373,1010.27716,1005.9041,1011.2897,1008.7415,1007.6543,1018.0638
1979-08-01,1009.85956,1006.36194,1012.04126,1017.4242,1009.5767,1004.3297,1013.1596,1008.88605,1006.4954,1015.605
1979-09-01,1010.5267,1014.5145,1013.59467,1016.8965,1009.38055,1010.3928,1016.6154,1013.0131,1009.073,1017.4083
1979-10-01,1010.2732,1018.77435,1014.17865,1017.157,1009.52057,1014.1418,1016.2348,1014.98016,1010.1456,1016.91766
1979-11-01,1010.84296,1025.6997,1015.8409,1024.5282,1008.4037,1017.53644,1021.0236,1019.5771,1011.2991,1020.73364
1979-12-01,1012.16876,1025.4662,1016.08484,1013.26807,1009.5807,1018.7829,1016.0754,1020.9969,1013.73535,1016.8532
1980-01-01,1012.5877,1025.1761,1014.2081,1002.59906,1009.1424,1016.9636,1008.5542,1016.9585,1012.64374,1010.7562
1980-02-01,1013.7267,1025.8726,1016.212,1001.60474,1009.8597,1017.6349,1010.06757,1018.857,1013.39264,1012.7373
1980-03-01,1013.3218,1020.3008,1016.6486,1012.35114,1009.58075,1014.09924,1013.7887,1017.15704,1011.846,1018.36035
1980-04-01,1012.65875,1014.5683,1017.31635,1022.056,1009.1436,1011.7708,1019.0515,1016.0702,1010.305,1022.95667
1980-05-01,1012.2411,1010.2556,1016.23785,1019.80035,1009.24347,1008.8353,1015.92206,1012.4674,1008.37585,1021.31665
1980-06-01,1012.25256,1007.51776,1015.55145,1018.5249,1009.38556,1009.2054,1013.51013,1011.6913,1008.66595,1019.1417
1980-07-01,1011.11005,1004.97516,1013.0928,1014.8846,1009.58417,1006.2196,1011.05194,1009.1342,1007.61505,1015.68524
1980-08-01,1010.45166,1007.6674,1011.3648,1014.9629,1009.7955,1006.94916,1010.7278,1009.5612,1007.92224,1014.7114
1980-09-01,1009.28345,1014.45337,1011.84644,1016.4218,1009.56165,1009.62054,1014.55005,1011.9763,1008.164,1015.82733
1980-10-01,1011.15533,1018.7074,1014.48926,1018.75616,1009.53406,1013.4417,1016.28534,1016.3088,1010.0019,1019.04803
1980-11-01,1011.57654,1020.5751,1015.1277,1014.5867,1009.08344,1015.12024,1015.5825,1017.9099,1010.7433,1017.00494
1980-12-01,1011.44824,1024.3752,1012.9194,1002.7742,1008.5196,1017.1705,1006.8637,1016.0494,1011.52826,1010.70386
1981-01-01,1012.70404,1027.5629,1014.1994,998.6796,1009.4139,1018.9723,1006.6175,1018.6344,1013.66486,1010.2819
1981-02-01,1012.87994,1022.12616,1014.7434,1002.31464,1009.5047,1015.59576,1009.0432,1016.6397,1012.5131,1012.81805
1981-03-01,1014.2215,1017.7782,1017.8471,1014.0667,1010.7864,1014.6435,1015.7657,1017.47003,1012.787,1019.75385
1981-04-01,1013.0016,1014.01556,1016.3399,1018.55865,1009.6938,1011.61896,1014.8122,1014.183,1010.61694,1020.0873
1981-05-01,1011.89404,1010.4993,1014.31866,1015.254,1009.0916,1009.2116,1012.34265,1011.36224,1008.57465,1016.6474
1981-06-01,1011.72906,1005.80536,1013.6798,1014.6191,1009.641,1005.41144,1011.94604,1009.86536,1007.00214,1015.5999
1981-07-01,1010.78284,1004.5566,1013.5059,1021.506,1009.0314,1005.6688,1016.53357,1010.0708,1007.0491,1018.88403
1981-08-01,1008.7161,1004.0562,1009.3654,1016.6955,1009.5929,1003.3969,1010.6929,1005.6478,1005.97095,1013.54047
1981-09-01,1010.74194,1013.5676,1013.61475,1017.2033,1009.2383,1009.42096,1015.1103,1012.4699,1008.4104,1017.4363
1981-10-01,1010.5711,1019.29126,1013.7211,1017.1407,1009.35236,1012.7736,1015.426,1015.0194,1009.71234,1016.18713
1981-11-01,1011.2732,1025.2347,1015.32654,1015.6118,1008.70465,1016.22284,1016.28644,1019.2337,1010.6563,1018.18036
1981-12-01,1012.16943,1028.5511,1015.7822,1013.99225,1009.33545,1020.32416,1015.0697,1020.7249,1014.14685,1017.2181
1982-01-01,1012.79114,1025.0332,1015.328,1007.5467,1009.4169,1018.35486,1011.7272,1018.8945,1013.608,1014.3341
1982-02-01,1012.94415,1023.3548,1015.0107,1004.8495,1009.6315,1015.9776,1011.61194,1018.5052,1012.3026,1012.3459
1982-03-01,1012.6719,1017.8234,1016.24097,1016.9038,1009.1051,1013.26514,1015.22,1016.7288,1011.0831,1019.3908
1982-04-01,1012.80383,1016.2366,1016.04987,1020.2497,1009.866,1012.8738,1017.66864,1015.77686,1010.78204,1018.36774
1982-05-01,1012.5517,1008.9988,1016.119,1018.61896,1009.6021,1009.34625,1015.6997,1012.78705,1009.10846,1019.5021
1982-06-01,1011.6097,1007.00757,1014.105,1017.0746,1009.84326,1006.4584,1011.2986,1008.7355,1007.95026,1019.24695
1982-07-01,1009.61194,1003.536,1012.12067,1015.1247,1009.366,1004.3528,1012.1233,1008.6679,1006.73285,1016.0886
1982-08-01,1009.8146,1005.97345,1012.598,1017.9256,1009.55634,1005.4044,1015.5727,1009.5161,1007.3582,1016.3565
1982-09-01,1009.8232,1014.3196,1012.3331,1019.26373,1010.5199,1009.2364,1015.7295,1012.21594,1008.7869,1016.0228
1982-10-01,1009.83905,1017.9962,1012.1375,1016.23425,1010.0082,1013.52734,1016.2344,1015.84296,1010.6591,1014.2639
1982-11-01,1012.04736,1022.43066,1016.6622,1015.5594,1009.48883,1016.0526,1017.6574,1019.1927,1011.8207,1017.76917
1982-12-01,1014.6315,1026.1628,1018.59845,1016.4991,1010.5819,1018.6861,1016.2233,1020.0213,1013.28674,1021.47284
1983-01-01,1015.90063,1028.6473,1018.4908,1005.20337,1011.83673,1020.4809,1013.3599,1022.16425,1015.2734,1015.12427
1983-02-01,1016.3048,1024.056,1017.57404,1003.7046,1012.5554,1016.7374,1011.13086,1018.6919,1014.0646,1014.78705
1983-03-01,1016.16003,1019.88336,1017.9809,1008.9909,1012.37866,1014.9492,1014.19867,1016.92664,1012.94507,1017.3413
1983-04-01,1014.5611,1012.0219,1018.0173,1022.1947,1010.996,1011.409,1019.8777,1015.0524,1010.89655,1021.1496
1983-05-01,1013.7732,1009.5773,1016.7811,1019.965,1010.3937,1009.05524,1015.79584,1012.29614,1009.7005,1021.15845
1983-06-01,1012.59875,1006.4958,1014.1271,1013.1635,1009.9671,1007.10675,1011.3146,1009.57996,1008.50055,1017.29376
1983-07-01,1011.8137,1003.997,1014.20703,1018.45154,1009.66486,1006.9776,1011.6811,1008.94336,1008.13043,1018.703
1983-08-01,1011.45276,1007.36865,1013.13,1017.0255,1010.3111,1006.9842,1012.8505,1008.6828,1008.09125,1016.30054
1983-09-01,1011.1145,1011.1865,1013.36194,1013.5432,1009.72003,1009.35394,1013.63983,1012.2855,1009.0195,1014.7704
1983-10-01,1011.3214,1019.3945,1014.8175,1020.01294,1009.3651,1012.878,1016.8472,1016.529,1009.33997,1018.7905
1983-11-01,1011.9776,1024.1383,1014.9886,1012.5909,1009.81744,1017.8474,1014.1153,1018.337,1011.88055,1017.29626
1983-12-01,1012.8099,1026.8185,1015.0276,1008.9873,1009.69135,1019.6048,1010.89026,1018.9326,1013.67993,1014.7344
1984-01-01,1012.7056,1026.811,1014.17084,1002.4568,1009.189,1017.6259,1008.88525,1018.18005,1012.583,1010.53345
1984-02-01,1012.2015,1025.3353,1014.27515,1006.94275,1008.5527,1016.27515,1008.21625,1017.26526,1011.6431,1014.20935
1984-03-01,1013.91724,1018.5615,1016.3129,1006.4646,1010.0984,1013.7029,1011.65576,1016.60834,1011.3947,1015.6836
1984-04-01,1012.7783,1013.76184,1015.7376,1019.9396,1009.5126,1010.1442,1018.76965,1015.51654,1009.31866,1019.8071
1984-05-01,1011.8626,1010.33105,1013.83936,1016.47296,1009.2442,1008.2847,1014.29156,1012.1819,1008.2712,1016.6209
1984-06-01,1011.41815,1004.1857,1013.70996,1019.4368,1009.331,1004.5957,1015.80536,1009.1702,1006.41547,1017.7245
1984-07-01,1009.85913,1003.2973,1009.5721,1016.7129,1009.0646,1005.6016,1010.5518,1006.8329,1007.4591,1013.4228
1984-08-01,1009.84753,1005.7689,1011.8073,1012.4644,1009.0949,1003.0067,1010.97205,1009.375,1005.10144,1013.68384
1984-09-01,1010.1797,1012.71704,1011.31836,1014.65643,1009.68964,1010.3453,1013.271,1012.66437,1009.1506,1013.00586
1984-10-01,1009.766,1018.90045,1012.15216,1016.5162,1009.3073,1012.90717,1014.7887,1015.01514,1009.21515,1016.7724
1984-11-01,1011.3982,1022.63745,1015.30023,1017.5409,1009.19366,1015.951,1018.75464,1019.4543,1011.36,1017.519
1984-12-01,1010.28204,1026.4922,1013.9532,1013.43555,1007.372,1016.6114,1013.50244,1017.72424,1011.2615,1015.6615
1985-01-01,1012.48724,1026.3115,1015.18994,1002.46375,1009.4167,1018.1763,1011.80084,1019.7295,1013.02734,1012.98065
1985-02-01,1011.33344,1018.8501,1014.04395,1009.45276,1007.2571,1011.861,1009.31274,1014.6553,1009.11694,1014.21967
1985-03-01,1012.9092,1023.42664,1018.1035,1021.667,1008.8121,1015.62646,1020.93317,1019.1806,1011.47296,1022.1169
1985-04-01,1010.5399,1012.26263,1013.43756,1022.24036,1008.2073,1010.23883,1017.5395,1013.7286,1008.01685,1018.2456
1985-05-01,1010.7487,1009.56146,1014.28925,1018.1805,1008.14935,1008.3211,1015.3496,1012.46106,1007.8981,1018.5388
1985-06-01,1010.95197,1005.3657,1013.1209,1013.88617,1009.13257,1003.35675,1011.9027,1008.9691,1005.87213,1016.1724
1985-07-01,1010.8249,1004.2506,1012.1261,1016.8415,1009.8357,1006.96326,1011.44995,1009.1518,1008.13477,1016.2896
1985-08-01,1009.93634,1004.9171,1012.9055,1017.17444,1009.3845,1003.4082,1015.2158,1009.16693,1006.2008,1016.87604
1985-09-01,1010.9066,1014.87366,1014.00214,1014.9631,1009.39514,1009.90845,1015.0602,1014.5439,1008.2654,1015.46155
1985-10-01,1011.34424,1018.2905,1014.2652,1019.9869,1009.6814,1013.047,1017.29065,1016.594,1009.7046,1016.8842
1985-11-01,1011.4576,1021.8173,1014.90814,1015.841,1008.8494,1015.9299,1014.0628,1017.44226,1011.0947,1017.74506
1985-12-01,1012.315,1026.532,1016.084,1008.02124,1009.10254,1017.7316,1012.815,1018.8829,1012.06525,1016.1795
1986-01-01,1012.224,1025.6179,1014.50714,1007.81476,1008.40796,1018.6669,1010.7087,1018.6076,1013.14404,1013.9203
1986-02-01,1012.50476,1025.0851,1013.7769,1001.6845,1009.8316,1016.7095,1008.94385,1017.79456,1012.5223,1010.5613
1986-03-01,1013.1099,1017.9146,1015.9556,1009.2777,1009.22034,1013.6509,1011.8464,1015.87213,1011.283,1016.946
1986-04-01,1012.31067,1014.81323,1016.243,1019.23334,1008.9657,1012.2665,1018.20166,1015.75195,1010.4928,1018.6038
1986-05-01,1010.88354,1008.48157,1013.8466,1020.20306,1009.15765,1007.11774,1013.78107,1009.9852,1007.6872,1019.1203
1986-06-01,1010.4898,1004.82043,1013.20264,1015.8126,1008.5007,1004.95544,1011.94104,1008.9099,1006.6957,1017.8973
1986-07-01,1010.40845,1005.4321,1012.8877,1016.5495,1009.64624,1006.3105,1012.3668,1010.4493,1007.6293,1016.40735
1986-08-01,1006.42194,1006.35077,1006.9946,1016.1526,1008.2644,1004.19855,1011.64545,1007.57794,1005.102,1012.7759
1986-09-01,1009.61646,1013.7984,1012.43677,1014.52966,1009.54474,1009.70337,1013.4882,1012.30396,1008.7396,1015.37634
1986-10-01,1012.29724,1020.6116,1015.5333,1016.3286,1010.4079,1014.8611,1016.28436,1017.613,1010.8909,1018.2601
1986-11-01,1012.0382,1025.3461,1016.6668,1017.85205,1008.9481,1016.2443,1017.8485,1019.55023,1011.2075,1019.2251
1986-12-01,1012.05896,1025.6265,1016.2421,1008.26355,1009.70624,1019.0642,1014.2723,1019.76196,1013.96857,1016.71985
1987-01-01,1014.2497,1026.31,1017.50195,1010.09216,1010.31256,1019.8444,1013.36566,1020.29315,1014.8598,1018.4674
1987-02-01,1014.51917,1023.3083,1017.00397,1009.01025,1010.9071,1018.3126,1012.09534,1018.09656,1014.792,1016.7683
1987-03-01,1015.0387,1017.2553,1017.4447,1012.0583,1011.0979,1013.38074,1013.2132,1015.4568,1012.47296,1018.63025
1987-04-01,1013.7565,1014.3832,1016.9486,1018.2887,1010.40173,1012.59534,1017.4393,1015.81305,1011.1326,1019.7172
