,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1970-02-01,19.97348,28.134613,11.895996,25.675262,4.1315613,17.932526,23.443207,10.148987,15.239716,27.407806
1970-03-01,19.821594,28.46521,11.279755,26.002258,4.425995,17.25998,22.831604,9.269806,15.204559,27.484772
1970-04-01,21.261261,28.966278,12.567017,26.77295,6.5015564,18.33545,24.055847,10.208405,15.11264,28.167175
1970-05-01,23.605408,29.468903,14.557831,27.253876,11.086029,19.9776,25.79306,13.26593,17.254303,29.227661
1970-06-01,25.4516,29.412598,16.596191,28.184723,16.733582,21.82843,27.933167,14.686981,19.733795,29.801056
1970-07-01,27.84018,29.483368,20.159424,28.416138,21.085114,25.294037,27.899597,17.475891,23.152374,29.672943
1970-08-01,28.747253,29.014832,24.602875,28.338135,24.524902,27.635101,28.171295,22.63324,26.51416,29.524689
1970-09-01,28.216766,29.130554,23.684448,28.634644,22.413177,27.62323,28.176453,22.17453,25.957825,28.800476
1970-10-01,26.779663,29.493683,21.371277,28.38617,18.189789,25.296112,27.295197,19.73584,23.84613,29.095947
1970-11-01,24.861176,29.09439,19.187256,27.89029,12.834595,22.72519,26.116943,16.352386,21.429138,28.745697
1970-12-01,22.72055,29.0448,17.010468,27.286926,7.783661,20.277191,24.577057,12.367096,18.013123,28.36499
1971-01-01,21.419159,28.712097,14.119324,26.458344,5.088043,18.304657,23.92691,10.741425,16.623108,27.332977
1971-02-01,20.205078,28.52481,12.554901,26.079346,4.635895,17.378143,22.84671,9.639008,15.889801,27.166931
1971-03-01,20.935425,28.417603,12.63446,26.32196,4.8063965,17.374695,23.21634,10.363922,15.689178,27.088379
1971-04-01,22.016571,29.099487,13.678558,26.635742,6.875824,18.756775,24.661194,11.223694,16.332062,27.816223
1971-05-01,23.790527,29.094055,15.642242,27.947662,11.824554,19.982727,26.837341,12.38147,18.19397,28.824768
1971-06-01,26.49887,29.201782,17.518982,28.590546,16.663635,22.97519,28.014374,15.276093,20.20459,29.243774
1971-07-01,29.044647,28.715546,21.428558,29.178558,21.792725,26.675262,28.818817,17.035706,23.806335,29.16867
1971-08-01,28.424011,28.85785,24.641907,29.323822,23.95456,28.433899,29.060944,19.849792,26.524078,29.014984
1971-09-01,27.773224,29.20871,22.290833,28.804504,22.533936,26.665894,28.36621,18.757751,25.045624,29.127655
1971-10-01,25.579773,28.904816,21.079712,28.578674,17.831757,25.15976,28.334564,17.422607,23.06314,28.593506
1971-11-01,24.164581,29.011536,18.983093,27.492065,13.249664,23.067108,26.360016,15.094269,20.297485,28.574738
1971-12-01,22.333801,28.605347,17.026306,26.47464,8.996155,20.892426,24.893433,12.116119,19.238068,28.208069
1972-01-01,21.7872,28.72647,15.526062,25.779083,7.0167236,18.530365,23.618866,10.356262,17.605469,27.872803
1972-02-01,21.000977,28.578217,13.461029,25.370178,6.1931763,17.618835,22.601654,9.452881,16.013397,27.464874
1972-03-01,20.716888,28.51892,13.384979,25.22287,6.774719,17.512665,22.106659,9.482544,15.836914,26.894806
1972-04-01,22.057404,29.047852,13.887604,25.06842,8.792908,17.935455,22.21762,9.928741,16.407928,27.509827
1972-05-01,24.178894,29.491669,16.106659,25.938812,12.49353,20.000488,24.55429,11.836426,19.071747,28.836456
1972-06-01,25.406525,29.191315,18.738403,27.062683,17.427063,22.25586,26.262085,15.867523,21.327118,29.353455
1972-07-01,27.186523,28.881897,21.86325,27.97754,22.208038,25.530396,27.799164,18.084167,25.085144,28.271667
1972-08-01,27.526093,28.670532,24.299408,28.229095,23.3367,26.532776,27.998596,21.632233,26.737946,28.320923
1972-09-01,27.634644,28.774292,23.330475,28.423279,22.435211,26.748474,28.309448,21.775238,25.107147,28.571045
1972-10-01,25.892883,29.416107,21.614563,27.966064,18.549011,24.115265,27.085144,19.23053,23.300842,29.045929
1972-11-01,24.820679,29.381195,19.054047,27.125336,14.540405,22.667145,25.931152,15.665222,21.509338,28.604034
1972-12-01,22.865143,29.528961,17.012451,26.353455,9.507874,20.720703,25.053589,13.512665,19.956024,27.514618
1973-01-01,21.699066,28.720825,14.503052,25.844666,7.239044,19.456848,23.953888,11.232208,17.966583,26.817444
1973-02-01,21.462189,28.501892,13.729736,25.368439,6.5177,18.379211,23.245178,10.494354,16.765625,26.627167
1973-03-01,21.48935,28.365509,12.56665,25.685913,5.847809,18.408325,22.592743,9.840942,15.896698,26.690765
1973-04-01,22.904877,28.940247,13.034607,26.229126,7.861847,19.763184,24.321869,10.976379,17.313202,27.616974
1973-05-01,23.930603,29.05191,16.189423,26.753876,12.262756,20.17871,25.660187,12.564697,18.759796,28.939758
1973-06-01,24.70633,29.350922,18.338928,28.070343,16.730682,21.420929,27.445618,15.402527,20.579193,29.60382
1973-07-01,27.968903,29.284424,21.059753,28.620361,22.802948,25.266998,28.24997,18.516571,23.852936,29.39267
1973-08-01,28.848999,29.31015,24.460205,28.853851,25.577667,27.284454,28.692688,21.743744,26.39804,29.107727
1973-09-01,27.990753,29.32373,22.955353,28.71405,22.260223,27.501434,28.622284,20.211212,26.90387,29.354797
1973-10-01,26.03543,29.467926,21.447632,28.42279,18.471924,25.202423,28.132965,18.138916,23.836914,28.910156
1973-11-01,24.288849,29.65384,19.30542,28.033936,13.606934,22.391296,27.162598,16.43991,20.955872,28.466461
1973-12-01,22.029175,29.390228,15.828735,27.179596,8.258453,20.196167,25.660675,12.688019,18.281158,28.196075
1974-01-01,20.568237,28.758606,14.089569,26.438995,6.2653503,18.13556,23.990631,10.08667,15.995575,27.236847
1974-02-01,19.823761,28.621552,12.550171,26.177124,4.873291,17.457642,22.828644,9.0289,15.166412,27.236847
1974-03-01,20.371002,28.723358,12.4841,25.978394,5.365692,16.959839,22.697937,8.934448,15.391083,27.208435
1974-04-01,21.912842,28.961731,13.075867,26.341583,8.391602,18.365112,23.733185,9.565369,16.180603,27.643585
1974-05-01,24.123291,29.42575,14.388641,27.21286,12.2491455,20.364624,24.857513,11.672058,18.208984,28.388062
1974-06-01,25.39444,29.205017,15.854614,27.937256,17.105225,22.905975,27.271576,14.301514,20.891296,29.101227
1974-07-01,27.15216,29.184448,18.36905,28.996002,21.400848,25.637238,28.33374,17.076843,23.782135,29.316101
1974-08-01,28.85553,29.421844,24.260834,29.07138,24.885895,27.338654,28.417938,21.111084,26.091461,28.980347
1974-09-01,26.96518,29.12619,24.757172,29.344025,22.079254,27.49234,29.17807,21.993103,26.12622,29.0802
1974-10-01,26.191315,29.093903,21.491394,28.91034,17.55014,25.542267,28.488403,18.112549,22.995056,28.761047
1974-11-01,24.358734,28.876556,18.932922,27.871674,12.224182,22.846252,27.647003,14.859039,21.449799,28.033691
1974-12-01,22.618652,28.487915,15.465485,27.501648,8.3064575,20.897186,26.168793,11.750885,18.72342,27.579956
1975-01-01,21.18753,28.353394,14.426666,26.574066,6.483368,18.697235,24.247833,10.482361,16.529419,27.151123
1975-02-01,21.3219,28.176117,12.925995,26.030457,5.4956665,17.624176,23.24173,9.919434,15.312103,27.25534
1975-03-01,21.181396,28.109161,13.058472,26.431671,5.7087708,17.438416,22.919708,10.093872,15.843445,27.325104
1975-04-01,22.377045,28.910187,13.780304,26.47647,8.173584,18.073944,24.150238,10.291901,15.908966,27.14029
1975-05-01,24.579285,29.126587,15.319641,27.16858,12.32959,19.207367,25.825378,12.761932,18.409637,28.886139
1975-06-01,25.736725,29.215698,17.67746,28.37555,18.140442,22.268127,27.805542,14.2847595,21.682098,29.498566
1975-07-01,27.965363,29.051147,19.795288,28.95639,22.198822,25.574554,29.056824,18.172485,24.204468,29.46228
1975-08-01,28.534424,28.929047,24.078094,29.04596,26.080444,27.515594,28.786194,22.180908,27.229858,29.159119
1975-09-01,28.621643,29.383545,24.160614,28.758362,23.786743,27.321808,28.466522,21.031006,26.731049,29.367981
1975-10-01,27.51416,29.545258,20.777832,28.792328,19.151733,25.52362,28.091248,18.37146,23.174286,29.021912
1975-11-01,24.782959,29.223724,17.987213,28.435425,14.191406,22.26532,27.023376,15.423828,19.530334,28.52829
1975-12-01,22.049835,29.01767,15.912262,27.291168,9.524353,20.505798,25.635834,14.02829,18.059814,27.70935
1976-01-01,20.648102,28.490814,13.307129,26.402832,6.889038,18.497467,24.143799,11.419525,16.576569,27.150726
1976-02-01,20.482025,28.358063,11.934204,25.604736,5.3957825,17.157867,23.14682,9.609009,15.737701,26.604736
1976-03-01,20.78186,28.45752,12.442871,25.971222,6.637909,17.812744,23.14383,8.813904,15.593994,27.424194
1976-04-01,21.575989,28.731506,13.127106,26.258636,7.6572876,18.139435,24.02945,10.214691,15.634766,27.716583
1976-05-01,23.523224,28.890106,14.772034,26.830475,12.151001,20.120514,25.566956,11.901855,18.001709,28.436127
1976-06-01,25.52768,28.643982,16.543243,27.556976,17.660583,22.135406,26.59726,14.652679,20.509369,28.742432
1976-07-01,26.058258,28.703644,19.744598,28.08258,21.732117,24.463562,27.7146,18.230957,22.977264,28.864746
1976-08-01,28.297882,29.092987,21.540192,28.414246,24.533173,26.772797,27.777252,19.454193,24.71814,28.526611
1976-09-01,26.975677,28.461975,22.0419,28.394867,23.17865,26.460022,27.60968,19.007172,24.856384,28.735474
1976-10-01,25.174622,28.980621,19.902222,28.100464,18.848541,24.239288,27.203918,17.111115,23.106537,28.903046
1976-11-01,23.642578,29.15915,18.394531,27.417755,13.627838,22.320374,26.839935,14.658173,20.51535,28.66684
1976-12-01,22.043396,28.718567,16.630768,26.88916,8.935242,20.303497,25.395416,12.125641,18.65509,28.06717
1977-01-01,20.607025,28.647308,13.490692,26.062256,6.423523,18.355255,23.627533,10.075104,16.947174,27.148224
1977-02-01,19.939453,28.330078,12.354584,25.60147,4.1114197,17.259033,22.708923,8.505005,15.382904,26.957
1977-03-01,20.713074,28.14273,12.961334,25.9664,5.2679443,17.052246,22.822784,9.097137,14.57959,26.883057
1977-04-01,22.434021,28.818573,13.736877,26.087555,7.2345886,18.113922,23.560883,10.518829,16.520935,27.836212
1977-05-01,24.36612,29.253052,14.161163,26.576538,12.122986,19.978882,24.570465,12.09671,17.981567,29.07254
1977-06-01,26.087067,29.45642,17.38507,27.929626,17.624939,21.994171,26.413055,15.88501,20.254272,29.77951
1977-07-01,28.529053,29.085693,20.342804,28.539764,22.515747,25.357239,27.53894,18.391754,22.778992,29.803833
1977-08-01,28.56311,28.938263,23.709747,28.466309,23.934052,26.959442,27.960785,23.719482,25.227325,29.542542
1977-09-01,28.049316,28.79181,23.809021,28.76651,22.060333,26.69281,28.0318,23.125397,25.467682,28.962585
1977-10-01,26.611572,29.254028,21.174835,28.210846,18.50998,25.11737,27.431885,19.779388,23.369171,29.145538
1977-11-01,24.245941,28.976196,18.466675,27.571045,14.113007,23.057281,26.182434,17.414734,21.75772,28.275085
1977-12-01,22.24768,28.481873,15.863617,26.52008,10.180206,20.665405,24.810822,14.007416,20.101013,27.389069
1978-01-01,21.48758,28.288147,13.453125,25.941711,7.294861,18.957,23.59671,11.919128,17.205017,27.267883
1978-02-01,20.502106,27.922272,12.404846,25.501404,5.5404663,17.610504,23.228912,10.903717,15.9904785,26.861908
1978-03-01,20.245972,28.195831,11.38266,25.878387,5.913574,17.368866,22.80362,9.993652,15.965332,27.116608
1978-04-01,21.164246,28.604706,11.68811,26.521667,8.795532,17.781616,22.894958,10.071442,15.721283,28.015076
1978-05-01,24.025421,29.390564,13.452179,26.815521,13.697205,19.743347,24.892944,12.442535,16.640991,28.763733
1978-06-01,25.726166,29.456299,16.940643,28.02185,18.690704,22.974213,27.53952,14.894836,20.743774,29.268768
1978-07-01,28.78064,29.509949,22.431,28.05664,24.267548,26.682617,27.394531,21.03714,24.780334,29.205475
1978-08-01,28.4346,29.21463,25.681702,28.368866,25.880798,27.817413,27.971588,23.297546,27.95224,29.073029
1978-09-01,28.200195,29.267334,23.331879,28.953186,22.829224,27.17752,28.36789,19.819214,26.077026,28.90628
1978-10-01,25.997772,29.07013,20.799835,28.54187,18.753052,25.20514,27.811615,17.35147,24.532867,28.641449
1978-11-01,24.074707,28.98941,18.173065,27.562714,13.459412,22.824402,26.176117,14.188721,21.585205,28.732788
1978-12-01,21.979095,28.803345,16.65503,26.682129,10.371582,20.763092,24.835419,12.081512,19.834686,27.439941
1979-01-01,21.551605,28.648895,14.397278,25.491913,7.222168,18.590485,23.461578,10.331757,17.34732,27.173645
1979-02-01,20.516388,28.764465,13.59848,25.05722,5.504669,17.972534,23.030731,10.1987915,16.962433,27.039703
1979-03-01,20.594238,28.361176,12.638214,25.527222,5.364929,17.404846,23.11972,9.084717,16.604126,27.10788
1979-04-01,21.80838,28.996552,12.61499,25.548492,8.119598,17.855988,23.199005,9.002533,16.509369,27.968567
1979-05-01,22.951447,29.406586,14.125061,26.225922,12.312775,19.02951,24.200409,11.783325,17.896606,28.60971
1979-06-01,25.274323,29.523102,16.966766,27.215698,17.627747,22.167633,26.299896,14.544769,20.73639,29.60144
1979-07-01,27.45456,29.221405,20.242706,28.10202,21.327728,25.168427,27.325958,17.066864,23.422394,29.345184
1979-08-01,28.352966,28.874695,24.50357,28.518341,24.458618,27.504364,28.094269,21.396881,26.74765,28.553162
1979-09-01,27.546448,28.81668,23.288452,28.805084,21.960205,27.270813,28.170197,21.09903,25.519958,29.22815
1979-10-01,25.384583,28.84665,22.106232,28.30365,18.002014,25.986084,27.712769,19.272247,24.154938,28.33313
1979-11-01,23.543274,29.030396,19.13977,27.297913,14.244507,23.335846,25.664062,16.110443,21.610596,28.12909
1979-12-01,22.33252,28.455475,17.047028,26.329376,9.638855,21.106781,24.34497,14.234833,19.482574,27.449738
1980-01-01,21.099762,28.510193,15.329407,25.37558,6.4788513,19.194946,22.52652,11.843414,17.332214,27.420471
1980-02-01,20.133759,28.2771,13.641327,24.51944,5.621216,17.86618,21.22052,10.746735,16.133575,26.895386
1980-03-01,21.176483,28.411224,13.369141,25.351349,6.7901306,17.513824,22.579987,9.841614,16.17862,27.155212
1980-04-01,22.361725,28.748749,14.671692,25.943237,7.445862,18.390259,23.643005,10.096466,16.120728,27.579803
1980-05-01,24.08197,29.114471,15.795074,26.28717,12.258118,20.080322,25.096985,12.266541,18.051758,28.631958
1980-06-01,26.199585,29.34607,17.9711,27.398682,17.230743,23.558868,26.72464,14.8810425,21.897522,29.628143
1980-07-01,28.910065,29.299042,20.368347,28.183594,21.736694,26.32132,28.072235,16.605713,24.18689,29.238678
1980-08-01,29.004608,29.005585,23.205505,28.761597,24.40216,27.360077,28.663605,19.755676,25.846222,29.421783
1980-09-01,27.962372,29.239655,22.533966,29.206512,21.63327,27.99405,29.116943,20.065948,25.206848,29.107025
1980-10-01,26.112976,29.222351,20.105042,28.310272,18.858917,24.810425,27.686218,17.824615,23.13327,29.019928
1980-11-01,24.379395,29.339142,18.352173,27.931183,13.699738,23.230743,26.929047,15.470947,21.620392,29.08725
1980-12-01,22.476044,29.264404,15.937103,26.938934,7.569092,21.078003,25.146942,12.54071,19.529999,28.549286
1981-01-01,20.661163,28.572418,13.0277405,26.11734,5.163147,18.476746,23.569427,11.227814,17.068481,27.256958
1981-02-01,20.43509,28.381195,11.194,25.464203,4.8919373,17.757477,22.711273,9.656555,16.082642,26.777618
1981-03-01,20.428925,28.182281,10.3168335,25.423187,4.4818115,18.075836,23.149078,9.201813,15.020935,27.51123
1981-04-01,21.783356,28.989716,11.792267,26.53769,5.202606,18.492645,23.86679,8.791199,16.06778,28.266876
1981-05-01,23.416656,28.946136,14.5047,27.329742,11.589752,20.502747,25.342712,10.592651,18.481354,29.473663
1981-06-01,25.1474,28.872314,16.264648,28.519623,16.4133,22.607697,27.588135,11.628204,19.528717,29.673096
1981-07-01,28.876434,29.049713,20.46634,28.6734,22.519012,26.249603,28.204865,17.078735,23.587372,29.846375
1981-08-01,29.391144,29.291687,24.198456,28.699554,24.991547,27.292328,28.01004,22.282684,26.611023,29.23169
1981-09-01,27.227722,29.002014,24.661377,29.01587,22.191437,26.357758,28.263794,20.312561,26.284454,29.032288
1981-10-01,25.653381,29.09378,22.138123,28.66214,17.239197,24.437866,26.877075,16.695282,24.062622,29.378326
1981-11-01,23.83142,29.001007,19.57022,27.785492,11.745087,22.531311,26.250092,14.591858,20.503265,28.63498
1981-12-01,21.70337,28.981506,16.061646,27.323608,7.7197266,20.694489,25.951233,11.200134,17.525757,27.903412
1982-01-01,20.294342,28.549164,13.449432,26.394196,5.3948975,19.614899,24.245758,10.489868,16.263306,27.233856
1982-02-01,20.003448,28.210693,12.333405,25.668701,4.1596985,18.13739,22.424255,8.647369,15.91983,27.225342
1982-03-01,20.976257,28.803497,12.158173,25.809418,5.4940186,17.78238,23.250885,8.296875,15.497742,27.423615
1982-04-01,21.966125,29.309204,13.934113,24.993774,7.23291,18.238525,23.575836,10.09433,16.213226,28.048462
1982-05-01,24.411499,29.345245,15.862762,26.046234,12.452576,20.501617,25.010315,11.462219,18.317627,28.773987
1982-06-01,25.080902,29.397339,19.155762,26.509369,18.019226,22.792755,26.6716,15.020111,21.910065,29.242615
1982-07-01,27.134735,28.778992,19.540802,28.043976,22.903412,24.46106,28.403961,18.255524,23.515747,29.623138
1982-08-01,28.159119,28.588715,21.96164,28.582703,24.627777,27.190308,28.624756,20.95575,26.05075,28.849579
1982-09-01,27.45465,28.34137,22.683105,28.585724,23.105194,26.258514,27.671448,19.93634,25.329742,28.641296
1982-10-01,26.132843,28.51361,20.46756,28.249756,19.750092,25.142487,27.01056,18.282074,23.464691,28.781982
1982-11-01,24.08554,28.696869,17.921082,27.619385,14.794281,23.429138,25.87149,16.100067,20.927216,28.277802
1982-12-01,22.598999,29.093414,16.675385,25.873505,9.930115,21.718292,24.758972,13.562103,19.897797,27.74356
1983-01-01,21.613983,28.024841,14.615662,24.921661,7.3979187,19.413696,23.046448,11.950928,18.12738,27.162964
1983-02-01,20.514801,27.793335,12.83548,24.924072,6.0894165,18.450531,22.358673,10.013977,16.387207,26.691742
1983-03-01,20.365295,27.896545,11.771484,25.16571,5.2989197,17.907928,22.393402,8.973633,16.553589,26.719696
1983-04-01,22.159485,28.169037,13.681915,25.430023,9.074432,18.846985,22.796112,10.15625,17.510986,27.775482
1983-05-01,24.181305,28.824036,15.10907,25.783081,13.6553955,20.916077,24.615875,12.038208,19.200989,28.21872
1983-06-01,25.794159,29.536407,16.498627,27.495758,18.93573,21.77652,27.245422,12.827759,20.254364,29.308746
1983-07-01,27.065033,28.904572,18.102783,28.347992,22.140198,24.371338,28.169525,14.859711,22.886322,29.692657
1983-08-01,28.830292,28.863586,22.146454,28.32724,26.070526,27.359741,28.82837,19.718994,25.699158,29.30008
1983-09-01,28.539948,29.393646,20.842773,29.383514,24.262817,27.525177,28.645569,18.515625,25.305573,29.45102
1983-10-01,26.76361,29.107147,19.325897,29.056488,19.517395,26.152985,28.294922,15.486237,22.638397,29.232544
1983-11-01,24.416199,28.924347,17.413544,28.431915,14.022919,23.2659,26.866821,13.555084,20.19165,28.827393
1983-12-01,22.137299,28.37741,15.74765,27.342377,9.906403,20.557251,24.543518,11.329712,17.84137,27.641876
1984-01-01,20.27246,28.395508,13.592682,26.506805,6.462982,18.526276,23.167908,9.990936,15.911987,27.083893
1984-02-01,19.314728,28.216827,12.541412,26.18161,4.3663635,17.633911,22.84668,9.006989,14.442474,27.106659
1984-03-01,19.960632,28.30841,11.568329,26.792877,4.886566,17.32309,23.24707,8.166077,13.579803,27.185364
1984-04-01,21.556335,28.679108,12.348358,27.040833,8.101227,18.120941,23.892975,9.017395,14.83548,28.125763
1984-05-01,23.47873,28.915222,14.829041,28.000061,13.159088,19.953217,26.208344,10.531433,17.200317,29.701172
1984-06-01,25.650543,29.191376,18.007599,28.793945,18.53421,22.983276,27.01065,14.629578,20.016571,29.558624
1984-07-01,28.509338,28.596954,21.771637,29.277496,22.370544,27.150726,28.176239,18.237732,23.5307,29.756134
1984-08-01,28.187622,28.751862,24.14441,29.519531,25.49118,28.472717,28.424713,22.000824,26.481567,29.384918
1984-09-01,27.837708,28.837982,22.699188,29.629913,22.738281,27.261597,28.076263,19.469666,26.420685,29.290863
1984-10-01,26.013336,28.795929,20.82135,28.504883,18.10263,24.319153,27.333862,17.44632,24.092438,29.167145
1984-11-01,24.77597,28.970154,17.801178,28.332642,13.5060425,22.447754,26.365753,13.361542,21.572693,28.205444
1984-12-01,22.263123,28.735046,15.162628,27.206665,9.770203,20.567932,25.14618,10.622498,19.16278,28.091614
1985-01-01,20.355316,28.479248,12.842438,26.28656,5.5902405,18.700073,23.780731,8.858887,17.101288,26.869904
